Gene,chromosome,IsJCGA,AmplificationPercentage
AC068446.1,chr15,False,13.88
OR2A1,chr7,False,13.88
POTEB3,chr15,False,13.88
GRAMD4P6,chr15,False,13.88
AC023078.1,chr11,False,13.88
RNU6-1235P,chr15,False,13.88
AC060814.3,chr15,False,13.88
AC060814.1,chr15,False,13.88
AC060814.2,chr15,False,13.88
AC060814.4,chr15,False,13.88
CXADRP2,chr15,False,13.88
ZNF519P3,chr15,False,13.68
AC135068.7,chr15,False,13.68
AC134981.1,chr15,False,13.68
AC135068.9,chr15,False,13.68
OR11J7P,chr15,False,13.68
AC135068.4,chr15,False,13.68
MIR5701-3,chr15,False,13.68
MIR5701-2,chr15,False,13.68
AC135068.6,chr15,False,13.68
MIR3118-4,chr15,False,13.68
AC135068.1,chr15,False,13.68
AC135068.5,chr15,False,13.68
NF1P2,chr15,False,13.68
NF1P9,chr15,False,13.68
AC023310.4,chr15,False,13.68
AC135068.2,chr15,False,13.68
AC183088.4,chr15,False,13.68
AC183088.3,chr15,False,13.68
AC135068.12,chr15,False,13.68
RNU6-631P,chr15,False,13.68
AC135068.3,chr15,False,13.68
AC183088.2,chr15,False,13.68
AC183088.1,chr15,False,13.68
AC135068.11,chr15,False,13.68
POTEB,chr15,False,13.68
AC135068.10,chr15,False,13.68
AC135068.8,chr15,False,13.68
LINC02203,chr15,False,13.68
AC012414.6,chr15,False,13.28
AC012414.5,chr15,False,13.28
OR11J5P,chr15,False,13.28
MIR5701-1,chr15,False,13.28
RNU6-749P,chr15,False,13.28
ZNF519P2,chr15,False,13.28
RNU6-498P,chr15,False,13.28
OR11J2P,chr15,False,13.28
NF1P1,chr15,False,13.28
LONRF2P3,chr15,False,13.28
AC037471.2,chr15,False,13.28
HERC2P3,chr15,False,13.28
POTEB2,chr15,False,13.28
GRAMD4P5,chr15,False,13.28
IGHV1OR15-6,chr15,False,13.28
MIR3118-2,chr15,False,13.28
AC012414.3,chr15,False,13.28
AC012414.4,chr15,False,13.28
AC012414.2,chr15,False,13.28
LINC01193,chr15,False,13.28
AC012414.1,chr15,False,13.28
AC023310.2,chr15,False,13.28
AC139495.2,chr5,False,13.08
NAIPP3,chr5,False,13.08
AC023310.1,chr15,False,13.08
AC139495.1,chr5,False,13.08
GUSBP3,chr5,False,13.08
AC023310.3,chr15,False,12.88
GOLGA8CP,chr15,False,12.88
SPATA31E2P,chr15,False,12.88
GOLGA6L6,chr15,False,12.88
RN7SL759P,chr15,False,12.88
DDX39BP1,chr6,False,12.68
HLA-T,chr6,False,12.47
HLA-H,chr6,False,12.47
AL645929.1,chr6,False,12.47
SNORA72,chr8,False,12.47
OR11H2,chr14,False,12.27
OR4N2,chr14,False,12.27
AL512310.1,chr14,False,12.27
AMY1A,chr1,False,12.07
RN7SL301P,chr17,False,12.07
AMY1B,chr1,False,12.07
AC105272.1,chr1,False,12.07
LINC01566,chr16,False,11.87
AGGF1P5,chr16,False,11.87
AGGF1P9,chr16,False,11.87
RARRES2P7,chr16,False,11.87
C2orf69P4,chr16,False,11.87
AGGF1P4,chr16,False,11.87
RARRES2P9,chr16,False,11.87
FRG2GP,chr16,False,11.87
C2orf69P3,chr16,False,11.67
AL512310.4,chr14,False,11.67
AL512310.8,chr14,False,11.67
TAS2R64P,chr12,False,11.67
FRG2IP,chr16,False,11.67
ARHGAP42P4,chr14,False,11.47
AC026495.2,chr15,False,11.47
AC026495.1,chr15,False,11.47
AL512310.5,chr14,False,11.47
AGGF1P8,chr16,False,11.47
FRG2JP,chr16,False,11.47
BX664615.1,chr9,False,11.47
FGF7P3,chr9,False,11.47
AL512310.2,chr14,False,11.47
FRG2HP,chr16,False,11.47
AL512310.6,chr14,False,11.47
AL512310.9,chr14,False,11.47
AL512310.7,chr14,False,11.47
BX664615.2,chr9,False,11.47
RARRES2P6,chr16,False,11.47
GLIDR,chr9,False,11.27
AGGF1P6,chr16,False,11.27
RARRES2P10,chr16,False,11.27
U2,chr8,False,11.27
ZNF971P,chr16,False,11.27
AC018558.3,chr16,False,11.27
AC018558.7,chr16,False,11.27
TP53TG3HP,chr16,False,11.27
C2orf69P2,chr16,False,11.27
CHEK2P2,chr15,False,11.27
AC018558.2,chr16,False,11.27
AC018558.1,chr16,False,11.27
AC018558.4,chr16,False,11.27
AC018558.6,chr16,False,11.27
FRG2DP,chr16,False,11.27
ACOT1,chr14,False,11.07
NT5CP2,chr14,False,11.07
ZDHHC11B,chr5,False,11.07
AL512310.10,chr14,False,11.07
MT2P1,chr4,False,10.87
AC100757.1,chr15,False,10.87
AC100757.2,chr15,False,10.87
NF1P11,chr14,False,10.66
IGHVII-30-21,chr14,False,10.66
AL512310.11,chr14,False,10.66
NF1P4,chr14,False,10.66
IGHV3-33,chr14,False,10.66
AL512624.1,chr14,False,10.66
IGHV3-29,chr14,False,10.66
MED15P6,chr14,False,10.66
AL512310.3,chr14,False,10.66
IGHV4-31,chr14,False,10.66
OR52N1,chr11,False,10.46
CARS1P2,chr8,False,10.46
U4,chr8,False,10.46
OR52N5,chr11,False,10.26
RNA5SP273,chr8,False,10.26
BX664718.1,chr9,False,10.26
UGT2B15,chr4,False,10.26
OR4K16P,chr14,False,10.26
OR4F5,chr1,False,10.26
NSFP1,chr17,False,10.26
AL353997.4,chr17,False,10.26
AL353997.1,chr17,False,10.26
RNU6-1268P,chr14,False,10.06
MAPK8IP1P1,chr17,False,10.06
AC106038.2,chr8,False,10.06
AC004083.1,chr8,False,10.06
OXR1,chr8,False,10.06
AL512624.2,chr14,False,10.06
POTEG,chr14,False,10.06
LINC01030,chr8,False,10.06
KANSL1-AS1,chr17,False,10.06
AC005829.1,chr17,False,10.06
AC005829.2,chr17,False,10.06
MYC,chr8,True,10.06
TMEM64,chr8,False,10.06
CALB1,chr8,False,10.06
AC104370.1,chr8,False,10.06
DECR1,chr8,False,10.06
AC103770.1,chr8,False,10.06
LINC00534,chr8,False,10.06
NECAB1,chr8,False,10.06
OTUD6B-AS1,chr8,False,9.86
RUNX1T1,chr8,False,9.86
CASC11,chr8,False,9.86
MIR8084,chr8,False,9.86
OTUD6B,chr8,False,9.86
AC018714.1,chr8,False,9.86
AC091096.1,chr8,False,9.86
AC106038.1,chr8,False,9.86
CASC19,chr8,False,9.86
C8orf88,chr8,False,9.86
RPL3P9,chr8,False,9.86
AC117834.2,chr8,False,9.86
CASC8,chr8,False,9.86
TRIQK,chr8,False,9.86
PRNCR1,chr8,False,9.86
NBN,chr8,True,9.86
RIPK2,chr8,False,9.86
AC104211.1,chr8,False,9.86
AC020688.1,chr8,False,9.86
RNU6-925P,chr8,False,9.86
AC117834.1,chr8,False,9.86
SLC16A14P1,chr8,False,9.86
AC027031.1,chr8,False,9.86
MRPS16P1,chr8,False,9.86
MIR1204,chr8,False,9.86
AC022695.3,chr8,False,9.86
AC022695.2,chr8,False,9.86
AF181450.1,chr8,False,9.86
AC104211.2,chr8,False,9.86
AC022695.1,chr8,False,9.86
AC108925.1,chr8,False,9.86
PVT1,chr8,False,9.86
IRF5P1,chr8,False,9.86
PRR13P7,chr8,False,9.86
LRRC69,chr8,False,9.86
MIR4661,chr8,False,9.86
OSGIN2,chr8,False,9.86
SLC26A7,chr8,False,9.86
AC104339.1,chr8,False,9.86
AC027031.2,chr8,False,9.86
CPP,chr8,False,9.86
AC087439.1,chr8,False,9.66
RHPN2P1,chr15,False,9.66
RN7SKP231,chr8,False,9.66
AC018714.2,chr8,False,9.66
AC087439.2,chr8,False,9.66
AC064802.1,chr8,False,9.66
BMS1P17,chr14,False,9.66
GGT3P,chr22,False,9.66
AP003117.1,chr8,False,9.66
FLJ46284,chr8,False,9.66
AC084123.1,chr8,False,9.66
AP003117.2,chr8,False,9.66
KRT8P4,chr8,False,9.66
AC022826.2,chr8,False,9.66
CFHR3,chr1,False,9.66
STMN2,chr8,False,9.66
UBE2W,chr8,False,9.66
AF117829.1,chr8,False,9.66
AC025881.1,chr8,False,9.66
OR7E140P,chr12,False,9.66
COX6B1P6,chr8,False,9.66
AC027018.1,chr8,False,9.66
AF117829.2,chr8,False,9.66
AC103409.1,chr8,False,9.66
AC104211.3,chr8,False,9.66
C8orf87,chr8,False,9.66
AC022826.1,chr8,False,9.66
GYG1P1,chr8,False,9.66
CCAT2,chr8,False,9.66
POU5F1B,chr8,False,9.66
RN7SL760P,chr8,False,9.66
PIP4P2,chr8,False,9.66
ARL17B,chr17,False,9.66
AL929602.1,chr14,False,9.66
AC100870.1,chr8,False,9.66
AC010834.3,chr8,False,9.46
STK3,chr8,False,9.46
FTH1P11,chr8,False,9.46
LINC00535,chr8,False,9.46
AC092865.2,chr12,False,9.46
RNU6-1213P,chr8,False,9.46
ZBTB10,chr8,False,9.46
AC022360.1,chr8,False,9.46
RIDA,chr8,False,9.46
CTHRC1,chr8,False,9.46
RIMS2,chr8,False,9.46
LINC01608,chr8,False,9.46
SLC10A5P1,chr8,False,9.46
AC011773.3,chr8,False,9.46
SLC10A5,chr8,False,9.46
AC104212.2,chr8,False,9.46
AC104212.1,chr8,False,9.46
AC011773.4,chr8,False,9.46
RNA5SP274,chr8,False,9.46
LINC01607,chr8,False,9.46
AC023644.1,chr8,False,9.46
RNU6-17P,chr15,False,9.46
CHMP4C,chr8,False,9.46
AC091114.1,chr8,False,9.46
SUMO2P18,chr8,False,9.46
AC016240.1,chr8,False,9.46
LINC01111,chr8,False,9.46
LINC01109,chr8,False,9.46
ZNF317P1,chr8,False,9.46
ELOC,chr8,False,9.46
AC103705.1,chr8,False,9.46
AC012213.3,chr8,False,9.46
AC009812.3,chr8,False,9.46
AP003115.1,chr8,False,9.46
POP1,chr8,False,9.46
AC009812.4,chr8,False,9.46
ERICH5,chr8,False,9.46
AC012213.4,chr8,False,9.46
AC084083.1,chr8,False,9.46
AC012213.2,chr8,False,9.46
IMPA1,chr8,False,9.46
AC012213.1,chr8,False,9.46
FABP12,chr8,False,9.46
RNVU1-32,chr8,False,9.46
AC132219.2,chr8,False,9.46
AC132219.1,chr8,False,9.46
RNU7-85P,chr8,False,9.46
RNU6-1011P,chr8,False,9.46
AP003352.1,chr8,False,9.46
MRPS28,chr8,False,9.46
AC012213.5,chr8,False,9.46
RNU4-25P,chr8,False,9.46
IMPA1P1,chr8,False,9.46
AC016074.2,chr8,False,9.46
AC011773.2,chr8,False,9.46
VENTXP6,chr8,False,9.46
AC022868.1,chr8,False,9.46
MTCO1P47,chr8,False,9.46
AC010834.1,chr8,False,9.46
RBIS,chr8,False,9.46
RBM12B,chr8,False,9.46
AC009812.1,chr8,False,9.46
RFPL4AP5,chr8,False,9.46
CA13,chr8,False,9.46
AC120053.1,chr8,False,9.46
AP002906.1,chr8,False,9.46
TMEM75,chr8,False,9.46
CIBAR1,chr8,False,9.46
E2F5,chr8,False,9.46
AC011773.1,chr8,False,9.46
DCAF13,chr8,False,9.46
AC016885.2,chr8,False,9.46
RNU6-703P,chr8,False,9.46
MIR1208,chr8,False,9.46
MIR1207,chr8,False,9.46
SNX16,chr8,False,9.46
MIR1206,chr8,False,9.46
MIR1205,chr8,False,9.46
AC090686.1,chr8,False,9.46
NSMCE2,chr8,False,9.46
ZFAND1,chr8,False,9.46
AC034114.1,chr8,False,9.46
AC036214.3,chr8,False,9.46
AC036214.4,chr8,False,9.46
LRRCC1,chr8,False,9.46
AC016885.1,chr8,False,9.46
HEY1,chr8,True,9.46
AC041039.1,chr8,False,9.46
NIPA2P4,chr8,False,9.46
PTMAP15,chr8,False,9.46
GRAMD4P3,chr14,False,9.46
AC055788.1,chr8,False,9.46
AC067773.1,chr8,False,9.46
AC055788.2,chr8,False,9.46
MATN2,chr8,False,9.46
H2AZP7,chr8,False,9.46
AC107890.1,chr8,False,9.46
ZFPM2-AS1,chr8,False,9.46
AC007751.1,chr8,False,9.46
RPS23P1,chr8,False,9.46
AC036214.1,chr8,False,9.46
RPS26P34,chr8,False,9.46
RPL30,chr8,False,9.46
SLC25A32,chr8,False,9.46
YWHAZ,chr8,False,9.26
RNU6-442P,chr8,False,9.26
LINC01609,chr8,False,9.26
AP003472.2,chr8,False,9.26
MIR3150A,chr8,False,9.26
AP003355.1,chr8,False,9.26
AP003355.2,chr8,False,9.26
MIR7705,chr8,False,9.26
RNU4-37P,chr8,False,9.26
AURKBP1,chr8,False,9.26
AP003478.1,chr8,False,9.26
AP003355.3,chr8,False,9.26
AC087752.2,chr8,False,9.26
LY96,chr8,False,9.26
RNU2-71P,chr8,False,9.26
RNU6ATAC41P,chr8,False,9.26
RNU6-1092P,chr8,False,9.26
MIR378D2HG,chr8,False,9.26
AP003692.1,chr8,False,9.26
AC108860.1,chr8,False,9.26
AC108860.2,chr8,False,9.26
AP003357.1,chr8,False,9.26
AC105081.1,chr8,False,9.26
AC100784.1,chr8,False,9.26
AC090578.2,chr8,False,9.26
MIR378D2,chr8,False,9.26
ZNF706,chr8,False,9.26
AC100782.1,chr8,False,9.26
AC013509.1,chr8,False,9.26
AP005660.1,chr8,False,9.26
AC100854.1,chr8,False,9.26
AC091010.1,chr8,False,9.26
AC009902.1,chr8,False,9.26
KCNS2,chr8,False,9.26
AC009902.2,chr8,False,9.26
AC084706.1,chr8,False,9.26
AC104212.3,chr8,False,9.26
MMP16,chr8,False,9.26
AC009902.3,chr8,False,9.26
MIR3150BHG,chr8,False,9.26
SNORD3H,chr8,False,9.26
AC009908.1,chr8,False,9.26
AC012533.1,chr8,False,9.26
RN7SL329P,chr8,False,9.26
AC009930.1,chr8,False,9.26
AC100822.1,chr8,False,9.26
AC100858.3,chr8,False,9.26
RNU7-174P,chr8,False,9.26
AC010834.2,chr8,False,9.26
RN7SL41P,chr8,False,9.26
RN7SL308P,chr8,False,9.26
AP003351.1,chr8,False,9.26
RN7SKP226,chr8,False,9.26
MIR3150B,chr8,False,9.26
AC090578.3,chr8,False,9.26
FLJ42969,chr8,False,9.26
LINC01298,chr8,False,9.26
LINC02844,chr8,False,9.26
TP53INP1,chr8,False,9.26
LINC02605,chr8,False,9.26
AC018620.1,chr8,False,9.26
TPD52,chr8,False,9.26
THAP12P7,chr8,False,9.26
RNU6-1209P,chr8,False,9.26
AC087752.4,chr8,False,9.26
FSBP,chr8,False,9.26
AP005357.1,chr8,False,9.26
HNRNPA1P36,chr8,False,9.26
AC016885.3,chr8,False,9.26
AC087752.3,chr8,False,9.26
RNU6-748P,chr8,False,9.26
ZNF572,chr8,False,9.26
RNU6-1300P,chr8,False,9.26
MIR2052,chr8,False,9.26
RNU6-914P,chr8,False,9.26
MIR2052HG,chr8,False,9.26
LINC00824,chr8,False,9.26
LINC00861,chr8,False,9.26
GEM,chr8,False,9.26
MIR2053,chr8,False,9.26
AC115837.1,chr8,False,9.26
AC087672.2,chr8,False,9.26
AC087752.1,chr8,False,9.26
RN7SL685P,chr8,False,9.26
RNU11-4P,chr8,False,9.26
AC084346.1,chr8,False,9.26
IL7,chr8,False,9.26
TMEM74,chr8,False,9.26
TMEM70,chr8,False,9.26
MIR5708,chr8,False,9.26
RN7SL563P,chr8,False,9.26
LINC02235,chr8,False,9.26
AC018616.1,chr8,False,9.26
LINC02886,chr8,False,9.26
ZNF704,chr8,False,9.26
RNU6-690P,chr8,False,9.26
TMEM67,chr8,False,9.26
MIR5681B,chr8,False,9.26
MIR5681A,chr8,False,9.26
VIRMA,chr8,False,9.26
RN7SKP249,chr8,False,9.26
HMGB1P41,chr8,False,9.26
HMGB1P46,chr8,False,9.26
AC103993.1,chr8,False,9.26
AP003467.1,chr8,False,9.26
AP003467.2,chr8,False,9.26
AP003469.1,chr8,False,9.26
AP003789.1,chr8,False,9.26
AP003469.2,chr8,False,9.26
RNU11-6P,chr8,False,9.26
AC090819.1,chr8,False,9.26
AP003469.3,chr8,False,9.26
AC016074.1,chr8,False,9.26
AC100858.1,chr8,False,9.26
RNU7-67P,chr8,False,9.26
SLC25A51P3,chr8,False,9.26
EEF1A1P37,chr8,False,9.26
NIPAL2,chr8,False,9.26
AC024681.2,chr8,False,9.26
ZC2HC1A,chr8,False,9.26
AC024995.1,chr8,False,9.26
ANKRD46,chr8,False,9.26
AC024996.1,chr8,False,9.26
AC025366.1,chr8,False,9.26
CKS1BP7,chr8,False,9.26
AC078906.1,chr8,False,9.26
AP001330.2,chr8,False,9.26
AP001330.1,chr8,False,9.26
MYL12AP1,chr8,False,9.26
RAD54B,chr8,False,9.26
RPS26P6,chr8,False,9.26
TRMT10BP1,chr8,False,9.26
RPS3AP15,chr3,False,9.26
TRIB1,chr8,False,9.26
TRHR,chr8,False,9.26
RPL19P14,chr8,False,9.26
AC023632.4,chr8,False,9.26
AC023632.5,chr8,False,9.26
CCNE2,chr8,False,9.26
RPSAP47,chr8,False,9.26
MTDH,chr8,False,9.26
PAG1,chr8,False,9.26
PABPC1,chr8,False,9.26
AC083837.1,chr8,False,9.26
AC083836.1,chr8,False,9.26
AP001330.5,chr8,False,9.26
CDH17,chr8,False,9.26
RPS4XP10,chr8,False,9.26
EIF3E,chr8,True,9.26
ZNNT1,chr8,False,9.26
RPS3AP32,chr8,False,9.26
DSTNP3,chr8,False,9.26
SOD1P3,chr8,False,9.26
PCBP2P2,chr8,False,9.26
AC068189.1,chr8,False,9.26
NDUFAF6,chr8,False,9.26
ZFHX4-AS1,chr8,False,9.26
TSPYL5,chr8,False,9.26
CRISPLD1,chr8,False,9.26
AC021546.1,chr8,False,9.26
CSMD3,chr8,False,9.26
AC068189.2,chr8,False,9.26
SNX31,chr8,False,9.26
AL627309.3,chr1,False,9.26
AP001205.1,chr8,False,9.26
AC021237.1,chr8,False,9.26
AL627309.1,chr1,False,9.26
AP000428.1,chr8,False,9.26
AC009686.1,chr8,False,9.26
AC009686.2,chr8,False,9.26
AP000428.2,chr8,False,9.26
AC036214.2,chr8,False,9.26
AC034114.2,chr8,False,9.26
RPL34P18,chr8,False,9.26
NRBF2P4,chr8,False,9.26
AC026616.1,chr8,False,9.26
UBE2HP1,chr8,False,9.26
DPY19L4,chr8,False,9.26
RPS20P23,chr8,False,9.26
AP000424.1,chr8,False,9.26
AC011632.2,chr8,False,9.26
AC027373.1,chr8,False,9.26
AC011632.1,chr8,False,9.26
PSMA2P2,chr8,False,9.26
RPS20P21,chr8,False,9.26
RPL30P16,chr8,False,9.26
AF178030.1,chr8,False,9.26
AP000424.2,chr8,False,9.26
NUDCD1,chr8,False,9.26
AC138646.1,chr8,False,9.26
AC023632.3,chr8,False,9.26
AP001330.4,chr8,False,9.26
MRS2P1,chr8,False,9.26
PGAM1P13,chr8,False,9.26
AC022634.1,chr8,False,9.26
AC133041.1,chr3,False,9.26
WASHC5,chr8,False,9.26
AC022634.2,chr8,False,9.26
AP002982.1,chr8,False,9.26
PI15,chr8,False,9.26
FABP9,chr8,False,9.26
CA1,chr8,False,9.26
CASC9,chr8,False,9.26
PKHD1L1,chr8,False,9.26
AC009812.2,chr8,False,9.26
MRPL9P1,chr8,False,9.26
PKIA,chr8,False,9.26
AC022905.1,chr8,False,9.26
FABP5,chr8,False,9.26
CA3,chr8,False,9.26
FABP4,chr8,False,9.26
AP002982.2,chr8,False,9.26
ESRP1,chr8,False,9.26
SQLE,chr8,False,9.26
PLEKHF2,chr8,False,9.26
ENY2,chr8,False,9.26
PMP2,chr8,False,9.26
CCDC26,chr8,False,9.26
WASHC5-AS1,chr8,False,9.26
PDP1,chr8,False,9.26
RBM12B-AS1,chr8,False,9.26
C8orf37,chr8,False,9.26
C8orf37-AS1,chr8,False,9.26
RPSAP74,chr8,False,9.26
AP005717.1,chr8,False,9.05
AC090579.1,chr8,False,9.05
COX6C,chr8,False,9.05
AC012564.1,chr8,False,9.05
AC100823.1,chr8,False,9.05
LRATD2,chr8,False,9.05
AC100801.1,chr8,False,9.05
AC018442.2,chr8,False,9.05
AC021945.1,chr8,False,9.05
PTDSS1,chr8,False,9.05
JPH1,chr8,False,9.05
POLR2K,chr8,False,9.05
AC018442.3,chr8,False,9.05
AC090735.1,chr8,False,9.05
AC090802.1,chr8,False,9.05
CA3-AS1,chr8,False,9.05
RNU4-83P,chr8,False,9.05
CYCSP23,chr8,False,9.05
LINC02845,chr8,False,9.05
LINC02839,chr8,False,9.05
PSMC2P2,chr8,False,9.05
KC877373.1,chr8,False,9.05
AF186190.1,chr8,False,9.05
RN7SL396P,chr8,False,9.05
AC090578.1,chr8,False,9.05
AP005717.2,chr8,False,9.05
HIGD1AP18,chr8,False,9.05
AC100858.2,chr8,False,9.05
TAGLN2P1,chr8,False,9.05
AC060765.2,chr8,False,9.05
AC060765.1,chr8,False,9.05
RNU6-1040P,chr8,False,9.05
JCHAINP1,chr8,False,9.05
AC100871.1,chr8,False,9.05
AC021590.1,chr8,False,9.05
TAF2,chr8,False,9.05
MAL2,chr8,False,9.05
ACTBP6,chr8,False,9.05
MAL2-AS1,chr8,False,9.05
RPL7,chr8,False,9.05
AC105328.1,chr8,False,9.05
RPS20P20,chr8,False,9.05
AC009901.1,chr8,False,9.05
CPQ,chr8,False,9.05
AC062004.1,chr8,False,9.05
CPNE3,chr8,False,9.05
INTS8,chr8,False,9.05
AC037486.1,chr8,False,9.05
ZFHX4,chr8,False,9.05
SLC2A3P4,chr8,False,9.05
AC090568.1,chr8,False,9.05
AC090572.3,chr8,False,9.05
AC103853.2,chr8,False,9.05
CNBD1,chr8,False,9.05
CNGB3,chr8,False,9.05
AC022778.1,chr8,False,9.05
SUMO2P20,chr8,False,9.05
PPP1R26P2,chr22,False,9.05
AC024681.1,chr8,False,9.05
AC015522.1,chr8,False,9.05
LINC01419,chr8,False,9.05
PPP1R26P4,chr22,False,9.05
AC023200.1,chr8,False,9.05
LAPTM4B,chr8,False,9.05
AC103952.1,chr8,False,9.05
UQCRB,chr8,False,9.05
PPP1R42,chr8,False,9.05
TPM3P3,chr8,False,9.05
ANGPT1,chr8,False,9.05
PEX2,chr8,False,9.05
AC091175.1,chr8,False,9.05
STAU2,chr8,False,9.05
AC024382.1,chr8,False,9.05
STAU2-AS1,chr8,False,9.05
RRP7A,chr22,False,9.05
SBSPON,chr8,False,9.05
ABRA,chr8,False,9.05
SERPINA15P,chr8,False,9.05
LINC00964,chr8,False,9.05
RNF19A,chr8,False,9.05
RNU6-1220P,chr8,False,9.05
AC023632.1,chr8,False,9.05
RNF139-AS1,chr8,False,9.05
AC103853.1,chr8,False,9.05
LINC00536,chr8,False,9.05
AC104012.1,chr8,False,9.05
RNU6-1197P,chr8,False,9.05
ST3GAL1,chr8,False,9.05
KNOP1P5,chr8,False,9.05
ARF1P3,chr8,False,9.05
SRSF3P2,chr8,False,9.05
RNU6-285P,chr8,False,9.05
AC022893.1,chr8,False,9.05
AC022893.2,chr8,False,9.05
PCAT1,chr8,False,9.05
TMEM65,chr8,False,9.05
AC022893.3,chr8,False,9.05
LINC02237,chr8,False,9.05
PKIA-AS1,chr8,False,9.05
SNHG6,chr8,False,9.05
AC090921.1,chr8,False,9.05
UBE2Q2P10,chr8,False,9.05
AC104248.1,chr8,False,9.05
RSPO2,chr8,True,9.05
PRXL2AP2,chr8,False,9.05
ST13P6,chr8,False,9.05
AC103706.2,chr8,False,9.05
AC013562.1,chr8,False,9.05
AC025647.1,chr8,False,9.05
SPAG1,chr8,False,9.05
AC025508.1,chr8,False,9.05
AC103706.3,chr8,False,9.05
RNA5SP271,chr8,False,9.05
RNU6-1172P,chr8,False,9.05
RNA5SP272,chr8,False,9.05
AC025370.2,chr8,False,9.05
RNA5SP275,chr8,False,9.05
AC107953.2,chr8,False,9.05
AC100871.2,chr8,False,9.05
TRPA1,chr8,False,9.05
AP001208.1,chr8,False,9.05
EMC2,chr8,False,9.05
AC007992.1,chr8,False,9.05
AC090142.1,chr8,False,9.05
EIF3H,chr8,False,9.05
