Gene,chromosome,IsJCGA,AmplificationPercentage
KCNB1,chr20,False,50.9
PTMAP6,chr20,False,50.9
RNU6-929P,chr20,False,50.9
LINC01275,chr20,False,50.9
AL133520.1,chr20,False,50.9
AL133335.1,chr20,False,50.9
AL049766.3,chr20,False,50.9
OCSTAMP,chr20,False,50.9
RIPOR3,chr20,False,50.9
RNU7-14P,chr20,False,50.9
SLC13A3,chr20,False,50.9
AL031674.1,chr20,False,50.9
TP53RK,chr20,False,50.9
AL357558.2,chr20,False,50.9
HNRNPA1P3,chr20,False,50.9
PARD6B,chr20,False,50.9
SNORD12B,chr20,False,50.9
SNORD12C,chr20,False,50.9
PFDN4,chr20,False,50.9
AL031686.1,chr20,False,50.9
ZNF334,chr20,False,50.9
AL161945.1,chr20,False,50.9
AL049766.1,chr20,False,50.9
AL049766.2,chr20,False,50.9
SPINT4,chr20,False,50.9
RNU7-141P,chr20,False,50.9
ZNFX1,chr20,False,50.9
MIR645,chr20,False,50.9
MC3R,chr20,False,50.9
MKRN7P,chr20,False,50.9
RNA5SP487,chr20,False,50.9
ZNF663P,chr20,False,50.9
MHENCR,chr20,False,50.9
COX6CP2,chr20,False,50.9
SLC2A10,chr20,False,50.9
FAM209A,chr20,False,50.74
AL109806.1,chr20,False,50.74
TNFRSF6B,chr20,False,50.74
AL139824.2,chr20,False,50.74
AL109806.2,chr20,False,50.74
MRPS33P4,chr20,False,50.74
LINC01716,chr20,False,50.74
FAM209B,chr20,False,50.74
AL031687.1,chr20,False,50.74
ARFRP1,chr20,True,50.74
RPL39P,chr20,False,50.74
TSHZ2,chr20,False,50.74
GCNT7,chr20,False,50.74
AL139824.1,chr20,False,50.74
AL031055.1,chr20,False,50.74
AL133230.1,chr20,False,50.74
CBLN4,chr20,False,50.74
AL049765.1,chr20,False,50.74
SPINT5P,chr20,False,50.74
AL049765.2,chr20,False,50.74
RNU6-1146P,chr20,False,50.74
ZNF840P,chr20,False,50.74
RN7SL170P,chr20,False,50.74
RPS4XP3,chr20,False,50.74
RTEL1-TNFRSF6B,chr20,False,50.74
MIR646,chr20,False,50.74
PTPN1,chr20,False,50.74
CASS4,chr20,False,50.74
FAM210B,chr20,False,50.57
STMN3,chr20,False,50.57
ERP29P1,chr20,False,50.57
LIME1,chr20,False,50.57
BCAS4,chr20,False,50.57
AURKA,chr20,True,50.57
ZBTB46,chr20,False,50.57
AL109828.1,chr20,False,50.57
RTF2,chr20,False,50.57
AL109984.1,chr20,False,50.57
ATP9A,chr20,False,50.57
AL109829.1,chr20,False,50.57
TMSB4XP6,chr20,False,50.57
AL109610.1,chr20,False,50.57
SLC2A4RG,chr20,False,50.57
LINC01524,chr20,False,50.57
CSTF1,chr20,False,50.57
ZFP64,chr20,False,50.57
AL121845.2,chr20,False,50.57
TFAP2C,chr20,False,50.57
AL121845.1,chr20,False,50.57
MTCO2P1,chr20,False,50.41
RNU6-347P,chr20,False,50.41
PTPRT,chr20,True,50.41
NFATC2,chr20,False,50.41
C20orf181,chr20,False,50.41
RTEL1,chr20,False,50.41
MIR3194,chr20,False,50.41
AL049812.3,chr20,False,50.41
SALL4,chr20,True,50.41
AL160413.1,chr20,False,50.41
AL049812.2,chr20,False,50.41
ADNP,chr20,False,50.41
RNU7-6P,chr20,False,50.41
PSMD10P1,chr20,False,50.41
AL049812.1,chr20,False,50.41
RNU7-92P,chr20,False,50.41
AL138807.1,chr20,False,50.41
DOK5,chr20,False,50.41
PLCG1-AS1,chr20,False,50.25
AL121832.2,chr20,False,50.25
RNU6-1018P,chr20,False,50.25
AL133229.1,chr20,False,50.25
ZGPAT,chr20,False,50.25
TOP1,chr20,False,50.25
TPD52L2,chr20,False,50.25
KCNG1,chr20,False,50.25
MIR4533,chr20,False,50.25
MOCS3,chr20,False,50.25
RNU4ATAC7P,chr20,False,50.25
RPSAP1,chr20,False,50.25
AL121832.1,chr20,False,50.25
RN7SL615P,chr20,False,50.25
ADI1P1,chr20,False,50.25
RPL12P11,chr20,False,50.25
LINC01429,chr20,False,50.25
RNA5SP484,chr20,False,50.25
RNU2-52P,chr20,False,50.25
HELZ2,chr20,False,50.25
UCKL1,chr20,False,50.25
PLCG1,chr20,False,50.25
MIR647,chr20,False,50.25
AL121845.3,chr20,False,50.25
MAFB,chr20,False,50.25
MIR1914,chr20,False,50.25
AL118506.1,chr20,False,50.25
AL121845.4,chr20,False,50.25
LPIN3,chr20,False,50.25
AL121785.1,chr20,False,50.25
CABLES2,chr20,False,50.25
MIR548AG2,chr20,False,50.25
AL035665.2,chr20,False,50.25
ZBTB46-AS1,chr20,False,50.25
AL035665.1,chr20,False,50.25
AL031667.3,chr20,False,50.25
ABHD16B,chr20,False,50.25
RBBP8NL,chr20,False,50.25
AL050404.1,chr20,False,50.25
LINC01441,chr20,False,50.25
MIR6871,chr20,False,50.25
LINC01440,chr20,False,50.25
MIR941-1,chr20,False,50.08
RPS21,chr20,False,50.08
AL009050.1,chr20,False,50.08
MIR1-1,chr20,False,50.08
LAMA5-AS1,chr20,False,50.08
DPM1,chr20,False,50.08
PTK6,chr20,False,50.08
SNORA71,chr20,False,50.08
LAMA5,chr20,False,50.08
BX640514.1,chr20,False,50.08
MIR1-1HG,chr20,False,50.08
MIR941-2,chr20,False,50.08
RNU1-134P,chr20,False,50.08
EMILIN3,chr20,False,50.08
UCKL1-AS1,chr20,False,50.08
RPL12P4,chr20,False,50.08
AL035666.1,chr20,False,50.08
HSPE1P1,chr20,False,50.08
LINC01370,chr20,False,50.08
MIR941-3,chr20,False,50.08
AL121829.2,chr20,False,50.08
MIR941-4,chr20,False,50.08
MIR941-5,chr20,False,50.08
AL031656.1,chr20,False,50.08
ZHX3,chr20,False,50.08
AL031667.1,chr20,False,50.08
GATA5,chr20,False,50.08
PPDPF,chr20,False,50.08
AL499627.2,chr20,False,50.08
ADNP-AS1,chr20,False,50.08
SRMS,chr20,False,50.08
FNDC11,chr20,False,50.08
ADRM1,chr20,False,50.08
ZNF512B,chr20,False,50.08
RPL7P3,chr20,False,50.08
SAMD10,chr20,False,49.92
DNAJC5,chr20,False,49.92
MIR1257,chr20,False,49.92
AL118523.1,chr20,False,49.92
AL117372.1,chr20,False,49.92
PRPF6,chr20,False,49.92
MIR6813,chr20,False,49.92
LSM14B,chr20,False,49.92
AL499627.1,chr20,False,49.92
RGS19,chr20,False,49.92
CHD6,chr20,False,49.92
OPRL1,chr20,False,49.92
HRH3,chr20,False,49.92
SS18L1,chr20,False,49.92
AL354836.1,chr20,False,49.92
MIR1-1HG-AS1,chr20,False,49.92
AL031667.2,chr20,False,49.92
AL450469.1,chr20,False,49.92
OSBPL2,chr20,False,49.92
AL162457.1,chr20,False,49.92
PSMA7,chr20,False,49.92
SOX18,chr20,False,49.92
TAF4,chr20,False,49.92
AL450469.2,chr20,False,49.92
RPL23AP81,chr20,False,49.92
MIR133A2,chr20,False,49.92
BX640514.2,chr20,False,49.92
AL355803.1,chr20,False,49.92
AL022394.1,chr20,False,49.92
AL133419.1,chr20,False,49.92
MIR4758,chr20,False,49.92
TCEA2,chr20,False,49.92
LINC00659,chr20,False,49.75
OGFR,chr20,False,49.75
MTG2,chr20,False,49.75
LKAAEAR1,chr20,False,49.75
MRGBP,chr20,False,49.75
LINC00686,chr20,False,49.75
KCNQ2-AS1,chr20,False,49.75
MIR3193,chr20,False,49.75
AL121581.3,chr20,False,49.75
SLCO4A1-AS1,chr20,False,49.75
C20orf204,chr20,False,49.75
AL162457.2,chr20,False,49.75
SLCO4A1,chr20,False,49.75
AL121832.3,chr20,False,49.75
AL357033.1,chr20,False,49.75
AL357033.3,chr20,False,49.75
AL132981.1,chr20,False,49.75
AL357033.4,chr20,False,49.75
AL139348.1,chr20,False,49.75
ID1,chr20,False,49.75
AL110115.2,chr20,False,49.75
XPOTP1,chr20,False,49.75
MYT1,chr20,False,49.75
COL9A3,chr20,False,49.75
AL137077.1,chr20,False,49.75
OGFR-AS1,chr20,False,49.75
ASIP,chr20,False,49.75
RNU6-384P,chr20,False,49.75
EEF1A2,chr20,False,49.75
NPBWR2,chr20,False,49.75
NTSR1,chr20,False,49.75
TM9SF4,chr20,False,49.59
TSPY26P,chr20,False,49.59
AL121897.1,chr20,False,49.59
TCFL5,chr20,False,49.59
HM13-AS1,chr20,False,49.59
HM13-IT1,chr20,False,49.59
ADIG,chr20,False,49.59
POFUT1,chr20,False,49.59
ACTR5,chr20,False,49.59
LINC00028,chr20,False,49.59
BX640515.1,chr20,False,49.59
AL121829.1,chr20,False,49.59
PLAGL2,chr20,False,49.59
BCL2L1,chr20,True,49.59
PPP1R16B,chr20,False,49.59
MIR4756,chr20,False,49.59
RPS2P1,chr20,False,49.59
XKR7,chr20,False,49.59
RN7SKP173,chr20,False,49.59
AL031668.2,chr20,False,49.59
AL031658.2,chr20,False,49.59
MIR1825,chr20,False,49.59
AL160412.1,chr20,False,49.59
ARHGAP40,chr20,False,49.59
AL137077.2,chr20,False,49.59
RPS3P2,chr20,False,49.59
RN7SL672P,chr20,False,49.59
RSL24D1P6,chr20,False,49.59
AL049539.1,chr20,False,49.59
KIF3B,chr20,False,49.59
MIR3195,chr20,False,49.59
AL365229.1,chr20,False,49.59
SLC32A1,chr20,False,49.59
RN7SL116P,chr20,False,49.59
AL035419.1,chr20,False,49.59
DPH3P1,chr20,False,49.59
COX4I2,chr20,False,49.59
LINC01749,chr20,False,49.43
FAM83D,chr20,False,49.43
DIDO1,chr20,False,49.43
KCNQ2,chr20,False,49.43
AL391095.3,chr20,False,49.43
AL391095.1,chr20,False,49.43
CHMP4B,chr20,False,49.43
BCL2L1-AS1,chr20,False,49.43
RNA5SP481,chr20,False,49.43
TPM3P2,chr20,False,49.43
REM1,chr20,False,49.43
TPX2,chr20,False,49.43
AL035458.2,chr20,False,49.43
AL034550.1,chr20,False,49.43
RALGAPB,chr20,False,49.43
BHLHE23,chr20,False,49.43
SNORA71B,chr20,False,49.43
LINC00029,chr20,False,49.43
SNORA60,chr20,False,49.43
AL353658.1,chr20,False,49.43
AL357033.2,chr20,False,49.43
DEFB124,chr20,False,49.43
AL031658.1,chr20,False,49.43
MIR548O2,chr20,False,49.43
AL096828.6,chr20,False,49.43
AL096828.2,chr20,False,49.43
SNORA71A,chr20,False,49.43
MCTS2P,chr20,False,49.43
SNORA71C,chr20,False,49.43
E2F1,chr20,False,49.43
CCM2L,chr20,False,49.43
SNHG17,chr20,False,49.43
SNORA71D,chr20,False,49.43
CDH4,chr20,False,49.43
PDRG1,chr20,False,49.43
RPL31P2,chr20,False,49.43
ABALON,chr20,False,49.43
AL110115.1,chr20,False,49.43
ARF4P2,chr20,False,49.43
GMEB2,chr20,False,49.43
SNHG11,chr20,False,49.43
ASXL1,chr20,True,49.43
AL121583.1,chr20,False,49.43
ZNF341,chr20,False,49.43
SNORA71E,chr20,False,49.43
LINC01718,chr20,False,49.43
PXMP4,chr20,False,49.43
AL050349.1,chr20,False,49.43
ZNF341-AS1,chr20,False,49.43
C20orf144,chr20,False,49.26
AL117379.1,chr20,False,49.26
GLRXP1,chr20,False,49.26
HCK,chr20,False,49.26
AL121910.1,chr20,False,49.26
PIGU,chr20,False,49.26
AL121906.2,chr20,False,49.26
RPF2P1,chr20,False,49.26
CTNNBL1,chr20,False,49.26
AL356299.2,chr20,False,49.26
FOXS1,chr20,False,49.26
BLCAP,chr20,False,49.26
AL034550.3,chr20,False,49.26
AL109614.1,chr20,False,49.26
AL121906.1,chr20,False,49.26
PIGPP3,chr20,False,49.26
MIR4755,chr20,False,49.26
AL034550.2,chr20,False,49.26
HAR1B,chr20,False,49.26
CDC42P1,chr20,False,49.26
AL109923.1,chr20,False,49.26
TTLL9,chr20,False,49.26
DEFB119,chr20,False,49.26
LINC01056,chr20,False,49.26
MIR644A,chr20,False,49.26
NPM1P19,chr20,False,49.26
RN7SL680P,chr20,False,49.26
MIR3196,chr20,False,49.26
AHCY,chr20,False,49.26
RPL7AP14,chr20,False,49.26
ARFGAP1,chr20,False,49.26
AL031668.1,chr20,False,49.26
LINC00489,chr20,False,49.26
RNA5SP482,chr20,False,49.26
CHRNA4,chr20,False,49.26
NOL4L-DT,chr20,False,49.26
FDX1P1,chr20,False,49.26
AL162293.1,chr20,False,49.26
NOL4L,chr20,False,49.26
MYLK2,chr20,False,49.26
HAR1A,chr20,False,49.26
NNAT,chr20,False,49.26
AL096828.4,chr20,False,49.26
FLJ16779,chr20,False,49.26
ROMO1,chr20,False,49.26
HM13,chr20,False,49.26
ACTL10,chr20,False,49.26
AL160175.1,chr20,False,49.26
PHF20,chr20,False,49.26
MAP1LC3A,chr20,False,49.26
RALY-AS1,chr20,False,49.26
AL023803.2,chr20,False,49.26
EIF2S2,chr20,False,49.26
AL035458.1,chr20,False,49.26
SLC17A9,chr20,False,49.26
PPIAP3,chr20,False,49.26
AL023803.3,chr20,False,49.26
MIR124-3,chr20,False,49.26
RNU1-94P,chr20,False,49.26
RBM39,chr20,False,49.26
AL031650.1,chr20,False,49.26
DYNLRB1,chr20,False,49.26
DHX35,chr20,False,49.26
LINC01746,chr20,False,49.26
ITCH,chr20,False,49.26
AL023803.1,chr20,False,49.26
ITCH-IT1,chr20,False,49.26
NECAB3,chr20,False,49.26
AL121827.1,chr20,False,49.26
ITCH-AS1,chr20,False,49.26
VSTM2L,chr20,False,49.26
DEFB121,chr20,False,49.26
DEFB122,chr20,False,49.26
DEFB123,chr20,False,49.26
YTHDF1,chr20,False,49.26
NKAIN4,chr20,False,49.26
AL133343.1,chr20,False,49.26
AL096828.1,chr20,False,49.26
DUSP15,chr20,False,49.26
MIR4326,chr20,False,49.26
AL133343.2,chr20,False,49.26
RNU6-994P,chr20,False,49.26
BIRC7,chr20,False,49.26
SNTA1,chr20,False,49.26
COL20A1,chr20,False,49.26
AL359555.1,chr20,False,49.1
SOCS2P1,chr20,False,49.1
BPIFA1,chr20,False,49.1
RNU4-40P,chr20,False,49.1
RNU6-759P,chr20,False,49.1
BPI,chr20,False,49.1
RBM12,chr20,False,49.1
KIAA1755,chr20,False,49.1
AL096828.3,chr20,False,49.1
C20orf203,chr20,False,49.1
COX7BP2,chr20,False,49.1
AL359555.2,chr20,False,49.1
AL359555.3,chr20,False,49.1
AL359555.4,chr20,False,49.1
BPIFA3,chr20,False,49.1
SRC,chr20,True,49.1
LBP,chr20,False,49.1
RALY,chr20,False,49.1
CDK5RAP1,chr20,False,49.1
DNMT3B,chr20,False,49.1
GID8,chr20,False,49.1
RPL12P3,chr20,False,49.1
RN7SKP271,chr20,False,49.1
SPAG4,chr20,False,49.1
BPIFA2,chr20,False,49.1
EFCAB8,chr20,False,49.1
BPIFA4P,chr20,False,49.1
FO393400.1,chr20,False,49.1
BAK1P1,chr20,False,49.1
AL035071.1,chr20,False,49.1
MANBAL,chr20,False,49.1
BPIFB1,chr20,False,49.1
AL031651.2,chr20,False,49.1
AL035071.2,chr20,False,49.1
BPIFB9P,chr20,False,49.1
AL031651.1,chr20,False,49.1
AL356299.1,chr20,False,49.1
CBFA2T2,chr20,False,49.1
NFS1,chr20,False,49.1
RN7SL237P,chr20,False,49.1
COMMD7,chr20,False,49.1
HIGD1AP16,chr20,False,49.1
BPIFB3,chr20,False,49.1
MAPRE1,chr20,False,49.1
ATG3P1,chr20,False,49.1
DEFB118,chr20,False,49.1
AL121901.1,chr20,False,49.1
AL034422.1,chr20,False,49.1
BPIFB5P,chr20,False,49.1
BPIFB2,chr20,False,49.1
BPIFB4,chr20,False,49.1
TGM2,chr20,False,49.1
AL121895.2,chr20,False,48.94
AAR2,chr20,False,48.94
RNU6-937P,chr20,False,48.94
DEFB117,chr20,False,48.94
CPNE1,chr20,False,48.94
ERGIC3,chr20,False,48.94
RPL36P4,chr20,False,48.94
RPL37P1,chr20,False,48.94
AL035251.1,chr20,False,48.94
AL109827.1,chr20,False,48.94
FER1L4,chr20,False,48.94
TTI1,chr20,False,48.94
DLGAP4,chr20,False,48.94
PUDPP3,chr20,False,48.94
RN7SKP185,chr20,False,48.94
RNA5SP480,chr20,False,48.94
BPIFB6,chr20,False,48.94
C20orf173,chr20,False,48.94
FO393401.1,chr20,False,48.94
RPRD1B,chr20,False,48.94
LINC01734,chr20,False,48.94
GHRH,chr20,False,48.94
AL096828.5,chr20,False,48.94
TGIF2,chr20,False,48.77
GDF5-AS1,chr20,False,48.77
TGIF2-RAB5IF,chr20,False,48.77
GDF5,chr20,False,48.77
CEP250,chr20,False,48.77
CEP250-AS1,chr20,False,48.77
AL109824.1,chr20,False,48.77
ACSS2,chr20,False,48.77
GSS,chr20,False,48.77
RNU6-407P,chr20,False,48.77
SCAND1,chr20,False,48.77
HMGB3P1,chr20,False,48.77
MYL9,chr20,False,48.77
DLGAP4-AS1,chr20,False,48.77
MIR1289-1,chr20,False,48.77
RPN2,chr20,False,48.77
NCOA6,chr20,False,48.77
CNBD2,chr20,False,48.77
AL118520.1,chr20,False,48.77
RAB5IF,chr20,False,48.61
RPL31P3,chr20,False,48.61
NDRG3,chr20,False,48.61
DEFB115,chr20,False,48.61
AL137028.2,chr20,False,48.61
DKKL1P1,chr20,False,48.61
SLA2,chr20,False,48.61
MIR499B,chr20,False,48.61
HMGB3P2,chr20,False,48.61
AL035420.3,chr20,False,48.61
DSN1,chr20,False,48.61
AL035420.1,chr20,False,48.61
AL035420.2,chr20,False,48.61
