Gene,chromosome,IsJCGA,AmplificationPercentage
AC104472.1,chr3,False,28.85
SHOX2,chr3,False,28.85
SI,chr3,False,28.85
AC104411.1,chr3,False,28.85
SKIL,chr3,False,28.85
SLC2A2,chr3,False,28.85
SLC31A1P1,chr3,False,28.85
SLC33A1,chr3,False,28.85
AC092999.1,chr3,False,28.85
LINC00881,chr3,False,28.85
SLC66A1L,chr3,False,28.85
SLC7A14,chr3,False,28.85
SLC7A14-AS1,chr3,False,28.85
RNU6-1317P,chr3,False,28.85
RNU6-1233P,chr3,False,28.85
AC128685.1,chr3,False,28.85
EEF1B2P8,chr3,False,28.85
FNDC3B,chr3,False,28.85
AC007849.1,chr3,False,28.85
MIR570,chr3,False,28.85
NLGN1,chr3,False,28.85
NLGN1-AS1,chr3,False,28.85
NMD3,chr3,False,28.85
MIR569,chr3,False,28.85
EIF5A2,chr3,False,28.85
EGFEM1P,chr3,False,28.85
EEF1GP4,chr3,False,28.85
ECT2,chr3,False,28.85
AC080013.1,chr3,False,28.85
MIR551B,chr3,False,28.85
OTOL1,chr3,False,28.85
PA2G4P4,chr3,False,28.85
IFT80,chr3,False,28.85
PDCD10,chr3,False,28.85
PHC3,chr3,False,28.85
CLDN11,chr3,False,28.85
MIR3919,chr3,False,28.85
PLCH1-AS2,chr3,False,28.85
CCNL1,chr3,False,28.85
NCEH1,chr3,False,28.85
NAALADL2-AS3,chr3,False,28.85
AC007919.1,chr3,False,28.85
AC007919.2,chr3,False,28.85
AC008180.3,chr3,False,28.85
MRE11P1,chr3,False,28.85
AC008134.1,chr3,False,28.85
MLF1,chr3,False,28.85
MTAPP1,chr3,False,28.85
GPR79,chr3,False,28.85
GPR160,chr3,False,28.85
GOLIM4,chr3,False,28.85
AC008040.3,chr3,False,28.85
AC008040.2,chr3,False,28.85
AC008040.1,chr3,False,28.85
GMPS,chr3,False,28.85
MIR6828,chr3,False,28.85
GHSR,chr3,False,28.85
GFM1,chr3,False,28.85
MUC4,chr3,False,28.85
HMGN1P8,chr3,False,28.85
MYNN,chr3,False,28.85
HMGN2P26,chr3,False,28.85
NAALADL2,chr3,False,28.85
NAALADL2-AS1,chr3,False,28.85
PLD1,chr3,False,28.85
CBX1P5,chr3,False,28.85
C3orf80,chr3,False,28.85
MEMO1P3,chr3,False,28.85
MECOM,chr3,False,28.85
MCUR1P2,chr3,False,28.85
KLF3P2,chr3,False,28.85
RN7SKP177,chr3,False,28.85
RN7SKP234,chr3,False,28.85
RN7SKP298,chr3,False,28.85
RN7SKP40,chr3,False,28.85
RN7SKP46,chr3,False,28.85
RN7SL141P,chr3,False,28.85
ACTRT3,chr3,False,28.85
KLF7P1,chr3,False,28.85
ACTG1P23,chr3,False,28.85
RNA5SP146,chr3,False,28.85
RNU1-70P,chr3,False,28.85
RNU2-20P,chr3,False,28.85
RNU2-31P,chr3,False,28.85
RNU4-38P,chr3,False,28.85
AC131211.1,chr3,False,28.85
RNU4-4P,chr3,False,28.85
RNU4-91P,chr3,False,28.85
AC128713.1,chr3,False,28.85
MECOM-AS1,chr3,False,28.85
METTL15P1,chr3,False,28.85
IL12A,chr3,False,28.85
MFSD1,chr3,False,28.85
C3orf33,chr3,False,28.85
IL12A-AS1,chr3,False,28.85
BZW1P1,chr3,False,28.85
BRD7P2,chr3,False,28.85
IQCJ,chr3,False,28.85
IQCJ-SCHIP1,chr3,False,28.85
MIR1263,chr3,False,28.85
IQCJ-SCHIP1-AS1,chr3,False,28.85
PPIAP74,chr3,False,28.85
B3GALNT1,chr3,False,28.85
PRKCI,chr3,True,28.85
ATP5MC1P4,chr3,False,28.85
KCNAB1,chr3,False,28.85
KCNAB1-AS1,chr3,False,28.85
PSAT1P4,chr3,False,28.85
PSMC1P7,chr3,False,28.85
KCNAB1-AS2,chr3,False,28.85
PTX3,chr3,False,28.85
ANAPC15P2,chr3,False,28.85
ALG1L15P,chr3,False,28.85
RARRES1,chr3,False,28.85
AC080013.2,chr3,False,28.85
AC123767.1,chr8,False,28.85
AC069218.1,chr3,False,28.85
AC078795.2,chr3,False,28.85
Telomerase-vert,chr3,False,28.85
AC078802.1,chr3,False,28.85
AC078795.3,chr3,False,28.85
TIPARP,chr3,True,28.85
TIPARP-AS1,chr3,False,28.85
LINC01324,chr3,False,28.85
AC063955.1,chr3,False,28.85
AC026353.1,chr3,False,28.85
AC069439.1,chr3,False,28.85
TNFSF10,chr3,False,28.85
AC061708.1,chr3,False,28.85
LINC01323,chr3,False,28.85
LINC01322,chr3,False,28.85
AC078795.1,chr3,False,28.85
AC068759.1,chr3,False,28.85
ZBBX,chr3,False,28.85
AC055714.1,chr3,False,28.85
TMEM212,chr3,False,28.85
LINC01100,chr3,False,28.85
TMEM212-AS1,chr3,False,28.85
TMEM212-IT1,chr3,False,28.85
AC072046.1,chr3,False,28.85
AC074276.2,chr3,False,28.85
AC072046.2,chr3,False,28.85
AC073288.1,chr3,False,28.85
AC073288.2,chr3,False,28.85
TOMM22P6,chr3,False,28.85
TNIK,chr3,False,28.85
AC026316.5,chr3,False,28.85
AC069439.2,chr3,False,28.85
AC025033.1,chr3,False,28.85
AC079822.1,chr3,False,28.85
LINC01327,chr3,False,28.85
AC079943.2,chr3,False,28.85
TERC,chr3,True,28.85
LINC01326,chr3,False,28.85
AC079943.1,chr3,False,28.85
VEPH1,chr3,False,28.85
LINC01192,chr3,False,28.85
UBE2V1P2,chr3,False,28.85
AC026316.1,chr3,False,28.85
AC069243.1,chr3,False,28.85
AC079910.1,chr3,False,28.85
AC026316.2,chr3,False,28.85
VN2R1P,chr3,False,28.85
AC074276.1,chr3,False,28.85
WDR49,chr3,False,28.85
AC026316.4,chr3,False,28.85
AC079594.1,chr3,False,28.85
AC026316.3,chr3,False,28.85
CPN2,chr3,False,26.92
MIR4789,chr3,False,26.92
IGF2BP2,chr3,False,26.92
IGF2BP2-AS1,chr3,False,26.92
PABPC1P10,chr3,False,26.92
DGKG,chr3,False,26.92
U2,chr3,False,26.92
TRA2B,chr3,False,26.92
AC048351.1,chr3,False,26.92
DPPA2P3,chr3,False,26.92
DYNLL1P5,chr3,False,26.92
TPRG1-AS1,chr3,False,26.92
RN7SL447P,chr3,False,26.92
TPRG1,chr3,False,26.92
ARL14,chr3,False,26.92
AC069224.1,chr3,False,26.92
SCARNA7,chr3,False,26.92
MIR548AQ,chr3,False,26.92
RNU1-61P,chr6,False,26.92
OPA1,chr3,False,26.92
OPA1-AS1,chr3,False,26.92
AC073359.2,chr3,False,26.92
AC128716.1,chr3,False,26.92
AC073359.1,chr3,False,26.92
MFN1,chr3,False,26.92
AC108676.1,chr3,False,26.92
RNU6-681P,chr3,False,26.92
RNA5SP147,chr3,False,26.92
AC104640.2,chr3,False,26.92
AC104831.1,chr3,False,26.92
RN7SL715P,chr3,False,26.92
KCNMB3,chr3,False,26.92
AC024559.1,chr3,False,26.92
AC069421.1,chr3,False,26.92
AC108676.2,chr3,False,26.92
B3GAT3P1,chr3,False,26.92
AC117434.1,chr3,False,26.92
ATP13A3,chr3,False,26.92
PPM1L,chr3,False,26.92
LRRC15,chr3,False,26.92
BCHE,chr3,False,26.92
RNU7-136P,chr3,False,26.92
KRT8P12,chr3,False,26.92
ATP13A4,chr3,False,26.92
AC069421.3,chr3,False,26.92
LRRFIP1P1,chr3,False,26.92
AC069421.2,chr3,False,26.92
ATP13A5-AS1,chr3,False,26.92
ATP13A5,chr3,False,26.92
ATP13A4-AS1,chr3,False,26.92
KPNA4,chr3,False,26.92
MIR15B,chr3,False,26.92
MIR16-2,chr3,False,26.92
RPL35AP10,chr3,False,26.92
AC024559.2,chr3,False,26.92
LINC01487,chr3,False,26.92
PLCH1-AS1,chr3,False,26.92
PLCH1,chr3,False,26.92
PLAAT1,chr3,False,26.92
PIK3CA,chr3,True,26.92
AC117469.1,chr3,False,26.92
AC108729.3,chr3,False,26.92
TRIM59,chr3,False,26.92
RPL6P8,chr3,False,26.92
AC108729.2,chr3,False,26.92
AC108729.1,chr3,False,26.92
RN7SL215P,chr3,False,26.92
RPL9P15,chr3,False,26.92
HLA-DRB6,chr6,False,26.92
MIR7977,chr3,False,26.92
AC007620.1,chr3,False,26.92
MME,chr3,False,26.92
LINC02026,chr3,False,26.92
LINC00887,chr3,False,26.92
AC007620.2,chr3,False,26.92
LINC02028,chr3,False,26.92
LINC02048,chr3,False,26.92
MTND4P17,chr3,False,26.92
AC007620.3,chr3,False,26.92
GP5,chr3,False,26.92
AC084017.1,chr3,False,26.92
AC080129.1,chr3,False,26.92
AC080129.2,chr3,False,26.92
MTND4LP10,chr3,False,26.92
MTND3P7,chr3,False,26.92
GNB4,chr3,False,26.92
MME-AS1,chr3,False,26.92
NMRAL2P,chr3,False,26.92
LINC00884,chr3,False,26.92
STRIT1,chr3,False,26.92
ETV5,chr3,True,26.92
SYPL1P1,chr3,False,26.92
LINC01208,chr3,False,26.92
HES1,chr3,False,26.92
MTHFD2P7,chr3,False,26.92
ZNF639,chr3,False,26.92
LINC02038,chr3,False,26.92
ZMAT3,chr3,False,26.92
MTCO3P38,chr3,False,26.92
SMC4,chr3,False,26.92
AC076966.2,chr3,False,26.92
AC007823.1,chr3,False,26.92
LINC02037,chr3,False,26.92
NAALADL2-AS2,chr3,False,26.92
LINC02036,chr3,False,26.92
AC009319.1,chr3,False,26.92
ETV5-AS1,chr3,False,26.92
MUC20,chr3,False,26.92
EI24P1,chr3,False,26.92
AC026320.2,chr3,False,25.0
RALBP1P1,chr3,False,25.0
ALG3,chr3,False,25.0
KCNMB2,chr3,False,25.0
KCNMB2-AS1,chr3,False,25.0
LINC01995,chr3,False,25.0
AC068631.2,chr3,False,25.0
AC068631.1,chr3,False,25.0
ECE2,chr3,False,25.0
ANKRD18DP,chr3,False,25.0
AP2M1,chr3,False,25.0
FXR1,chr3,False,25.0
MIR1248,chr3,False,25.0
AC068295.1,chr3,False,25.0
AC068298.1,chr3,False,25.0
FYTTD1,chr3,False,25.0
AC068299.1,chr3,False,25.0
MIR1224,chr3,False,25.0
GAPDHP36,chr3,False,25.0
AC007953.1,chr3,False,25.0
AC007953.2,chr3,False,25.0
MTND5P15,chr3,False,25.0
PSMD10P2,chr3,False,25.0
PSMD2,chr3,False,25.0
ATP11B,chr3,False,25.0
ASS1P7,chr3,False,25.0
AC026320.1,chr3,False,25.0
AC068308.1,chr3,False,25.0
AC068299.2,chr3,False,25.0
MCCC1-AS1,chr3,False,25.0
AC068631.3,chr3,False,25.0
RNA5SP150,chr3,False,25.0
RN7SL703P,chr3,False,25.0
MRPL47,chr3,False,25.0
AC144530.1,chr3,False,25.0
KLHL24,chr3,False,25.0
AC135893.1,chr3,False,25.0
HCP5B,chr6,False,25.0
RNA5SP148,chr3,False,25.0
RNA5SP149,chr3,False,25.0
RNA5SP151,chr3,False,25.0
RN7SL229P,chr3,False,25.0
AC134503.1,chr3,False,25.0
AC133473.1,chr3,False,25.0
MB21D2,chr3,False,25.0
AC132008.2,chr3,False,25.0
RNU1-20P,chr3,False,25.0
AC132008.1,chr3,False,25.0
HLA-DRB1,chr6,False,25.0
AC131235.3,chr3,False,25.0
TBL1XR1,chr3,False,25.0
H3P13,chr3,False,25.0
AL391156.1,chr14,False,25.0
RN7SKP222,chr3,False,25.0
RFC4,chr3,False,25.0
AL121981.1,chr3,False,25.0
MIR922,chr3,False,25.0
AC068769.1,chr3,False,25.0
MCF2L2,chr3,False,25.0
AC026355.1,chr3,False,25.0
AL049634.3,chr20,False,25.0
AHSG,chr3,False,25.0
GPS2P2,chr3,False,25.0
VEZF1P1,chr3,False,25.0
VWA5B2,chr3,False,25.0
MCCC1,chr3,False,25.0
RN7SKP265,chr3,False,25.0
ADIPOQ-AS1,chr3,False,25.0
ADIPOQ,chr3,False,25.0
VPS8,chr3,False,25.0
RN7SKP52,chr3,False,25.0
ACTL6A,chr3,False,25.0
AC026320.3,chr3,False,25.0
BDH1,chr3,False,25.0
AC026355.2,chr3,False,25.0
DNAJB11,chr3,False,25.0
OR4M1,chr14,False,25.0
EIF4A2,chr3,False,25.0
OR4N1P,chr14,False,25.0
OR4Q3,chr14,False,25.0
EIF4EP3,chr3,False,25.0
DVL3,chr3,False,25.0
HTR3E,chr3,False,25.0
EIF4G1,chr3,False,25.0
DNAJC19,chr3,False,25.0
DLG1-AS1,chr3,False,25.0
OR4K5,chr14,False,25.0
USP13,chr3,False,25.0
EPHB3,chr3,False,25.0
AC026671.1,chr3,False,25.0
HTR3E-AS1,chr3,False,25.0
AC007687.1,chr3,False,25.0
PARL,chr3,False,25.0
DCUN1D1,chr3,False,25.0
MIR4797,chr3,False,25.0
CYP2AB1P,chr3,False,25.0
OR4K6P,chr14,False,25.0
OR4K4P,chr14,False,25.0
B3GNT5,chr3,False,25.0
OR11K2P,chr14,False,25.0
AC046143.1,chr3,False,25.0
HTR3C,chr3,False,25.0
EEF1A1P8,chr3,False,25.0
EEF1AKMT4,chr3,False,25.0
AC007547.2,chr3,False,25.0
AC007547.1,chr3,False,25.0
AC046143.2,chr3,False,25.0
EEF1AKMT4-ECE2,chr3,False,25.0
HTR3C2P,chr3,False,25.0
LINC01209,chr3,False,25.0
OR4K3,chr14,False,25.0
EHHADH,chr3,False,25.0
HSP90AA5P,chr3,False,25.0
OR4H12P,chr14,False,25.0
EHHADH-AS1,chr3,False,25.0
OR4K1,chr14,False,25.0
EIF2B5,chr3,False,25.0
EIF2S2P2,chr3,False,25.0
HTR3D,chr3,False,25.0
OR4K2,chr14,False,25.0
AC026355.4,chr3,False,25.0
CRYGS,chr3,False,25.0
LINC01840,chr3,False,25.0
FLYWCH1P1,chr3,False,25.0
AC055764.2,chr3,False,25.0
FLJ42393,chr3,False,25.0
CAMK2N2,chr3,False,25.0
C3orf70,chr3,False,25.0
LINC01206,chr3,False,25.0
LINC01991,chr3,False,25.0
LINC01994,chr3,False,25.0
MIR28,chr3,False,25.0
YEATS2-AS1,chr3,False,25.0
POLR2H,chr3,False,25.0
PEX5L,chr3,False,25.0
YEATS2,chr3,False,25.0
IQCG,chr3,False,25.0
ABCF3,chr3,False,25.0
MIR5588,chr3,False,25.0
BCL6,chr3,True,25.0
PPIAP75,chr3,False,25.0
AC026355.3,chr3,False,25.0
AC007920.1,chr3,False,25.0
AC007920.2,chr3,False,25.0
CCDC39,chr3,False,25.0
CCDC39-AS1,chr3,False,25.0
ABCC5-AS1,chr3,False,25.0
ABCC5,chr3,False,25.0
AC007690.1,chr3,False,25.0
FAM131A,chr3,False,25.0
HRG,chr3,False,25.0
PEX5L-AS1,chr3,False,25.0
PEX5L-AS2,chr3,False,25.0
MIR4448,chr3,False,25.0
FAM43A,chr3,False,25.0
CLCN2,chr3,False,25.0
CHRD,chr3,False,25.0
AC012081.1,chr3,False,25.0
FAUP2,chr3,False,25.0
FETUB,chr3,False,25.0
FGF12,chr3,True,25.0
NDUFB5,chr3,False,25.0
AC012081.2,chr3,False,25.0
FGF12-AS1,chr3,False,25.0
FGF12-AS2,chr3,False,25.0
FGF12-AS3,chr3,False,25.0
AC055764.1,chr3,False,25.0
LINC01839,chr3,False,25.0
TBL1XR1-AS1,chr3,False,25.0
AC131235.2,chr3,False,25.0
AC117457.1,chr3,False,25.0
RTP2,chr3,False,25.0
RTP1,chr3,False,25.0
AC072022.2,chr3,False,25.0
MAP3K13,chr3,True,25.0
LINC00578,chr3,False,25.0
MAGEF1,chr3,False,25.0
RNU6-821P,chr3,False,25.0
RNU6-858P,chr3,False,25.0
AC117465.1,chr3,False,25.0
LINC00501,chr3,False,25.0
RPSAP31,chr3,False,25.0
LIPH,chr3,False,25.0
AC072022.1,chr3,False,25.0
AC117453.1,chr3,False,25.0
AC117415.2,chr3,False,25.0
AC117415.1,chr3,False,25.0
RTP4,chr3,False,25.0
RUBCN,chr3,False,25.0
AC107294.1,chr3,False,25.0
LINC02053,chr3,False,25.0
TMEM41A,chr3,False,25.0
RNU6-4P,chr3,False,25.0
MAP6D1,chr3,False,25.0
TMEM44,chr3,False,25.0
AC022498.1,chr3,False,25.0
LINC02051,chr3,False,25.0
LINC02052,chr3,False,25.0
LINC02054,chr3,False,25.0
TPRG1-AS2,chr3,False,25.0
RPL35A,chr3,False,25.0
AC099661.1,chr3,False,25.0
RNU6-621P,chr3,False,25.0
SENP2,chr3,False,25.0
LINC02015,chr3,False,25.0
TP63,chr3,True,25.0
LINC02069,chr3,False,25.0
LMLN,chr3,False,25.0
AC107294.2,chr3,False,25.0
AC092966.1,chr3,False,25.0
RPL23AP93,chr3,False,25.0
AC108734.1,chr3,False,25.0
AC108734.2,chr3,False,25.0
AC024560.4,chr3,False,25.0
LPP-AS2,chr3,False,25.0
LPP-AS1,chr3,False,25.0
AC024560.3,chr3,False,25.0
LPP,chr3,False,25.0
AC109780.2,chr3,False,25.0
LRCH3,chr3,False,25.0
AC109780.1,chr3,False,25.0
AC109131.1,chr3,False,25.0
AC108734.3,chr3,False,25.0
RPL39L,chr3,False,25.0
AC108734.4,chr3,False,25.0
AC024560.1,chr3,False,25.0
AC024560.2,chr3,False,25.0
RPL4P4,chr3,False,25.0
RPL7AP25,chr3,False,25.0
AC107294.3,chr3,False,25.0
AC112907.3,chr3,False,25.0
AC107294.4,chr3,False,25.0
LINC02012,chr3,False,25.0
LMLN-AS1,chr3,False,25.0
LSG1,chr3,False,25.0
RPS20P14,chr3,False,25.0
LAMP3,chr3,False,25.0
AC108681.1,chr3,False,25.0
AC112907.2,chr3,False,25.0
AC024560.5,chr3,False,25.0
AC131235.1,chr3,False,25.0
AC112907.1,chr3,False,25.0
AC069431.1,chr3,False,25.0
AC069431.2,chr3,False,25.0
TTC14,chr3,False,25.0
AC110992.1,chr3,False,25.0
RPL7L1P8,chr3,False,25.0
RNU6-486P,chr3,False,25.0
TMEM44-AS1,chr3,False,25.0
SNORD2,chr3,False,25.0
AC131160.1,chr3,False,25.0
SNORA63E,chr3,False,25.0
AC092953.2,chr3,False,25.0
AC092953.1,chr3,False,25.0
MASP1,chr3,False,25.0
KLHL6-AS1,chr3,False,25.0
SST,chr3,False,25.0
AC084211.1,chr3,False,25.0
AC090425.1,chr3,False,25.0
SNORA81,chr3,False,25.0
AC092941.2,chr3,False,25.0
AC090425.2,chr3,False,25.0
AC128709.1,chr3,False,25.0
AC090425.3,chr3,False,25.0
AC128709.2,chr3,False,25.0
AC128709.3,chr3,False,25.0
AC128714.2,chr3,False,25.0
SNORD66,chr3,False,25.0
AC092941.1,chr3,False,25.0
AC092939.1,chr3,False,25.0
RNU6-1120P,chr3,False,25.0
LINC02031,chr3,False,25.0
RNU6-1101P,chr3,False,25.0
SOX2,chr3,True,25.0
RNU6-1105P,chr3,False,25.0
THPO,chr3,False,25.0
ST6GAL1,chr3,False,25.0
SOX2-OT,chr3,False,25.0
SNORA63D,chr3,False,25.0
AC083801.1,chr3,False,25.0
AC076966.1,chr3,False,25.0
TBCCD1,chr3,False,25.0
AC092960.3,chr3,False,25.0
AC092960.2,chr3,False,25.0
AC092960.1,chr3,False,25.0
LINC02020,chr3,False,25.0
AC125613.1,chr3,False,25.0
LINC02043,chr3,False,25.0
LINC01014,chr3,False,25.0
AC125613.2,chr3,False,25.0
KNG1,chr3,False,25.0
LINC00888,chr3,False,25.0
LINC02041,chr3,False,25.0
AC125618.1,chr3,False,25.0
KLHL6,chr3,True,25.0
AC083801.2,chr3,False,25.0
SNORA63B,chr3,False,25.0
AC083904.1,chr3,False,25.0
SNORA4,chr3,False,25.0
AC090018.2,chr3,False,23.08
MIR6829,chr3,False,23.08
GMNC,chr3,False,23.08
TCTEX1D2,chr3,False,23.08
AC090505.2,chr3,False,23.08
AC090505.1,chr3,False,23.08
AC108747.1,chr3,False,23.08
CCDC50,chr3,False,23.08
CEP19,chr3,False,23.08
MIR944,chr3,False,23.08
CLDN1,chr3,False,23.08
LINC01972,chr3,False,23.08
AC083822.1,chr3,False,23.08
TFRC,chr3,False,23.08
LINC01968,chr3,False,23.08
CLDN16,chr3,False,23.08
CCT6P4,chr3,False,23.08
AC090018.1,chr3,False,23.08
PIGZ,chr3,False,23.08
PIGX,chr3,False,23.08
MTAPP2,chr3,False,23.08
NMNAT1P3,chr3,False,23.08
MUC20-OT1,chr3,False,23.08
TNK2-AS1,chr3,False,23.08
OR51A2,chr11,False,23.08
SNORA70,chr9,False,23.08
LINC02013,chr3,False,23.08
AC106706.2,chr3,False,23.08
AC106706.1,chr3,False,23.08
SDHAP2,chr3,False,23.08
SENP5,chr3,False,23.08
AC073365.1,chr3,False,23.08
TNK2,chr3,True,23.08
PCYT1A,chr3,False,23.08
FBXO45,chr3,False,23.08
LINC00885,chr3,False,23.08
NRROS,chr3,False,23.08
SMCO1,chr3,False,23.08
AC011322.1,chr3,False,23.08
AC092994.1,chr3,False,23.08
SLC51A,chr3,False,23.08
TMEM207,chr3,False,23.08
AC092952.1,chr3,False,23.08
TM4SF19-TCTEX1D2,chr3,False,23.08
TM4SF19-AS1,chr3,False,23.08
OR7E84P,chr4,False,23.08
MUC20P1,chr3,False,23.08
GCNT1P3,chr3,False,23.08
RPS29P3,chr3,False,23.08
AC092933.1,chr3,False,23.08
AC092933.2,chr3,False,23.08
ZDHHC19,chr3,False,23.08
PAK2,chr3,False,23.08
RPSAP69,chr3,False,23.08
P3H2-AS1,chr3,False,23.08
P3H2,chr3,False,23.08
OSTN-AS1,chr3,False,23.08
OSTN,chr3,False,23.08
TM4SF19,chr3,False,23.08
DLG1,chr3,False,23.08
NCBP2,chr3,False,23.08
NCBP2-AS1,chr3,False,23.08
NCBP2AS2,chr3,False,23.08
LINC01983,chr3,False,23.08
ACAP2-IT1,chr3,False,23.08
RNU6-1279P,chr3,False,23.08
RNU6ATAC24P,chr3,False,23.08
AC069213.3,chr3,False,23.08
PPP1R2,chr3,False,23.08
ACAP2,chr3,False,23.08
RN7SL36P,chr3,False,23.08
RNU6-646P,chr3,False,23.08
AC069257.1,chr3,False,23.08
AC069213.2,chr3,False,23.08
AC233280.36,chr3,False,23.08
RNU6-42P,chr3,False,23.08
UBXN7,chr3,False,23.08
MELTF,chr3,False,23.08
WDR53,chr3,False,23.08
UBXN7-AS1,chr3,False,23.08
RNU6-25P,chr3,False,23.08
AC140125.1,chr5,False,23.08
RN7SL73P,chr3,False,23.08
RN7SL738P,chr3,False,23.08
AC021055.1,chr3,False,23.08
RN7SL434P,chr3,False,23.08
RN7SKP296,chr3,False,23.08
AC233280.1,chr3,False,23.08
RNU7-18P,chr3,False,23.08
RNU6-1109P,chr3,False,23.08
KIF3AP1,chr3,False,23.08
AC069257.3,chr3,False,23.08
XXYLT1,chr3,False,23.08
RNU2-11P,chr3,False,23.08
UTS2B,chr3,False,23.08
MELTF-AS1,chr3,False,23.08
AC124944.3,chr3,False,23.08
IL1RAP,chr3,False,23.08
MIR3137,chr3,False,23.08
PYDC2,chr3,False,23.08
AC024937.1,chr3,False,23.08
RNU4-89P,chr3,False,23.08
RNU6-910P,chr3,False,23.08
RNF168,chr3,False,23.08
AC233280.2,chr3,False,23.08
APOD,chr3,False,23.08
XXYLT1-AS2,chr3,False,23.08
AC117490.1,chr3,False,23.08
AC069257.2,chr3,False,23.08
AC016949.1,chr3,False,23.08
XXYLT1-AS1,chr3,False,23.08
AC069213.1,chr3,False,23.08
AC117490.2,chr3,False,23.08
AC124944.2,chr3,False,23.08
ERICH6-AS1,chr3,False,21.15
AC078788.1,chr3,False,21.15
AC068985.1,chr3,False,21.15
ERICH6,chr3,False,21.15
RPL32P9,chr3,False,21.15
TMEM14EP,chr3,False,21.15
LINC01214,chr3,False,21.15
TMEM183B,chr3,False,21.15
AC011317.1,chr3,False,21.15
AC093001.1,chr3,False,21.15
EIF2A,chr3,False,21.15
AC108751.3,chr3,False,21.15
NPM1P29,chr3,False,21.15
AC022494.1,chr3,False,21.15
LINC01213,chr3,False,21.15
LINC02066,chr3,False,21.15
MED12L,chr3,False,21.15
SIAH2-AS1,chr3,False,21.15
SIAH2,chr3,False,21.15
AC073522.1,chr3,False,21.15
AC018545.1,chr3,False,21.15
MBNL1,chr3,False,21.15
UGT2B29P,chr4,False,21.15
RN7SL300P,chr3,False,21.15
AADAC,chr3,False,21.15
RNU6-1098P,chr3,False,21.15
AC020636.1,chr3,False,21.15
AC020636.2,chr3,False,21.15
AC078816.1,chr3,False,21.15
GPR149,chr3,False,21.15
GPR171,chr3,False,21.15
AC134980.1,chr15,False,21.15
AC134026.2,chr3,False,21.15
AC134026.1,chr3,False,21.15
GPR87,chr3,False,21.15
RNF13,chr3,False,21.15
LINC01998,chr3,False,21.15
SUCNR1,chr3,False,21.15
AC024937.2,chr3,False,21.15
MRPL42P6,chr3,False,21.15
