Gene,chromosome,IsJCGA,DeletionPercentage
OR7E84P,chr4,False,17.24
BX284668.2,chr1,False,17.24
AC002525.1,chr13,False,17.24
HERC2P3,chr15,False,16.9
USP17L2,chr8,False,16.9
DNM1P5,chr15,False,16.9
AC239800.3,chr1,False,16.55
FAM91A3P,chr1,False,16.55
RNU1-61P,chr6,False,16.55
LINC02591,chr1,False,16.55
FAM74A7,chr9,False,16.55
AL445584.1,chr9,False,16.55
RNU1-143P,chr1,False,16.55
SPATA31A6,chr9,False,16.55
BX284668.6,chr1,False,16.55
USP17L7,chr8,False,16.21
OR2T34,chr1,False,15.86
IGHV3-29,chr14,False,15.52
ALG1L2,chr3,False,15.52
DEFB104A,chr8,False,15.52
DEFB107A,chr8,False,15.52
IGHVII-30-21,chr14,False,15.52
IGHV4-31,chr14,False,15.52
IGHV3-33,chr14,False,15.52
PRR23D3P,chr8,False,15.52
DEFB106A,chr8,False,15.52
SPAG11A,chr8,False,15.52
DEFB105A,chr8,False,15.52
MCCD1P1,chr6,False,15.52
AP006437.1,chr11,False,15.52
OR4P1P,chr11,False,15.52
FCGR1CP,chr1,False,15.17
BNIP3P23,chr19,False,15.17
AC008554.1,chr19,False,15.17
DEFB108C,chr8,False,15.17
AC109583.2,chr3,False,15.17
AC239798.2,chr1,False,15.17
H2BP2,chr1,False,15.17
PRR23D2,chr8,False,14.83
SNORA62,chr1,False,14.83
DEFB103A,chr8,False,14.83
HLA-T,chr6,False,14.48
FAM66A,chr8,False,14.48
AL645929.1,chr6,False,14.48
AC087203.1,chr8,False,14.48
AC087203.2,chr8,False,14.48
H3-2,chr1,False,14.48
AC246680.1,chr1,False,14.48
AC239798.1,chr1,False,14.48
HLA-H,chr6,False,14.48
OR4N1P,chr14,False,14.14
OR2T29,chr1,False,14.14
IGHV4-39,chr14,False,14.14
ZNF705B,chr8,False,14.14
BNIP3P22,chr19,False,14.14
OR4K4P,chr14,False,13.79
OR4K5,chr14,False,13.79
RHPN2P1,chr15,False,13.79
OR4K2,chr14,False,13.79
OR4K6P,chr14,False,13.79
GOLGA8B,chr15,False,13.79
OR4K3,chr14,False,13.79
AL391156.1,chr14,False,13.79
AC134684.11,chr8,False,13.79
RNA5SP311,chr10,False,13.79
DUSP22,chr6,False,13.45
AC084121.1,chr8,False,13.45
AC084121.2,chr8,False,13.45
AC084121.4,chr8,False,13.45
AL365272.1,chr6,False,13.45
AC134684.1,chr8,False,13.45
OR2T35,chr1,False,13.45
AC134684.10,chr8,False,13.45
OR4H12P,chr14,False,13.45
AC134684.12,chr8,False,13.45
AC084121.3,chr8,False,13.45
DEFB105B,chr8,False,13.45
FAM90A14P,chr8,False,13.45
FAM90A10P,chr8,False,13.45
FAM90A8P,chr8,False,13.45
FAM90A7P,chr8,False,13.45
FAM90A6P,chr8,False,13.45
PRR23D1,chr8,False,13.45
FAM90A23P,chr8,False,13.45
FAM90A22P,chr8,False,13.45
FAM90A21P,chr8,False,13.45
FAM90A19P,chr8,False,13.45
FAM90A18P,chr8,False,13.45
FAM90A17P,chr8,False,13.45
FAM90A16P,chr8,False,13.45
FAM90A9P,chr8,False,13.45
OR7E157P,chr8,False,13.45
OR7E154P,chr8,False,13.45
DEFB107B,chr8,False,13.45
DEFB106B,chr8,False,13.45
OR4M1,chr14,False,13.45
BX664718.1,chr9,False,13.1
OR4K1,chr14,False,13.1
SPAG11B,chr8,False,13.1
MIR570,chr3,False,13.1
HSPD1P2,chr8,False,13.1
DEFB4A,chr8,False,13.1
SMBD1P,chr3,False,13.1
SLC35E2A,chr1,False,12.76
AL929602.1,chr14,False,12.76
RN7SL761P,chr13,False,12.76
DEFB103B,chr8,False,12.76
AC147055.4,chr4,False,12.76
AC147055.2,chr4,False,12.76
DEFB104B,chr8,False,12.76
AL031282.1,chr1,False,12.76
OR4Q3,chr14,False,12.76
BMS1P17,chr14,False,12.76
AC135731.2,chr15,False,12.76
AC127381.1,chr15,False,12.76
HLA-DRB6,chr6,False,12.41
DEFB108A,chr8,False,12.41
AL445584.3,chr9,False,12.41
AC127502.1,chr15,False,12.41
AMYP1,chr1,False,12.41
LINC02851,chr9,False,12.41
AJ239321.1,chr21,False,12.41
BMS1P1,chr10,False,12.41
OR51A2,chr11,False,12.07
ATP5F1AP1,chr9,False,12.07
RAB28P3,chr9,False,12.07
AMY1B,chr1,False,12.07
AC135731.1,chr15,False,12.07
AC105272.1,chr1,False,12.07
AL353997.1,chr17,False,12.07
AL445584.2,chr9,False,12.07
OR11K2P,chr14,False,12.07
FKBP4P6,chr9,False,12.07
AC127502.2,chr15,False,12.07
SDR42E1P2,chr9,False,12.07
RBPJP6,chr9,False,12.07
AL353997.4,chr17,False,12.07
UGT2B17,chr4,False,12.07
OR2A1,chr7,False,12.07
AMY1A,chr1,False,12.07
DEFB4B,chr8,False,12.07
HSPD1P3,chr8,False,12.07
AL512310.6,chr14,False,11.72
GGT3P,chr22,False,11.72
PCDHA9,chr5,False,11.72
AC019322.2,chr15,False,11.72
RNU6-286P,chr21,False,11.72
AL512310.5,chr14,False,11.72
AC019322.3,chr15,False,11.72
AC005225.2,chr14,False,11.72
AC019322.4,chr15,False,11.72
GOLGA8R,chr15,False,11.72
RN7SL196P,chr15,False,11.72
CHRFAM7A,chr15,False,11.72
AL512310.10,chr14,False,11.72
AC005609.2,chr5,False,11.72
AC019322.1,chr15,False,11.72
AL512624.2,chr14,False,11.38
AC099565.1,chr1,False,11.38
AL512624.1,chr14,False,11.38
RNA5SP254,chr8,False,11.38
MED15P6,chr14,False,11.38
DEFB108E,chr8,False,11.38
POTEG,chr14,False,11.38
LINC01297,chr14,False,11.38
NF1P11,chr14,False,11.38
NF1P4,chr14,False,11.38
ZNF705CP,chr8,False,11.38
U7,chr22,False,11.38
RNU6-1268P,chr14,False,11.38
AL512310.3,chr14,False,11.38
AL512310.11,chr14,False,11.38
AL031282.2,chr1,False,11.38
MMP23A,chr1,False,11.38
AP000350.3,chr22,False,11.38
CDK11A,chr1,False,11.38
GRAMD4P3,chr14,False,11.03
AL512310.9,chr14,False,11.03
AL512310.2,chr14,False,11.03
AL512310.4,chr14,False,11.03
AL512310.8,chr14,False,11.03
GRAMD4P1,chr21,False,11.03
AL512310.7,chr14,False,11.03
SSU72P4,chr11,False,11.03
CELA3A,chr1,False,11.03
PRAMEF2,chr1,False,11.03
ARHGAP42P4,chr14,False,11.03
AL050303.2,chr21,False,11.03
SNORD39,chr11,False,11.03
USP17L4,chr8,False,11.03
ZNF355P,chr21,False,11.03
ZNF705G,chr8,False,11.03
AC130360.1,chr8,False,11.03
CXADRP1,chr21,False,11.03
MIR3118-1,chr21,False,11.03
BX284668.3,chr1,False,10.69
OR4N2,chr14,False,10.69
OR7E96P,chr8,False,10.69
AL512310.1,chr14,False,10.69
MIR548I3,chr8,False,10.69
RPS3AP31,chr8,False,10.69
FAM90A24P,chr8,False,10.69
ZNF737,chr19,False,10.69
AP003122.1,chr11,False,10.69
DEFB109C,chr8,False,10.69
AC008132.2,chr22,False,10.69
AC105233.1,chr8,False,10.69
AC105233.2,chr8,False,10.69
AC105233.3,chr8,False,10.69
FAM230E,chr22,False,10.69
AC105233.4,chr8,False,10.69
AC105233.5,chr8,False,10.69
OR11H2,chr14,False,10.69
USP17L8,chr8,False,10.69
PPP1R26P2,chr22,False,10.69
FAM66B,chr8,False,10.69
FAM66E,chr8,False,10.69
SNRPCP17,chr8,False,10.69
AC130365.1,chr8,False,10.69
FAM90A12P,chr8,False,10.69
BX284668.1,chr1,False,10.69
FAM90A11P,chr8,False,10.69
DEFB109B,chr8,False,10.69
PPP1R26P4,chr22,False,10.69
LINC02249,chr15,False,10.34
GSTT2B,chr22,False,10.34
AC127502.3,chr15,False,10.34
ALG1L6P,chr3,False,10.34
MST1L,chr1,False,10.34
CROCCP4,chr1,False,10.34
AC139453.1,chr3,False,10.34
AC139453.2,chr3,False,10.34
AC120045.1,chr15,False,10.34
CROCC,chr1,False,10.34
RPS3AP15,chr3,False,10.34
SSU72P6,chr11,False,10.34
RN7SL186P,chr1,False,10.34
RNU1-4,chr1,False,10.34
AC133041.1,chr3,False,10.34
MIR3675,chr1,False,10.34
LSP1P2,chr3,False,10.34
OR4K16P,chr14,False,10.34
FAM86DP,chr3,False,10.34
USP17L3,chr8,False,10.34
AL021920.3,chr1,False,10.34
LINC02018,chr3,False,10.0
ENPP7P2,chr3,False,10.0
SLC25A24P1,chr1,False,10.0
NOS2P4,chr17,False,10.0
AC026150.2,chr15,False,10.0
OR2A1-AS1,chr7,False,10.0
DNM1P50,chr15,False,10.0
AC026150.1,chr15,False,10.0
U2,chr1,False,10.0
AL450998.1,chr1,False,10.0
RPL22P5,chr1,False,10.0
ODF3B,chr22,False,10.0
AL359258.1,chr1,False,10.0
RN7SL796P,chr15,False,10.0
GOLGA8Q,chr15,False,10.0
ULK4P2,chr15,False,10.0
HLA-DRB1,chr6,False,10.0
AC253536.2,chr22,False,9.66
AL137798.3,chr1,False,9.66
FAM90A20P,chr8,False,9.66
AL592464.2,chr1,False,9.66
AC253536.1,chr22,False,9.66
FAM90A13P,chr8,False,9.66
UGT2B29P,chr4,False,9.66
SSU72P2,chr11,False,9.66
AF228730.1,chr8,False,9.66
AF228730.3,chr8,False,9.66
AF228730.4,chr8,False,9.66
AF228730.6,chr8,False,9.66
AL592464.1,chr1,False,9.66
AL592464.3,chr1,False,9.66
AL008733.1,chr1,False,9.66
PLXNB2,chr22,False,9.66
MIR4251,chr1,False,9.66
GSTT2,chr22,False,9.66
AGAP13P,chr10,False,9.66
OR7E125P,chr8,False,9.66
TRIM64DP,chr11,False,9.66
AC253536.7,chr22,False,9.66
FAM90A15P,chr8,False,9.66
DEFB109D,chr8,False,9.66
DDT,chr22,False,9.66
LINC01784,chr1,False,9.66
AC253536.5,chr22,False,9.66
MAPK11,chr22,False,9.66
AC253536.6,chr22,False,9.66
FAM90A5P,chr8,False,9.66
AP004833.2,chr11,False,9.66
FAM90A4P,chr8,False,9.66
DDTL,chr22,False,9.66
AP004833.3,chr11,False,9.66
AC100757.2,chr15,False,9.66
FAM90A3P,chr8,False,9.66
FAM90A2P,chr8,False,9.66
RPS3AP33,chr8,False,9.66
AC100757.1,chr15,False,9.66
PRAMEF11,chr1,False,9.31
PRDM16-DT,chr1,False,9.31
PANX2,chr22,False,9.31
PRDM16,chr1,False,9.31
BX088651.4,chr9,False,9.31
BX088651.1,chr9,False,9.31
BX539320.1,chr22,False,9.31
AL008636.1,chr22,False,9.31
SUSD2P2,chr22,False,9.31
AL021920.1,chr1,False,9.31
NT5CP2,chr14,False,9.31
AL137798.1,chr1,False,9.31
TNFRSF14-AS1,chr1,False,9.31
MRGPRX1,chr11,False,9.31
HLA-DRB5,chr6,False,9.31
MIR3667,chr22,False,9.31
ACOT1,chr14,False,9.31
Z97192.2,chr22,False,9.31
AL513477.1,chr1,False,9.31
Z97192.3,chr22,False,9.31
Z97192.4,chr22,False,9.31
Z82202.2,chr22,False,9.31
ESPNP,chr1,False,9.31
AL023802.1,chr22,False,9.31
FAM246B,chr22,False,9.31
CA15P2,chr22,False,9.31
FAM30B,chr15,False,9.31
AL031593.1,chr22,False,9.31
KRT16P6,chr17,False,9.31
AC239859.2,chr1,False,9.31
AC239859.1,chr1,False,9.31
AC023078.1,chr11,False,9.31
CROCCP2,chr1,False,9.31
AL512383.1,chr1,False,9.31
Z97192.1,chr22,False,9.31
LINC02799,chr1,False,9.31
IGLV3-21,chr22,False,8.97
AL022332.2,chr22,False,8.97
AL590822.2,chr1,False,8.97
DGCR6,chr22,False,8.97
AC006547.1,chr22,False,8.97
AC026740.2,chr5,False,8.97
IGLV3-22,chr22,False,8.97
E2F6P1,chr22,False,8.97
PIM3,chr22,False,8.97
Z82202.1,chr22,False,8.97
AC244250.3,chr22,False,8.97
AL034546.1,chr22,False,8.97
MLC1,chr22,False,8.97
MAPK12,chr22,False,8.97
AL589702.1,chr1,False,8.97
HDAC10,chr22,False,8.97
MIR6821,chr22,False,8.97
TTLL8,chr22,False,8.97
AC006547.3,chr22,False,8.97
IGLVI-20,chr22,False,8.97
AC244250.2,chr22,False,8.97
IGLV3-24,chr22,False,8.97
PPP6R2,chr22,False,8.97
U4,chr11,False,8.97
CR559946.1,chr22,False,8.97
HNRNPCL1,chr1,False,8.97
CR559946.2,chr22,False,8.97
7SK,chr1,False,8.97
AC242022.1,chr1,False,8.97
FAM230F,chr22,False,8.97
AC007326.4,chr22,False,8.97
AC242022.2,chr1,False,8.97
SKI,chr1,False,8.97
BRD1,chr22,False,8.97
PLCH2,chr1,False,8.97
BRD9P2,chr5,False,8.97
BCRP7,chr22,False,8.97
AL008721.2,chr22,False,8.97
IGLVVI-22-1,chr22,False,8.97
AL645608.8,chr1,False,8.97
TRABD,chr22,False,8.97
AL078622.1,chr22,False,8.97
ZBED4,chr22,False,8.97
PRODH,chr22,False,8.97
PRAMEF30P,chr1,False,8.97
AC244250.1,chr22,False,8.97
TUBGCP6,chr22,False,8.97
AL671710.1,chr22,False,8.97
IL17REL,chr22,False,8.97
AC008103.1,chr22,False,8.97
USP17L1,chr8,False,8.97
RNF223,chr1,False,8.97
RARS1P1,chr12,False,8.97
C22orf34,chr22,False,8.97
AC008132.1,chr22,False,8.97
ALG12,chr22,False,8.97
Z98885.3,chr22,False,8.97
Z98885.2,chr22,False,8.97
Z98885.1,chr22,False,8.97
AC207130.1,chr22,False,8.97
TTC34,chr1,False,8.97
AL117328.1,chr22,False,8.97
BX664718.2,chr9,False,8.97
OR2A7,chr7,False,8.97
DENND6B,chr22,False,8.97
C1orf159,chr1,False,8.97
AL390719.1,chr1,False,8.97
CRELD2,chr22,False,8.97
RPL5P35,chr22,False,8.97
ACTRT2,chr1,False,8.97
AL022324.4,chr22,False,8.97
AL022328.3,chr22,False,8.97
AL022328.4,chr22,False,8.97
MOV10L1,chr22,False,8.97
AL022328.1,chr22,False,8.97
POTED,chr21,False,8.97
AC083906.4,chr3,False,8.97
MMEL1-AS1,chr1,False,8.97
IGLV3-19,chr22,False,8.97
IGLV2-23,chr22,False,8.97
SELENOO,chr22,False,8.97
IGLV2-18,chr22,False,8.97
AL117328.2,chr22,False,8.97
AL022332.1,chr22,False,8.97
RPL35P8,chr22,False,8.97
RN7SKP252,chr22,False,8.97
FO704657.1,chr1,False,8.62
U62317.3,chr22,False,8.62
FAAP20,chr1,False,8.62
AL109917.1,chr1,False,8.62
FNDC10,chr1,False,8.62
AL022328.2,chr22,False,8.62
LMF2,chr22,False,8.62
AL022324.3,chr22,False,8.62
BMS1P15,chr15,False,8.62
RN7SL584P,chr15,False,8.62
FAM245B,chr10,False,8.62
NBEAP6,chr14,False,8.62
MIR6817,chr22,False,8.62
SCO2,chr22,False,8.62
IGHVII-43-1,chr14,False,8.62
SNORA73,chr18,False,8.62
AL139246.2,chr1,False,8.62
AL139246.3,chr1,False,8.62
AL139246.4,chr1,False,8.62
AL139246.5,chr1,False,8.62
NCAPH2,chr22,False,8.62
IGLV3-17,chr22,False,8.62
CRYBB2P1,chr22,False,8.62
CDK11B,chr1,False,8.62
PRKCZ-AS1,chr1,False,8.62
PRKCZ,chr1,False,8.62
CDRT15P13,chr14,False,8.62
AL008721.1,chr22,False,8.62
PRXL2B,chr1,False,8.62
CFAP74,chr1,False,8.62
LRP5L,chr22,False,8.62
SYCE3,chr22,False,8.62
TMEM52,chr1,False,8.62
AL139246.1,chr1,False,8.62
IGLVIVOR22-1,chr22,False,8.62
U62317.1,chr22,False,8.62
SLC35E2B,chr1,False,8.62
GABRD,chr1,False,8.62
AL645728.1,chr1,False,8.62
5S_rRNA,chr1,False,8.62
IGHV3-43,chr14,False,8.62
AL589743.1,chr14,False,8.62
AL691432.2,chr1,False,8.62
HES5,chr1,False,8.62
MUC4,chr3,False,8.62
IGHV3-42,chr14,False,8.62
AC000078.1,chr22,False,8.62
TNFRSF14,chr1,True,8.62
AL590822.1,chr1,False,8.62
AL589739.1,chr1,False,8.62
AL691432.1,chr1,False,8.62
SNRPCP10,chr3,False,8.62
AC087386.2,chr15,False,8.62
AC087386.1,chr15,False,8.62
TAS1R3,chr1,False,8.62
MMEL1,chr1,False,8.62
SBF1,chr22,False,8.62
AL691432.3,chr1,False,8.62
AL589743.2,chr14,False,8.62
MMP23B,chr1,False,8.62
CTSLP3,chr10,False,8.62
APOBEC3B,chr22,False,8.62
DUXAP10,chr14,False,8.62
NSFP1,chr17,False,8.62
APOBEC3B-AS1,chr22,False,8.62
ADM2,chr22,False,8.62
MIB2,chr1,False,8.62
AL391845.1,chr1,False,8.62
AL589743.4,chr14,False,8.62
KLHDC7B-DT,chr22,False,8.62
KLHDC7B,chr22,False,8.62
MORN1,chr1,False,8.62
BCAR1P1,chr15,False,8.62
AL590822.3,chr1,False,8.62
CHKB-CPT1B,chr22,False,8.62
RER1,chr1,False,8.62
AL513477.2,chr1,False,8.62
AL731733.1,chr10,False,8.62
AP003122.3,chr11,False,8.62
PEX10,chr1,False,8.62
AL691432.4,chr1,False,8.62
TOMM40P1,chr14,False,8.62
CPT1B,chr22,False,8.62
MIOX,chr22,False,8.62
TYMP,chr22,False,8.62
GLUD1P2,chr10,False,8.62
PANK4,chr1,False,8.62
CPTP,chr1,False,8.62
INTS11,chr1,False,8.28
AL355922.3,chr14,False,8.28
PLEKHN1,chr1,False,8.28
AL355922.1,chr14,False,8.28
SCNN1D,chr1,False,8.28
AL645608.7,chr1,False,8.28
LINC02593,chr1,False,8.28
CCNL2,chr1,False,8.28
AL645608.2,chr1,False,8.28
MXRA8,chr1,False,8.28
PUSL1,chr1,False,8.28
MST1P2,chr1,False,8.28
AC239859.4,chr1,False,8.28
KLHL17,chr1,False,8.28
AL391244.1,chr1,False,8.28
TNFRSF4,chr1,False,8.28
TNFRSF18,chr1,False,8.28
AL162741.1,chr1,False,8.28
AL390719.3,chr1,False,8.28
AL390719.2,chr1,False,8.28
AL139287.1,chr1,False,8.28
AL391845.2,chr1,False,8.28
MIR200A,chr1,False,8.28
CALML6,chr1,False,8.28
ACAP3,chr1,False,8.28
AL645608.3,chr1,False,8.28
RN7SL263P,chr22,False,8.28
NKAIN1P1,chr1,False,8.28
AL645608.1,chr1,False,8.28
AL645608.4,chr1,False,8.28
HES4,chr1,False,8.28
TMEM240,chr1,False,8.28
PERM1,chr1,False,8.28
NOC2L,chr1,False,8.28
AL645608.5,chr1,False,8.28
VWA1,chr1,False,8.28
AL645608.6,chr1,False,8.28
AL354743.1,chr1,False,8.28
RNU1-3,chr1,False,8.28
AL645728.2,chr1,False,8.28
FBXW4P1,chr22,False,8.28
MRPL20-DT,chr1,False,8.28
MRPL20-AS1,chr1,False,8.28
MRPL20,chr1,False,8.28
NADK,chr1,False,8.28
MFAP2,chr1,False,8.28
MIR200B,chr1,False,8.28
AL354743.2,chr1,False,8.28
RAB36,chr22,False,8.28
SSU72,chr1,False,8.28
ISG15,chr1,False,8.28
IGLL3P,chr22,False,8.28
DGCR8,chr22,False,8.28
ATAD3C,chr1,False,8.28
AL590438.1,chr1,False,8.28
UBE2J2,chr1,False,8.28
DVL1,chr1,False,8.28
TMEM88B,chr1,False,8.28
LINC01342,chr1,False,8.28
SAMD11,chr1,False,8.28
RN7SL657P,chr1,False,8.28
AC120045.2,chr15,False,8.28
MIR429,chr1,False,8.28
MIR6726,chr1,False,8.28
ATAD3B,chr1,False,8.28
BCRP8,chr22,False,8.28
LINC01770,chr1,False,8.28
MIR6727,chr1,False,8.28
MIR6808,chr1,False,8.28
TTLL10-AS1,chr1,False,8.28
AL137798.2,chr1,False,8.28
BCR,chr22,True,8.28
TTLL10,chr1,False,8.28
SDF4,chr1,False,8.28
GNB1,chr1,False,8.28
NDUFB4P8,chr1,False,8.28
ARVCF,chr22,False,8.28
ATAD3A,chr1,False,8.28
LINC01786,chr1,False,8.28
B3GALT6,chr1,False,8.28
C1QTNF12,chr1,False,8.28
AURKAIP1,chr1,False,8.28
AGRN,chr1,False,8.28
SNORD42,chr22,False,8.28
ANKRD65,chr1,False,8.28
TBX1,chr22,False,7.93
SNORA77B,chr22,False,7.93
TANGO2,chr22,False,7.93
AC000077.1,chr22,False,7.93
AC023490.1,chr22,False,7.93
MIR3618,chr22,False,7.93
COPDA1,chr14,False,7.93
AC000068.3,chr22,False,7.93
CDC45,chr22,False,7.93
GNB1L,chr22,False,7.93
AC068020.1,chr8,False,7.93
AC007663.2,chr22,False,7.93
TUBB8P11,chr1,False,7.93
MRPL40,chr22,False,7.93
AC000082.1,chr22,False,7.93
COMT,chr22,True,7.93
SHANK3,chr22,False,7.93
MIR8071-2,chr14,False,7.93
AC000093.1,chr22,False,7.93
ARSA,chr22,False,7.93
AC000089.1,chr22,False,7.93
RANBP1,chr22,False,7.93
LINC01310,chr22,False,7.93
CTDP1,chr18,False,7.93
GNAZ,chr22,False,7.93
AMY2A,chr1,False,7.93
MIR4535,chr22,False,7.93
CCDC188,chr22,False,7.93
CTAGE8,chr7,False,7.93
AC007326.5,chr22,False,7.93
FAM25E,chr10,False,7.93
IGHG2,chr14,False,7.93
MIR1306,chr22,False,7.93
CHKB,chr22,False,7.93
FAM41C,chr1,False,7.93
SEPTIN5,chr22,False,7.93
AC002056.2,chr22,False,7.93
RTL10,chr22,False,7.93
IGKV1D-43,chr2,False,7.93
FAM85B,chr8,False,7.93
FAM86B1,chr8,False,7.93
RN7SL469P,chr15,False,7.93
CHKB-DT,chr22,False,7.93
AC068473.5,chr18,False,7.93
