Gene,chromosome,IsJCGA,AmplificationPercentage
AC011676.3,chr8,False,16.03
AC104958.2,chr8,False,16.03
AC103706.3,chr8,False,16.02
AC103706.2,chr8,False,16.01
AC074386.1,chr7,False,16.01
OR2A20P,chr7,False,16.01
AC021733.1,chr8,False,16.01
AC025839.1,chr8,False,16.01
MIR548AZ,chr8,False,16.0
AC103706.1,chr8,False,15.98
SAMD12,chr8,False,15.98
RNA5SP277,chr8,False,15.97
AC090821.1,chr8,False,15.97
RN7SL396P,chr8,False,15.97
SAMD12-AS1,chr8,False,15.96
LINC02878,chr8,False,15.96
AC021733.2,chr8,False,15.96
AC021733.3,chr8,False,15.96
AC023590.1,chr8,False,15.96
CYHR1,chr8,False,15.96
CCN3,chr8,False,15.95
AP005717.1,chr8,False,15.95
AC011676.4,chr8,False,15.95
AC067931.2,chr8,False,15.94
HSF1,chr8,False,15.94
AC110741.1,chr8,False,15.94
AC067931.1,chr8,False,15.94
DEPTOR,chr8,False,15.93
DSCC1,chr8,False,15.93
AC021945.1,chr8,False,15.93
AP005717.2,chr8,False,15.93
ENPP2,chr8,False,15.92
AC084125.1,chr8,False,15.92
KIFC2,chr8,False,15.92
PPP1R16A,chr8,False,15.91
AC021733.4,chr8,False,15.91
MIR4664,chr8,False,15.89
AC105219.1,chr8,False,15.89
MTCO1P49,chr8,False,15.89
MAPK15,chr8,False,15.89
AC105219.3,chr8,False,15.89
ZNF707,chr8,False,15.89
AC105219.2,chr8,False,15.89
TAF2,chr8,False,15.89
CCDC166,chr8,False,15.89
IQANK1,chr8,False,15.89
FAM83H,chr8,False,15.89
MTND2P7,chr8,False,15.89
FOXH1,chr8,False,15.89
GPR20,chr8,False,15.88
CYCSP23,chr8,False,15.88
AC090821.3,chr8,False,15.87
VPS28,chr8,False,15.86
TONSL,chr8,False,15.86
TONSL-AS1,chr8,False,15.86
ZNF16,chr8,False,15.86
AC133634.1,chr8,False,15.86
ADCK5,chr8,False,15.86
MIR6893,chr8,False,15.86
LRRC24,chr8,False,15.85
CHRAC1,chr8,False,15.85
AC233992.1,chr8,False,15.85
AC090821.2,chr8,False,15.85
RPS10P16,chr8,False,15.85
ARHGAP39,chr8,False,15.85
DGAT1,chr8,False,15.85
MIR6848,chr8,False,15.85
AGO2,chr8,False,15.85
AC110741.2,chr8,False,15.85
AC110741.3,chr8,False,15.85
AC107375.1,chr8,False,15.85
C8orf82,chr8,False,15.85
RN7SKP153,chr8,False,15.85
EXT1,chr8,True,15.85
MROH5,chr8,False,15.84
FBXL6,chr8,False,15.84
AC100803.4,chr8,False,15.84
ARHGEF34P,chr7,False,15.83
CTAGE8,chr7,False,15.83
OR2A9P,chr7,False,15.83
AC100803.3,chr8,False,15.82
RECQL4,chr8,True,15.82
MIR1234,chr8,False,15.82
AC100803.1,chr8,False,15.82
AC084125.2,chr8,False,15.82
SCRT1,chr8,False,15.82
SLC52A2,chr8,False,15.82
MED30,chr8,False,15.82
AC084125.4,chr8,False,15.82
TMEM249,chr8,False,15.82
GPT,chr8,False,15.82
AC233992.2,chr8,False,15.82
AC084125.3,chr8,False,15.82
LRRC14,chr8,False,15.82
MFSD3,chr8,False,15.82
MIR6849,chr8,False,15.82
MIR939,chr8,False,15.82
CPSF1,chr8,False,15.82
PTP4A3,chr8,False,15.78
HNRNPA1P38,chr8,False,15.77
AC233992.3,chr8,False,15.77
SLC39A4,chr8,False,15.77
AC100803.2,chr8,False,15.77
AC084114.1,chr8,False,15.77
ZNF7,chr8,False,15.76
BOP1,chr8,False,15.75
MIR7112,chr8,False,15.75
AP002848.1,chr8,False,15.75
ZNF252P,chr8,False,15.75
SCX,chr8,False,15.75
LINC01300,chr8,False,15.74
AC138647.2,chr8,False,15.74
MIR6850,chr8,False,15.74
AC027419.2,chr8,False,15.73
ZNF517,chr8,False,15.73
ZNF34,chr8,False,15.73
RN7SL395P,chr8,False,15.73
SPATC1,chr8,False,15.72
RN7SL826P,chr8,False,15.72
AC027031.2,chr8,False,15.72
RPL8,chr8,False,15.71
OPLAH,chr8,False,15.7
MIR6846,chr8,False,15.7
OR4V1P,chr11,False,15.7
AC027419.1,chr8,False,15.7
AC138647.1,chr8,False,15.7
ZNF251,chr8,False,15.7
SMPD5,chr8,False,15.7
GFUS,chr8,False,15.69
PARP10,chr8,False,15.69
GRINA,chr8,False,15.69
AC105180.2,chr8,False,15.67
AC083843.1,chr8,False,15.67
AF186192.1,chr8,False,15.67
AF186192.2,chr8,False,15.67
AF186192.3,chr8,False,15.67
AC109322.2,chr8,False,15.67
EPPK1,chr8,False,15.67
AARD,chr8,False,15.67
PEG13,chr8,False,15.67
AF235103.3,chr8,False,15.66
RN7SL228P,chr8,False,15.66
CARS1P2,chr8,False,15.66
COMMD5,chr8,False,15.66
SLC16A14P1,chr8,False,15.66
MIR661,chr8,False,15.66
ZFAT,chr8,False,15.66
MIR937,chr8,False,15.66
AC234917.3,chr8,False,15.66
AC234917.2,chr8,False,15.66
ZNF250,chr8,False,15.66
PUF60,chr8,False,15.66
OR2A42,chr7,False,15.66
SLC30A8,chr8,False,15.66
SCRIB,chr8,False,15.66
PLEC,chr8,False,15.65
AC083843.2,chr8,False,15.65
AC015599.3,chr8,False,15.65
MIR30D,chr8,False,15.65
MIR30B,chr8,False,15.65
NCRNA00250,chr8,False,15.65
AC103764.1,chr8,False,15.64
TOP1MT,chr8,False,15.64
AC105180.1,chr8,False,15.64
AC087045.3,chr8,False,15.64
AC087045.2,chr8,False,15.64
C8orf17,chr8,False,15.63
ZFAT-AS1,chr8,False,15.63
AC040978.1,chr8,False,15.63
BTNL3,chr5,False,15.63
AC015599.1,chr8,False,15.63
AC015599.2,chr8,False,15.63
AC083843.3,chr8,False,15.63
KCNK9,chr8,False,15.62
AC087045.1,chr8,False,15.62
AC021744.1,chr8,False,15.62
MIR3610,chr8,False,15.61
RAD21-AS1,chr8,False,15.61
MIR6847,chr8,False,15.61
AC109322.1,chr8,False,15.61
AC027031.1,chr8,False,15.61
RPL23AP56,chr8,False,15.61
AC090093.1,chr8,False,15.61
EXOSC4,chr8,False,15.61
AF235103.1,chr8,False,15.6
TMED10P1,chr8,False,15.6
RNU6-220P,chr8,False,15.6
RHPN1,chr8,False,15.6
TRAPPC9,chr8,False,15.59
UTP23,chr8,False,15.59
RHPN1-AS1,chr8,False,15.59
EIF3H,chr8,False,15.58
AC087354.1,chr8,False,15.58
RAD21,chr8,True,15.57
NRBP2,chr8,False,15.57
AC234917.1,chr8,False,15.57
MIR6845,chr8,False,15.57
RN7SKP175,chr8,False,15.56
AC138696.2,chr8,False,15.56
MINCR,chr8,False,15.56
GSDMD,chr8,False,15.56
GPAA1,chr8,False,15.56
GLI4,chr8,False,15.56
ZNF696,chr8,False,15.56
AC105118.1,chr8,False,15.56
ZC3H3,chr8,False,15.56
MAFA-AS1,chr8,False,15.56
MAFA,chr8,False,15.56
OXR1,chr8,False,15.56
AC067930.3,chr8,False,15.55
AC067930.9,chr8,False,15.55
OR2A1,chr7,False,15.55
CYC1,chr8,False,15.55
MROH6,chr8,False,15.54
AC138696.1,chr8,False,15.53
SHARPIN,chr8,False,15.53
ZFP41,chr8,False,15.53
MAPRE1P1,chr8,False,15.51
TIGD5,chr8,False,15.51
AF235103.2,chr8,False,15.51
LINC01591,chr8,False,15.51
ZNF252P-AS1,chr8,False,15.51
NAPRT,chr8,False,15.5
EEF1D,chr8,False,15.5
AC067930.5,chr8,False,15.5
AC067930.1,chr8,False,15.5
AC067930.4,chr8,False,15.5
RNA5SP276,chr8,False,15.49
MAF1,chr8,False,15.49
WDR97,chr8,False,15.49
AC139103.1,chr8,False,15.47
HGH1,chr8,False,15.47
PYCR3,chr8,False,15.47
MROH1,chr8,False,15.47
AC083841.2,chr8,False,15.47
LY6D,chr8,False,15.47
TSSK5P,chr8,False,15.47
AC090994.1,chr8,False,15.46
AC040914.1,chr8,False,15.46
AC105177.1,chr8,False,15.46
KHDRBS3,chr8,False,15.45
RNU1-35P,chr8,False,15.42
TRPS1,chr8,False,15.42
SLURP2,chr8,False,15.41
C8orf33,chr8,False,15.41
LYNX1-SLURP2,chr8,False,15.41
LYNX1,chr8,False,15.4
AC083841.4,chr8,False,15.4
LINC00536,chr8,False,15.39
LINC02055,chr8,False,15.39
AF178030.1,chr8,False,15.34
AC103955.1,chr8,False,15.31
MIR1302-7,chr8,False,15.3
AC023781.1,chr8,False,15.28
AC083841.1,chr8,False,15.27
LINC02845,chr8,False,15.24
LY6H,chr8,False,15.24
LY6L,chr8,False,15.22
RNU7-67P,chr8,False,15.22
AP001330.1,chr8,False,15.22
RN7SL563P,chr8,False,15.22
AC100807.2,chr8,False,15.21
LY6E,chr8,False,15.21
AC083982.1,chr8,False,15.21
LINC02844,chr8,False,15.2
AK3P2,chr8,False,15.2
AP001330.5,chr8,False,15.2
C8orf31,chr8,False,15.2
AC027541.1,chr8,False,15.2
AC100807.1,chr8,False,15.19
DUXAP2,chr8,False,15.19
CDC42P3,chr8,False,15.19
CYP11B2,chr8,False,15.19
AP001330.4,chr8,False,15.19
CYP11B1,chr8,False,15.18
LNCOC1,chr8,False,15.18
LY6E-DT,chr8,False,15.18
AP001330.3,chr8,False,15.18
ZNHIT1P1,chr8,False,15.18
AC108002.1,chr8,False,15.18
THEM6,chr8,False,15.18
NACA4P,chr8,False,15.18
LY6K,chr8,False,15.18
ZYXP1,chr8,False,15.18
AP001330.2,chr8,False,15.18
AP000424.2,chr8,False,15.17
GML,chr8,False,15.17
AP001208.1,chr8,False,15.17
AC083841.3,chr8,False,15.17
SLURP1,chr8,False,15.16
AP003469.2,chr8,False,15.16
AC104417.1,chr8,False,15.15
TSNARE1,chr8,False,15.15
AP000424.1,chr8,False,15.15
AP001207.3,chr8,False,15.14
AC134682.1,chr8,False,15.14
ZNF706,chr8,False,15.14
ZNNT1,chr8,False,15.14
RNU6-144P,chr8,False,15.14
AP003469.1,chr8,False,15.14
LYPD2,chr8,False,15.14
AC104417.2,chr8,False,15.14
ANKRD46,chr8,False,15.14
LINC00051,chr8,False,15.14
ADGRB1,chr8,False,15.13
RN7SL260P,chr8,False,15.13
AP003472.1,chr8,False,15.13
AC064802.1,chr8,False,15.13
MIR4472-1,chr8,False,15.12
AC103758.1,chr8,False,15.11
MIR4471,chr8,False,15.1
AP003469.3,chr8,False,15.1
RN7SKP249,chr8,False,15.1
AP003472.2,chr8,False,15.1
SNX31,chr8,False,15.09
JRK,chr8,False,15.09
AP006547.1,chr8,False,15.08
ARC,chr8,False,15.08
AC108002.2,chr8,False,15.08
COL22A1,chr8,False,15.08
GAPDHP62,chr8,False,15.07
AC025881.1,chr8,False,15.07
AP001207.2,chr8,False,15.06
MUC20,chr3,False,15.06
GRHL2,chr8,False,15.06
TRGJP2,chr7,False,15.06
TRGC1,chr7,False,15.06
MROH4P,chr8,False,15.05
FLJ42969,chr8,False,15.05
AP001205.1,chr8,False,15.05
AC105213.1,chr8,False,15.04
TRGJP1,chr7,False,15.02
RPS26P6,chr8,False,15.02
RNU4-83P,chr8,False,15.02
TRGJP,chr7,False,15.02
AP001207.1,chr8,False,15.02
AP001574.1,chr8,False,15.01
FAM135B,chr8,False,15.01
AC027373.1,chr8,False,15.01
TRGV11,chr7,False,15.01
YWHAZ,chr8,False,15.01
PSCA,chr8,False,15.01
RN7SL685P,chr8,False,14.99
AC046195.1,chr8,False,14.98
AC110053.1,chr8,False,14.96
PABPC1,chr8,False,14.96
RNU6-1092P,chr8,False,14.96
AC079015.1,chr8,False,14.95
MIR7705,chr8,False,14.94
RPS20P23,chr8,False,14.94
RNU6ATAC41P,chr8,False,14.94
AC046195.2,chr8,False,14.92
RNF19A,chr8,False,14.91
AC090579.1,chr8,False,14.9
AC090802.1,chr8,False,14.9
NCALD,chr8,False,14.89
AP000426.1,chr8,False,14.89
AC012213.5,chr8,False,14.87
BAALC,chr8,False,14.87
SLC25A32,chr8,False,14.87
BAALC-AS2,chr8,False,14.86
AC104248.1,chr8,False,14.86
MTND1P5,chr8,False,14.84
LINC01181,chr8,False,14.84
DCAF13,chr8,False,14.83
PDCL3P2,chr8,False,14.83
TAGLN2P1,chr8,False,14.83
MIR3151,chr8,False,14.83
BAALC-AS1,chr8,False,14.83
MTCO2P4,chr8,False,14.82
RPL12P24,chr8,False,14.82
AC012213.2,chr8,False,14.82
AC012213.4,chr8,False,14.82
MTCO1P4,chr8,False,14.82
AC103853.1,chr8,False,14.81
AC012213.3,chr8,False,14.81
AC103853.2,chr8,False,14.81
AP001329.1,chr8,False,14.81
AC012213.1,chr8,False,14.81
RNU6-1011P,chr8,False,14.81
CTHRC1,chr8,False,14.8
AC025370.1,chr8,False,14.8
RNU7-84P,chr8,False,14.8
PTMAP15,chr8,False,14.79
RIMS2,chr8,False,14.79
ABRA,chr8,False,14.79
AC007751.1,chr8,False,14.79
AC107890.1,chr8,False,14.79
FZD6,chr8,False,14.78
ATP6V1C1,chr8,False,14.78
AC041039.1,chr8,False,14.78
AP003550.1,chr8,False,14.78
AC025370.2,chr8,False,14.78
SPAG1,chr8,False,14.77
AP001328.1,chr8,False,14.77
RRM2B,chr8,False,14.77
NPM1P52,chr8,False,14.77
ANGPT1,chr8,False,14.76
RPL5P24,chr8,False,14.76
AP002852.1,chr8,False,14.75
HMGB1P46,chr8,False,14.75
AZIN1,chr8,False,14.75
AC090142.1,chr8,False,14.75
RNU6-1224P,chr8,False,14.75
GASAL1,chr8,False,14.75
AC025647.1,chr8,False,14.75
POLR2K,chr8,False,14.74
SUMO2P19,chr8,False,14.74
AC055788.1,chr8,False,14.74
AP000428.2,chr8,False,14.74
UBR5-AS1,chr8,False,14.74
ZFPM2-AS1,chr8,False,14.74
AC021546.1,chr8,False,14.73
AP003696.1,chr8,False,14.73
ODF1,chr8,False,14.73
MIR5680,chr8,False,14.73
AC012564.1,chr8,False,14.72
AC103993.1,chr8,False,14.72
FBXO43,chr8,False,14.72
ADI1P2,chr8,False,14.72
AC055788.2,chr8,False,14.72
AP000428.1,chr8,False,14.72
AC090142.2,chr8,False,14.71
MAILR,chr8,False,14.71
AP003354.1,chr8,False,14.71
RPS12P15,chr8,False,14.71
TMCC1P1,chr8,False,14.71
AP002907.1,chr8,False,14.71
UBR5,chr8,False,14.71
AP003789.1,chr8,False,14.7
AC090686.1,chr8,False,14.69
AC091010.1,chr8,False,14.69
AC090142.3,chr8,False,14.69
AP002981.1,chr8,False,14.68
AP002851.1,chr8,False,14.68
KLF10,chr8,False,14.68
POU5F1P2,chr8,False,14.68
NDUFA5P2,chr8,False,14.67
HSPE1P14,chr8,False,14.67
SNORD77B,chr8,False,14.66
AC021590.1,chr8,False,14.65
PGAM1P13,chr8,False,14.65
AC022634.1,chr8,False,14.65
EEF1A1P37,chr8,False,14.65
ZFPM2,chr8,False,14.65
LCE1E,chr1,False,14.64
EMC2,chr8,False,14.63
AP002847.1,chr8,False,14.62
MIR548A3,chr8,False,14.62
AC022634.2,chr8,False,14.62
RNU6ATAC8P,chr8,False,14.62
TMEM74,chr8,False,14.62
AC022360.1,chr8,False,14.61
LRP12,chr8,False,14.61
AC009930.1,chr8,False,14.61
AC025508.1,chr8,False,14.6
LINC02237,chr8,False,14.6
SERPINA15P,chr8,False,14.6
ENY2,chr8,False,14.59
TRGVB,chr7,False,14.59
AP003471.1,chr8,False,14.59
TRMT10BP1,chr8,False,14.59
RNA5SP275,chr8,False,14.59
RSPO2,chr8,True,14.59
DCSTAMP,chr8,False,14.59
NRBF2P4,chr8,False,14.58
H2AZP7,chr8,False,14.58
AC021237.1,chr8,False,14.58
DPYS,chr8,False,14.58
RPS17P14,chr8,False,14.58
AC005225.2,chr14,False,14.58
EIF3E,chr8,True,14.57
AP005357.1,chr8,False,14.57
MIR2053,chr8,False,14.57
LINC01609,chr8,False,14.57
AC087620.1,chr8,False,14.56
PKHD1L1,chr8,False,14.56
NUDCD1,chr8,False,14.55
AC024996.1,chr8,False,14.55
EBAG9,chr8,False,14.55
AURKBP1,chr8,False,14.55
RGS22,chr8,False,14.55
TRHR,chr8,False,14.54
MAPK6P5,chr8,False,14.54
SYBU,chr8,False,14.53
LINC01608,chr8,False,14.53
KANSL1-AS1,chr17,False,14.53
CSMD3,chr8,False,14.52
RPL30P16,chr8,False,14.52
RNU4-37P,chr8,False,14.51
NDUFB9P3,chr8,False,14.51
MTCO1P47,chr8,False,14.51
TRGV10,chr7,False,14.51
AC079061.1,chr8,False,14.5
COX6C,chr8,False,14.49
AC105328.1,chr8,False,14.49
AC025366.1,chr8,False,14.47
AC090819.1,chr8,False,14.45
KCNV1,chr8,False,14.44
AC023245.1,chr8,False,14.44
AC027451.1,chr8,False,14.43
AC073023.1,chr8,False,14.42
AC018442.3,chr8,False,14.41
AC023245.2,chr8,False,14.41
AC018442.2,chr8,False,14.39
RPSAP48,chr8,False,14.36
IGHV3-30-2,chr14,False,14.24
IGHVII-30-1,chr14,False,14.24
TRGJ1,chr7,False,14.21
GPIHBP1,chr8,False,14.2
AC018442.1,chr8,False,14.19
AC083906.4,chr3,False,14.16
RN7SL350P,chr8,False,14.15
MIR875,chr8,False,14.14
MIR599,chr8,False,14.14
STK3,chr8,False,14.07
AP003355.2,chr8,False,14.06
AC104986.1,chr8,False,14.06
VPS13B-DT,chr8,False,14.05
AC016877.1,chr8,False,14.05
RNU6-748P,chr8,False,14.05
VPS13B,chr8,False,14.05
AC006033.1,chr7,False,14.04
AP004289.2,chr8,False,14.03
AP004289.1,chr8,False,14.03
AP003355.3,chr8,False,14.02
AC005829.1,chr17,False,14.02
KCNS2,chr8,False,14.02
AC005829.2,chr17,False,14.02
AP003355.1,chr8,False,14.02
AP004290.1,chr8,False,14.01
POP1,chr8,False,14.0
RN7SKP85,chr8,False,14.0
AC016877.3,chr8,False,14.0
OSR2,chr8,False,14.0
ERICH5,chr8,False,13.99
RNU6-703P,chr8,False,13.99
RNU6-914P,chr8,False,13.99
RPL30,chr8,False,13.99
NIPAL2,chr8,False,13.99
