Gene,chromosome,IsJCGA,AmplificationPercentage
FGF7P3,chr9,False,7.57
ERVV-2,chr19,False,7.57
TRGV11,chr7,False,7.57
USP17L7,chr8,False,7.57
BX664615.2,chr9,False,7.57
SPCS2P3,chr5,False,7.57
BX664615.1,chr9,False,7.57
RN7SL584P,chr15,False,7.37
AC243829.7,chr17,False,7.37
ZDHHC11,chr5,False,7.37
AL627309.3,chr1,False,7.37
AL627309.1,chr1,False,7.37
CCL3L3,chr17,False,7.37
TBC1D3B,chr17,False,7.37
BCAR1P1,chr15,False,7.37
AC087386.2,chr15,False,7.37
BMS1P15,chr15,False,7.37
AC087386.1,chr15,False,7.37
AC243829.1,chr17,False,7.37
TRGJP,chr7,False,7.17
TRGJP1,chr7,False,7.17
AC145124.1,chr8,False,6.97
CTSLP3,chr10,False,6.97
DEFB131D,chr8,False,6.97
FAM86B1,chr8,False,6.97
AC087203.1,chr8,False,6.97
GLUD1P2,chr10,False,6.97
BMS1P1,chr10,False,6.97
GRAMD4P4,chr14,False,6.97
FAM66A,chr8,False,6.97
TRGVB,chr7,False,6.97
FAM245B,chr10,False,6.97
AL589182.1,chr14,False,6.97
ENPP7P12,chr8,False,6.97
ALG1L11P,chr8,False,6.97
DEFB130A,chr8,False,6.97
MUC4,chr3,False,6.97
AL731733.1,chr10,False,6.97
UGT2B15,chr4,False,6.77
DUSP22,chr6,False,6.77
AC134684.11,chr8,False,6.77
LILRA6,chr19,False,6.77
AC245052.3,chr19,False,6.77
TRGV10,chr7,False,6.77
DEFB108E,chr8,False,6.57
ARL17A,chr17,False,6.57
AMY2A,chr1,False,6.57
FAM215B,chr17,False,6.57
ZNF705CP,chr8,False,6.57
DEFB107B,chr8,False,6.57
DEFB105B,chr8,False,6.57
DEFB103A,chr8,False,6.57
LRRC37A2,chr17,False,6.57
DEFB106B,chr8,False,6.57
RN7SL199P,chr17,False,6.57
RNA5SP254,chr8,False,6.57
FGFR3P5,chr16,False,6.57
RDM1P2,chr17,False,6.57
PRR23D1,chr8,False,6.37
FAM90A10P,chr8,False,6.37
AL645929.1,chr6,False,6.37
AC106794.1,chr5,False,6.37
AC106794.2,chr5,False,6.37
OR7E157P,chr8,False,6.37
OR7E154P,chr8,False,6.37
DDX39BP1,chr6,False,6.37
RN7SL763P,chr9,False,6.37
CR383656.3,chr14,False,6.37
CR769767.1,chr9,False,6.37
HLA-T,chr6,False,6.37
AL772307.1,chr9,False,6.37
HLA-H,chr6,False,6.37
AC134684.12,chr8,False,6.37
RRP7A,chr22,False,6.37
AC134684.10,chr8,False,6.37
AC134684.1,chr8,False,6.37
RNA5SP311,chr10,False,6.37
RPL7AP49,chr9,False,6.37
FAM90A22P,chr8,False,6.37
FAM90A21P,chr8,False,6.37
AC084121.2,chr8,False,6.37
FAM90A14P,chr8,False,6.37
FAM90A6P,chr8,False,6.37
AC084121.1,chr8,False,6.37
FAM90A23P,chr8,False,6.37
FAM90A7P,chr8,False,6.37
FAM90A8P,chr8,False,6.37
FAM90A9P,chr8,False,6.37
AC084121.3,chr8,False,6.37
FAM90A19P,chr8,False,6.37
FAM90A18P,chr8,False,6.37
FAM90A17P,chr8,False,6.37
AC084121.4,chr8,False,6.37
FAM90A16P,chr8,False,6.37
AL935212.2,chr9,False,6.18
TRDC,chr14,False,6.18
MUC20,chr3,False,6.18
TRDJ2,chr14,False,6.18
TRDJ3,chr14,False,6.18
TRDJ4,chr14,False,6.18
TRDD1,chr14,False,6.18
TRDV2,chr14,False,6.18
TRDD2,chr14,False,6.18
TRDV3,chr14,False,6.18
AC244502.3,chr14,False,6.18
TRDD3,chr14,False,6.18
TRDJ1,chr14,False,6.18
RN7SL248P,chr10,False,6.18
LINC02637,chr10,False,6.18
SERHL2,chr22,False,6.18
RHEBP1,chr10,False,6.18
AC244502.2,chr14,False,6.18
PRR23D3P,chr8,False,6.18
SPAG11A,chr8,False,6.18
OR7E148P,chr12,False,6.18
DEFB104A,chr8,False,6.18
DEFB105A,chr8,False,6.18
DEFB106A,chr8,False,6.18
DEFB107A,chr8,False,6.18
DEFB108A,chr8,False,6.18
DEFB109C,chr8,False,5.98
CR383656.2,chr14,False,5.98
AL929601.1,chr14,False,5.98
CR383656.4,chr14,False,5.98
AL929601.2,chr14,False,5.98
LRRC37A,chr17,False,5.98
MED15P1,chr14,False,5.98
RN7SL656P,chr17,False,5.98
PRR23D2,chr8,False,5.98
RNU6-1239P,chr14,False,5.98
TRAV41,chr14,False,5.98
TRAV40,chr14,False,5.98
AL929601.3,chr14,False,5.98
NF1P10,chr14,False,5.98
NF1P7,chr14,False,5.98
ZNF705B,chr8,False,5.98
NEK2P1,chr14,False,5.98
AC127381.1,chr15,False,5.98
TRGV9,chr7,False,5.78
AC009060.1,chr16,False,5.78
DEFB104B,chr8,False,5.78
AC006033.1,chr7,False,5.78
RN7SL462P,chr9,False,5.78
CFHR3,chr1,False,5.78
TRAV38-2DV8,chr14,False,5.78
TRAV39,chr14,False,5.78
POTEM,chr14,False,5.78
RNU6-1100P,chr1,False,5.58
CFHR1,chr1,False,5.58
SHLD2P1,chr10,False,5.58
MIR6859-2,chr1,False,5.58
ACTG1P4,chr1,False,5.58
TRGVA,chr7,False,5.58
FO538757.1,chr1,False,5.58
HSPD1P2,chr8,False,5.58
CICP27,chr1,False,5.58
DEFB4A,chr8,False,5.58
TRAV37,chr14,False,5.58
WASH9P,chr1,False,5.58
AP006222.1,chr1,False,5.58
ANTXRLP1,chr10,False,5.58
AL627309.2,chr1,False,5.58
AL627309.4,chr1,False,5.58
TRAV38-1,chr14,False,5.58
AL627309.5,chr1,False,5.58
AL627309.6,chr1,False,5.58
AL627309.7,chr1,False,5.58
TRGJP2,chr7,False,5.38
AC006033.2,chr7,False,5.38
SNRPCP10,chr3,False,5.38
AMY1C,chr1,False,5.38
ANTXRL,chr10,False,5.38
TRGJ1,chr7,False,5.38
BX664718.2,chr9,False,5.38
SPAG11B,chr8,False,5.38
TRGC1,chr7,False,5.38
FAM90A2P,chr8,False,5.38
DEFB109D,chr8,False,5.38
TRAV36DV7,chr14,False,5.38
USP17L4,chr8,False,5.18
BX088651.3,chr9,False,5.18
FAM74A7,chr9,False,5.18
USP17L8,chr8,False,5.18
AC133041.1,chr3,False,5.18
SPATA31E3P,chr15,False,5.18
PSG8-AS1,chr19,False,5.18
FAM66E,chr8,False,5.18
LCE1E,chr1,False,5.18
ZNF705G,chr8,False,5.18
AC105233.5,chr8,False,5.18
AC105233.4,chr8,False,5.18
DEFB103B,chr8,False,5.18
FAM90A24P,chr8,False,5.18
AC105233.3,chr8,False,5.18
FAM90A25P,chr8,False,5.18
AC130365.1,chr8,False,5.18
AL445584.1,chr9,False,5.18
AC087203.3,chr8,False,5.18
AGAP13P,chr10,False,5.18
OR7E96P,chr8,False,5.18
FAM90A12P,chr8,False,5.18
FAM90A11P,chr8,False,5.18
RPS3AP15,chr3,False,5.18
GUSBP13,chr5,False,5.18
AC130360.1,chr8,False,5.18
SPATA31A6,chr9,False,5.18
AC105233.1,chr8,False,5.18
AC131392.1,chr5,False,5.18
DEFB109A,chr8,False,5.18
TRAV34,chr14,False,5.18
FGF7P5,chr9,False,5.18
FGF7P4,chr9,False,5.18
TRAV35,chr14,False,5.18
PSG10P,chr19,False,5.18
DEFB4B,chr8,False,4.98
IGHVIII-22-2,chr14,False,4.98
AC135731.2,chr15,False,4.98
AL445584.3,chr9,False,4.98
IGHV1OR21-1,chr21,False,4.98
TRGV8,chr7,False,4.98
HSPD1P3,chr8,False,4.98
LINC00842,chr10,False,4.78
USP17L3,chr8,False,4.78
FAM25BP,chr10,False,4.78
TRAV33,chr14,False,4.78
ANXA8L1,chr10,False,4.78
TRAV32,chr14,False,4.78
AC024940.4,chr12,False,4.78
TRAV31,chr14,False,4.78
HNRNPA1P33,chr10,False,4.78
TRAV30,chr14,False,4.78
RBPJP6,chr9,False,4.78
TRAV26-2,chr14,False,4.78
CDH12P2,chr5,False,4.78
IGHVII-22-1,chr14,False,4.78
AC092111.1,chr12,False,4.78
SDR42E1P2,chr9,False,4.78
RAB28P3,chr9,False,4.78
AC244502.1,chr14,False,4.78
AC244230.2,chr10,False,4.78
AC244230.1,chr10,False,4.78
FKBP4P6,chr9,False,4.78
AGAP14P,chr10,False,4.78
ATP5F1AP1,chr9,False,4.78
TRAV29DV5,chr14,False,4.58
PAICSP5,chr7,False,4.58
AF254982.1,chr21,False,4.58
RHEBP2,chr10,False,4.58
RN7SL453P,chr10,False,4.58
CTAGE15,chr7,False,4.58
MTCO3P42,chr4,False,4.58
SHLD2P3,chr10,False,4.58
TCAF1P1,chr7,False,4.58
AC119751.6,chr4,False,4.58
AC073264.2,chr7,False,4.58
RNU6-162P,chr7,False,4.58
AC073264.1,chr7,False,4.58
AC119751.2,chr4,False,4.58
AC119751.4,chr4,False,4.58
AC119751.8,chr4,False,4.58
SNX18P24,chr4,False,4.58
AC119751.7,chr4,False,4.58
AC119751.1,chr4,False,4.58
FAM106C,chr17,False,4.38
NOS2P4,chr17,False,4.38
AC022596.1,chr17,False,4.38
AC098850.1,chr17,False,4.38
ANKRD20A17P,chr4,False,4.38
SRP68P1,chr17,False,4.38
POTEF,chr2,False,4.38
POTEF-AS1,chr2,False,4.38
AC098850.4,chr17,False,4.38
KRT16P6,chr17,False,4.38
IGHVII-26-2,chr14,False,4.38
IGHV7-27,chr14,False,4.38
RFPL4AL1,chr19,False,4.38
IGHV4-28,chr14,False,4.38
RNU6-1049P,chr2,False,4.38
IGHV3-32,chr14,False,4.38
IGHV3-30,chr14,False,4.38
IGHVII-28-1,chr14,False,4.38
AC018865.1,chr2,False,4.38
TRAJ60,chr14,False,4.38
TRAJ61,chr14,False,4.38
AC119751.5,chr4,False,4.38
USP32P1,chr17,False,4.38
TRAJ59,chr14,False,4.38
OR7E85P,chr4,False,4.18
TRAV27,chr14,False,4.18
AC008132.1,chr22,False,4.18
AL450998.1,chr1,False,4.18
AC100757.3,chr15,False,4.18
FAM230F,chr22,False,4.18
DGCR6,chr22,False,4.18
TRAV28,chr14,False,4.18
MUC20-OT1,chr3,False,4.18
GOLGA8EP,chr15,False,4.18
AL445584.2,chr9,False,4.18
BCRP7,chr22,False,4.18
AC008103.1,chr22,False,4.18
PRODH,chr22,False,4.18
TRGV7,chr7,False,4.18
SNX18P25,chr4,False,4.18
AC007326.4,chr22,False,4.18
SLC25A15P4,chr21,False,4.18
CR383656.8,chr14,False,4.18
E2F6P1,chr22,False,4.18
HERC2P7,chr15,False,4.18
CR383656.11,chr14,False,4.18
USP17L1,chr8,False,4.18
RN7SL545P,chr15,False,4.18
TRGV5P,chr7,False,4.18
SDHAP2,chr3,False,4.18
ENPP7P6,chr8,False,3.98
AC119751.3,chr4,False,3.98
AC239800.2,chr1,False,3.98
SMN2,chr5,False,3.98
SMN1,chr5,False,3.98
FRMPD2B,chr10,False,3.98
RNU6-286P,chr21,False,3.98
SERF1B,chr5,False,3.98
TRGV6,chr7,False,3.98
GUSBP16,chr5,False,3.98
GUSBP15,chr5,False,3.98
GUSBP14,chr5,False,3.98
GTF2H2B,chr5,False,3.98
RBPJP5,chr9,False,3.98
GRAMD4P1,chr21,False,3.98
FAM86B2,chr8,False,3.98
AC105233.2,chr8,False,3.98
RAB28P1,chr9,False,3.98
GOLGA6L22,chr15,False,3.98
AL050303.2,chr21,False,3.98
FKBP4P2,chr9,False,3.98
RNU6-1036P,chr5,False,3.98
LINC02297,chr14,False,3.98
SERF1A,chr5,False,3.98
AC239800.1,chr1,False,3.98
AC006972.1,chr7,False,3.98
AC138866.1,chr5,False,3.98
TMPRSS11E,chr4,False,3.98
AC127502.3,chr15,False,3.98
CXADRP1,chr21,False,3.98
RPS3AP31,chr8,False,3.98
AC007003.1,chr7,False,3.98
NAIPP1,chr5,False,3.98
NAIPP2,chr5,False,3.98
CDH12P1,chr5,False,3.98
CDH12P3,chr5,False,3.98
NANOGP1,chr12,False,3.98
CR383656.5,chr14,False,3.98
CR383656.12,chr14,False,3.98
CR383656.1,chr14,False,3.98
ALG1L12P,chr8,False,3.98
SDR42E1P1,chr9,False,3.98
AC007536.1,chr12,False,3.98
RNVU1-18,chr1,False,3.98
AC139272.1,chr5,False,3.98
AC146944.1,chr5,False,3.98
THOC3-AS1,chr5,False,3.98
AC006517.1,chr12,False,3.98
ATP5F1AP8,chr9,False,3.98
RNVU1-23,chr1,False,3.98
MIR3118-1,chr21,False,3.98
AC146944.2,chr5,False,3.98
AC139834.1,chr5,False,3.98
MIR548I3,chr8,False,3.98
TRG-AS1,chr7,False,3.98
SLC2A3,chr12,False,3.98
AC124891.1,chr12,False,3.98
AC140134.1,chr5,False,3.98
TRAJ58,chr14,False,3.78
AL591926.6,chr9,False,3.78
DEFB108D,chr8,False,3.78
CR383656.6,chr14,False,3.78
FAM66D,chr8,False,3.78
SNRPCP17,chr8,False,3.78
BX284668.5,chr1,False,3.78
AL591926.7,chr9,False,3.78
BX284668.4,chr1,False,3.78
AL591438.1,chr9,False,3.78
HLA-DQA1,chr6,False,3.78
RNU1-2,chr1,False,3.78
AL928711.1,chr1,False,3.78
OR7E53P,chr3,False,3.78
NPY4R,chr10,False,3.78
KIR2DL4,chr19,False,3.78
ABCC6P1,chr16,False,3.78
OR7E86P,chr4,False,3.78
ZNF705D,chr8,False,3.78
ARHGAP42P5,chr14,False,3.78
AC130366.1,chr8,False,3.78
NAIP,chr5,False,3.78
AC136618.1,chr16,False,3.78
LCE1D,chr1,False,3.78
BX284668.2,chr1,False,3.59
TAS2R43,chr12,False,3.59
LINC02591,chr1,False,3.59
FAM246B,chr22,False,3.59
AC239800.3,chr1,False,3.59
AC024940.2,chr12,False,3.59
FAM30B,chr15,False,3.59
FAM66B,chr8,False,3.59
AL356056.2,chr10,False,3.59
BX284668.6,chr1,False,3.59
DEFB109B,chr8,False,3.59
TRAJ57,chr14,False,3.59
TRAJ56,chr14,False,3.59
FAM91A3P,chr1,False,3.59
CA15P2,chr22,False,3.59
SSU72P4,chr11,False,3.59
SYT15,chr10,False,3.59
OCLNP1,chr5,False,3.59
AC018630.1,chr12,False,3.59
NPY4R2,chr10,False,3.59
SUSD2P2,chr22,False,3.59
AL356056.1,chr10,False,3.59
GTF2H2,chr5,False,3.59
RNU1-5P,chr1,False,3.59
PTPN20,chr10,False,3.59
GOLPH3,chr5,False,3.59
TRGV5,chr7,False,3.59
AC245041.2,chr10,False,3.59
HERC2P2,chr15,False,3.59
AL606534.2,chr1,False,3.59
AC009053.2,chr16,False,3.59
FO681492.1,chr10,False,3.59
AC118282.2,chr4,False,3.59
RNU1-143P,chr1,False,3.59
RIMBP3,chr22,False,3.39
RN7SKP131,chr22,False,3.39
AL162731.1,chr9,False,3.39
OR11H12,chr14,False,3.39
AC023490.1,chr22,False,3.39
RBM17P3,chr9,False,3.39
CR788268.1,chr9,False,3.39
CR383656.9,chr14,False,3.39
AL773545.1,chr9,False,3.39
AC006511.6,chr12,False,3.39
CR383656.7,chr14,False,3.39
CDRT15P14,chr9,False,3.39
AL773545.2,chr9,False,3.39
CR383656.13,chr14,False,3.39
AL773545.3,chr9,False,3.39
CR383656.10,chr14,False,3.39
AL773545.4,chr9,False,3.39
CNTNAP3B,chr9,False,3.39
RN7SL343P,chr9,False,3.39
MEP1AP1,chr9,False,3.39
TRGJ2,chr7,False,3.39
AC068587.4,chr8,False,3.39
UNC93B4,chr4,False,3.39
AL031432.2,chr1,False,3.39
AC118282.3,chr4,False,3.39
LCE1C,chr1,False,3.39
U3,chr7,False,3.39
DUSP8P1,chr10,False,3.19
CR383658.2,chr14,False,3.19
AC068020.1,chr8,False,3.19
CR383658.1,chr14,False,3.19
FAM25C,chr10,False,3.19
AF228730.3,chr8,False,3.19
KLF2P1,chr2,False,3.19
KRT16P2,chr17,False,3.19
RRP7BP,chr22,False,3.19
RNU6-458P,chr14,False,3.19
H2BP2,chr1,False,3.19
FAM85B,chr8,False,3.19
AF228730.4,chr8,False,3.19
ULK4P2,chr15,False,3.19
AC118282.4,chr4,False,3.19
RN7SL796P,chr15,False,3.19
FCGR1CP,chr1,False,3.19
FAM90A13P,chr8,False,3.19
FAM90A15P,chr8,False,3.19
FAM90A20P,chr8,False,3.19
AF228730.6,chr8,False,3.19
FAM90A3P,chr8,False,3.19
NPIPB15,chr16,False,3.19
CLEC18B,chr16,False,3.19
FAM90A4P,chr8,False,3.19
RPS3AP33,chr8,False,3.19
AF228730.1,chr8,False,3.19
CTSLP2,chr10,False,3.19
FAM90A5P,chr8,False,3.19
AC239798.2,chr1,False,3.19
RNA5SP315,chr10,False,3.19
AC239798.1,chr1,False,3.19
AC026150.2,chr15,False,3.19
PTPN20CP,chr10,False,3.19
AC026150.1,chr15,False,3.19
AGAP12P,chr10,False,3.19
DNM1P50,chr15,False,3.19
MIR3713,chr15,False,3.19
AC245041.1,chr10,False,3.19
GOLGA8Q,chr15,False,3.19
TRAJ55,chr14,False,3.19
TRAJ53,chr14,False,3.19
LINC02675,chr10,False,3.19
ENPP7P1,chr8,False,3.19
POU5F1P6,chr3,False,3.19
RPL23AP24,chr1,False,3.19
AC009053.4,chr16,False,3.19
WBP1LP7,chr1,False,3.19
OR7E125P,chr8,False,3.19
AC118282.1,chr4,False,3.19
CYP4F27P,chr2,False,3.19
OR4F29,chr1,False,3.19
MTCO3P39,chr4,False,3.19
