Gene,chromosome,IsJCGA,DeletionPercentage
IFIT1B,chr10,False,61.15
AL353751.1,chr10,False,61.15
IFIT1,chr10,False,61.15
AC068058.1,chr10,False,61.15
AL513324.1,chr10,False,61.15
BX842242.1,chr10,False,61.15
EDRF1-DT,chr10,False,61.15
IFIT5,chr10,False,61.15
DMBT1,chr10,False,61.15
ARMS2,chr10,False,61.15
AC022395.1,chr10,False,61.15
IFIT6P,chr10,False,61.15
MIR3941,chr10,False,61.15
AL683842.1,chr10,False,61.15
AL158835.1,chr10,False,61.15
TXNP1,chr10,False,61.15
RPL19P16,chr10,False,61.15
INPP5F,chr10,False,61.15
AL158835.2,chr10,False,61.15
FAM204A,chr10,False,61.15
AL354863.1,chr10,False,61.15
SLC16A12-AS1,chr10,False,61.15
YBX2P1,chr10,False,61.15
SLC16A12,chr10,False,61.15
CHST15,chr10,False,61.15
CASC2,chr10,False,61.15
AL158835.3,chr10,False,61.15
CCDC172,chr10,False,61.15
BTBD16,chr10,False,61.15
ATAD1,chr10,False,61.15
AL158166.1,chr10,False,60.98
RPL5P27,chr10,False,60.98
AC023283.1,chr10,False,60.98
PLEKHA1,chr10,False,60.98
TACC2,chr10,False,60.98
RPS15AP5,chr10,False,60.98
AL158166.2,chr10,False,60.98
EDRF1-AS1,chr10,False,60.98
ATE1,chr10,False,60.98
KCNK18,chr10,False,60.98
ATE1-AS1,chr10,False,60.98
AC012470.1,chr10,False,60.98
PAPSS2,chr10,False,60.98
AL390763.1,chr10,False,60.98
MIR378C,chr10,False,60.98
NSMCE4A,chr10,False,60.98
AC025947.1,chr10,False,60.98
UROS,chr10,False,60.98
SLC18A2,chr10,False,60.98
SHTN1,chr10,False,60.98
RPL12P26,chr10,False,60.98
AL731566.2,chr10,False,60.98
AL731566.3,chr10,False,60.98
ENO4,chr10,False,60.98
LINC02646,chr10,False,60.98
AC009988.1,chr10,False,60.98
MMP21,chr10,False,60.98
AC012308.1,chr10,False,60.98
MIR3663,chr10,False,60.98
BUB1P1,chr10,False,60.98
CLRN3,chr10,False,60.98
AL731557.1,chr10,False,60.98
MKI67,chr10,False,60.98
VAX1,chr10,False,60.98
HMGB3P8,chr10,False,60.98
PTPRE,chr10,False,60.98
LIPA,chr10,False,60.98
PNLIPRP3,chr10,False,60.98
GFRA1,chr10,False,60.98
LINC02674,chr10,False,60.98
NTAN1P1,chr10,False,60.98
LINC01163,chr10,False,60.98
AL731566.1,chr10,False,60.98
AL354950.2,chr10,False,60.81
UBE2V1P5,chr10,False,60.81
INSYN2A,chr10,False,60.81
EMX2,chr10,False,60.81
AL157400.5,chr10,False,60.81
RPL17P34,chr10,False,60.81
AL354950.3,chr10,False,60.81
EBF3,chr10,False,60.81
RNA5SP328,chr10,False,60.81
AL354950.1,chr10,False,60.81
AC022023.2,chr10,False,60.81
EMX2OS,chr10,False,60.81
AL589787.2,chr10,False,60.81
AC005871.1,chr10,False,60.81
C10orf143,chr10,False,60.81
AL138767.1,chr10,False,60.81
AL139123.1,chr10,False,60.81
RN7SKP167,chr10,False,60.81
AL589787.1,chr10,False,60.81
AL157400.1,chr10,False,60.81
AL157400.4,chr10,False,60.81
C10orf82,chr10,False,60.81
AC005871.2,chr10,False,60.81
AL157400.2,chr10,False,60.81
C10orf90,chr10,False,60.81
BCCIP,chr10,False,60.81
AL157400.3,chr10,False,60.81
LINC00601,chr10,False,60.81
PPIAP32,chr10,False,60.81
PNLIPRP2,chr10,False,60.81
MIR4297,chr10,False,60.81
AC063965.1,chr10,False,60.81
MGMT,chr10,False,60.81
HSPA12A,chr10,False,60.81
MIR107,chr10,False,60.81
AC016825.1,chr10,False,60.81
SAR1AP2,chr10,False,60.81
MIR4484,chr10,False,60.81
MTND5P42,chr10,False,60.81
RNU6-709P,chr10,False,60.81
PANK1,chr10,False,60.81
AL512272.1,chr10,False,60.81
FOXI2,chr10,False,60.81
DHX32,chr10,False,60.81
MIR3663HG,chr10,False,60.81
FGFR2,chr10,True,60.81
CCDC186,chr10,False,60.81
AL359094.2,chr10,False,60.81
GLRX3,chr10,False,60.81
AL391988.1,chr10,False,60.81
PNLIPRP1,chr10,False,60.81
ATRNL1,chr10,False,60.81
AL390236.1,chr10,False,60.81
CTAGE7P,chr10,False,60.81
RPS26P38,chr10,False,60.81
AL391869.1,chr10,False,60.81
AL355537.1,chr10,False,60.81
PDZD8,chr10,False,60.81
AL356419.1,chr10,False,60.81
AL355537.2,chr10,False,60.81
SNRPGP6,chr10,False,60.81
LINC02667,chr10,False,60.81
AC009987.1,chr10,False,60.81
AL139819.1,chr10,False,60.64
MIR4483,chr10,False,60.64
AL391005.1,chr10,False,60.64
AL359508.1,chr10,False,60.64
AL359094.1,chr10,False,60.64
AL157832.2,chr10,False,60.64
AC005383.1,chr10,False,60.64
AL353740.1,chr10,False,60.64
GNG10P1,chr10,False,60.64
VWA2,chr10,False,60.64
ADRB1,chr10,False,60.64
PTGES3P5,chr10,False,60.64
ENTPD1,chr10,False,60.64
PNLIPP1,chr10,False,60.64
PNLIP,chr10,False,60.64
AL355531.1,chr10,False,60.64
CALHM1,chr10,False,60.64
DOCK1,chr10,False,60.64
AL133482.1,chr10,False,60.64
DNTT,chr10,False,60.64
TCTN3,chr10,False,60.64
ADAM12,chr10,False,60.64
AL139339.1,chr10,False,60.64
CCNJ,chr10,False,60.64
AL139339.2,chr10,False,60.64
TDRD1,chr10,False,60.64
AL136181.1,chr10,False,60.64
MYOF,chr10,False,60.64
ENTPD1-AS1,chr10,False,60.64
AFAP1L2,chr10,False,60.64
MIR2110,chr10,False,60.64
FANK1,chr10,False,60.64
MIR3157,chr10,False,60.64
AC016042.1,chr10,False,60.64
RNU6-1121P,chr10,False,60.64
RNU2-42P,chr10,False,60.64
NPS,chr10,False,60.64
NRAP,chr10,False,60.64
AL138767.2,chr10,False,60.64
LINC02626,chr10,False,60.64
AURKAP2,chr10,False,60.64
KIF20B,chr10,False,60.64
RNU7-165P,chr10,False,60.64
ZNF518A,chr10,False,60.64
ITPRIP-AS1,chr10,False,60.64
RNU5B-6P,chr10,False,60.64
AC021037.1,chr10,False,60.64
RNU6-271P,chr10,False,60.64
AL592546.2,chr10,False,60.64
AL133384.1,chr10,False,60.64
RNU6-839P,chr10,False,60.64
LINC01375,chr10,False,60.64
OLMALINC,chr10,False,60.64
BLNK,chr10,False,60.64
RNU6-1090P,chr10,False,60.64
NPM1P26,chr10,False,60.64
AC022023.1,chr10,False,60.64
NPM1P25,chr10,False,60.64
RNA5SP324,chr10,False,60.47
CUTC,chr10,False,60.47
AC022018.1,chr10,False,60.47
LINC01374,chr10,False,60.47
SLK,chr10,False,60.47
AL358613.1,chr10,False,60.47
NHLRC2,chr10,False,60.47
TCERG1L-AS1,chr10,False,60.47
AL358613.2,chr10,False,60.47
TPM4P1,chr10,False,60.47
PPIAP39,chr10,False,60.47
AL358613.3,chr10,False,60.47
RNU6-1274P,chr10,False,60.47
TCERG1L,chr10,False,60.47
DNMBP-AS1,chr10,False,60.47
PLEKHS1,chr10,False,60.47
DNMBP,chr10,False,60.47
PHB2P1,chr10,False,60.47
RN7SKP278,chr10,False,60.47
LINC02661,chr10,False,60.47
PHBP9,chr10,False,60.47
MIR607,chr10,False,60.47
CTBP2P2,chr10,False,60.47
AL137025.1,chr10,False,60.47
MAPKAPK5P1,chr10,False,60.47
LINC02666,chr10,False,60.47
CPN1,chr10,False,60.47
COX15,chr10,False,60.47
OPALIN,chr10,False,60.47
TRUB1,chr10,False,60.47
MIR609,chr10,False,60.47
TAF9BP2,chr10,False,60.47
HABP2,chr10,False,60.47
RN7SL384P,chr10,False,60.47
AL162742.2,chr10,False,60.47
AL162742.1,chr10,False,60.47
HELLS,chr10,False,60.47
AL592546.1,chr10,False,60.47
HIF1AN,chr10,False,60.47
AL133352.1,chr10,False,60.47
SEC31B,chr10,False,60.47
LCOR,chr10,False,60.47
HMGN2P35,chr10,False,60.47
HPS6,chr10,False,60.47
AL133355.1,chr10,False,60.47
CC2D2B,chr10,False,60.47
SPCS2P2,chr10,False,60.47
TBC1D12,chr10,False,60.47
ABLIM1,chr10,False,60.47
MTND4P20,chr10,False,60.47
NIP7P1,chr10,False,60.47
CWF19L1,chr10,False,60.47
RPS15AP30,chr10,False,60.47
AL138921.2,chr10,False,60.47
FAM160B1,chr10,False,60.47
NOC3L,chr10,False,60.47
RN7SL445P,chr10,False,60.47
CASP7,chr10,False,60.47
CHUK,chr10,False,60.47
AL157712.1,chr10,False,60.47
AL138921.1,chr10,False,60.47
RPS2P36,chr10,False,60.47
EBAG9P1,chr10,False,60.47
GSTO1,chr10,False,60.47
ERLIN1,chr10,False,60.47
RNU6-422P,chr10,False,60.47
AL139340.1,chr10,False,60.47
XRCC6P1,chr10,False,60.47
DCLRE1A,chr10,False,60.47
AL365273.1,chr10,False,60.47
AL138759.1,chr10,False,60.47
AL365273.2,chr10,False,60.47
CYP2C8,chr10,False,60.47
WNT8B,chr10,False,60.47
NANOGP6,chr10,False,60.47
CYP2C9,chr10,True,60.47
PIK3AP1,chr10,False,60.47
AL133384.2,chr10,False,60.47
ITPRIP,chr10,False,60.47
AL359672.1,chr10,False,60.47
RPL15P13,chr10,False,60.47
TM9SF3,chr10,False,60.47
AL158212.2,chr10,False,60.47
TCF7L2,chr10,True,60.47
STN1,chr10,False,60.47
PKD2L1,chr10,False,60.47
RPL21P90,chr10,False,60.47
BTF3P15,chr10,False,60.47
LINC00865,chr10,False,60.47
FANK1-AS1,chr10,False,60.47
AL583836.1,chr10,False,60.47
SNORA12,chr10,False,60.47
AL157832.1,chr10,False,60.47
CYP2C18,chr10,False,60.47
RPL13AP5,chr10,False,60.47
CYP26C1,chr10,False,60.47
SNRPD2P1,chr10,False,60.47
CYP26A1,chr10,False,60.47
AL139124.1,chr10,False,60.47
NDUFB8,chr10,False,60.47
PLCE1-AS2,chr10,False,60.47
CYP2C59P,chr10,False,60.47
CYP2C60P,chr10,False,60.47
BLOC1S2,chr10,False,60.47
PLCE1-AS1,chr10,False,60.47
CYP2C23P,chr10,False,60.47
AL133353.2,chr10,False,60.3
AL360182.1,chr10,False,60.3
GSTO2,chr10,False,60.3
AL500527.2,chr10,False,60.3
XPNPEP1,chr10,False,60.3
SCD,chr10,False,60.3
SH3PXD2A-AS1,chr10,False,60.3
ABCC2,chr10,False,60.3
MINPP1,chr10,False,60.3
AL158212.1,chr10,False,60.3
RPS3AP36,chr10,False,60.3
AL592546.3,chr10,False,60.3
SORBS1,chr10,False,60.3
DPCD,chr10,False,60.3
AL353719.1,chr10,False,60.3
ALDH18A1,chr10,False,60.3
ELOVL3,chr10,False,60.3
ADD3-AS1,chr10,False,60.3
ADD3,chr10,False,60.3
RNA5SP326,chr10,False,60.3
CALHM3,chr10,False,60.3
PITX3,chr10,False,60.3
CFAP58,chr10,False,60.3
LINC02681,chr10,False,60.3
AL158212.4,chr10,False,60.3
SORCS3-AS1,chr10,False,60.3
SORCS3,chr10,False,60.3
AL392103.1,chr10,False,60.3
RNU11-3P,chr10,False,60.3
CEP55,chr10,False,60.3
LINC02620,chr10,False,60.3
PAWRP1,chr10,False,60.3
NOLC1,chr10,False,60.3
MIR4678,chr10,False,60.3
AL133353.1,chr10,False,60.3
MIR4482,chr10,False,60.3
HDAC1P1,chr10,False,60.3
XIAPP1,chr10,False,60.3
AL121929.3,chr10,False,60.3
LBX1-AS1,chr10,False,60.3
RNU6-657P,chr10,False,60.3
AL121929.1,chr10,False,60.3
AL500527.1,chr10,False,60.3
AL133387.1,chr10,False,60.3
TAF5,chr10,False,60.3
RNU2-43P,chr10,False,60.3
AL360182.2,chr10,False,60.3
LDB1,chr10,False,60.3
CFAP58-DT,chr10,False,60.3
AL390123.1,chr10,False,60.3
FRA10AC1,chr10,False,60.3
LBX1,chr10,False,60.3
COL17A1,chr10,False,60.3
FFAR4,chr10,False,60.3
RN7SL524P,chr10,False,60.3
AL157834.3,chr10,False,60.3
GBF1,chr10,False,60.3
SNRPGP12,chr10,False,60.3
TLL2,chr10,False,60.3
AL139120.1,chr10,False,60.3
MIR4295,chr10,False,60.3
RPL7P35,chr10,False,60.3
AL139118.1,chr10,False,60.3
RPL21P91,chr10,False,60.3
ENTPD7,chr10,False,60.3
AL161646.1,chr10,False,60.3
PPRC1,chr10,False,60.3
MXI1,chr10,True,60.3
AL157396.1,chr10,False,60.3
RPL7AP52,chr10,False,60.3
AL389885.1,chr10,False,60.3
NEURL1-AS1,chr10,False,60.3
AL589166.1,chr10,False,60.3
MARK2P16,chr10,False,60.3
RNU4-5P,chr10,False,60.3
NEURL1,chr10,False,60.3
SLC25A28,chr10,False,60.3
PDLIM1,chr10,False,60.3
SLIT1,chr10,False,60.3
PDE6C,chr10,False,60.3
AL157834.4,chr10,False,60.3
RBP4,chr10,False,60.3
SMARCE1P7,chr10,False,60.3
ATP5MD,chr10,False,60.3
RN7SKP143,chr10,False,60.3
ACSM6,chr10,False,60.3
AL358154.1,chr10,False,60.3
LINC01435,chr10,False,60.3
RNA5SP323,chr10,False,60.3
CYP2C58P,chr10,False,60.3
AL157834.2,chr10,False,60.3
SORCS1,chr10,False,60.14
DPYSL4,chr10,False,60.14
R3HCC1L,chr10,False,60.14
AL133215.3,chr10,False,60.14
FUOM,chr10,False,60.14
SMNDC1,chr10,False,60.14
SMC3,chr10,False,60.14
AL133215.2,chr10,False,60.14
AL133215.1,chr10,False,60.14
SLC35G1,chr10,False,60.14
SLF2,chr10,False,60.14
PPIAP19,chr10,False,60.14
SEMA4G,chr10,False,60.14
MIR936,chr10,False,60.14
HMGB3P5,chr10,False,60.14
PLCE1,chr10,False,60.14
PAX2,chr10,False,60.14
PPIAP38,chr10,False,60.14
TECTB,chr10,False,60.14
GOT1,chr10,False,60.14
MRPL43,chr10,False,60.14
MIR6507,chr10,False,60.14
PIPSL,chr10,False,60.14
AL360181.1,chr10,False,60.14
LINC01514,chr10,False,60.14
PCGF6,chr10,False,60.14
CNNM1,chr10,False,60.14
AL157786.1,chr10,False,60.14
PSD,chr10,False,60.14
RNU2-59P,chr10,False,60.14
MIR3944,chr10,False,60.14
RNU6-463P,chr10,False,60.14
PDCD4,chr10,False,60.14
PDCD4-AS1,chr10,False,60.14
ZDHHC6,chr10,False,60.14
AL162274.2,chr10,False,60.14
LINC01475,chr10,False,60.14
MMRN2,chr10,False,60.14
AL360181.2,chr10,False,60.14
AL356608.2,chr10,False,60.14
NPM3,chr10,False,60.14
PRAP1,chr10,False,60.14
RAB11AP1,chr10,False,60.14
SFR1,chr10,False,60.14
LINC02624,chr10,False,60.14
CFAP43,chr10,False,60.14
LINC02627,chr10,False,60.14
SFXN3,chr10,False,60.14
TLX1,chr10,False,60.14
FGF8,chr10,False,60.14
AL451069.3,chr10,False,60.14
LGI1,chr10,False,60.14
AL360181.4,chr10,False,60.14
AL451069.2,chr10,False,60.14
PDZD7,chr10,False,60.14
SH3PXD2A,chr10,False,60.14
TLX1NB,chr10,False,60.14
AL133387.2,chr10,False,60.14
AL136119.1,chr10,False,60.14
CALY,chr10,False,60.14
TWNK,chr10,False,60.14
AL355512.1,chr10,False,60.14
MIR608,chr10,False,60.14
TUBB8P1,chr9,False,60.14
ADGRA1,chr10,False,60.14
RPEL1,chr10,False,60.14
ADGRA1-AS1,chr10,False,60.14
AC010789.2,chr10,False,60.14
AL513542.1,chr10,False,60.14
RBM20,chr10,False,60.14
AL391704.2,chr10,False,60.14
AC010789.1,chr10,False,60.14
INA,chr10,False,60.14
RNA5SP327,chr10,False,60.14
RPS6P15,chr10,False,60.14
AL391704.1,chr10,False,60.14
VTI1A,chr10,True,60.14
MTG1,chr10,False,60.14
AL138767.3,chr10,False,60.14
ST13P13,chr10,False,60.14
ZNF511,chr10,False,60.14
AL390862.1,chr10,False,60.14
BTRC,chr10,False,60.14
ZNF511-PRAP1,chr10,False,60.14
AC022028.1,chr10,False,60.14
YWHAZP5,chr10,False,60.14
RPL23AP59,chr10,False,60.14
AL138762.1,chr10,False,60.14
KAZALD1,chr10,False,60.14
KCNIP2,chr10,False,60.14
KCNIP2-AS1,chr10,False,60.14
ACSL5,chr10,False,60.14
AL158212.5,chr10,False,60.14
BANF1P2,chr10,False,60.14
JAKMIP3,chr10,False,60.14
AL731574.1,chr10,False,60.14
RNA5SP325,chr10,False,60.14
AL355301.1,chr10,False,60.14
ECHS1,chr10,False,60.14
AL136368.1,chr10,False,60.14
RN7SKP288,chr10,False,60.14
MTND4P19,chr10,False,60.14
NKX2-3,chr10,False,60.14
AL512622.1,chr10,False,60.14
POLL,chr10,False,60.14
AC016816.1,chr10,False,60.14
HTR7,chr10,False,60.14
AL158212.3,chr10,False,60.14
ARMH3,chr10,False,60.14
EXOC6,chr10,False,60.14
BNIP3,chr10,False,60.14
DUSP5,chr10,False,60.14
LZTS2,chr10,False,60.14
OGA,chr10,False,60.14
RPL7P36,chr10,False,59.97
RPARP-AS1,chr10,False,59.97
AL136982.6,chr10,False,59.97
AL139241.1,chr10,False,59.97
NFKB2,chr10,False,59.97
GLUD1,chr10,False,59.97
NHP2P1,chr10,False,59.97
PWWP2B,chr10,False,59.97
NT5C2,chr10,True,59.97
RNU6-325P,chr10,False,59.97
LINC01165,chr10,False,59.97
AL136982.4,chr10,False,59.97
FAM25A,chr10,False,59.97
AGAP11,chr10,False,59.97
AL513185.2,chr10,False,59.97
AC022540.1,chr10,False,59.97
DDIT4,chr10,False,59.97
ADRA2A,chr10,False,59.97
AL607035.1,chr10,False,59.97
AL731532.2,chr10,False,59.97
AL139243.1,chr10,False,59.97
MFSD13A,chr10,False,59.97
RPL15P14,chr10,False,59.97
CNNM2,chr10,False,59.97
DDIT4-AS1,chr10,False,59.97
AC025268.1,chr10,False,59.97
FGFBP3,chr10,False,59.97
RPAP2P1,chr10,False,59.97
PYROXD2,chr10,False,59.97
AL136982.7,chr10,False,59.97
RNA5SP322,chr10,False,59.97
AC022028.2,chr10,False,59.97
SUFU,chr10,True,59.97
CUEDC2,chr10,False,59.97
AL359198.2,chr10,False,59.97
ANAPC16,chr10,False,59.97
MIR1307,chr10,False,59.97
SNCG,chr10,False,59.97
MIR146B,chr10,False,59.97
AL359198.1,chr10,False,59.97
ACTR1A,chr10,False,59.97
CYP2C19,chr10,True,59.97
RN7SKP238,chr10,False,59.97
RPL23AP58,chr10,False,59.97
MIR1287,chr10,False,59.97
ARL5AP2,chr10,False,59.97
AL731568.1,chr10,False,59.97
C10orf95,chr10,False,59.97
BBIP1,chr10,False,59.97
LINC02653,chr10,False,59.97
HPS1,chr10,False,59.97
HPSE2,chr10,False,59.97
LRRC27,chr10,False,59.97
RPL22P17,chr10,False,59.97
KCNMA1,chr10,False,59.97
KCNMA1-AS1,chr10,False,59.97
AL731532.1,chr10,False,59.97
MARCKSL1P1,chr10,False,59.97
AL162274.1,chr10,False,59.97
TIMM9P1,chr10,False,59.97
RPS15AP29,chr10,False,59.97
RPS26P42,chr10,False,59.97
AL596223.1,chr10,False,59.97
SHLD2,chr10,False,59.97
FBXL15,chr10,False,59.97
AL136982.1,chr10,False,59.97
AL391684.1,chr10,False,59.97
MIR4685,chr10,False,59.97
AL136982.2,chr10,False,59.97
AC013738.1,chr10,False,59.97
AL451069.1,chr10,False,59.97
BMS1P3,chr10,False,59.97
AL158040.1,chr10,False,59.97
AL133395.1,chr10,False,59.97
LOXL4,chr10,False,59.97
MRPL35P3,chr10,False,59.97
MIR3158-2,chr10,False,59.97
AL136982.5,chr10,False,59.97
ADIRF,chr10,False,59.97
AL121928.1,chr10,False,59.97
MIR3158-1,chr10,False,59.97
RPSAP6,chr10,False,59.97
INPP5A,chr10,False,59.97
ADIRF-AS1,chr10,False,59.97
AP3M1,chr10,False,59.97
AL121929.2,chr10,False,59.97
AS3MT,chr10,False,59.97
AL356608.3,chr10,False,59.97
RNU1-19P,chr10,False,59.97
AL356608.1,chr10,False,59.97
AC021035.1,chr10,False,59.97
BTAF1,chr10,False,59.97
ATP5MC1P8,chr10,False,59.97
TUBGCP2,chr10,False,59.97
RAB5CP1,chr10,False,59.97
BTBD7P2,chr10,False,59.97
FBXW4,chr10,False,59.97
SPRN,chr10,False,59.97
PDCD11,chr10,False,59.97
GPAM,chr10,False,59.97
AL162274.3,chr10,False,59.97
MIR4680,chr10,False,59.97
RNU6-1165P,chr10,False,59.97
AL355863.1,chr10,False,59.97
LINC02870,chr10,False,59.97
RNU6-529P,chr10,False,59.97
PLAU,chr10,False,59.8
WAPL,chr10,False,59.8
BORCS7-ASMT,chr10,False,59.8
LINC02647,chr10,False,59.8
AC022028.3,chr10,False,59.8
LINC00866,chr10,False,59.8
AL365434.2,chr10,False,59.8
LINC01164,chr10,False,59.8
BMS1P4-AGAP5,chr10,False,59.8
AC010997.4,chr10,False,59.8
CYP17A1,chr10,True,59.8
MYOZ1,chr10,False,59.8
DNAJB12,chr10,False,59.8
AC010997.2,chr10,False,59.8
FP565171.1,chr10,False,59.8
AL161652.1,chr10,False,59.8
AC022392.1,chr10,False,59.8
AL136982.3,chr10,False,59.8
AC016542.1,chr10,False,59.8
ZSWIM8,chr10,False,59.8
RPL13AP6,chr10,False,59.8
NDST2,chr10,False,59.8
AC010997.5,chr10,False,59.8
EIF4A1P8,chr10,False,59.8
AL844892.1,chr10,False,59.8
AL513534.1,chr10,False,59.8
AC010997.6,chr10,False,59.8
AC013286.1,chr10,False,59.8
SRP9P1,chr10,False,59.8
BMPR1A,chr10,True,59.8
RN7SL840P,chr10,False,59.8
WBP1L,chr10,False,59.8
DDX18P6,chr10,False,59.8
SNORD98,chr10,False,59.8
RNA5SP320,chr10,False,59.8
PPP2R2D,chr10,False,59.8
MIR4676,chr10,False,59.8
ZSWIM8-AS1,chr10,False,59.8
AC016542.3,chr10,False,59.8
VCL,chr10,False,59.8
BMS1P4,chr10,False,59.8
AL365398.1,chr10,False,59.8
AC016542.2,chr10,False,59.8
AL844892.2,chr10,False,59.8
AL365434.1,chr10,False,59.8
SPA17P1,chr10,False,59.8
RNY3P12,chr10,False,59.8
SPOCK2,chr10,False,59.8
MIR548E,chr10,False,59.8
AC012048.1,chr10,False,59.8
SFXN2,chr10,False,59.8
MCU,chr10,False,59.8
AL158163.1,chr10,False,59.8
MIR346,chr10,False,59.8
CHCHD1,chr10,False,59.8
KNDC1,chr10,False,59.8
BORCS7,chr10,False,59.8
AL158163.2,chr10,False,59.8
AC073389.3,chr10,False,59.8
CAMK2G,chr10,False,59.8
AC073389.2,chr10,False,59.8
AL391121.1,chr10,False,59.8
AC073389.1,chr10,False,59.8
GRID1-AS1,chr10,False,59.8
SHOC2,chr10,True,59.8
AL596247.1,chr10,False,59.8
AC022400.1,chr10,False,59.8
GRID1,chr10,False,59.8
RNU6-883P,chr10,False,59.8
