Gene,chromosome,IsJCGA,DeletionPercentage
AL451069.3,chr10,False,28.79
AC087501.2,chr17,False,28.79
AL355537.2,chr10,False,28.79
MIR3944,chr10,False,28.79
UTF1,chr10,False,28.79
OR6L2P,chr10,False,28.79
AL135910.1,chr6,False,28.79
RNA5SP311,chr10,False,28.79
AL136099.1,chr6,False,28.79
AL136129.1,chr6,False,28.79
DHRS7C,chr17,False,28.79
NPS,chr10,False,28.79
NPM1P45,chr17,False,28.79
AC118755.2,chr17,False,28.79
AC118755.1,chr17,False,28.79
WDR37,chr10,False,28.79
WDR27,chr6,False,28.79
NKX6-2,chr10,False,28.79
DNAI2,chr17,False,28.79
DPYSL4,chr10,False,28.79
VTA1P1,chr6,False,28.79
VENTX,chr10,False,28.79
MTG1,chr10,False,28.79
CASC17,chr17,False,28.79
AL158166.1,chr10,False,28.79
AL158166.2,chr10,False,28.79
CALY,chr10,False,28.79
ECHS1,chr10,False,28.79
AL354892.3,chr6,False,28.79
PAOX,chr10,False,28.79
CFAP46,chr10,False,28.79
CLRN3,chr10,False,28.79
RCVRN,chr17,False,28.79
ADAM8,chr10,False,28.79
ADARB2,chr10,False,28.79
ADGRA1,chr10,False,28.79
ADGRA1-AS1,chr10,False,28.79
ZNF511-PRAP1,chr10,False,28.79
ZNF511,chr10,False,28.79
PWWP2B,chr10,False,28.79
PTPRE,chr10,False,28.79
AL009176.1,chr6,False,28.79
CTSLP3,chr10,False,28.79
PHF10,chr6,False,28.79
AL031315.1,chr6,False,28.79
PRAP1,chr10,False,28.79
PPP2R2D,chr10,False,28.79
AL049612.1,chr6,False,28.79
AL109910.1,chr6,False,28.79
AL109924.1,chr6,False,28.79
AL109924.2,chr6,False,28.79
AL109924.3,chr6,False,28.79
AL109924.4,chr6,False,28.79
CFAP52,chr17,False,28.79
MKI67,chr10,False,28.79
IDI2-AS1,chr10,False,28.79
AC005181.1,chr17,False,28.79
AL162274.1,chr10,False,28.79
USP43,chr17,False,28.79
AL354892.1,chr6,False,28.79
AC012044.1,chr10,False,28.79
ERMARD,chr6,False,28.79
AL162274.3,chr10,False,28.79
C6orf120,chr6,False,28.79
AL162274.2,chr10,False,28.79
AL354892.2,chr6,False,28.79
AL513304.1,chr10,False,27.27
LINC01558,chr6,False,27.27
GPR31,chr6,False,27.27
AL513477.1,chr1,False,27.27
RN7SL754P,chr10,False,27.27
AL513477.2,chr1,False,27.27
AL355361.1,chr10,False,27.27
AL121935.2,chr6,False,27.27
AL353747.3,chr6,False,27.27
GPRC5C,chr17,False,27.27
AL713851.1,chr10,False,27.27
AFDN-DT,chr6,False,27.27
AL109910.2,chr6,False,27.27
AL589702.1,chr1,False,27.27
KIF25,chr6,False,27.27
PITRM1,chr10,False,27.27
AL589739.1,chr1,False,27.27
PITRM1-AS1,chr10,False,27.27
AL672310.1,chr6,False,27.27
LINC01624,chr6,False,27.27
AL713851.2,chr10,False,27.27
AL121935.3,chr6,False,27.27
RNA5SP298,chr10,False,27.27
TCP10L2,chr6,False,27.27
TCP10L3,chr6,False,27.27
AL512383.1,chr1,False,27.27
DACT2,chr6,False,27.27
OR7M1P,chr10,False,27.27
LINC02538,chr6,False,27.27
PANK4,chr1,False,27.27
MIR548AK,chr10,False,27.27
LINC02487,chr6,False,27.27
PDCD2,chr6,False,27.27
PEX10,chr1,False,27.27
PFKP,chr10,False,27.27
AL512770.1,chr10,False,27.27
AL353747.1,chr6,False,27.27
TNFRSF14-AS1,chr1,False,27.27
TNFRSF14,chr1,True,27.27
COX10,chr17,False,27.27
AFDN,chr6,False,27.27
AC064805.1,chr17,False,27.27
PLCH2,chr1,False,27.27
CYP2E1,chr10,True,27.27
KIF25-AS1,chr6,False,27.27
AL078605.1,chr6,False,27.27
AL592464.3,chr1,False,27.27
MIR4644,chr6,False,27.27
PRR26,chr10,False,27.27
MIR4481,chr10,False,27.27
PRXL2B,chr1,False,27.27
AL021331.1,chr6,False,27.27
AL009178.3,chr6,False,27.27
AL009178.2,chr6,False,27.27
AL009178.1,chr6,False,27.27
MIR4480,chr10,False,27.27
AL008733.1,chr1,False,27.27
AL008628.1,chr6,False,27.27
AL606970.1,chr6,False,27.27
PSMB1,chr6,False,27.27
AL606970.2,chr6,False,27.27
AL606970.3,chr6,False,27.27
AL606970.4,chr6,False,27.27
RN7SL198P,chr10,False,27.27
AL606970.5,chr6,False,27.27
AL645933.1,chr6,False,27.27
AC026396.1,chr10,False,27.27
AL611929.1,chr6,False,27.27
PROSER2-AS1,chr10,False,27.27
AL592464.2,chr1,False,27.27
UPF2,chr10,False,27.27
AL592464.1,chr1,False,27.27
RNA5SP300,chr10,False,27.27
FAAP20,chr1,False,27.27
LINC01149,chr6,False,27.27
AL669841.1,chr10,False,27.27
AC079325.1,chr17,False,27.27
PRDM16,chr1,False,27.27
PRDM16-DT,chr1,False,27.27
PRKCZ,chr1,False,27.27
UNC93A,chr6,False,27.27
HCP5,chr6,False,27.27
HES5,chr1,False,27.27
LINC00701,chr10,False,27.27
LINC00700,chr10,False,27.27
HGC6.3,chr6,False,27.27
AL590822.1,chr1,False,27.27
AL590822.2,chr1,False,27.27
AL590822.3,chr1,False,27.27
PRKCZ-AS1,chr1,False,27.27
AL645933.3,chr6,False,27.27
AL031259.1,chr6,False,27.27
PROSER2,chr10,False,27.27
CTAGE13P,chr6,False,27.27
LINC02645,chr10,False,27.27
HPAT5,chr6,False,27.27
RNA5SP448,chr17,False,27.27
AL731559.1,chr10,False,27.27
CCDC3,chr10,False,27.27
AL139280.3,chr10,False,27.27
TTC34,chr1,False,27.27
AL139280.2,chr10,False,27.27
AL139280.1,chr10,False,27.27
DOCK1,chr10,False,27.27
AL139246.5,chr1,False,27.27
AL139246.4,chr1,False,27.27
AL139246.3,chr1,False,27.27
AL139246.2,chr1,False,27.27
WBP1LP8,chr6,False,27.27
AL139246.1,chr1,False,27.27
MIR6072,chr10,False,27.27
AL161645.1,chr10,False,27.27
MICA,chr6,False,27.27
AL138918.1,chr6,False,27.27
RNU6-441P,chr10,False,27.27
DLL1,chr6,False,27.27
MICB-DT,chr6,False,27.27
AL137798.3,chr1,False,27.27
ACTRT2,chr1,False,27.27
TTLL2,chr6,False,27.27
RER1,chr1,False,27.27
AL356123.2,chr6,False,27.27
AL356433.1,chr10,False,27.27
SEC61A2,chr10,False,27.27
AC242022.1,chr1,False,27.27
MMEL1,chr1,False,27.27
RNU6-576P,chr10,False,27.27
MMEL1-AS1,chr1,False,27.27
MORN1,chr1,False,27.27
C17orf77,chr17,False,27.27
SKI,chr1,False,27.27
AL356123.1,chr6,False,27.27
SMOC2,chr6,False,27.27
CAMK1D,chr10,False,27.27
AL357833.1,chr10,False,27.27
AL731661.1,chr6,False,27.27
AL358216.1,chr10,False,27.27
RNU6-1095P,chr10,False,27.27
AL157709.1,chr10,False,27.27
AL731684.1,chr6,False,27.27
AC005695.1,chr17,False,27.27
AC242022.2,chr1,False,27.27
FRMD1,chr6,False,27.27
SCART1,chr10,False,27.27
FAM120B,chr6,False,27.27
AL731533.3,chr10,False,27.27
AL441943.1,chr10,False,27.27
AL441943.2,chr10,False,27.27
LINC02669,chr10,False,27.27
LINC02668,chr10,False,27.27
TBP,chr6,False,27.27
SNORD116,chr1,False,27.27
MIR5699,chr10,False,27.27
MIR548Q,chr10,False,27.27
LINC02662,chr10,False,27.27
AL355597.1,chr10,False,27.27
ADARB2-AS1,chr10,False,27.27
AL392083.2,chr10,False,27.27
RNU6ATAC39P,chr10,False,27.27
AL731533.2,chr10,False,27.27
OR4F7P,chr6,False,27.27
AL451164.1,chr10,False,27.27
AL451164.2,chr10,False,27.27
AL451164.3,chr10,False,27.27
AL512272.1,chr10,False,27.27
MIR4251,chr1,False,27.27
AL353586.1,chr10,False,27.27
AL731533.1,chr10,False,27.27
RNU6-889P,chr10,False,27.27
RNU6-88P,chr10,False,27.27
CDC123,chr10,False,27.27
AL391845.1,chr1,False,27.27
DIP2C,chr10,False,27.27
DHTKD1,chr10,False,27.27
CD300A,chr17,False,27.27
CD300C,chr17,False,27.27
CD300E,chr17,False,27.27
AL391314.1,chr10,False,27.27
NUDT5,chr10,False,27.27
GABRD,chr1,False,27.27
CD300LB,chr17,False,27.27
CD300H,chr17,False,27.27
LARP4B,chr10,False,27.27
AL392083.1,chr10,False,27.27
CD300LD,chr17,False,27.27
CROCCP2,chr1,False,25.76
CSNK2B,chr6,False,25.76
HSPA1B,chr6,False,25.76
HNRNPA1P49,chr6,False,25.76
HLA-S,chr6,False,25.76
HSP90AB7P,chr10,False,25.76
HSPA1L,chr6,False,25.76
HSPA1A,chr6,False,25.76
RPS3AP5,chr10,False,25.76
HLA-B,chr6,False,25.76
SFTPD-AS1,chr10,False,25.76
RPS6KA2,chr6,False,25.76
HMGN2P8,chr10,False,25.76
HSPA14,chr10,False,25.76
FAM107B,chr10,False,25.76
SKIV2L,chr6,False,25.76
RPS6KA2-AS1,chr6,False,25.76
GHITM,chr10,False,25.76
DDX39B-AS1,chr6,False,25.76
DDX39BP1,chr6,False,25.76
GATA3-AS1,chr10,False,25.76
DHFRP2,chr6,False,25.76
GATA3,chr10,True,25.76
SFMBT2,chr10,False,25.76
SAPCD1,chr6,False,25.76
SAPCD1-AS1,chr6,False,25.76
GAPDHP72,chr6,False,25.76
GAPDHP45,chr10,False,25.76
FRMD4A,chr10,False,25.76
DKK1,chr10,False,25.76
DPY19L2P5,chr10,False,25.76
EHMT2-AS1,chr6,False,25.76
DXO,chr6,False,25.76
SDCBPP1,chr10,False,25.76
FGFR3P1,chr6,False,25.76
ECHDC3,chr10,False,25.76
EHMT2,chr6,False,25.76
FARSBP1,chr10,False,25.76
SEPHS1,chr10,False,25.76
GDI2,chr10,False,25.76
ELOCP3,chr10,False,25.76
RPS6KA2-IT1,chr6,False,25.76
DDAH2,chr6,False,25.76
CTSLP6,chr10,False,25.76
CUX2P1,chr10,False,25.76
RPS7P9,chr10,False,25.76
CYP21A1P,chr6,False,25.76
CYP21A2,chr6,False,25.76
RPSAP20,chr1,False,25.76
SFTPD,chr10,False,25.76
GRID1-AS1,chr10,False,25.76
GRID1,chr10,False,25.76
SLC44A4,chr6,False,25.76
FAM171A1,chr10,False,25.76
SH2D4B,chr10,False,25.76
RPSAP7,chr10,False,25.76
GPANK1,chr6,False,25.76
SFTA1P,chr10,False,25.76
SLC39A12-AS1,chr10,False,25.76
FBH1,chr10,False,25.76
GNG5P1,chr6,False,25.76
SFT2D1,chr6,False,25.76
DCLRE1C,chr10,False,25.76
DCLRE1CP1,chr10,False,25.76
DDX39B,chr6,False,25.76
KRT8P37,chr10,False,25.76
IL15RA,chr10,False,25.76
NCR3,chr6,False,25.76
MIR6078,chr10,False,25.76
MIR6832,chr6,False,25.76
MIR6891,chr6,False,25.76
AC025039.1,chr10,False,25.76
MPC1,chr6,False,25.76
MPIG6B,chr6,False,25.76
MSH5,chr6,False,25.76
MSH5-SAPCD1,chr6,False,25.76
RNU1-65P,chr10,False,25.76
AC022535.3,chr10,False,25.76
MCM10,chr10,False,25.76
AC022535.2,chr10,False,25.76
AC022535.1,chr10,False,25.76
NEFMP1,chr10,False,25.76
NELFE,chr6,False,25.76
NET1,chr10,False,25.76
NEU1,chr6,False,25.76
NFKBIL1,chr6,False,25.76
NMT2,chr10,False,25.76
RNASET2,chr6,False,25.76
AC025428.1,chr10,False,25.76
MIR548F1,chr10,False,25.76
AC025822.1,chr10,False,25.76
AC025822.2,chr10,False,25.76
MEIG1,chr10,False,25.76
RNU6-478P,chr10,False,25.76
MICB,chr6,False,25.76
MIR1236,chr6,False,25.76
MIR1265,chr10,False,25.76
MIR1913,chr6,False,25.76
RNU6-325P,chr10,False,25.76
AC026887.1,chr10,False,25.76
RNU6-283P,chr6,False,25.76
MIR3155A,chr10,False,25.76
MIR3155B,chr10,False,25.76
MIR3939,chr6,False,25.76
RNU6-163P,chr10,False,25.76
RNU6-153P,chr6,False,25.76
MIR4293,chr10,False,25.76
RNU6-129P,chr10,False,25.76
MIR4646,chr6,False,25.76
AC025946.2,chr10,False,25.76
AC025946.1,chr10,False,25.76
NRBF2P5,chr10,False,25.76
NRG3,chr10,False,25.76
NRG3-AS1,chr10,False,25.76
PGGT1BP2,chr10,False,25.76
PHYH,chr10,False,25.76
PLAC9,chr10,False,25.76
PPIAP30,chr10,False,25.76
PPIAP9,chr6,False,25.76
PRKCQ,chr10,False,25.76
RN7SL445P,chr10,False,25.76
PRKCQ-AS1,chr10,False,25.76
PRKG1-AS1,chr10,False,25.76
PRPF18,chr10,False,25.76
PRPF38AP1,chr10,False,25.76
PRR18,chr6,False,25.76
PRRC2A,chr6,False,25.76
PTGES3P5,chr10,False,25.76
RAMACL,chr6,False,25.76
RN7SKP78,chr10,False,25.76
RBISP1,chr10,False,25.76
RBM17,chr10,False,25.76
RN7SKP238,chr10,False,25.76
RGR,chr10,False,25.76
AC018978.1,chr10,False,25.76
PFKFB3,chr10,False,25.76
AC022028.3,chr10,False,25.76
PCDH15,chr10,False,25.76
AC022028.2,chr10,False,25.76
AC022028.1,chr10,False,25.76
NSUN6,chr10,False,25.76
RNA5SP326,chr10,False,25.76
RNA5SP325,chr10,False,25.76
NUTF2P5,chr10,False,25.76
NUTM2B,chr10,False,25.76
RNA5SP318,chr10,False,25.76
OLAH,chr10,False,25.76
OPTN,chr10,False,25.76
OR2T10,chr1,False,25.76
OR2T11,chr1,False,25.76
RNA5SP302,chr10,False,25.76
RNA5SP301,chr10,False,25.76
RNA5SP299,chr10,False,25.76
RNA5SP297,chr10,False,25.76
OR7E110P,chr10,False,25.76
OR7E115P,chr10,False,25.76
OR7E26P,chr10,False,25.76
AC027673.1,chr10,False,25.76
MCCD1P1,chr6,False,25.76
RPS12P2,chr10,False,25.76
RPL22P18,chr10,False,25.76
LINC00702,chr10,False,25.76
LINC00703,chr10,False,25.76
LINC00705,chr10,False,25.76
LINC00706,chr10,False,25.76
LINC00707,chr10,False,25.76
LINC00708,chr10,False,25.76
RPL23AP59,chr10,False,25.76
LINC00709,chr10,False,25.76
LINC00710,chr10,False,25.76
LINC00857,chr10,False,25.76
MCCD1,chr6,False,25.76
LINC00858,chr10,False,25.76
LINC01435,chr10,False,25.76
RPL15P4,chr6,False,25.76
LINC01519,chr10,False,25.76
LINC01520,chr10,False,25.76
RPL12P29,chr10,False,25.76
RPL12P28,chr10,False,25.76
RPA2P2,chr10,False,25.76
LINC02561,chr10,False,25.76
RPL26P28,chr10,False,25.76
LINC00602,chr6,False,25.76
RPL31P44,chr10,False,25.76
RPL32P23,chr10,False,25.76
IL2RA,chr10,False,25.76
RPP38-DT,chr10,False,25.76
RPP38,chr10,False,25.76
ITGA8,chr10,False,25.76
ITIH2,chr10,False,25.76
ITIH5,chr10,False,25.76
AC073174.1,chr10,False,25.76
AC069544.2,chr10,False,25.76
AC069544.1,chr10,False,25.76
AC069540.2,chr10,False,25.76
AC010157.1,chr10,False,25.76
AC010157.2,chr10,False,25.76
AC069540.1,chr10,False,25.76
KIN,chr10,False,25.76
RPL6P24,chr10,False,25.76
KLF6,chr10,False,25.76
RPL5P25,chr10,False,25.76
LASTR,chr10,False,25.76
RPL36AP36,chr10,False,25.76
LINC02639,chr10,False,25.76
LINC02642,chr10,False,25.76
LINC02647,chr10,False,25.76
AC044784.1,chr10,False,25.76
LSM2,chr6,False,25.76
LST1,chr6,False,25.76
LTA,chr6,False,25.76
LTB,chr6,False,25.76
LY6G5B,chr6,False,25.76
LY6G5C,chr6,False,25.76
LY6G6C,chr6,False,25.76
LY6G6D,chr6,False,25.76
LY6G6E,chr6,False,25.76
LY6G6F,chr6,False,25.76
LY6G6F-LY6G6D,chr6,False,25.76
AC036101.1,chr10,False,25.76
RNU6-6P,chr10,False,25.76
RNU6-687P,chr10,False,25.76
MANCR,chr10,False,25.76
MARK2P15,chr10,False,25.76
MBL1P,chr10,False,25.76
MBL2,chr10,False,25.76
RNU6-535P,chr10,False,25.76
AC044781.1,chr10,False,25.76
LRIT2,chr10,False,25.76
LINC02648,chr10,False,25.76
LRIT1,chr10,False,25.76
LINC02649,chr10,False,25.76
LINC02650,chr10,False,25.76
LINC02655,chr10,False,25.76
LINC02656,chr10,False,25.76
LINC02660,chr10,False,25.76
LINC02663,chr10,False,25.76
LINC02665,chr10,False,25.76
LINC02670,chr10,False,25.76
LINC02672,chr10,False,25.76
RNU6-850P,chr6,False,25.76
COX6CP17,chr10,False,25.76
AC010996.1,chr10,False,25.76
AC051618.1,chr10,False,25.76
AC010998.1,chr10,False,25.76
AC010998.2,chr10,False,25.76
AC010998.3,chr10,False,25.76
LINP1,chr10,False,25.76
LNCAROD,chr10,False,25.76
LNCDAT,chr6,False,25.76
LINC02676,chr10,False,25.76
SLC39A12,chr10,False,25.76
AC119674.1,chr1,False,25.76
BTBD7P1,chr10,False,25.76
AL590365.1,chr10,False,25.76
AL158168.1,chr10,False,25.76
AL121935.1,chr6,False,25.76
AL158210.1,chr10,False,25.76
AL590095.1,chr10,False,25.76
ZBTB12,chr6,False,25.76
AL354916.1,chr10,False,25.76
UCMA,chr10,False,25.76
AL121956.1,chr6,False,25.76
AL121956.5,chr6,False,25.76
UCN3,chr10,False,25.76
AL139405.1,chr10,False,25.76
AL121956.6,chr6,False,25.76
AL121956.7,chr6,False,25.76
BMS1P21,chr10,False,25.76
AL132656.1,chr10,False,25.76
BEND7,chr10,False,25.76
BEND3P3,chr10,False,25.76
STK19,chr6,False,25.76
STK19B,chr6,False,25.76
AC007423.1,chr17,False,25.76
AL512631.1,chr10,False,25.76
TNPO1P1,chr10,False,25.76
AL096706.1,chr10,False,25.76
ZDHHC20P2,chr6,False,25.76
AL355303.1,chr10,False,25.76
C2-AS1,chr6,False,25.76
C2,chr6,False,25.76
AL731532.1,chr10,False,25.76
AL157392.1,chr10,False,25.76
AL450322.1,chr10,False,25.76
AL450322.2,chr10,False,25.76
C1DP4,chr10,False,25.76
AL583859.2,chr10,False,25.76
AL731532.2,chr10,False,25.76
C1DP3,chr10,False,25.76
TBXT,chr6,False,25.76
AL355355.2,chr10,False,25.76
AL355355.1,chr10,False,25.76
C1DP2,chr10,False,25.76
AL450384.1,chr10,False,25.76
C10orf99,chr10,False,25.76
AL450384.2,chr10,False,25.76
AL355333.1,chr10,False,25.76
AL355303.2,chr10,False,25.76
TNXB,chr6,False,25.76
TNXA,chr6,False,25.76
AL512631.2,chr10,False,25.76
AL512662.1,chr10,False,25.76
AL445070.1,chr10,False,25.76
AL583859.3,chr10,False,25.76
AC098483.2,chr1,False,25.76
ANXA11,chr10,False,25.76
AL136320.1,chr10,False,25.76
AL136369.1,chr10,False,25.76
AL136369.2,chr10,False,25.76
AL136452.1,chr10,False,25.76
ANKRD16,chr10,False,25.76
TMEM254-AS1,chr10,False,25.76
AL353681.1,chr1,False,25.76
TASOR2,chr10,False,25.76
AL159163.1,chr6,False,25.76
AL132656.4,chr10,False,25.76
AC119674.2,chr1,False,25.76
AL162408.1,chr10,False,25.76
AL583859.1,chr10,False,25.76
AL137186.1,chr10,False,25.76
TAF3,chr10,False,25.76
AL137186.2,chr10,False,25.76
AL137186.3,chr10,False,25.76
AL137798.1,chr1,False,25.76
AL732437.3,chr10,False,25.76
AL732437.2,chr10,False,25.76
TMEM254,chr10,False,25.76
APOM,chr6,False,25.76
