Gene,chromosome,IsJCGA,AmplificationPercentage
RN7SL400P,chr15,False,14.61
OR4K4P,chr14,False,14.61
ALG1L2,chr3,False,14.61
OR2A1-AS1,chr7,False,14.61
HERC2P3,chr15,False,14.61
AC243829.2,chr17,False,14.61
LONRF2P3,chr15,False,14.04
NF1P1,chr15,False,14.04
NF1P9,chr15,False,14.04
AC037471.2,chr15,False,14.04
NF1P2,chr15,False,14.04
LINC02203,chr15,False,14.04
POTEB2,chr15,False,14.04
MIR5701-3,chr15,False,14.04
MIR5701-2,chr15,False,14.04
OR4Q3,chr14,False,14.04
MIR3118-4,chr15,False,14.04
MIR3118-2,chr15,False,14.04
POTEB,chr15,False,14.04
MIR5701-1,chr15,False,14.04
AC183088.4,chr15,False,14.04
OR4M1,chr14,False,14.04
AC012414.4,chr15,False,14.04
ZNF519P3,chr15,False,14.04
ZNF519P2,chr15,False,14.04
ZDHHC11B,chr5,False,14.04
AC012414.1,chr15,False,14.04
AC012414.2,chr15,False,14.04
AC012414.3,chr15,False,14.04
AC012414.5,chr15,False,14.04
OR4H12P,chr14,False,14.04
AC012414.6,chr15,False,14.04
OR2A7,chr7,False,14.04
AC023310.3,chr15,False,14.04
OR11J7P,chr15,False,14.04
OR11J5P,chr15,False,14.04
OR11J2P,chr15,False,14.04
AC183088.3,chr15,False,14.04
LINC01193,chr15,False,14.04
AC135068.1,chr15,False,14.04
AC135068.12,chr15,False,14.04
AC135068.10,chr15,False,14.04
GRAMD4P5,chr15,False,14.04
AC134981.1,chr15,False,14.04
AC135068.2,chr15,False,14.04
AC135068.3,chr15,False,14.04
AC135068.4,chr15,False,14.04
RNU6-749P,chr15,False,14.04
RNU6-631P,chr15,False,14.04
AC135068.5,chr15,False,14.04
RNU6-498P,chr15,False,14.04
AC135068.6,chr15,False,14.04
AC135068.7,chr15,False,14.04
AC135068.8,chr15,False,14.04
AC135068.9,chr15,False,14.04
SPATA31E2P,chr15,False,14.04
AC183088.1,chr15,False,14.04
RN7SL759P,chr15,False,14.04
AC183088.2,chr15,False,14.04
GOLGA8CP,chr15,False,14.04
AC135068.11,chr15,False,14.04
OR11K2P,chr14,False,13.48
OR2A20P,chr7,False,13.48
TRGV6,chr7,False,13.48
TRG-AS1,chr7,False,13.48
ERVV-2,chr19,False,13.48
AC026495.2,chr15,False,13.48
AC074386.1,chr7,False,13.48
CHEK2P2,chr15,False,13.48
TRGJP2,chr7,False,12.92
TRGJ1,chr7,False,12.92
TRGC1,chr7,False,12.92
OR2A42,chr7,False,12.92
DUSP22,chr6,False,12.92
TAS2R64P,chr12,False,12.92
OR51A2,chr11,False,12.92
AL353997.4,chr17,False,12.36
AL353997.1,chr17,False,12.36
OR2A1,chr7,False,12.36
CTAGE8,chr7,False,12.36
OR2A9P,chr7,False,12.36
ARHGEF34P,chr7,False,12.36
5S_rRNA,chr1,False,12.36
AC023078.1,chr11,False,11.8
NSFP1,chr17,False,11.8
IGHV3-29,chr14,False,11.8
BX664718.1,chr9,False,11.8
IGHV3-33,chr14,False,11.8
IGHV4-31,chr14,False,11.8
IGHVII-30-21,chr14,False,11.8
SPCS2P3,chr5,False,11.8
MRGPRX1,chr11,False,11.8
TRGV5P,chr7,False,11.8
RHPN2P1,chr15,False,11.8
AC005225.2,chr14,False,11.8
AC147055.3,chr4,False,11.8
AL512310.6,chr14,False,11.24
ZDHHC11,chr5,False,11.24
AL512310.5,chr14,False,11.24
SDHDP6,chr1,False,10.67
AL512310.7,chr14,False,10.67
AL512310.3,chr14,False,10.67
NF1P11,chr14,False,10.67
NF1P4,chr14,False,10.67
AL512310.2,chr14,False,10.67
AL512310.9,chr14,False,10.67
AL512624.1,chr14,False,10.67
AL512310.11,chr14,False,10.67
TRGV5,chr7,False,10.67
TRGV4,chr7,False,10.67
TRGJ2,chr7,False,10.67
AL512310.10,chr14,False,10.67
FAM230E,chr22,False,10.67
RHD,chr1,False,10.67
RN7SL301P,chr17,False,10.67
PPP1R26P4,chr22,False,10.67
PPP1R26P2,chr22,False,10.67
ARHGAP42P4,chr14,False,10.67
AC100757.2,chr15,False,10.67
AC100757.1,chr15,False,10.67
AC106794.2,chr5,False,10.67
UGT2B15,chr4,False,10.67
AC106794.1,chr5,False,10.67
MED15P6,chr14,False,10.67
AGGF1P9,chr16,False,10.11
RARRES2P7,chr16,False,10.11
FRG2IP,chr16,False,10.11
FRG2GP,chr16,False,10.11
AGGF1P5,chr16,False,10.11
LINC01566,chr16,False,10.11
AL512310.4,chr14,False,10.11
RARRES2P9,chr16,False,10.11
AL512310.8,chr14,False,10.11
POTEG,chr14,False,10.11
RNU6-17P,chr15,False,10.11
AL512624.2,chr14,False,10.11
RNU6-1268P,chr14,False,10.11
OR11H2,chr14,False,10.11
AGGF1P4,chr16,False,10.11
AL512310.1,chr14,False,10.11
OR4N2,chr14,False,10.11
OR4F5,chr1,False,10.11
C2orf69P4,chr16,False,10.11
BX664615.2,chr9,False,9.55
FGF7P4,chr9,False,9.55
AGGF1P8,chr16,False,9.55
USP17L2,chr8,False,9.55
BX664615.1,chr9,False,9.55
GUSBP3,chr5,False,9.55
AC087203.2,chr8,False,9.55
RN7SL656P,chr17,False,9.55
BX088651.3,chr9,False,9.55
RARRES2P6,chr16,False,9.55
GLIDR,chr9,False,9.55
FGF7P3,chr9,False,9.55
GSTM1,chr1,False,9.55
FGF7P5,chr9,False,9.55
AC139495.2,chr5,False,9.55
NAIPP3,chr5,False,9.55
AC139495.1,chr5,False,9.55
LRRC37A,chr17,False,9.55
TP53TG3HP,chr16,False,8.99
AC018558.4,chr16,False,8.99
AC018558.3,chr16,False,8.99
AC018558.2,chr16,False,8.99
AC018558.1,chr16,False,8.99
AGGF1P6,chr16,False,8.99
AL627309.1,chr1,False,8.99
AL627309.3,chr1,False,8.99
ZNF971P,chr16,False,8.99
RARRES2P10,chr16,False,8.99
LINC01297,chr14,False,8.99
AL935212.1,chr9,False,8.99
AL929602.1,chr14,False,8.99
AC018558.6,chr16,False,8.99
BMS1P17,chr14,False,8.99
FRG2JP,chr16,False,8.99
AC239800.2,chr1,False,8.99
AC018558.7,chr16,False,8.99
GRAMD4P3,chr14,False,8.99
RNVU1-23,chr1,False,8.99
RNVU1-18,chr1,False,8.99
C2orf69P2,chr16,False,8.99
FRG2DP,chr16,False,8.99
AC239800.1,chr1,False,8.99
C2orf69P3,chr16,False,8.99
FRG2HP,chr16,False,8.99
TOMM40P1,chr14,False,8.43
OR4P4,chr11,False,8.43
RPL7AP49,chr9,False,8.43
BX664718.2,chr9,False,8.43
ANTXRLP1,chr10,False,8.43
NBEAP6,chr14,False,8.43
HLA-T,chr6,False,8.43
ANTXRL,chr10,False,8.43
DUXAP10,chr14,False,8.43
HLA-H,chr6,False,8.43
DDX39BP1,chr6,False,8.43
S100A3,chr1,False,8.43
RRP7A,chr22,False,8.43
CR769767.1,chr9,False,8.43
AL772307.1,chr9,False,8.43
GGT3P,chr22,False,8.43
SHLD2P1,chr10,False,8.43
USP17L7,chr8,False,8.43
CDRT15P13,chr14,False,8.43
RN7SL372P,chr1,False,8.43
AL589743.4,chr14,False,8.43
AL589743.1,chr14,False,8.43
ACOT1,chr14,False,8.43
AC083906.4,chr3,False,8.43
SERHL2,chr22,False,8.43
AC127381.1,chr15,False,8.43
AL645929.1,chr6,False,8.43
NT5CP2,chr14,False,8.43
RN7SL763P,chr9,False,8.43
SNORA63,chr1,False,7.87
BCAR1P1,chr15,False,7.87
OR4C6,chr11,False,7.87
BX470102.1,chr1,False,7.87
HLA-DQA1,chr6,False,7.87
BMS1P15,chr15,False,7.87
S100A12,chr1,False,7.87
AMYP1,chr1,False,7.87
MTX1P1,chr1,False,7.87
S100A8,chr1,False,7.87
AC087386.1,chr15,False,7.87
AC087386.2,chr15,False,7.87
OR4S2,chr11,False,7.87
FAM66A,chr8,False,7.87
AC135731.2,chr15,False,7.87
S100A9,chr1,False,7.87
U4,chr1,False,7.87
RN7SL584P,chr15,False,7.87
AC087203.1,chr8,False,7.87
S100A6,chr1,False,7.87
FGFR3P5,chr16,False,7.87
S100A5,chr1,False,7.87
S100A4,chr1,False,7.87
LCE3D,chr1,False,7.87
7SK,chr1,False,7.87
LAPTM4BP1,chr1,False,7.87
SIGLEC14,chr19,False,7.3
AL162258.2,chr1,False,7.3
AC134684.11,chr8,False,7.3
BX470102.2,chr1,False,7.3
AC133041.1,chr3,False,7.3
AC127502.3,chr15,False,7.3
AC239800.3,chr1,False,7.3
S100A13,chr1,False,7.3
AC243829.1,chr17,False,7.3
AL731733.1,chr10,False,7.3
AC105272.1,chr1,False,7.3
BRD9,chr5,False,7.3
S100A14,chr1,False,7.3
AL356292.1,chr1,False,7.3
AMY1B,chr1,False,7.3
AC008132.2,chr22,False,7.3
AC243829.7,chr17,False,7.3
MIR5087,chr1,False,7.3
TBC1D3B,chr17,False,7.3
RPS3AP15,chr3,False,7.3
SYCE1,chr10,False,7.3
S100A2,chr1,False,7.3
S100A16,chr1,False,7.3
S100A1,chr1,False,7.3
AMY1A,chr1,False,7.3
RNVU1-21,chr1,False,7.3
THOC3-AS1,chr5,False,7.3
CTSLP3,chr10,False,7.3
DEFB105A,chr8,False,7.3
DEFB106A,chr8,False,7.3
DEFB107A,chr8,False,7.3
LINC02637,chr10,False,7.3
LINC02591,chr1,False,7.3
PRR23D2,chr8,False,7.3
PRR23D3P,chr8,False,7.3
RNU1-143P,chr1,False,7.3
PSMB4,chr1,False,7.3
FAM245B,chr10,False,7.3
FAM91A3P,chr1,False,7.3
GEMIN2P1,chr1,False,7.3
GLUD1P2,chr10,False,7.3
GPRIN2,chr10,False,7.3
RHEBP1,chr10,False,7.3
RN7SL248P,chr10,False,7.3
AC024940.4,chr12,False,7.3
DEFB104A,chr8,False,7.3
AL162258.1,chr1,False,7.3
RNU6-884P,chr1,False,7.3
POGZ,chr1,False,7.3
CCL3L3,chr17,False,7.3
CHTOP,chr1,False,7.3
CR383656.3,chr14,False,7.3
ATP5F1AP1,chr9,False,6.74
SPRR2E,chr1,False,6.74
SHLD2P3,chr10,False,6.74
RN7SL796P,chr15,False,6.74
AC145124.1,chr8,False,6.74
GOLGA8Q,chr15,False,6.74
SPRR2A,chr1,False,6.74
SPRR2D,chr1,False,6.74
SPRR2B,chr1,False,6.74
GJA8,chr1,False,6.74
SPRR1B,chr1,False,6.74
ZNF890P,chr7,False,6.74
GPR89B,chr1,False,6.74
CHD1L,chr1,False,6.74
AL161645.2,chr10,False,6.74
NBPF17P,chr1,False,6.74
AC239799.1,chr1,False,6.74
NBPF11,chr1,False,6.74
RBPJP6,chr9,False,6.74
GBAP1,chr1,False,6.74
NANOGP1,chr12,False,6.74
RBM17P3,chr9,False,6.74
OR7E154P,chr8,False,6.74
RNA5SP254,chr8,False,6.74
AC073264.1,chr7,False,6.74
LCE1C,chr1,False,6.74
LCE1E,chr1,False,6.74
FKBP4P6,chr9,False,6.74
RAB28P3,chr9,False,6.74
AC234582.1,chr1,False,6.74
RFPL4AL1,chr19,False,6.74
BX547991.1,chr10,False,6.74
NPR1,chr1,False,6.74
RNVU1-22,chr1,False,6.74
IGHVIII-25-1,chr14,False,6.74
SLC2A3,chr12,False,6.74
AL162731.1,chr9,False,6.74
AC026150.1,chr15,False,6.74
AC026150.2,chr15,False,6.74
AC245100.5,chr1,False,6.74
AC245100.3,chr1,False,6.74
AC245100.1,chr1,False,6.74
ILF2,chr1,False,6.74
ULK4P2,chr15,False,6.74
AC244230.2,chr10,False,6.74
AC244230.1,chr10,False,6.74
HNRNPA1P33,chr10,False,6.74
HMGN3P1,chr1,False,6.74
FAM90A8P,chr8,False,6.74
INTS3,chr1,False,6.74
RN7SL343P,chr9,False,6.74
CCT8P1,chr1,False,6.74
RN7SL453P,chr10,False,6.74
ITGA10,chr1,False,6.74
OR4V1P,chr11,False,6.74
AC243547.1,chr1,False,6.74
AC242426.2,chr1,False,6.74
AC239809.3,chr1,False,6.74
ZNF705CP,chr8,False,6.74
AC239809.2,chr1,False,6.74
AC239809.1,chr1,False,6.74
AC239803.1,chr1,False,6.74
U2,chr17,False,6.74
FAM90A9P,chr8,False,6.74
FAM90A18P,chr8,False,6.74
FAM90A19P,chr8,False,6.74
CNTNAP3B,chr9,False,6.74
DUSP8P1,chr10,False,6.74
ANKRD35,chr1,False,6.74
DNM1P50,chr15,False,6.74
AC093627.1,chr7,False,6.74
ANXA8L1,chr10,False,6.74
AC092865.2,chr12,False,6.74
LINC02675,chr10,False,6.74
MIR8083,chr1,False,6.74
DEFB131D,chr8,False,6.74
DEFB130A,chr8,False,6.74
LINC02804,chr1,False,6.74
LINC02805,chr1,False,6.74
LINC02806,chr1,False,6.74
DEFB108E,chr8,False,6.74
DEFB108C,chr8,False,6.74
S100A15A,chr1,False,6.74
BMS1P1,chr10,False,6.74
MIR6878,chr1,False,6.74
PFN1P4,chr1,False,6.74
PFN1P12,chr1,False,6.74
DEFB103A,chr8,False,6.74
CR788268.1,chr9,False,6.74
PDE4DIPP1,chr1,False,6.74
PDIA3P1,chr1,False,6.74
CTSLP2,chr10,False,6.74
TARS2,chr1,False,6.74
CTSK,chr1,False,6.74
RPL7AP15,chr1,False,6.74
PDZK1P1,chr1,False,6.74
AC093627.6,chr7,False,6.74
ABHD17AP1,chr1,False,6.74
CRNN,chr1,False,6.74
ALG1L11P,chr8,False,6.74
AC006511.6,chr12,False,6.74
AC006517.1,chr12,False,6.74
FAM90A17P,chr8,False,6.74
FAM90A16P,chr8,False,6.74
FAM90A14P,chr8,False,6.74
FAM90A10P,chr8,False,6.74
FAM86B1,chr8,False,6.74
AC135731.1,chr15,False,6.74
RNA5SP57,chr1,False,6.74
RNVU1-7,chr1,False,6.74
LINC00842,chr10,False,6.74
AC134684.10,chr8,False,6.74
AC134684.1,chr8,False,6.74
RPL22P20,chr14,False,6.74
AC007536.1,chr12,False,6.74
SELENBP1,chr1,False,6.74
AC018755.4,chr19,False,6.74
LINC01138,chr1,False,6.74
AC084121.1,chr8,False,6.74
AC084121.2,chr8,False,6.74
AC084121.3,chr8,False,6.74
PAICSP5,chr7,False,6.74
SDR42E1P2,chr9,False,6.74
AC124891.1,chr12,False,6.74
AC084121.4,chr8,False,6.74
RNU1-129P,chr1,False,6.74
LINC01731,chr1,False,6.74
ENPP7P12,chr8,False,6.74
AC123912.5,chr19,False,6.74
FAM25BP,chr10,False,6.74
FMO5,chr1,False,6.74
AL161636.2,chr1,False,6.74
AGAP14P,chr10,False,6.74
SNAPIN,chr1,False,6.74
SPAG11A,chr8,False,6.74
RNU6-662P,chr1,False,6.18
CTSS,chr1,False,6.18
CTXND2,chr1,False,6.18
SV2A,chr1,False,6.18
POLR3C,chr1,False,6.18
AC241644.1,chr1,False,6.18
AC241644.2,chr1,False,6.18
AC241644.3,chr1,False,6.18
AC241929.1,chr1,False,6.18
RDM1P2,chr17,False,6.18
LINC00624,chr1,False,6.18
AC242426.1,chr1,False,6.18
UBAP2L,chr1,False,6.18
NOTCH2NLB,chr1,False,6.18
RNVU1-17,chr1,False,6.18
PUDPP2,chr1,False,6.18
RFX5-AS1,chr1,False,6.18
AC242628.1,chr1,False,6.18
ADAMTSL4,chr1,False,6.18
S100A7P1,chr1,False,6.18
TRGV3,chr7,False,6.18
RNVU1-2,chr1,False,6.18
ANXA9,chr1,False,6.18
AC239859.4,chr1,False,6.18
IVL,chr1,False,6.18
H2BP2,chr1,False,6.18
NKAIN1P1,chr1,False,6.18
RNU2-17P,chr1,False,6.18
RNA5SP536,chr1,False,6.18
AC239859.1,chr1,False,6.18
MIR4257,chr1,False,6.18
AC239859.2,chr1,False,6.18
MIR190B,chr1,False,6.18
H2BC21,chr1,False,6.18
PI4KB,chr1,False,6.18
PRR23D1,chr8,False,6.18
ANP32E,chr1,False,6.18
RNU2-38P,chr1,False,6.18
RIIAD1,chr1,False,6.18
CTAGE15,chr7,False,6.18
TMOD4,chr1,False,6.18
RNU1-114P,chr1,False,6.18
SPRR1A,chr1,False,6.18
PIAS3,chr1,False,6.18
AC242988.1,chr1,False,6.18
AC242988.2,chr1,False,6.18
AC093627.4,chr7,False,6.18
CYP2W1,chr7,False,6.18
TDRKH-AS1,chr1,False,6.18
TDRKH,chr1,False,6.18
AC026150.3,chr15,False,6.18
IL6R-AS1,chr1,False,6.18
UBE2Q1-AS1,chr1,False,6.18
SETDB1,chr1,False,6.18
TDRD10,chr1,False,6.18
AL450992.1,chr1,False,6.18
AL450992.2,chr1,False,6.18
AL450992.3,chr1,False,6.18
LCE2A,chr1,False,6.18
SMCP,chr1,False,6.18
AL592424.1,chr1,False,6.18
S100A11,chr1,False,6.18
S100A10,chr1,False,6.18
LCE2B,chr1,False,6.18
FALEC,chr1,False,6.18
AC244033.1,chr1,False,6.18
AC244033.2,chr1,False,6.18
LCE2C,chr1,False,6.18
PLEKHO1,chr1,False,6.18
LCE1B,chr1,False,6.18
RNU7-57P,chr1,False,6.18
PRPF3,chr1,False,6.18
AL356356.1,chr1,False,6.18
GATAD2B,chr1,False,6.18
S100A7L2,chr1,False,6.18
PPIAL4G,chr1,False,6.18
CYCSP51,chr1,False,6.18
S100A7A,chr1,False,6.18
S100A7,chr1,False,6.18
AC243547.3,chr1,False,6.18
H2AC21,chr1,False,6.18
AL606500.1,chr1,False,6.18
PPIAL4H,chr1,False,6.18
TNFAIP8L2,chr1,False,6.18
LCE1A,chr1,False,6.18
SF3B4,chr1,False,6.18
GBA,chr1,False,6.18
RFX5,chr1,False,6.18
ECM1,chr1,False,6.18
H2AC20,chr1,False,6.18
RNU6-239P,chr1,False,6.18
RN7SL261P,chr1,False,6.18
RNVU1-1,chr1,False,6.18
RBM8A,chr1,False,6.18
AC093627.5,chr7,False,6.18
MLLT11,chr1,False,6.18
ZNF705B,chr8,False,6.18
AL358472.2,chr1,False,6.18
PIP5K1A,chr1,False,6.18
AL831737.1,chr1,False,6.18
CRCT1,chr1,False,6.18
AL358472.7,chr1,False,6.18
AL358472.6,chr1,False,6.18
RNY4P25,chr1,False,6.18
AL358472.5,chr1,False,6.18
AL358472.4,chr1,False,6.18
AL358472.3,chr1,False,6.18
SHC1,chr1,False,6.18
MIR339,chr7,False,6.18
RN7SL480P,chr1,False,6.18
AL358472.1,chr1,False,6.18
CREB3L4,chr1,False,6.18
PRUNE1,chr1,False,6.18
MRPS21,chr1,False,6.18
GABPB2,chr1,False,6.18
AL935212.2,chr9,False,6.18
RNVU1-8,chr1,False,6.18
NBPF18P,chr1,False,6.18
RNU1-155P,chr1,False,6.18
C7orf50,chr7,False,6.18
NBPF14,chr1,False,6.18
AL365436.1,chr1,False,6.18
THEM4,chr1,False,6.18
AC087463.3,chr15,False,6.18
RORC,chr1,False,6.18
RN7SL462P,chr9,False,6.18
HAX1,chr1,False,6.18
FAM215B,chr17,False,6.18
MRPL9,chr1,False,6.18
THEM5,chr1,False,6.18
KRT8P28,chr1,False,6.18
UBE2Q1,chr1,False,6.18
SHE,chr1,False,6.18
RN7SL473P,chr1,False,6.18
RN7SL44P,chr1,False,6.18
RNU1-151P,chr1,False,6.18
SPTLC1P4,chr1,False,6.18
AL365436.2,chr1,False,6.18
RN7SL444P,chr1,False,6.18
RN7SL431P,chr1,False,6.18
AL365436.3,chr1,False,6.18
CA14,chr1,False,6.18
SNORA58B,chr1,False,6.18
NBPF13P,chr1,False,6.18
OR4K16P,chr14,False,6.18
WBP1LP1,chr7,False,6.18
AL356867.2,chr1,False,6.18
SEC22B4P,chr1,False,6.18
LYSMD1,chr1,False,6.18
AL356867.1,chr1,False,6.18
RNVU1-27,chr1,False,6.18
AL391069.1,chr1,False,6.18
AC093627.22,chr7,False,6.18
AL391069.2,chr1,False,6.18
AL391335.1,chr1,False,6.18
AC239798.1,chr1,False,6.18
PRSS1,chr7,False,6.18
AC239798.2,chr1,False,6.18
C1orf189,chr1,False,6.18
CRTC2,chr1,False,6.18
PBXIP1,chr1,False,6.18
RNVU1-25,chr1,False,6.18
AC239801.1,chr1,False,6.18
AC239802.1,chr1,False,6.18
AC239802.2,chr1,False,6.18
PRR9,chr1,False,6.18
C1orf43,chr1,False,6.18
C1orf54,chr1,False,6.18
NBPF12,chr1,False,6.18
C2CD4D-AS1,chr1,False,6.18
UBE2D3P3,chr1,False,6.18
RNVU1-3,chr1,False,6.18
SPRR5,chr1,False,6.18
SPRR4,chr1,False,6.18
SPRR3,chr1,False,6.18
ZNF687,chr1,False,6.18
ZNF687-AS1,chr1,False,6.18
SCNM1,chr1,False,6.18
RNVU1-29,chr1,False,6.18
SPRR2G,chr1,False,6.18
PRSS2,chr7,False,6.18
PRSS3P1,chr7,False,6.18
ENSA,chr1,False,6.18
C2CD4D,chr1,False,6.18
AC073264.2,chr7,False,6.18
SPRR2F,chr1,False,6.18
SPRR2C,chr1,False,6.18
C1orf68,chr1,False,6.18
C1orf56,chr1,False,6.18
SEC22B3P,chr1,False,6.18
LRRC37A2,chr17,False,6.18
IL6R,chr1,False,6.18
OR7E140P,chr12,False,6.18
OAZ3,chr1,False,6.18
GPR146,chr7,False,6.18
SLC27A3,chr1,False,6.18
SEMA6C,chr1,False,6.18
MIR5698,chr1,False,6.18
LILRA6,chr19,False,6.18
ARL17A,chr17,False,6.18
PGLYRP3,chr1,False,6.18
RN7SKP88,chr1,False,6.18
SLC29A4P1,chr7,False,6.18
AL590133.2,chr1,False,6.18
AL590133.1,chr1,False,6.18
HYDIN2,chr1,False,6.18
ACP6,chr1,False,6.18
ARNT,chr1,False,6.18
SNORA72,chr1,False,6.18
TUFT1,chr1,False,6.18
AL513523.1,chr1,False,6.18
TCAF1P1,chr7,False,6.18
AL513523.2,chr1,False,6.18
RNU6-1171P,chr1,False,6.18
NUDT4P2,chr1,False,6.18
CELF3,chr1,False,6.18
CHRNB2,chr1,False,6.18
AL162596.1,chr1,False,6.18
AQP10,chr1,False,6.18
HRNR,chr1,False,6.18
RPS27,chr1,False,6.18
LELP1,chr1,False,6.18
PDE4DIP,chr1,False,6.18
TRDV2,chr14,False,6.18
PGLYRP4,chr1,False,6.18
OR13Z3P,chr1,False,6.18
FLG2,chr1,False,6.18
LIX1L-AS1,chr1,False,6.18
LIX1L,chr1,False,6.18
FLG-AS1,chr1,False,6.18
FLG,chr1,False,6.18
LINGO4,chr1,False,6.18
MIR6077,chr1,False,6.18
BOLA1,chr1,False,6.18
APH1A,chr1,False,6.18
BNIPL,chr1,False,6.18
TCHHL1,chr1,False,6.18
CIART,chr1,False,6.18
TCHH,chr1,False,6.18
PYGO2,chr1,False,6.18
TPM3,chr1,True,6.18
AL162591.2,chr1,False,6.18
RN7SL199P,chr17,False,6.18
AL589765.6,chr1,False,6.18
RAB13,chr1,False,6.18
AL589765.5,chr1,False,6.18
CGN,chr1,False,6.18
SLC39A1,chr1,False,6.18
FCGR1CP,chr1,False,6.18
AL589765.4,chr1,False,6.18
DENND4B,chr1,False,6.18
RNU6-912P,chr7,False,6.18
PEX11B,chr1,False,6.18
AL589765.3,chr1,False,6.18
RNU6-1309P,chr1,False,6.18
PFN1P8,chr1,False,6.18
GOLGA8H,chr15,False,6.18
AL589765.2,chr1,False,6.18
NUDT17,chr1,False,6.18
ATP8B2,chr1,False,6.18
AL589765.1,chr1,False,6.18
GOLPH3L,chr1,False,6.18
PSMD4,chr1,False,6.18
AL589743.2,chr14,False,6.18
AL161640.3,chr1,False,6.18
VPS72,chr1,False,6.18
AL589765.7,chr1,False,6.18
MIR554,chr1,False,6.18
