Gene,chromosome,IsJCGA,DeletionPercentage
GPR42,chr19,False,24.49
MIR4722,chr16,False,24.49
AL139005.1,chr13,False,24.49
CDX2,chr13,False,24.49
MIR3118-3,chr15,False,24.49
TPTE2P1,chr13,False,24.49
AL158062.1,chr13,False,24.49
BOK,chr2,False,24.49
MTUS2-AS2,chr13,False,24.49
AC004863.1,chr7,False,24.49
MTUS2-AS1,chr13,False,24.49
MTUS2,chr13,False,24.49
AL137060.8,chr13,False,24.49
AC007269.1,chr7,False,24.49
AC091027.1,chr18,False,24.49
HMGB1,chr13,False,24.49
AC091027.3,chr18,False,24.49
MTAP,chr9,True,24.49
URAD,chr13,False,24.49
CENPJ,chr13,False,24.49
VIPR2,chr7,False,24.49
AC125437.1,chr18,False,24.49
LONRF2P4,chr15,False,24.49
LINC02851,chr9,False,24.49
AC099689.3,chr18,False,24.49
NFATC1,chr18,False,24.49
AC133528.1,chr2,False,24.49
IGHV1OR15-6,chr15,False,24.49
TUSC1,chr9,False,24.49
IGHD5OR15-5B,chr15,False,24.49
IGHD4OR15-4B,chr15,False,24.49
AMY1B,chr1,False,24.49
GRAMD4P6,chr15,False,24.49
AC125437.2,chr18,False,24.49
NTM-IT,chr11,False,24.49
IGHD3OR15-3B,chr15,False,24.49
IGHD2OR15-2B,chr15,False,24.49
AC087203.2,chr8,False,24.49
IGHD1OR15-1B,chr15,False,24.49
NPM1P4,chr13,False,24.49
TUBB8P1,chr9,False,24.49
AL160035.1,chr13,False,24.49
GSX1,chr13,False,24.49
AL159978.1,chr13,False,24.49
LINC02340,chr13,False,24.49
AMY1A,chr1,False,24.49
KPNA3,chr13,False,24.49
ATP9B,chr18,False,24.49
AL353753.1,chr9,False,24.49
TAS2R64P,chr12,False,24.49
RPS21P8,chr13,False,24.49
AP004782.1,chr11,False,24.49
AL356750.1,chr13,False,24.49
RPS3AP44,chr13,False,24.49
SNORD116,chr13,False,24.49
ZNF469,chr16,False,24.49
FGFR1OP2P1,chr13,False,24.49
SNORD102,chr13,False,24.49
SNORA75,chr2,False,24.49
RNU6-82P,chr13,False,24.49
AL353648.1,chr13,False,24.49
SNORA27,chr13,False,24.49
AC023310.4,chr15,False,24.49
SALL3,chr18,False,24.49
FLT1,chr13,True,24.49
FLT3,chr13,True,24.49
AC060814.1,chr15,False,24.49
RNU6-73P,chr13,False,24.49
AC060814.3,chr15,False,24.49
AC060814.4,chr15,False,24.49
PRDX2P1,chr13,False,24.49
AC023310.2,chr15,False,24.49
RPS20P32,chr13,False,24.49
RNA5SP122,chr2,False,24.49
AC023310.1,chr15,False,24.49
RN7SL761P,chr13,False,24.49
AP000843.1,chr11,False,24.49
AC026495.1,chr15,False,24.49
RN7SL272P,chr13,False,24.49
AC026495.2,chr15,False,24.49
AC018445.5,chr18,False,24.49
AC018445.4,chr18,False,24.49
DLEU1,chr13,False,24.49
RN7SKP120,chr9,False,24.49
AC018445.3,chr18,False,24.49
AC018445.1,chr18,False,24.49
RHPN2P1,chr15,False,24.49
AL354798.1,chr13,False,24.49
RPL18P10,chr13,False,24.49
AC025884.2,chr15,False,24.49
RPL21,chr13,False,24.49
AC025884.1,chr15,False,24.49
FAM30C,chr15,False,24.49
RB1,chr13,True,24.49
RPL34P26,chr13,False,24.49
RASL11A,chr13,False,24.49
FAM71BP1,chr9,False,24.49
AC037471.1,chr15,False,24.49
AL353789.1,chr13,False,24.49
CYP51A1P2,chr13,False,24.49
AC060814.2,chr15,False,24.49
PDX1,chr13,False,24.49
PAN3,chr13,False,24.49
AC021594.1,chr18,False,24.49
GAPDHP69,chr13,False,24.49
PIEZO1,chr16,False,24.49
ATP5F1EP2,chr13,False,24.49
AC021594.2,chr18,False,24.49
POTEB3,chr15,False,24.49
THAP4,chr2,False,24.49
TIMM8BP1,chr13,False,24.49
RNU6-1235P,chr15,False,24.49
PAN3-AS1,chr13,False,24.49
CXADRP2,chr15,False,24.49
AL359922.1,chr9,False,24.49
PIP5K1P2,chr7,False,24.49
ST13P4,chr13,False,24.49
AC138028.4,chr16,False,24.49
AL359922.2,chr9,False,24.49
AL161893.1,chr13,False,24.49
SLC25A15P3,chr13,False,24.49
AC138028.2,chr16,False,24.49
CTDP1,chr18,False,24.49
SLC46A3,chr13,False,24.49
SLC66A2,chr18,False,24.49
SLC7A1,chr13,False,24.49
EFNB3,chr17,False,24.49
EEF1A1P3,chr13,False,24.49
ESYT2,chr7,False,24.49
AC068446.2,chr15,False,24.49
DYNC2I1,chr7,False,24.49
AC023090.1,chr18,False,24.49
POM121L13P,chr13,False,24.49
AP003784.1,chr11,False,24.49
RNU6-64P,chr13,False,24.49
AC068473.2,chr18,False,24.49
POMP,chr13,False,24.49
AC023090.2,chr18,False,24.49
AC068473.5,chr18,False,24.49
POLR1D,chr13,False,24.49
AL596092.1,chr13,False,24.49
RNU6-53P,chr13,False,24.49
AL359741.1,chr13,False,24.49
EIF4A1P7,chr13,False,24.49
PLUT,chr13,False,24.49
AC068446.1,chr15,False,24.49
AL356966.1,chr13,False,22.45
TUBB3,chr16,False,22.45
AP003486.1,chr11,False,22.45
TUBGCP6,chr22,False,22.45
RNU6-70P,chr13,False,22.45
SPIRE2,chr16,False,22.45
AC019084.1,chr7,False,22.45
AP003025.1,chr11,False,22.45
RNY1P3,chr13,False,22.45
RNY1P7,chr13,False,22.45
LSP1P1,chr13,False,22.45
RNY1P1,chr13,False,22.45
SPATA13,chr13,False,22.45
RNU6-78P,chr13,False,22.45
LINC02873,chr11,False,22.45
RNU6-430P,chr16,False,22.45
SPATA33,chr16,False,22.45
RNU6-63P,chr13,False,22.45
SPATA31E3P,chr15,False,22.45
SPATA31E2P,chr15,False,22.45
SPATA2P1,chr13,False,22.45
TUBB8,chr10,False,22.45
AL356575.1,chr13,False,22.45
SPATA2L,chr16,False,22.45
SPATA13-AS1,chr13,False,22.45
LNX2,chr13,False,22.45
LINC02182,chr16,False,22.45
LINC02166,chr16,False,22.45
RNU6ATAC12P,chr11,False,22.45
LINC02551,chr11,False,22.45
AL358216.1,chr10,False,22.45
SNX19,chr11,False,22.45
AC018529.3,chr18,False,22.45
LINC00545,chr13,False,22.45
LINC00544,chr13,False,22.45
LINC00463,chr13,False,22.45
AL359736.2,chr13,False,22.45
AC010538.1,chr16,False,22.45
AC011899.3,chr7,False,22.45
LINC00415,chr13,False,22.45
AC011899.1,chr7,False,22.45
LINC00398,chr13,False,22.45
AL359757.1,chr13,False,22.45
LINC00385,chr13,False,22.45
LINC00384,chr13,False,22.45
LINC00365,chr13,False,22.45
SEPTIN14P2,chr2,False,22.45
AL359757.2,chr13,False,22.45
URAHP,chr16,False,22.45
AL713922.2,chr10,False,22.45
SNAI3-AS1,chr16,False,22.45
SNAI3,chr16,False,22.45
SHISA2,chr13,False,22.45
LINC00348,chr13,False,22.45
USPL1,chr13,False,22.45
CBFA2T3,chr16,False,22.45
AL365204.2,chr9,False,22.45
AC110288.1,chr8,False,22.45
AL359736.1,chr13,False,22.45
AL359538.4,chr13,False,22.45
LINC00566,chr13,False,22.45
RPL26P34,chr13,False,22.45
AC018529.2,chr18,False,22.45
AC018529.1,chr18,False,22.45
RPL15P18,chr13,False,22.45
AC018445.6,chr18,False,22.45
AC018445.2,chr18,False,22.45
AP002856.4,chr11,False,22.45
AC017067.1,chr9,False,22.45
AP002856.3,chr11,False,22.45
AP002856.2,chr11,False,22.45
AP002856.1,chr11,False,22.45
RPL23AP69,chr13,False,22.45
AL136526.1,chr13,False,22.45
AL359538.3,chr13,False,22.45
LINC01079,chr13,False,22.45
RPL34P27,chr13,False,22.45
MAPK11,chr22,False,22.45
LINC01076,chr13,False,22.45
RPL5P35,chr22,False,22.45
LINC01066,chr13,False,22.45
RPS26P47,chr13,False,22.45
LINC01053,chr13,False,22.45
LINC01022,chr7,False,22.45
AL359538.1,chr13,False,22.45
AL359538.2,chr13,False,22.45
C22orf34,chr22,False,22.45
AC093330.1,chr18,False,22.45
MAPK12,chr22,False,22.45
PSPC1P2,chr13,False,22.45
PPP1R10P1,chr11,False,22.45
PRDM7,chr16,False,22.45
NTM,chr11,False,22.45
AL445985.1,chr13,False,22.45
AL445985.2,chr13,False,22.45
AL392083.2,chr10,False,22.45
PRR26,chr10,False,22.45
NOP56P2,chr9,False,22.45
PRUNEP1,chr13,False,22.45
AMER2,chr13,False,22.45
NME1P1,chr13,False,22.45
AL353680.1,chr13,False,22.45
AL159159.1,chr13,False,22.45
AL353697.1,chr13,False,22.45
TCF25,chr16,False,22.45
PTPN2P2,chr13,False,22.45
AL158195.1,chr13,False,22.45
AL353730.1,chr9,False,22.45
NCAPG2,chr7,False,22.45
AL353732.1,chr9,False,22.45
AL353732.2,chr9,False,22.45
NALCN-AS1,chr13,False,22.45
ALOX5AP,chr13,False,22.45
AL353811.1,chr9,False,22.45
MYOM2,chr8,False,22.45
AL158065.1,chr13,False,22.45
BOK-AS1,chr2,False,22.45
MVD,chr16,False,22.45
NUP58,chr13,False,22.45
NUS1P3,chr13,False,22.45
RBM22P2,chr13,False,22.45
PCCA-AS1,chr13,False,22.45
AC078942.1,chr7,False,22.45
ANKRD20A10P,chr13,False,22.45
ATP8A2,chr13,False,22.45
OR52N5,chr11,False,22.45
ANKRD20A19P,chr13,False,22.45
OR51A2,chr11,False,22.45
OR4V1P,chr11,False,22.45
KLHL9,chr9,False,22.45
OR4P4,chr11,False,22.45
PABPC3,chr13,False,22.45
PABPN1L,chr16,False,22.45
OR4C6,chr11,False,22.45
PARP4,chr13,False,22.45
THAP5P1,chr7,False,22.45
TMTC4,chr13,False,22.45
THAP12P6,chr13,False,22.45
TEX26-AS1,chr13,False,22.45
TEX26,chr13,False,22.45
ATP12A,chr13,False,22.45
AL445623.1,chr9,False,22.45
PLXNB2,chr22,False,22.45
ATG4B,chr2,False,22.45
AL161645.2,chr10,False,22.45
AC068473.4,chr18,False,22.45
AC068473.3,chr18,False,22.45
AL161645.1,chr10,False,22.45
AC068473.1,chr18,False,22.45
AMYP1,chr1,False,22.45
AL354674.1,chr13,False,22.45
BRD1,chr22,False,22.45
MBP,chr18,False,22.45
MIR31HG,chr9,False,22.45
MIR5707,chr7,False,22.45
MIR5699,chr10,False,22.45
RNA5SP254,chr8,False,22.45
RNA5SP297,chr10,False,22.45
MIR5189,chr16,False,22.45
RNA5SP298,chr10,False,22.45
ATP8A2P3,chr13,False,22.45
AC093330.2,chr18,False,22.45
AC093330.3,chr18,False,22.45
AC023310.3,chr15,False,22.45
RNF166,chr16,False,22.45
MIR3667,chr22,False,22.45
RNF17,chr13,False,22.45
MIR3133,chr2,False,22.45
AL157366.1,chr13,False,22.45
RNF6,chr13,False,22.45
MIR31,chr9,False,22.45
MIR2276,chr13,False,22.45
STK25,chr2,False,22.45
AP003532.1,chr11,False,22.45
AL138966.2,chr13,False,22.45
AL138966.1,chr13,False,22.45
MFAP1P1,chr13,False,22.45
MEDAG,chr13,False,22.45
C1QTNF9,chr13,False,22.45
AP003486.2,chr11,False,22.45
C1QTNF9-AS1,chr13,False,22.45
MC1R,chr16,True,22.45
MIR595,chr7,False,22.45
RN7SL759P,chr15,False,22.45
TPTE2P6,chr13,False,22.45
AL391560.2,chr13,False,22.45
AL157937.1,chr9,False,22.45
MTND3P1,chr13,False,22.45
MTMR6,chr13,False,22.45
AL354709.2,chr9,False,22.45
AC091027.2,chr18,False,22.45
MTIF3,chr13,False,22.45
RMRPP5,chr9,False,22.45
SYCE1,chr10,False,22.45
AC026950.2,chr8,False,22.45
AL157770.1,chr13,False,22.45
RN7SKP2,chr13,False,22.45
APRT,chr16,False,22.45
RN7SKP252,chr22,False,22.45
AL391560.1,chr13,False,22.45
AC092384.2,chr16,False,22.45
AL157709.1,chr10,False,22.45
TRAPPC2L,chr16,False,22.45
RN7SL151P,chr9,False,22.45
RN7SL167P,chr11,False,22.45
AC092120.1,chr16,False,22.45
AC092120.2,chr16,False,22.45
AC092120.3,chr16,False,22.45
AC092143.1,chr16,False,22.45
AC092143.2,chr16,False,22.45
AC092143.3,chr16,False,22.45
RN7SL741P,chr13,False,22.45
MIR8052,chr11,False,22.45
MIR7160,chr8,False,22.45
OR4S2,chr11,False,22.45
AL365204.3,chr9,False,22.45
AC116552.1,chr16,False,22.45
AC134312.6,chr16,False,22.45
ADARB2,chr10,False,22.45
DIP2C,chr10,False,22.45
AC134312.5,chr16,False,22.45
GAS8,chr16,False,22.45
GAS8-AS1,chr16,False,22.45
COX5BP6,chr13,False,22.45
DLEU7,chr13,False,22.45
CPNE7,chr16,False,22.45
IFNA20P,chr9,False,22.45
ELOBP1,chr13,False,22.45
KATNAL1,chr13,False,22.45
DMRTA1,chr9,False,22.45
ZNF276,chr16,False,22.45
ZFPM1,chr16,False,22.45
ING5,chr2,False,22.45
AC134312.2,chr16,False,22.45
AC134312.1,chr16,False,22.45
AL022328.2,chr22,False,22.45
IFNA22P,chr9,False,22.45
DEFB108E,chr8,False,22.45
IL17C,chr16,False,22.45
AC138028.5,chr16,False,22.45
CDK10,chr16,False,22.45
CDK8,chr13,True,22.45
IFNA4,chr9,False,22.45
IFNA5,chr9,False,22.45
ZC3H18,chr16,False,22.45
DEF8,chr16,False,22.45
AL023802.1,chr22,False,22.45
GTF3A,chr13,False,22.45
GALNS,chr16,False,22.45
ELAVL2,chr9,False,22.45
IFNA2,chr9,False,22.45
IFNA17,chr9,False,22.45
IFNA10,chr9,False,22.45
AC138028.3,chr16,False,22.45
AF067845.2,chr8,False,22.45
IRX1P1,chr13,False,22.45
AC138028.1,chr16,False,22.45
AF067845.4,chr8,False,22.45
VPS9D1-AS1,chr16,False,22.45
IFNA11P,chr9,False,22.45
AL590787.1,chr13,False,22.45
AF067845.5,chr8,False,22.45
ZNF705CP,chr8,False,22.45
IFNA12P,chr9,False,22.45
IFNA13,chr9,False,22.45
VPS9D1,chr16,False,22.45
AC138028.6,chr16,False,22.45
IFNA1,chr9,False,22.45
AC138512.1,chr16,False,22.45
AFG3L1P,chr16,False,22.45
CHMP1A,chr16,False,22.45
DTYMK,chr2,False,22.45
DPEP1,chr16,False,22.45
CDT1,chr16,False,22.45
FANCA,chr16,True,22.45
IFNA14,chr9,False,22.45
WRAP53,chr17,False,22.45
GOLGA8CP,chr15,False,22.45
GGACT,chr13,False,22.45
IFNA16,chr9,False,22.45
IZUMO3,chr9,False,22.45
ZMYND11,chr10,False,22.45
AL008636.1,chr22,False,22.45
GUCY1B2,chr13,False,22.45
AF067845.1,chr8,False,22.45
AC129915.3,chr8,False,22.45
H3P30,chr9,False,22.45
Z97192.4,chr22,False,22.45
AL590099.1,chr13,False,22.45
AL031593.1,chr22,False,22.45
IFNWP19,chr9,False,22.45
Z97192.1,chr22,False,22.45
DBNDD1,chr16,False,22.45
Z97192.2,chr22,False,22.45
IFNE,chr9,False,22.45
CTU2,chr16,False,22.45
IFNWP18,chr9,False,22.45
WDR95P,chr13,False,22.45
IFNWP15,chr9,False,22.45
AL133318.1,chr13,False,22.45
HDAC10,chr22,False,22.45
AL513317.1,chr9,False,22.45
Z97192.3,chr22,False,22.45
IFNWP2,chr9,False,22.45
CYP2E1,chr10,True,22.45
AC245164.1,chr8,False,22.45
IFNA6,chr9,False,22.45
CYBA,chr16,False,22.45
IFNWP5,chr9,False,22.45
KCTD5P1,chr2,False,22.45
IFNWP9,chr9,False,22.45
CENPBD1,chr16,False,22.45
CRYL1,chr13,False,22.45
CYCSP33,chr13,False,22.45
KHSRPP1,chr9,False,22.45
IFNA7,chr9,False,22.45
HSPH1,chr13,False,22.45
CICP10,chr2,False,22.45
IFNA8,chr9,False,22.45
FGF9,chr13,False,20.41
PCCA,chr13,False,20.41
GJA3,chr13,False,20.41
TIRAP,chr11,False,20.41
PCCA-DT,chr13,False,20.41
AL353688.1,chr13,False,20.41
PASK,chr2,False,20.41
ARL2BPP3,chr13,False,20.41
TDRP,chr8,False,20.41
PANX2,chr22,False,20.41
ARL2BPP1,chr18,False,20.41
FARP1-AS1,chr13,False,20.41
KLHL1,chr13,False,20.41
PTPRN2-AS1,chr7,False,20.41
PTPRN2,chr7,False,20.41
TM9SF2,chr13,False,20.41
FARP1,chr13,False,20.41
AC044873.1,chr18,False,20.41
FARP2,chr2,False,20.41
GJB2,chr13,False,20.41
ZNF236-DT,chr18,False,20.41
AL117328.1,chr22,False,20.41
AL117328.2,chr22,False,20.41
PCDH8P1,chr13,False,20.41
GJB6,chr13,False,20.41
AL445264.1,chr13,False,20.41
PCDH8,chr13,False,20.41
AL445223.1,chr13,False,20.41
PSMD10P3,chr13,False,20.41
PPIAP26,chr13,False,20.41
PIM3,chr22,False,20.41
AC139453.1,chr3,False,20.41
AC139453.2,chr3,False,20.41
PPIAP27,chr13,False,20.41
ANO7,chr2,False,20.41
GAPDHP52,chr13,False,20.41
GAPDHP34,chr13,False,20.41
AL442636.1,chr13,False,20.41
PPIAP28,chr13,False,20.41
GAMTP2,chr13,False,20.41
ASNSP3,chr13,False,20.41
FRG2B,chr10,False,20.41
FRY-AS1,chr13,False,20.41
GAL3ST2,chr2,False,20.41
POLR2KP2,chr13,False,20.41
FTH1P7,chr13,False,20.41
AL442639.1,chr9,False,20.41
AL162493.1,chr13,False,20.41
PSMC1P13,chr13,False,20.41
PPP6R2,chr22,False,20.41
AL353660.1,chr13,False,20.41
FLI1,chr11,False,20.41
FNTAP2,chr13,False,20.41
AC207130.1,chr22,False,20.41
PCOTH,chr13,False,20.41
FTLP8,chr13,False,20.41
AC139085.1,chr18,False,20.41
FOXO1,chr13,False,20.41
PIBF1,chr13,False,20.41
PPP1R7,chr2,False,20.41
TCEAL4P1,chr13,False,20.41
ARSA,chr22,False,20.41
AL162376.1,chr13,False,20.41
FOXRED1,chr11,False,20.41
PGBD2,chr1,False,20.41
PHBP13,chr13,False,20.41
KLHDC7B-DT,chr22,False,20.41
AZU1P1,chr13,False,20.41
AL161896.1,chr13,False,20.41
AC131097.1,chr2,False,20.41
AL158032.1,chr13,False,20.41
AL158032.2,chr13,False,20.41
Z98885.1,chr22,False,20.41
Z98885.2,chr22,False,20.41
Z98885.3,chr22,False,20.41
MZT1,chr13,False,20.41
H3P36,chr13,False,20.41
NAP1L1P1,chr11,False,20.41
NBEA,chr13,False,20.41
ZBED4,chr22,False,20.41
H2BP6,chr13,False,20.41
AC131097.2,chr2,False,20.41
AL161891.1,chr13,False,20.41
NCAPH2,chr22,False,20.41
NDE1P2,chr13,False,20.41
NDUFA12P1,chr13,False,20.41
H2ACP1,chr13,False,20.41
NECAB2,chr16,False,20.41
NETO1,chr18,False,20.41
NEU4,chr2,False,20.41
AC131281.1,chr8,False,20.41
AC131281.2,chr8,False,20.41
GTPBP4,chr10,False,20.41
AL159972.1,chr13,False,20.41
BORA,chr13,False,20.41
HDLBP,chr2,False,20.41
TRABD,chr22,False,20.41
MTND5P3,chr13,False,20.41
MLC1,chr22,False,20.41
HNRNPA1P30,chr13,False,20.41
MLYCD,chr16,False,20.41
MNX1,chr7,False,20.41
MNX1-AS1,chr7,False,20.41
MNX1-AS2,chr7,False,20.41
MOV10L1,chr22,False,20.41
HNRNPA1L2,chr13,False,20.41
HNF4GP1,chr13,False,20.41
AC004898.1,chr7,False,20.41
AC126696.1,chr16,False,20.41
AC126696.2,chr16,False,20.41
MRPL57,chr13,False,20.41
MRPS31P4,chr13,False,20.41
AC126696.3,chr16,False,20.41
MTCL1P1,chr13,False,20.41
MTCO3P2,chr13,False,20.41
AL157931.1,chr13,False,20.41
