Gene,chromosome,IsJCGA,DeletionPercentage
IGKV3-7,chr2,False,41.67
MIR4537,chr14,False,41.67
SNORA70,chr8,False,41.67
MIR4507,chr14,False,41.67
IGKV1-9,chr2,False,41.67
KRTAP9-11P,chr17,False,41.67
IGHG3,chr14,False,41.67
IGHV3-23,chr14,False,41.67
IGHVII-22-1,chr14,False,41.67
IGKC,chr2,False,41.67
MIR4538,chr14,False,41.67
MIR4539,chr14,False,41.67
LINC00226,chr14,False,39.58
HOMER2P2,chr14,False,39.58
IGHG1,chr14,False,39.58
ELK2AP,chr14,False,39.58
IGHG4,chr14,False,39.58
IGHV3-25,chr14,False,39.58
MIR8071-1,chr14,False,39.58
IGKV1-8,chr2,False,39.58
IGHGP,chr14,False,39.58
IGKV2-10,chr2,False,39.58
IGHG2,chr14,False,37.5
BTNL3,chr5,False,37.5
UGT2B29P,chr4,False,37.5
IGHVII-30-1,chr14,False,37.5
IGKV1-13,chr2,False,37.5
COPDA1,chr14,False,37.5
IGHVIII-25-1,chr14,False,37.5
MIR8071-2,chr14,False,37.5
IGHV3-30-2,chr14,False,37.5
IGHVIII-26-1,chr14,False,35.42
IGHVII-26-2,chr14,False,35.42
IGKV1-16,chr2,False,35.42
IGKV2-18,chr2,False,35.42
IGHV4-31,chr14,False,35.42
IGKV1-17,chr2,False,35.42
IGKV1-12,chr2,False,35.42
IGHVII-30-21,chr14,False,35.42
IGHV7-27,chr14,False,35.42
IGHV2-26,chr14,False,35.42
IGHV3-33,chr14,False,35.42
IGHV3-29,chr14,False,35.42
OR4C6,chr11,False,35.42
OR4P4,chr11,False,35.42
OR4S2,chr11,False,35.42
OR4V1P,chr11,False,33.33
IGKV2-23,chr2,False,33.33
IGKV2-14,chr2,False,33.33
IGKV3-11,chr2,False,33.33
IGKV3-15,chr2,False,33.33
IGKV3-20,chr2,False,33.33
IGKV6-21,chr2,False,33.33
IGKV1-22,chr2,False,33.33
IGKV2-19,chr2,False,33.33
AP006437.1,chr11,False,31.25
IGLV3-4,chr22,False,31.25
IGLV3-2,chr22,False,31.25
IGKV2-24,chr2,False,31.25
OR4P1P,chr11,False,31.25
IGLV4-3,chr22,False,31.25
IGLV2-5,chr22,False,31.25
OR52N5,chr11,False,29.17
IGLV3-7,chr22,False,29.17
IGLV3-6,chr22,False,29.17
AL449423.1,chr9,False,29.17
CDKN2B-AS1,chr9,False,29.17
AC245028.2,chr22,False,29.17
AC123767.1,chr8,False,29.17
ADAM3A,chr8,False,29.17
CEACAMP10,chr19,False,27.08
AC245028.1,chr22,False,27.08
MIR650,chr22,False,27.08
AC244157.2,chr22,False,27.08
AC244157.1,chr22,False,27.08
IGLV3-9,chr22,False,27.08
OR2T11,chr1,False,27.08
OR2T10,chr1,False,27.08
IGHVII-33-1,chr14,False,27.08
AC245028.3,chr22,False,27.08
OR52N1,chr11,False,27.08
U6,chr1,False,27.08
IGKV2-26,chr2,False,27.08
AC098483.2,chr1,False,27.08
IGLV3-13,chr22,False,27.08
CDKN2B,chr9,True,27.08
IGLV2-11,chr22,False,27.08
IGHV3-33-2,chr14,False,27.08
IGLV2-8,chr22,False,27.08
IGLV3-10,chr22,False,27.08
IGLV3-12,chr22,False,27.08
IGKV3-25,chr2,False,27.08
PSG9,chr19,False,27.08
IGLV3-19,chr22,False,25.0
AC244250.3,chr22,False,25.0
FSCN1P1,chr15,False,25.0
HSPD1P2,chr8,False,25.0
DEFB4A,chr8,False,25.0
IGHVII-28-1,chr14,False,25.0
IGLV3-15,chr22,False,25.0
SDHDP6,chr1,False,25.0
HNRNPLP2,chr15,False,25.0
IGHV4-28,chr14,False,25.0
HLA-DQA1,chr6,False,25.0
DEFB103A,chr8,False,25.0
IGLVI-20,chr22,False,25.0
IGLV3-16,chr22,False,25.0
IGHV3-32,chr14,False,25.0
PDXDC1,chr16,False,25.0
AC138932.2,chr16,False,25.0
IGHV3-30,chr14,False,25.0
RNU6-17P,chr15,False,25.0
RHD,chr1,False,25.0
IGLV3-17,chr22,False,25.0
IGLV2-18,chr22,False,25.0
DDX39BP1,chr6,False,25.0
GOLGA8B,chr15,False,22.92
IGLVVI-22-1,chr22,False,22.92
CDKN2A,chr9,True,22.92
AL356776.2,chr6,False,22.92
RNVU1-17,chr1,False,22.92
Z97206.1,chr6,False,22.92
RNVU1-18,chr1,False,22.92
RNU1-114P,chr1,False,22.92
RNVU1-23,chr1,False,22.92
AL080285.1,chr6,False,22.92
UBA52P6,chr9,False,22.92
LINC02532,chr6,False,22.92
AL356859.1,chr6,False,22.92
DEFB104A,chr8,False,22.92
LINC02526,chr6,False,22.92
CDKN2A-DT,chr9,False,22.92
R3HDM2P2,chr6,False,22.92
NBPF17P,chr1,False,22.92
QRSL1,chr6,False,22.92
AL080285.2,chr6,False,22.92
DEFB107A,chr8,False,22.92
AL096816.1,chr6,False,22.92
AL096794.1,chr6,False,22.92
SOBP,chr6,False,22.92
RN7SL47P,chr6,False,22.92
DEFB106A,chr8,False,22.92
DEFB105A,chr8,False,22.92
AL109920.1,chr6,False,22.92
U4,chr6,False,22.92
PFN1P12,chr1,False,22.92
LIN28B-AS1,chr6,False,22.92
LIN28B,chr6,False,22.92
RNU6-897P,chr6,False,22.92
DEFB108A,chr8,False,22.92
IGLV2-14,chr22,False,22.92
AL121957.1,chr6,False,22.92
RPL35P3,chr6,False,22.92
IGLV3-22,chr22,False,22.92
IGLV3-21,chr22,False,22.92
AL591387.1,chr6,False,22.92
RNA5SP211,chr6,False,22.92
AL133338.1,chr6,False,22.92
AL133338.2,chr6,False,22.92
AL591518.1,chr6,False,22.92
TNPO1P2,chr17,False,22.92
PREP,chr6,False,22.92
NPM1P10,chr6,False,22.92
RTN4IP1,chr6,False,22.92
NPM1P38,chr6,False,22.92
PRDX2P4,chr6,False,22.92
ZNF705B,chr8,False,22.92
AL022067.1,chr6,False,22.92
POPDC3,chr6,False,22.92
RNU6-344P,chr6,False,22.92
PRDM1,chr6,True,22.92
AL133406.1,chr6,False,22.92
ASCC3,chr6,False,22.92
RNU6-1106P,chr6,False,22.92
AL133406.2,chr6,False,22.92
IGLV3-1,chr22,False,22.92
HACE1,chr6,False,22.92
AL357522.1,chr6,False,22.92
Z86062.1,chr6,False,22.92
CD24,chr6,False,22.92
SCML4,chr6,False,22.92
RNU6-117P,chr6,False,22.92
LGALS9C,chr17,False,22.92
AL356967.1,chr6,False,22.92
RNU6-527P,chr6,False,22.92
OR7E84P,chr4,False,22.92
SIM1-AS1,chr6,False,22.92
BVES-AS1,chr6,False,22.92
SIM1,chr6,False,22.92
SPAG11A,chr8,False,22.92
BVES,chr6,False,22.92
LINC02836,chr6,False,22.92
USP32P2,chr17,False,22.92
CFHR3,chr1,False,22.92
MIR587,chr6,False,22.92
AL357315.1,chr6,False,22.92
CRYBG1,chr6,False,22.92
MCHR2-AS1,chr6,False,22.92
NOS2P2,chr17,False,22.92
SEC63,chr6,False,22.92
AL357315.2,chr6,False,22.92
PRR23D3P,chr8,False,22.92
ATG5,chr6,False,22.92
RPL21P65,chr6,False,22.92
RN7SKP211,chr6,False,22.92
AL590608.1,chr6,False,22.92
DNM1P5,chr15,False,22.92
FAM106A,chr17,False,22.92
RN7SL617P,chr6,False,20.83
AL109947.1,chr6,False,20.83
AL391646.1,chr6,False,20.83
AL589740.1,chr6,False,20.83
FAM91A3P,chr1,False,20.83
UFL1,chr6,False,20.83
RNU1-61P,chr6,False,20.83
AL356776.1,chr6,False,20.83
BX664718.2,chr9,False,20.83
RNU1-143P,chr1,False,20.83
BDH2P1,chr6,False,20.83
MTRES1,chr6,False,20.83
UFL1-AS1,chr6,False,20.83
AL357139.2,chr6,False,20.83
BEND3,chr6,False,20.83
AL356234.3,chr6,False,20.83
AL356234.2,chr6,False,20.83
AL356234.1,chr6,False,20.83
BX664718.1,chr9,False,20.83
AL356121.2,chr6,False,20.83
AL357139.1,chr6,False,20.83
FAXC,chr6,False,20.83
TYMSP1,chr6,False,20.83
IFNGR1,chr6,False,20.83
RN7SL797P,chr6,False,20.83
AL390208.1,chr6,False,20.83
WAKMAR2,chr6,False,20.83
EEF1GP6,chr6,False,20.83
WASF1,chr6,False,20.83
RNU6-1299P,chr6,False,20.83
FBXL4,chr6,False,20.83
RNU4-70P,chr6,False,20.83
EIF4EBP2P3,chr6,False,20.83
RNA5SP212,chr6,False,20.83
AL359711.2,chr6,False,20.83
RNU6-1144P,chr6,False,20.83
AL137784.1,chr6,False,20.83
CEP57L1,chr6,False,20.83
AL359711.1,chr6,False,20.83
AL356121.1,chr6,False,20.83
AL445189.1,chr6,False,20.83
OLIG3,chr6,False,20.83
LINC02865,chr6,False,20.83
SESN1,chr6,False,20.83
ARMC2,chr6,False,20.83
ARMC2-AS1,chr6,False,20.83
LCE3B,chr1,False,20.83
DDO,chr6,False,20.83
AFG1L,chr6,False,20.83
AC002464.1,chr6,False,20.83
RPS7P8,chr6,False,20.83
POU3F2,chr6,False,20.83
AC002525.1,chr13,False,20.83
MMS22L,chr6,False,20.83
AK9,chr6,False,20.83
AL591516.1,chr6,False,20.83
HCG4B,chr6,False,20.83
CCNC,chr6,False,20.83
ZNF259P1,chr6,False,20.83
RPS24P12,chr6,False,20.83
PPIL6,chr6,False,20.83
MTHFD2P3,chr6,False,20.83
RPL7P28,chr6,False,20.83
MIR2113,chr6,False,20.83
SRP68P2,chr17,False,20.83
FIG4,chr6,False,20.83
RPL3P7,chr6,False,20.83
NR2E1,chr6,False,20.83
IL22RA2,chr6,False,20.83
ACTG1P18,chr6,False,20.83
GRIK2,chr6,False,20.83
LINC02591,chr1,False,20.83
IGHE,chr14,False,20.83
FOXO3,chr6,False,20.83
SNORA73,chr6,False,20.83
BTF3L4P3,chr6,False,20.83
AC239798.1,chr1,False,20.83
AP002530.1,chr6,False,20.83
AP002528.1,chr6,False,20.83
AC239800.1,chr1,False,20.83
AC239800.2,chr1,False,20.83
AC239800.3,chr1,False,20.83
PDSS2,chr6,False,20.83
ERVFRD-3,chr9,False,20.83
SMPD2,chr6,False,20.83
GPR6,chr6,False,20.83
GPR63,chr6,False,20.83
SNX3,chr6,False,20.83
USP45,chr6,False,20.83
CCDC144B,chr17,False,20.83
CCDC162P,chr6,False,20.83
LINC02528,chr6,False,20.83
SLC22A16,chr6,False,20.83
LINC02539,chr6,False,20.83
PNISR,chr6,False,20.83
OSTM1-AS1,chr6,False,20.83
OSTM1,chr6,False,20.83
FHL5,chr6,False,20.83
PRDM13,chr6,False,20.83
AL591468.1,chr6,False,20.83
AL078603.1,chr6,False,20.83
AL353706.1,chr6,False,20.83
RNU6-653P,chr6,False,20.83
COQ3,chr6,False,20.83
KLHL32,chr6,False,20.83
Z95118.1,chr6,False,20.83
METTL24,chr6,False,20.83
ATP5MFP2,chr6,False,20.83
RPL23AP50,chr6,False,20.83
Z98755.1,chr6,False,20.83
Z98742.4,chr6,False,20.83
Z95118.2,chr6,False,20.83
AL080316.1,chr6,False,20.83
Z98742.3,chr6,False,20.83
Z98742.2,chr6,False,20.83
PTCHD3P3,chr6,False,20.83
Z98742.1,chr6,False,20.83
MICAL1,chr6,False,20.83
AL050350.1,chr6,False,20.83
Z98200.1,chr6,False,20.83
AL078596.1,chr6,False,20.83
LINC00222,chr6,False,20.83
RNU6-770P,chr6,False,20.83
RN7SL509P,chr6,False,20.83
RNY3P11,chr6,False,20.83
AL513550.1,chr6,False,20.83
ZBTB24,chr6,False,20.83
AL355143.1,chr6,False,20.83
CD164,chr6,False,20.83
AL139106.1,chr6,False,20.83
AL590727.1,chr6,False,20.83
AL024507.1,chr6,False,20.83
AL024507.2,chr6,False,20.83
PRR23D2,chr8,False,20.83
RNU6-437P,chr6,False,20.83
MCHR2,chr6,False,20.83
AL590009.1,chr6,False,20.83
CDC40,chr6,False,20.83
TSTD3,chr6,False,20.83
HLA-K,chr6,False,20.83
IGHA2,chr14,False,20.83
SUMO2P8,chr6,False,20.83
AL589826.2,chr6,False,20.83
AL589826.1,chr6,False,20.83
MIR548AI,chr6,False,20.83
TNFAIP3,chr6,True,20.83
AL033379.1,chr6,False,20.83
NDUFAF4,chr6,False,20.83
CFAP206,chr6,False,18.75
KRT18P64,chr6,False,18.75
BX088651.3,chr9,False,18.75
LAMA4,chr6,False,18.75
BX088651.2,chr9,False,18.75
AL138731.1,chr6,False,18.75
AL139274.2,chr6,False,18.75
MTHFD2P2,chr6,False,18.75
RN7SKP209,chr6,False,18.75
AL139090.1,chr6,False,18.75
AL139042.1,chr6,False,18.75
USP17L7,chr8,False,18.75
RN7SKP110,chr6,False,18.75
CEP162,chr6,False,18.75
RIPPLY2,chr6,False,18.75
AL139274.1,chr6,False,18.75
MTND4LP19,chr6,False,18.75
AL139232.1,chr6,False,18.75
AL138827.1,chr6,False,18.75
RN7SL11P,chr6,False,18.75
KRT18P65,chr6,False,18.75
MTCYBP36,chr6,False,18.75
AL159174.1,chr6,False,18.75
AL078595.3,chr6,False,18.75
KRT18P50,chr6,False,18.75
IGKV3-31,chr2,False,18.75
TPT1P6,chr6,False,18.75
OR2T34,chr1,False,18.75
DOP1A,chr6,False,18.75
FKBP4P6,chr9,False,18.75
C6orf163,chr6,False,18.75
IGLV2-23,chr22,False,18.75
AK4P5,chr6,False,18.75
DUSP22,chr6,False,18.75
TPBG,chr6,False,18.75
AKIRIN2,chr6,False,18.75
CCN6,chr6,False,18.75
AL008730.1,chr6,False,18.75
NT5E,chr6,False,18.75
IGKV2D-10,chr2,False,18.75
AL049697.3,chr6,False,18.75
DUTP5,chr6,False,18.75
AL031003.1,chr6,False,18.75
IGKV1D-42,chr2,False,18.75
IGKV1-32,chr2,False,18.75
PRSS35,chr6,False,18.75
FGF7P5,chr9,False,18.75
NHSL1,chr6,False,18.75
NHEG1,chr6,False,18.75
AL034347.1,chr6,False,18.75
AL034348.1,chr6,False,18.75
AL035694.1,chr6,False,18.75
AL049697.1,chr6,False,18.75
AL049697.2,chr6,False,18.75
OR2T35,chr1,False,18.75
IGLV3-24,chr22,False,18.75
AC129507.1,chr17,False,18.75
AC129507.2,chr17,False,18.75
IL20RA,chr6,False,18.75
PGM3,chr6,False,18.75
CASP8AP2,chr6,False,18.75
AC139426.3,chr15,False,18.75
CASC6,chr6,False,18.75
PEX7,chr6,False,18.75
PERP,chr6,False,18.75
AC239798.2,chr1,False,18.75
AC008554.1,chr19,False,18.75
PIMREGP3,chr6,False,18.75
PKMP3,chr6,False,18.75
AC135731.2,chr15,False,18.75
AC244250.1,chr22,False,18.75
AC244250.2,chr22,False,18.75
AC244452.1,chr14,False,18.75
PBOV1,chr6,False,18.75
IRAK1BP1,chr6,False,18.75
PM20D2,chr6,False,18.75
AC246680.1,chr1,False,18.75
SNORD50B,chr6,False,18.75
ORC3,chr6,False,18.75
PNRC1,chr6,False,18.75
ACTBP8,chr6,False,18.75
AC129507.4,chr17,False,18.75
AC129507.3,chr17,False,18.75
TRAF3IP2-AS1,chr6,False,18.75
TRAF3IP2,chr6,False,18.75
FGF7P4,chr9,False,18.75
TTK,chr6,False,18.75
AL136972.1,chr6,False,18.75
IGHV3-37,chr14,False,18.75
RARS2,chr6,False,18.75
AL121977.1,chr6,False,18.75
AL121977.2,chr6,False,18.75
AL122016.1,chr6,False,18.75
RBPJP6,chr9,False,18.75
UBE2J1,chr6,False,18.75
NACAP7,chr6,False,18.75
AL132875.1,chr6,False,18.75
AL132875.2,chr6,False,18.75
AL132875.3,chr6,False,18.75
AL132996.1,chr6,False,18.75
AL133211.1,chr6,False,18.75
GABRR1,chr6,False,18.75
GABRR2,chr6,False,18.75
FUT9,chr6,False,18.75
IGHV3-36,chr14,False,18.75
AL133457.1,chr6,False,18.75
AL133475.1,chr6,False,18.75
RCN1P1,chr6,False,18.75
IGHV3-35,chr14,False,18.75
UBE3D,chr6,False,18.75
AL135902.1,chr6,False,18.75
AL135903.1,chr6,False,18.75
AL136096.1,chr6,False,18.75
REV3L,chr6,False,18.75
REV3L-IT1,chr6,False,18.75
AL136310.1,chr6,False,18.75
RFPL4B,chr6,False,18.75
AL121933.2,chr6,False,18.75
AL121933.1,chr6,False,18.75
FCF1P5,chr6,False,18.75
AL121835.2,chr6,False,18.75
AL078595.1,chr6,False,18.75
AL078595.2,chr6,False,18.75
RN7SL183P,chr6,False,18.75
AL078601.1,chr6,False,18.75
AL078601.2,chr6,False,18.75
TUBB3P1,chr6,False,18.75
DNAJC19P6,chr6,False,18.75
AL079342.1,chr6,False,18.75
AL079342.2,chr6,False,18.75
AL079342.3,chr6,False,18.75
AL080284.1,chr6,False,18.75
FYN,chr6,False,18.75
AL080317.1,chr6,False,18.75
AL080317.2,chr6,False,18.75
AL096678.1,chr6,False,18.75
TUBE1,chr6,False,18.75
CDK19,chr6,False,18.75
FEM1AP3,chr6,False,18.75
AL096817.1,chr6,False,18.75
NDUFA5P9,chr6,False,18.75
RAB1AP2,chr6,False,18.75
RAB28P3,chr9,False,18.75
AL109941.1,chr6,False,18.75
AL117342.1,chr6,False,18.75
FCGR1CP,chr1,False,18.75
AL121787.1,chr6,False,18.75
AL121835.1,chr6,False,18.75
LAMA4-AS1,chr6,False,18.75
PHIP,chr6,False,18.75
AL139806.1,chr6,False,18.75
COPS5P1,chr6,False,18.75
RNU6-957P,chr6,False,18.75
AL451064.1,chr6,False,18.75
Z97989.1,chr6,False,18.75
AL451064.2,chr6,False,18.75
RNU6-960P,chr6,False,18.75
GJA10,chr6,False,18.75
AL512430.1,chr6,False,18.75
AL512430.2,chr6,False,18.75
AL512430.3,chr6,False,18.75
AL512430.4,chr6,False,18.75
MFSD4B,chr6,False,18.75
Z99289.1,chr6,False,18.75
Z99289.2,chr6,False,18.75
Z99289.3,chr6,False,18.75
MEI4,chr6,False,18.75
RPL22P14,chr6,False,18.75
ELOVL4,chr6,False,18.75
RPF2,chr6,False,18.75
AL589666.1,chr6,False,18.75
AL589666.2,chr6,False,18.75
ME1,chr6,False,18.75
MDN1,chr6,False,18.75
ST13P16,chr6,False,18.75
RPL17P25,chr6,False,18.75
MCCD1P1,chr6,False,18.75
AL590143.1,chr6,False,18.75
HLA-DRB6,chr6,False,18.75
AL590392.1,chr6,False,18.75
AL590426.1,chr6,False,18.75
GJB7,chr6,False,18.75
RNU6-84P,chr6,False,18.75
HMGN3,chr6,False,18.75
HMGN3-AS1,chr6,False,18.75
AL450338.2,chr6,False,18.75
AL359922.3,chr9,False,18.75
AL359987.1,chr6,False,18.75
RNU6-1226P,chr6,False,18.75
AL360157.1,chr6,False,18.75
FAM229B,chr6,False,18.75
RNU6-130P,chr6,False,18.75
AL360227.1,chr6,False,18.75
AL365214.1,chr6,False,18.75
AL365214.2,chr6,False,18.75
AL365222.1,chr6,False,18.75
AL365223.1,chr6,False,18.75
BACH2,chr6,False,18.75
AL391336.1,chr6,False,18.75
AL391336.2,chr6,False,18.75
AL391416.1,chr6,False,18.75
AL391417.1,chr6,False,18.75
MIR3145,chr6,False,18.75
AL391669.1,chr6,False,18.75
AL391840.1,chr6,False,18.75
AL391840.2,chr6,False,18.75
AL391840.3,chr6,False,18.75
RNU6-261P,chr6,False,18.75
SYNCRIP,chr6,False,18.75
RNU6-444P,chr6,False,18.75
Z84480.1,chr6,False,18.75
CNN2P9,chr6,False,18.75
CNR1,chr6,False,18.75
AL450327.1,chr6,False,18.75
AL450338.1,chr6,False,18.75
AL590635.1,chr6,False,18.75
ATF1P1,chr6,False,18.75
AL359715.4,chr6,False,18.75
LINC02527,chr6,False,18.75
LINC02857,chr6,False,18.75
SH3BGRL2,chr6,False,18.75
SPACA1,chr6,False,18.75
CYB5R4,chr6,False,18.75
AMD1,chr6,False,18.75
LINC01526,chr6,False,18.75
SLC16A10,chr6,False,18.75
CYCSP17,chr6,False,18.75
EPHA7,chr6,False,18.75
LINC02542,chr6,False,18.75
LINC02540,chr6,False,18.75
LINC02535,chr6,False,18.75
LINC02531,chr6,False,18.75
SLC35A1,chr6,False,18.75
SLC35D3,chr6,False,18.75
AL590814.1,chr6,False,18.75
ANKRD6,chr6,False,18.75
GPR42,chr19,False,18.75
SMARCE1P2,chr6,False,18.75
SNX14,chr6,False,18.75
SMIM11P1,chr6,False,18.75
SMIM28,chr6,False,18.75
SMIM8,chr6,False,18.75
SNAP91,chr6,False,18.75
LINC01611,chr6,False,18.75
SNHG5,chr6,False,18.75
SNORA40C,chr6,False,18.75
ARFGEF3,chr6,False,18.75
LINC01621,chr6,False,18.75
DBIP1,chr6,False,18.75
ARL5AP4,chr22,False,18.75
GSTM2P1,chr6,False,18.75
SDR42E1P2,chr9,False,18.75
GTF3C6,chr6,False,18.75
AL590824.1,chr6,False,18.75
AL591030.1,chr6,False,18.75
AL591135.1,chr6,False,18.75
AL591135.2,chr6,False,18.75
MARCKSL1P2,chr6,False,18.75
AL591519.1,chr6,False,18.75
SRSF12,chr6,False,18.75
RPL35AP18,chr6,False,18.75
MAP3K7,chr6,False,18.75
RPL35AP3,chr6,False,18.75
RPL5P19,chr6,False,18.75
RPL7P27,chr6,False,18.75
AL596028.1,chr6,False,18.75
MANEA-DT,chr6,False,18.75
MANEA,chr6,False,18.75
RPL7P29,chr6,False,18.75
HEBP2,chr6,False,18.75
AL603914.1,chr6,False,18.75
LYRM2,chr6,False,18.75
ZNF292,chr6,False,18.75
RPS6P7,chr6,False,18.75
AL607077.1,chr6,False,18.75
RPSAP42,chr6,False,18.75
RPSAP45,chr6,False,18.75
RPSAP72,chr6,False,18.75
RRAGD,chr6,False,18.75
H3-2,chr1,False,18.75
RWDD2A,chr6,False,18.75
H2BP2,chr1,False,18.75
HSPD1P10,chr6,False,18.75
ATP5F1AP1,chr9,False,18.75
AL359715.3,chr6,False,18.75
RN7SL336P,chr6,False,18.75
LCAL1,chr6,False,18.75
AL357515.1,chr6,False,18.75
BRD7P4,chr6,False,18.75
BNIP3P23,chr19,False,18.75
CFHR1,chr1,False,18.75
TBX18-AS1,chr6,False,18.75
RNU4-12P,chr6,False,18.75
HTR1B,chr6,False,18.75
GAPDHP63,chr6,False,18.75
RN7SL643P,chr6,False,18.75
AL356094.1,chr6,False,18.75
AL356094.2,chr6,False,18.75
RNU2-61P,chr6,False,18.75
TBX18,chr6,False,18.75
MIR4643,chr6,False,18.75
HTR1E,chr6,False,18.75
FAM242D,chr9,False,18.75
MRAP2,chr6,False,18.75
AC092821.2,chr12,False,18.75
RN7SL415P,chr6,False,18.75
CGA,chr6,False,18.75
AL353133.1,chr6,False,18.75
AL353133.2,chr6,False,18.75
AL354709.1,chr9,False,18.75
AL353692.1,chr6,False,18.75
IBTK,chr6,False,18.75
AL353135.1,chr6,False,18.75
RNGTT,chr6,False,18.75
AL353135.2,chr6,False,18.75
LCA5,chr6,False,18.75
BNIP3P22,chr19,False,18.75
AL355379.1,chr6,False,18.75
AL355615.1,chr6,False,18.75
BCKDHB,chr6,False,18.75
MTATP6P25,chr6,False,18.75
AL355796.1,chr6,False,18.75
RNU6-1115P,chr6,False,18.75
AL158136.1,chr6,False,18.75
AL157777.2,chr6,False,18.75
AL157777.1,chr6,False,18.75
LAP3P1,chr6,False,18.75
AL157378.1,chr6,False,18.75
MIR4464,chr6,False,18.75
RNU4-72P,chr6,False,18.75
MTCO1P56,chr6,False,18.75
AL355613.1,chr6,False,18.75
AL359715.1,chr6,False,18.75
AL355612.1,chr6,False,18.75
AL359715.2,chr6,False,18.75
ULK4P2,chr15,False,16.67
ZNF280A,chr22,False,16.67
CROCCP4,chr1,False,16.67
ZNF280B,chr22,False,16.67
CROCC,chr1,False,16.67
HCP5B,chr6,False,16.67
NUS1,chr6,False,16.67
ASH2LP1,chr22,False,16.67
RNA5SP209,chr6,False,16.67
RPS27AP11,chr6,False,16.67
RPS29P13,chr6,False,16.67
BX088651.1,chr9,False,16.67
IGLV2-28,chr22,False,16.67
IGLV2-33,chr22,False,16.67
TENT5A,chr6,False,16.67
IGLV2-34,chr22,False,16.67
AL354709.2,chr9,False,16.67
HLA-DRB5,chr6,False,16.67
