Gene,chromosome,IsJCGA,AmplificationPercentage
AC105272.1,chr1,False,12.21
AC105443.1,chr7,False,12.21
MTND5P8,chr7,False,12.21
RN7SKP86,chr7,False,12.21
TAS2R64P,chr12,False,12.21
MTND6P24,chr7,False,12.21
AC005070.1,chr7,False,12.21
MTCYBP24,chr7,False,12.21
MRGPRX1,chr11,False,12.21
SYPL1,chr7,False,12.21
SMIM30,chr7,False,12.21
LHFPL3-AS2,chr7,False,12.21
LHFPL3-AS1,chr7,False,12.21
AC073387.1,chr7,False,12.21
AC079741.2,chr7,False,12.21
AC073387.2,chr7,False,12.21
AC009518.2,chr7,False,12.21
SNORD81,chr7,False,12.21
AC005099.1,chr7,False,12.21
LARP1BP2,chr7,False,12.21
AC079741.1,chr7,False,12.21
LAMB4,chr7,False,12.21
AC009518.1,chr7,False,12.21
IFRD1,chr7,False,12.21
LAMB1,chr7,False,12.21
AC009362.1,chr7,False,12.21
IMMP2L,chr7,False,12.21
KMT2E-AS1,chr7,False,12.21
KMT2E,chr7,False,12.21
SRPK2,chr7,False,12.21
AC005046.1,chr7,False,12.21
AC005070.3,chr7,False,12.21
AC005050.1,chr7,False,12.21
AC005050.2,chr7,False,12.21
AC005050.3,chr7,False,12.21
AC005070.2,chr7,False,12.21
HRAT17,chr7,False,12.21
AC004917.1,chr7,False,12.21
AC073346.2,chr7,False,12.21
AC005487.1,chr7,False,12.21
AC004884.2,chr7,False,12.21
MKLN1-AS,chr7,False,12.21
RNU6-1322P,chr7,False,12.21
AC091286.1,chr7,False,12.21
RNU6-392P,chr7,False,12.21
RPL3P8,chr7,False,12.21
AC005064.1,chr7,False,12.21
HLA-H,chr6,False,12.21
HLA-T,chr6,False,12.21
RPS29P16,chr7,False,12.21
AC073346.1,chr7,False,12.21
MIPEPP1,chr7,False,12.21
RWDD4P1,chr7,False,12.21
AL929602.1,chr14,False,12.21
AC243829.2,chr17,False,12.21
AC245088.1,chr7,False,12.21
LSMEM1,chr7,False,12.21
LRRN3,chr7,False,12.21
LINC02577,chr7,False,12.21
SLC26A3,chr7,False,12.21
SLC26A4,chr7,False,12.21
SLC26A4-AS1,chr7,False,12.21
LINC01297,chr14,False,12.21
SLC26A5,chr7,False,12.21
AC005192.1,chr7,False,12.21
LINC01004,chr7,False,12.21
RPL7P32,chr7,False,12.21
AC007032.1,chr7,False,12.21
AC002463.1,chr7,False,12.21
TRBV4-1,chr7,False,12.21
BANF1P5,chr7,False,12.21
AC004014.1,chr7,False,12.21
CAPZA1P4,chr7,False,12.21
AC004014.2,chr7,False,12.21
EEF1B2P6,chr7,False,12.21
AC073114.1,chr7,False,12.21
TRBV5-1,chr7,False,12.21
TRBV4-2,chr7,False,12.21
TRBV3-1,chr7,False,12.21
AMY1B,chr1,False,12.21
TRY2P,chr7,False,12.21
TRBV2,chr7,False,12.21
TRBV1,chr7,False,12.21
AC004492.1,chr7,False,12.21
EFCAB10,chr7,False,12.21
AC073073.2,chr7,False,12.21
ZNF277,chr7,False,12.21
AC002381.1,chr7,False,12.21
CEP41,chr7,False,12.21
BMT2,chr7,False,12.21
AC073137.1,chr7,False,12.21
BCAP29,chr7,False,12.21
CPA5,chr7,False,12.21
C7orf66,chr7,False,12.21
CPA4,chr7,False,12.21
DOCK4-AS1,chr7,False,12.21
CPA2,chr7,False,12.21
CPA1,chr7,False,12.21
DOCK4,chr7,False,12.21
DNAJC2,chr7,False,12.21
DNAJB9,chr7,False,12.21
BMS1P17,chr14,False,12.21
DLD,chr7,False,12.21
AC073114.2,chr7,False,12.21
AC003080.1,chr7,False,12.21
DUS4L,chr7,False,12.21
CDHR3,chr7,False,12.21
AC003077.1,chr7,False,12.21
DUS4L-BCAP29,chr7,False,12.21
YBX1P2,chr7,False,12.21
AC004112.1,chr7,False,12.21
EIF3IP1,chr7,False,12.21
CCDC71L,chr7,False,12.21
AC073073.1,chr7,False,12.21
WBP1LP2,chr7,False,12.21
AC002467.1,chr7,False,12.21
AC002386.1,chr7,False,12.21
AMY1A,chr1,False,12.21
AC073071.1,chr7,False,12.21
EIF4BP6,chr7,False,12.21
BUB3P1,chr7,False,12.21
DDX39BP1,chr6,False,12.21
ATXN7L1,chr7,False,12.21
DCAF13P1,chr7,False,12.21
CBLL1,chr7,False,12.21
COG5,chr7,False,12.21
AC023078.1,chr11,False,12.21
AC002487.1,chr7,False,12.21
CLEC2L,chr7,False,11.45
RPL23AP95,chr7,False,11.45
LRRC37A,chr17,False,11.45
AC099548.2,chr7,False,11.45
MIR3666,chr7,False,11.45
AC083880.1,chr7,False,11.45
AC087071.2,chr7,False,11.45
DPY19L4P2,chr7,False,11.45
OR4M2,chr15,False,11.45
OR4N3P,chr15,False,11.45
AC018635.1,chr7,False,11.45
DPY19L2P2,chr7,False,11.45
GCC1,chr7,False,11.45
RNU6-911P,chr7,False,11.45
AC024084.1,chr7,False,11.45
RNU7-154P,chr7,False,11.45
AC090114.2,chr7,False,11.45
CPED1,chr7,False,11.45
AC093714.1,chr7,False,11.45
AC090114.1,chr7,False,11.45
AC093714.2,chr7,False,11.45
MIR490,chr7,False,11.45
AC083867.2,chr7,False,11.45
OR4N4,chr15,False,11.45
AC083870.1,chr7,False,11.45
AC025884.3,chr15,False,11.45
LRGUK,chr7,False,11.45
MIR4468,chr7,False,11.45
AC024085.1,chr7,False,11.45
ACOT1,chr14,False,11.45
AC087071.1,chr7,False,11.45
RPS26P31,chr7,False,11.45
LSM8,chr7,False,11.45
OR4H6P,chr15,False,11.45
AC006364.1,chr7,False,11.45
AC005531.1,chr7,False,11.45
CNTNAP2,chr7,False,11.45
AC005377.1,chr7,False,11.45
RPS8P10,chr15,False,11.45
MDFIC,chr7,False,11.45
MGAM2,chr7,False,11.45
RCC2P3,chr7,False,11.45
S100A11P1,chr7,False,11.45
AC002383.1,chr7,False,11.45
COMETT,chr7,False,11.45
AC006463.1,chr7,False,11.45
MET,chr7,True,11.45
UQCRFS1P2,chr7,False,11.45
MIR1268A,chr15,False,11.45
EEF1GP1,chr7,False,11.45
COX5BP3,chr7,False,11.45
RPS3AP28,chr7,False,11.45
RPS3AP27,chr7,False,11.45
AC147055.3,chr4,False,11.45
CNOT4,chr7,False,11.45
AC013429.1,chr7,False,11.45
AC002127.1,chr7,False,11.45
AC013429.2,chr7,False,11.45
RBM28,chr7,False,11.45
RAC1P6,chr7,False,11.45
SDHDP2,chr7,False,11.45
AC007683.1,chr7,False,11.45
RAB19,chr7,False,11.45
LUC7L2,chr7,False,11.45
AC007683.3,chr7,False,11.45
AC090114.3,chr7,False,11.45
CREB3L2,chr7,False,11.45
MIR592,chr7,False,11.45
MZT1P2,chr7,False,11.45
AC006159.1,chr7,False,11.45
AC006159.2,chr7,False,11.45
RNA5SP239,chr7,False,11.45
RNA5SP240,chr7,False,11.45
RNA5SP241,chr7,False,11.45
NAPEPLD,chr7,False,11.45
AC000111.1,chr7,False,11.45
AC000111.2,chr7,False,11.45
CYCSP19,chr7,False,11.45
RNA5SP247,chr7,False,11.45
AC106873.2,chr7,False,11.45
RNA5SP248,chr7,False,11.45
BPGM,chr7,False,11.45
CTTNBP2,chr7,False,11.45
AC000123.1,chr7,False,11.45
MTPN,chr7,False,11.45
RNF133,chr7,False,11.45
AC000123.2,chr7,False,11.45
AC092590.1,chr7,False,11.45
RNF148,chr7,False,11.45
AC006007.1,chr7,False,11.45
RNA5SP238,chr7,False,11.45
RNU6-797P,chr7,False,11.45
NUP205,chr7,False,11.45
RN7SL656P,chr17,False,11.45
AC108010.1,chr7,False,11.45
CYREN,chr7,False,11.45
WNT2,chr7,False,11.45
NSFP1,chr17,False,11.45
AC106873.8,chr7,False,11.45
NT5CP2,chr14,False,11.45
AC106873.7,chr7,False,11.45
AC106873.6,chr7,False,11.45
WNT16,chr7,False,11.45
AC093107.2,chr7,False,11.45
AC093107.1,chr7,False,11.45
AC106873.5,chr7,False,11.45
WDR91,chr7,False,11.45
AC008154.1,chr7,False,11.45
AC008154.2,chr7,False,11.45
AC006020.1,chr7,False,11.45
AC008155.1,chr7,False,11.45
AC106873.4,chr7,False,11.45
AC106873.3,chr7,False,11.45
AC000123.3,chr7,False,11.45
RNF14P4,chr7,False,11.45
MTND4P6,chr7,False,11.45
AC006326.1,chr7,False,11.45
CTAGE6,chr7,False,11.45
OR11H3P,chr15,False,11.45
CRYZP1,chr7,False,11.45
RNU6-206P,chr7,False,11.45
CREB3L2-AS1,chr7,False,11.45
RNU6-223P,chr7,False,11.45
RNU6-267P,chr7,False,11.45
RNU6-274P,chr7,False,11.45
AC011625.1,chr7,False,11.45
OR11K1P,chr15,False,11.45
ZC3HAV1,chr7,False,11.45
AC024082.1,chr7,False,11.45
RNU6-517P,chr7,False,11.45
AC024082.2,chr7,False,11.45
AC018644.1,chr7,False,11.45
RNU6-581P,chr7,False,11.45
AC018643.1,chr7,False,11.45
AC090498.1,chr7,False,11.45
MIR6509,chr7,False,11.45
MIR6132,chr7,False,11.45
RNU6-1272P,chr7,False,11.45
AC002057.2,chr7,False,11.45
AC002057.1,chr7,False,11.45
MKRN1,chr7,True,11.45
RNU1-29P,chr7,False,11.45
AC092098.1,chr7,False,11.45
RNU1-58P,chr7,False,11.45
AC000124.1,chr7,False,11.45
ZC3HAV1L,chr7,False,11.45
MTCYBP6,chr7,False,11.45
AC000362.1,chr7,False,11.45
AC000367.1,chr7,False,11.45
AC000372.1,chr7,False,11.45
AC106873.1,chr7,False,11.45
AC000374.1,chr7,False,11.45
AC134980.2,chr15,False,11.45
MT2P1,chr4,False,11.45
AC091736.1,chr7,False,11.45
RN7SKP277,chr7,False,11.45
RNU6-1154P,chr7,False,11.45
RN7SKP223,chr7,False,11.45
DGKI,chr7,False,11.45
MOXD2P,chr7,False,11.45
PTPRZ1,chr7,False,11.45
AC002066.1,chr7,False,11.45
PQLC1P1,chr7,False,11.45
AKR1D1,chr7,False,11.45
STMP1,chr7,False,11.45
STRA8,chr7,False,11.45
AC009517.1,chr7,False,11.45
AC004946.2,chr7,False,11.45
AC004946.1,chr7,False,11.45
AC073418.1,chr7,False,11.45
AC073130.3,chr7,False,11.45
SVOPL,chr7,False,11.45
AC003992.1,chr7,False,11.45
AC009542.1,chr7,False,11.45
STEAP2-AS1,chr7,False,11.45
AC073348.2,chr7,False,11.45
AC073348.1,chr7,False,11.45
AC004911.1,chr7,False,11.45
ARMC10,chr7,False,11.45
AL512310.10,chr14,False,11.45
HMGN1P18,chr7,False,11.45
PARP12,chr7,False,11.45
AL512310.2,chr14,False,11.45
PAX4,chr7,False,11.45
PPP1R2P6,chr7,False,11.45
AC073130.2,chr7,False,11.45
AC009264.1,chr7,False,11.45
ST7,chr7,False,11.45
AASS,chr7,False,11.45
AC009275.1,chr7,False,11.45
SSMEM1,chr7,False,11.45
AC009276.1,chr7,False,11.45
PRELID3BP10,chr7,False,11.45
LINC02476,chr7,False,11.45
AKR1B1,chr7,False,11.45
AC073626.2,chr7,False,11.45
IGHV4OR15-8,chr15,False,11.45
ST7-AS1,chr7,False,11.45
AKR1B15,chr7,False,11.45
ST7-AS2,chr7,False,11.45
ST7-OT4,chr7,False,11.45
AC073626.1,chr7,False,11.45
FAM3C,chr7,False,11.45
PPP1R3A,chr7,False,11.45
AKR1B10,chr7,False,11.45
IGHV1OR15-4,chr15,False,11.45
IGHV1OR15-3,chr15,False,11.45
IGHV1OR15-1,chr15,False,11.45
ARHGAP42P4,chr14,False,11.45
AC009784.1,chr7,False,11.45
AC004888.1,chr7,False,11.45
CAV1,chr7,False,11.45
FMC1,chr7,False,11.45
AL512310.9,chr14,False,11.45
AC073264.3,chr7,False,11.45
FMC1-LUC7L2,chr7,False,11.45
GRM8-AS1,chr7,False,11.45
GRM8,chr7,False,11.45
PNPT1P2,chr7,False,11.45
GRAMD4P3,chr14,False,11.45
AC073308.1,chr7,False,11.45
FOXP2,chr7,False,11.45
ARF5,chr7,False,11.45
TMEM140,chr7,False,11.45
POLR2DP2,chr7,False,11.45
AC020983.1,chr7,False,11.45
TMEM209,chr7,False,11.45
TMEM213,chr7,False,11.45
AC015987.1,chr7,False,11.45
FSCN3,chr7,False,11.45
AC015983.2,chr7,False,11.45
AC015983.1,chr7,False,11.45
ZP3P2,chr7,False,11.45
AL512310.8,chr14,False,11.45
GTF3AP6,chr7,False,11.45
TFEC,chr7,False,11.45
HIPK2,chr7,False,11.45
ZNF800,chr7,False,11.45
ZNF804B,chr7,False,11.45
AL512310.4,chr14,False,11.45
AC004875.1,chr7,False,11.45
CAPZA2,chr7,False,11.45
ANKRD7,chr7,False,11.45
ANKRD49P4,chr7,False,11.45
FEZF1,chr7,False,11.45
FEZF1-AS1,chr7,False,11.45
TPM3P1,chr7,False,11.45
TBXAS1,chr7,False,11.45
AC004594.1,chr7,False,11.45
TCAF2,chr7,False,11.45
TCAF2C,chr7,False,11.45
AL512310.7,chr14,False,11.45
TES,chr7,False,11.45
TEX47,chr7,False,11.45
FLJ40288,chr7,False,11.45
IMPDH1P3,chr7,False,11.45
AC000061.1,chr7,False,11.45
PTMAP10,chr7,False,11.45
AC002542.2,chr7,False,11.45
AC007568.1,chr7,False,11.45
AC002529.1,chr7,False,11.45
ASZ1,chr7,False,11.45
KIAA1549,chr7,True,11.45
KDM7A-DT,chr7,False,11.45
SLC37A3,chr7,False,11.45
KDM7A,chr7,False,11.45
SLC35B4,chr7,False,11.45
AC079791.1,chr7,False,11.45
AC078845.1,chr7,False,11.45
AC078842.2,chr7,False,11.45
U4,chr8,False,11.45
AC078842.1,chr7,False,11.45
AC002543.1,chr7,False,11.45
KCND2,chr7,False,11.45
AC002542.1,chr7,False,11.45
KLRG2,chr7,False,11.45
PTN,chr7,False,11.45
AC002542.3,chr7,False,11.45
AC002542.6,chr7,False,11.45
SND1,chr7,False,11.45
TTC26,chr7,False,11.45
SNORA25B,chr7,False,11.45
AC002542.5,chr7,False,11.45
TSPAN12,chr7,False,11.45
ATP6V0A4,chr7,False,11.45
AC002542.4,chr7,False,11.45
CFTR-AS1,chr7,False,11.45
PSMC1P3,chr7,False,11.45
PRSS58,chr7,False,11.45
CFTR,chr7,False,11.45
ERHP1,chr7,False,11.45
KRT8P51,chr7,False,11.45
AGBL3,chr7,False,11.45
AC003084.1,chr7,False,11.45
TUBB3P2,chr7,False,11.45
AC074085.2,chr7,False,11.45
SLC23A4P,chr7,False,11.45
AC083862.2,chr7,False,11.45
AC009245.1,chr7,False,11.45
OR4Q1P,chr15,False,11.45
ING3,chr7,False,11.45
AC009220.3,chr7,False,11.45
AC083862.1,chr7,False,11.45
AC083867.1,chr7,False,11.45
AC074085.1,chr7,False,11.45
AC009220.2,chr7,False,11.45
AC009220.1,chr7,False,11.45
SLC13A4,chr7,False,11.45
AC073934.1,chr7,False,11.45
AC069335.1,chr7,False,11.45
CALD1,chr7,False,11.45
CHRM2,chr7,False,11.45
LINC01393,chr7,False,11.45
LINC01392,chr7,False,11.45
AC073130.1,chr7,False,11.45
UBN2,chr7,False,11.45
AC010760.1,chr15,False,11.45
AC073127.1,chr7,False,11.45
TRIM24,chr7,False,11.45
AC009263.1,chr7,False,11.45
CADPS2,chr7,False,11.45
FAM180A,chr7,False,11.45
AC002465.1,chr7,False,11.45
COL26A1,chr7,False,10.69
PIP,chr7,False,10.69
NRF1,chr7,False,10.69
CCDC136,chr7,False,10.69
POLR2J3,chr7,False,10.69
POLR2J,chr7,False,10.69
ODCP,chr7,False,10.69
PMS2P12,chr7,False,10.69
CNTNAP2-AS1,chr7,False,10.69
CLCN1,chr7,False,10.69
PIP5K1P2,chr7,False,10.69
CICP14,chr7,False,10.69
CLEC5A,chr7,False,10.69
OR2A2,chr7,False,10.69
AC105052.4,chr7,False,10.69
CXADRP2,chr15,False,10.69
OR2A41P,chr7,False,10.69
OR9P1P,chr7,False,10.69
OR9N1P,chr7,False,10.69
AC105052.2,chr7,False,10.69
OR9A4,chr7,False,10.69
AC105052.1,chr7,False,10.69
CR769767.1,chr9,False,10.69
OR11J7P,chr15,False,10.69
OR2A5,chr7,False,10.69
OR9A3P,chr7,False,10.69
AC105052.5,chr7,False,10.69
CALU,chr7,False,10.69
OR2A3P,chr7,False,10.69
OR2A12,chr7,False,10.69
OR2A25,chr7,False,10.69
OR2A13P,chr7,False,10.69
OR9A2,chr7,False,10.69
OR9A1P,chr7,False,10.69
OR2A14,chr7,False,10.69
OR6W1P,chr7,False,10.69
OR6V1,chr7,False,10.69
OR6B1,chr7,False,10.69
OR2AO1P,chr7,False,10.69
CUX1,chr7,False,10.69
CHCHD3,chr7,False,10.69
C7orf77,chr7,False,10.69
OR2A15P,chr7,False,10.69
CFHR1,chr1,False,10.69
OR2R1P,chr7,False,10.69
CAPZA1P5,chr7,False,10.69
CCT4P1,chr7,False,10.69
AC105052.3,chr7,False,10.69
OR2Q1P,chr7,False,10.69
ORAI2,chr7,False,10.69
OPN1SW,chr7,False,10.69
OR10AC1,chr7,False,10.69
CDC26P1,chr7,False,10.69
OR2F2,chr7,False,10.69
OR2F1,chr7,False,10.69
CDRT15P13,chr14,False,10.69
CYCSP20,chr7,False,10.69
AL935212.1,chr9,False,10.69
AC008038.1,chr7,False,10.69
KPNA2P2,chr7,False,10.69
AC010655.2,chr7,False,10.69
LEP,chr7,False,10.69
AC010655.1,chr7,False,10.69
ENPP7P12,chr8,False,10.69
EPHA1,chr7,False,10.69
EPHA1-AS1,chr7,False,10.69
EPHB6,chr7,False,10.69
EXOC4,chr7,False,10.69
AC183088.4,chr15,False,10.69
KLHDC10,chr7,False,10.69
KEL,chr7,True,10.69
KCP,chr7,False,10.69
AGK,chr7,False,10.69
FAM131B,chr7,False,10.69
FAM185A,chr7,False,10.69
IRF5,chr7,False,10.69
LINC01007,chr7,False,10.69
AC010655.3,chr7,False,10.69
AC010655.4,chr7,False,10.69
ADCK2,chr7,False,10.69
AC011005.2,chr7,False,10.69
AC011005.1,chr7,False,10.69
AC245427.1,chr7,False,10.69
AC245427.2,chr7,False,10.69
LYPLA1P1,chr7,False,10.69
LRWD1,chr7,False,10.69
ATP6V1FNB,chr7,False,10.69
LRRC4,chr7,False,10.69
LRRC17,chr7,False,10.69
LONRF2P4,chr15,False,10.69
LMOD2,chr7,False,10.69
LLCFC1,chr7,False,10.69
LINC02830,chr7,False,10.69
LINC02203,chr15,False,10.69
ATP6V1F,chr7,False,10.69
IQUB,chr7,False,10.69
AHCYL2,chr7,False,10.69
