Gene,chromosome,IsJCGA,AmplificationPercentage
AC134981.1,chr15,False,12.16
AC135068.10,chr15,False,12.16
NF1P9,chr15,False,12.16
AC183088.1,chr15,False,12.16
POTEB,chr15,False,12.16
NF1P2,chr15,False,12.16
AC183088.3,chr15,False,12.16
AC183088.2,chr15,False,12.16
AC183088.4,chr15,False,12.16
AC023310.3,chr15,False,11.97
AL512310.11,chr14,False,11.97
AL512624.2,chr14,False,11.97
RNU6-1268P,chr14,False,11.97
AL589743.1,chr14,False,11.97
NF1P11,chr14,False,11.97
NBEAP6,chr14,False,11.97
NF1P4,chr14,False,11.97
CDRT15P13,chr14,False,11.97
GOLGA6L6,chr15,False,11.97
THOC3-AS1,chr5,False,11.97
BMS1P17,chr14,False,11.97
SPATA31E2P,chr15,False,11.97
MED15P6,chr14,False,11.97
AL589743.4,chr14,False,11.97
OR4K16P,chr14,False,11.97
POTEG,chr14,False,11.97
GOLGA8CP,chr15,False,11.97
AL512624.1,chr14,False,11.97
AL929602.1,chr14,False,11.97
AC023310.1,chr15,False,11.97
AL512310.3,chr14,False,11.97
AC026495.1,chr15,False,11.97
AC026495.2,chr15,False,11.97
RN7SL759P,chr15,False,11.97
OR7E140P,chr12,False,11.97
AC083906.4,chr3,False,11.78
AC023310.2,chr15,False,11.78
IGHV1OR15-6,chr15,False,11.78
AC005829.2,chr17,False,11.78
CHEK2P2,chr15,False,11.78
GRAMD4P3,chr14,False,11.78
AC023310.4,chr15,False,11.78
MAPK8IP1P1,chr17,False,11.78
AC005829.1,chr17,False,11.78
MIR5701-1,chr15,False,11.58
RNU6-749P,chr15,False,11.58
POTEB2,chr15,False,11.58
LINC01193,chr15,False,11.58
LONRF2P3,chr15,False,11.58
MTCO3P42,chr4,False,11.58
LINC01962,chr5,False,11.58
MIR3118-2,chr15,False,11.58
USP17L2,chr8,False,11.58
LINC01297,chr14,False,11.58
SNX18P24,chr4,False,11.58
AC012414.4,chr15,False,11.58
AC012414.5,chr15,False,11.58
AC012414.6,chr15,False,11.58
FOXO1B,chr5,False,11.58
GRAMD4P5,chr15,False,11.58
MIR8089,chr5,False,11.58
RNU6-498P,chr15,False,11.58
AC119751.1,chr4,False,11.58
AC119751.4,chr4,False,11.58
AC012414.3,chr15,False,11.58
AC012414.2,chr15,False,11.58
AC012414.1,chr15,False,11.58
AC119751.6,chr4,False,11.58
AC119751.7,chr4,False,11.58
NF1P1,chr15,False,11.58
OR11J2P,chr15,False,11.58
OR11J5P,chr15,False,11.58
AC119751.8,chr4,False,11.58
ZNF519P2,chr15,False,11.58
AC037471.2,chr15,False,11.58
OR2V1,chr5,False,11.58
OR2V2,chr5,False,11.58
AC119751.2,chr4,False,11.58
KANSL1-AS1,chr17,False,11.39
ANKRD20A17P,chr4,False,11.39
AL512310.1,chr14,False,11.39
AL589743.2,chr14,False,11.39
OR4N2,chr14,False,11.39
AL512310.5,chr14,False,11.39
AL512310.6,chr14,False,11.39
AC119751.5,chr4,False,11.39
BX664718.1,chr9,False,11.39
OR11H2,chr14,False,11.39
AC119751.3,chr4,False,11.2
BTNL9,chr5,False,11.2
HCP5B,chr6,False,11.2
TRIM41,chr5,False,11.2
AC008620.2,chr5,False,11.2
AC008620.1,chr5,False,11.2
ZNF705CP,chr8,False,11.2
MIR4638,chr5,False,11.2
TRIM7-AS1,chr5,False,11.2
OR4F5,chr1,False,11.2
AC008443.7,chr5,False,11.2
ARHGAP42P4,chr14,False,11.2
AC008443.4,chr5,False,11.2
AC008443.3,chr5,False,11.2
RNA5SP254,chr8,False,11.2
AC008443.1,chr5,False,11.2
DEFB108E,chr8,False,11.2
TRIM7,chr5,False,11.2
AL512310.2,chr14,False,11.2
CFHR3,chr1,False,11.2
RACK1,chr5,False,11.2
AL512310.9,chr14,False,11.2
ZDHHC11,chr5,False,11.2
AL512310.7,chr14,False,11.2
FAM66A,chr8,False,11.0
SNORD95,chr5,False,11.0
AC087203.2,chr8,False,11.0
AC087203.1,chr8,False,11.0
USP17L7,chr8,False,11.0
ARL17B,chr17,False,11.0
CTC-338M12.4,chr5,False,11.0
SNORD96A,chr5,False,11.0
DEFB109D,chr8,False,10.81
TRIM52,chr5,False,10.81
FAM90A2P,chr8,False,10.81
IGHVII-30-1,chr14,False,10.81
IGHV3-30-2,chr14,False,10.81
OR7E148P,chr12,False,10.81
TRIM52-AS1,chr5,False,10.62
RNU6-705P,chr5,False,10.62
MUC20,chr3,False,10.62
AC138035.1,chr5,False,10.62
AC008443.5,chr5,False,10.62
AC138035.2,chr5,False,10.62
AC008443.6,chr5,False,10.62
AC138035.3,chr5,False,10.62
AC008443.2,chr5,False,10.62
RHPN2P1,chr15,False,10.62
RRP7A,chr22,False,10.42
ACOT1,chr14,False,10.42
AMYP1,chr1,False,10.42
NT5CP2,chr14,False,10.42
SPCS2P3,chr5,False,10.23
OR11H13P,chr14,False,10.23
ENPP7P12,chr8,False,10.23
FAM86B1,chr8,False,10.23
DEFB130A,chr8,False,10.23
DEFB131D,chr8,False,10.23
AC100757.2,chr15,False,10.23
AC100757.1,chr15,False,10.23
FGFR3P5,chr16,False,10.23
ALG1L11P,chr8,False,10.23
AC145124.1,chr8,False,10.23
GUSBP3,chr5,False,10.04
MTCO3P39,chr4,False,10.04
CDH12P2,chr5,False,10.04
CCL3L3,chr17,False,10.04
AC243829.7,chr17,False,10.04
TBC1D3B,chr17,False,10.04
MTND3P22,chr4,False,10.04
AC139495.1,chr5,False,10.04
AC139495.2,chr5,False,10.04
AC118282.1,chr4,False,10.04
AC243829.1,chr17,False,10.04
SNX18P23,chr4,False,10.04
NAIPP3,chr5,False,10.04
AC118282.4,chr4,False,10.04
CFHR1,chr1,False,10.04
LINC01574,chr5,False,9.85
FAM86B2,chr8,False,9.85
FAM90A25P,chr8,False,9.85
ENPP7P6,chr8,False,9.85
DEFB109A,chr8,False,9.85
AC087203.3,chr8,False,9.85
AC113391.2,chr5,False,9.85
ALG1L12P,chr8,False,9.85
U4,chr5,False,9.85
NAIPP1,chr5,False,9.65
OR1X1P,chr5,False,9.65
CDH12P1,chr5,False,9.65
SERF1A,chr5,False,9.65
SERF1B,chr5,False,9.65
NAIPP2,chr5,False,9.65
CDH12P3,chr5,False,9.65
SMN2,chr5,False,9.65
SMN1,chr5,False,9.65
LINC01485,chr5,False,9.65
GUSBP15,chr5,False,9.65
AC139272.1,chr5,False,9.65
AC113391.1,chr5,False,9.65
GUSBP14,chr5,False,9.65
AC140134.1,chr5,False,9.65
AC146944.1,chr5,False,9.65
GUSBP16,chr5,False,9.65
AC139834.1,chr5,False,9.65
AC146944.2,chr5,False,9.65
GTF2H2B,chr5,False,9.65
AC138866.1,chr5,False,9.65
AC131392.1,chr5,False,9.46
UNC5A,chr5,False,9.46
GUSBP13,chr5,False,9.46
AC118282.2,chr4,False,9.46
RN7SL199P,chr17,False,9.27
HLA-T,chr6,False,9.27
FAM215B,chr17,False,9.27
GGT3P,chr22,False,9.27
DDX39BP1,chr6,False,9.27
RDM1P2,chr17,False,9.27
LRRC37A2,chr17,False,9.27
ARL17A,chr17,False,9.27
AL627309.1,chr1,False,9.27
AC068587.4,chr8,False,9.27
AL627309.3,chr1,False,9.27
AL645929.1,chr6,False,9.27
AC118282.3,chr4,False,9.27
LILRA6,chr19,False,9.27
HLA-H,chr6,False,9.27
AC009060.1,chr16,False,9.07
AC130352.1,chr8,False,9.07
RN7SL584P,chr15,False,8.88
BCAR1P1,chr15,False,8.88
AC140125.3,chr5,False,8.88
AC087386.2,chr15,False,8.88
AC087386.1,chr15,False,8.88
BMS1P15,chr15,False,8.88
AC106795.2,chr5,False,8.88
AC106795.3,chr5,False,8.88
AC245052.3,chr19,False,8.88
AC092865.4,chr12,False,8.69
PPP1R26P2,chr22,False,8.69
PPP1R26P4,chr22,False,8.69
OCLNP1,chr5,False,8.69
GTF2H2,chr5,False,8.69
AC092865.3,chr12,False,8.69
TSPAN17,chr5,False,8.69
HK3,chr5,False,8.69
FAM230E,chr22,False,8.69
MT2P1,chr4,False,8.49
SERHL2,chr22,False,8.49
AC139491.5,chr5,False,8.49
AC139491.3,chr5,False,8.49
FAM153B,chr5,False,8.49
AC027309.1,chr5,False,8.49
STK10,chr5,False,8.49
AC139491.7,chr5,False,8.49
ERVV-2,chr19,False,8.49
AC139491.4,chr5,False,8.49
AL365272.1,chr6,False,8.49
RN7SL656P,chr17,False,8.3
LRRC37A,chr17,False,8.3
FGF7P4,chr9,False,8.3
AL031601.2,chr10,False,8.3
FGF7P5,chr9,False,8.3
BX088651.3,chr9,False,8.3
OR1X5P,chr5,False,8.3
AC140125.2,chr5,False,8.3
AL589743.3,chr14,False,8.3
AL589182.2,chr14,False,8.3
NBEAP5,chr14,False,8.3
AL031601.1,chr10,False,8.11
AC008132.2,chr22,False,8.11
AC106795.5,chr5,False,8.11
AC024940.4,chr12,False,8.11
NAIP,chr5,False,8.11
AC139491.1,chr5,False,8.11
EIF4E1B,chr5,False,7.92
AL450998.1,chr1,False,7.92
AC139491.2,chr5,False,7.92
MIR4281,chr5,False,7.92
SUDS3P1,chr5,False,7.92
SPATA31E3P,chr15,False,7.92
AC139491.6,chr5,False,7.92
SPDYE16,chr7,False,7.92
AC092745.3,chr12,False,7.92
AC139493.2,chr5,False,7.92
AC092745.1,chr12,False,7.72
AC004980.3,chr7,False,7.72
RPS29P12,chr5,False,7.72
MIR5003,chr5,False,7.72
AC092745.2,chr12,False,7.72
AC139491.8,chr5,False,7.72
RPS3AP34,chr8,False,7.72
AC068587.2,chr8,False,7.72
FAM153A,chr5,False,7.72
DUXAP9,chr14,False,7.53
RPS3AP43,chr12,False,7.53
SNORA63,chr3,False,7.53
AC139493.1,chr5,False,7.53
UNC93B2,chr7,False,7.53
C5orf60,chr5,False,7.53
LINC00937,chr12,False,7.53
AC136604.1,chr5,False,7.53
AL589182.3,chr14,False,7.53
AC136604.2,chr5,False,7.53
DEFB109C,chr8,False,7.53
POTEF,chr2,False,7.34
AC027309.2,chr5,False,7.34
OR7E136P,chr7,False,7.34
DUSP22,chr6,False,7.34
AC068587.8,chr8,False,7.34
NAMPTP2,chr5,False,7.34
AC008700.1,chr5,False,7.34
EFCAB9,chr5,False,7.34
GRAMD4P4,chr14,False,7.34
SDHAP2,chr3,False,7.34
PRELID2,chr5,False,7.34
RNU6-17P,chr15,False,7.34
ASS1P10,chr5,False,7.34
AC137770.1,chr5,False,7.34
RNU6-1049P,chr2,False,7.34
AC011411.1,chr5,False,7.34
AC018865.1,chr2,False,7.34
UBTD2,chr5,False,7.34
AL589182.1,chr14,False,7.34
DEFB103A,chr8,False,7.34
POTEF-AS1,chr2,False,7.34
MUC20-OT1,chr3,False,7.34
ZNF705B,chr8,False,7.34
RNU1-17P,chr5,False,7.34
AC068587.6,chr8,False,7.34
BX664718.2,chr9,False,7.34
N4BP3,chr5,False,7.14
PROP1,chr5,False,7.14
AC136628.2,chr5,False,7.14
AC136628.1,chr5,False,7.14
FAM153CP,chr5,False,7.14
CKS1BP5,chr5,False,7.14
LINC02222,chr5,False,7.14
PRDX2P3,chr5,False,7.14
AC136601.1,chr5,False,7.14
ZFP2,chr5,False,7.14
CLK4,chr5,False,7.14
GRXCR2,chr5,False,7.14
AC136628.4,chr5,False,7.14
NR3C1,chr5,False,7.14
AC136632.1,chr5,False,7.14
UIMC1,chr5,False,7.14
PHYKPL,chr5,False,7.14
AC136632.2,chr5,False,7.14
GRM6,chr5,False,7.14
AC136628.3,chr5,False,7.14
MIR218-2,chr5,False,7.14
AC136601.2,chr5,False,7.14
AC016598.2,chr5,False,7.14
COL23A1,chr5,False,7.14
GSTM1,chr1,False,7.14
AC104117.3,chr5,False,7.14
AC008533.1,chr5,False,7.14
AC126915.2,chr5,False,7.14
ZNF879,chr5,False,7.14
AC126915.3,chr5,False,7.14
RN7SL646P,chr5,False,7.14
AC091925.2,chr5,False,7.14
USP17L3,chr8,False,7.14
AC091925.1,chr5,False,7.14
AC109479.3,chr5,False,7.14
AC109479.2,chr5,False,7.14
RN7SL87P,chr5,False,7.14
ARHGAP26-AS1,chr5,False,7.14
ARHGAP26-IT1,chr5,False,7.14
AC109479.1,chr5,False,7.14
RUFY1,chr5,False,7.14
RUFY1-AS1,chr5,False,7.14
GMCL2,chr5,False,7.14
AC109441.1,chr5,False,7.14
GLIDR,chr9,False,7.14
AACSP1,chr5,False,7.14
RPL7P21,chr5,False,7.14
ZNF354C,chr5,False,7.14
ZNF354B,chr5,False,7.14
ZNF354A,chr5,False,7.14
OR7E59P,chr7,False,7.14
ZNF346,chr5,False,7.14
ADAMTS2,chr5,False,7.14
RNU7-156P,chr5,False,7.14
MIR5197,chr5,False,7.14
IGKV1OR10-1,chr10,False,7.14
PIGFP1,chr5,False,7.14
AC104117.4,chr5,False,7.14
YIPF5,chr5,False,7.14
RMND5B,chr5,False,7.14
AC104117.1,chr5,False,7.14
AC104117.2,chr5,False,7.14
HNRNPH1,chr5,False,7.14
AC008696.1,chr5,False,7.14
AC008696.2,chr5,False,7.14
HNRNPAB,chr5,False,7.14
OR2Y1,chr5,False,7.14
AC104117.5,chr5,False,7.14
AC126915.1,chr5,False,7.14
RN7SKP246,chr5,False,7.14
OR2AI1P,chr5,False,7.14
DEFB108A,chr8,False,7.14
RN7SKP70,chr5,False,7.14
NHP2,chr5,False,7.14
AC008659.1,chr5,False,7.14
AC008716.1,chr5,False,7.14
AC008652.1,chr5,False,7.14
HMHB1,chr5,False,7.14
AC132803.1,chr5,False,7.14
KCTD16,chr5,False,7.14
ZNF454,chr5,False,7.14
RNU1-39P,chr5,False,7.14
AC130365.1,chr8,False,6.95
TCERG1,chr5,False,6.95
ANXA6,chr5,False,6.95
USP17L8,chr8,False,6.95
PLAC8L1,chr5,False,6.95
RPL7AP33,chr5,False,6.95
NKX2-5,chr5,False,6.95
TCOF1,chr5,False,6.95
CCDC69,chr5,False,6.95
LINC01844,chr5,False,6.95
AC022106.1,chr5,False,6.95
AC022106.2,chr5,False,6.95
STC2,chr5,False,6.95
AC113348.3,chr5,False,6.95
AC113348.2,chr5,False,6.95
AC113348.1,chr5,False,6.95
ZNF300,chr5,False,6.95
ZNF300P1,chr5,False,6.95
AC008453.2,chr5,False,6.95
AC008453.1,chr5,False,6.95
AC005351.1,chr5,False,6.95
ARHGAP26,chr5,False,6.95
B4GALT7,chr5,False,6.95
GM2A,chr5,False,6.95
IGHVII-30-21,chr14,False,6.95
AC008378.1,chr5,False,6.95
ARSI,chr5,False,6.95
IGHV4-31,chr14,False,6.95
IGHV3-29,chr14,False,6.95
ZNF346-IT1,chr5,False,6.95
LARS1,chr5,False,6.95
AC005592.2,chr5,False,6.95
AC005592.1,chr5,False,6.95
IGHV3-33,chr14,False,6.95
RNU7-180P,chr5,False,6.95
AC008641.1,chr5,False,6.95
AC034205.1,chr5,False,6.95
AC034205.2,chr5,False,6.95
GRK6,chr5,False,6.95
AC122714.2,chr5,False,6.95
FGF7P3,chr9,False,6.95
PFN3,chr5,False,6.95
PDLIM7,chr5,False,6.95
PDGFRL2P,chr5,False,6.95
RPL35AP17,chr5,False,6.95
RPL35AP16,chr5,False,6.95
NSD1,chr5,False,6.95
FGFR4,chr5,True,6.95
SYNPO,chr5,False,6.95
MGAT1,chr5,False,6.95
AC034205.3,chr5,False,6.95
BX664615.2,chr9,False,6.95
BX664615.1,chr9,False,6.95
RNU6-500P,chr5,False,6.95
AC008728.1,chr5,False,6.95
POU4F3,chr5,False,6.95
GPX3,chr5,False,6.95
GPR151,chr5,False,6.95
SPAG11A,chr8,False,6.95
KRT8P48,chr5,False,6.95
BNIP1,chr5,False,6.95
CD74,chr5,True,6.95
ATP6V1G1P5,chr5,False,6.95
RAB24,chr5,False,6.95
AC011383.1,chr5,False,6.95
AC011396.2,chr5,False,6.95
AC016573.1,chr5,False,6.95
AC016598.1,chr5,False,6.95
AC011396.1,chr5,False,6.95
SLC34A1,chr5,False,6.95
DOK3,chr5,False,6.95
AC011388.1,chr5,False,6.95
PRR7-AS1,chr5,False,6.95
DEFB106B,chr8,False,6.95
DEFB107B,chr8,False,6.95
PRR7,chr5,False,6.95
TMED9,chr5,False,6.95
SLC36A1,chr5,False,6.95
SLC36A3,chr5,False,6.95
DEFB108D,chr8,False,6.95
AC138819.1,chr5,False,6.95
TNIP1,chr5,False,6.95
F12,chr5,False,6.95
AC011375.1,chr5,False,6.95
AC145098.2,chr5,False,6.95
RBM27,chr5,False,6.95
ZNF705D,chr8,False,6.95
RGS14,chr5,False,6.95
IRGM,chr5,False,6.95
RBM22,chr5,False,6.95
AC139795.3,chr5,False,6.95
AC145098.1,chr5,False,6.95
AC146507.1,chr5,False,6.95
DEFB105B,chr8,False,6.95
AC139795.2,chr5,False,6.95
DCTN4,chr5,False,6.95
DDX41,chr5,False,6.95
AC091887.1,chr5,False,6.95
DEFB104B,chr8,False,6.95
AC011396.3,chr5,False,6.95
AC139795.1,chr5,False,6.95
PRMT1P1,chr5,False,6.95
SLC36A2,chr5,False,6.95
FAM193B,chr5,False,6.95
AC006972.1,chr7,False,6.95
PPP2R2B-IT1,chr5,False,6.95
AC146507.2,chr5,False,6.95
PPP2R2B,chr5,False,6.95
FAM66D,chr8,False,6.95
FAM66E,chr8,False,6.95
RPS14,chr5,False,6.95
AC134684.11,chr8,False,6.95
SMIM3,chr5,False,6.95
LMAN2,chr5,False,6.95
AC091959.1,chr5,False,6.95
SNCB,chr5,False,6.95
AC011346.1,chr5,False,6.95
NDST1,chr5,False,6.95
NDST1-AS1,chr5,False,6.95
MIR8056,chr5,False,6.95
AC130366.1,chr8,False,6.95
RPL7P19,chr5,False,6.95
RNA5SP200,chr5,False,6.95
AC146507.3,chr5,False,6.95
DBN1,chr5,False,6.95
SH3RF2,chr5,False,6.95
MYOZ3,chr5,False,6.95
PRELID1,chr5,False,6.95
MXD3,chr5,False,6.95
RNA5SP196,chr5,False,6.95
AC011407.1,chr5,False,6.76
ATP6V0E1,chr5,False,6.76
G3BP1,chr5,False,6.76
AC008571.1,chr5,False,6.76
LTC4S,chr5,False,6.76
AC010285.3,chr5,False,6.76
AC010285.1,chr5,False,6.76
AC008571.2,chr5,False,6.76
AC008610.1,chr5,False,6.76
HBEGF,chr5,False,6.76
AC011406.1,chr5,False,6.76
AC010297.1,chr5,False,6.76
MIR6499,chr5,False,6.76
VTRNA1-1,chr5,False,6.76
DIAPH1-AS1,chr5,False,6.76
MIR6831,chr5,False,6.76
DND1,chr5,False,6.76
VTRNA1-2,chr5,False,6.76
AC010285.2,chr5,False,6.76
GNPDA1,chr5,False,6.76
HMGN1P16,chr5,False,6.76
HDAC3,chr5,False,6.76
VTRNA1-3,chr5,False,6.76
GALNT10,chr5,False,6.76
MCCD1P1,chr6,False,6.76
DPYSL3,chr5,False,6.76
DIAPH1,chr5,False,6.76
CDC23,chr5,False,6.76
MIR4634,chr5,False,6.76
AC011352.3,chr5,False,6.76
AC010591.1,chr5,False,6.76
AC011379.1,chr5,False,6.76
HLA-DQA1,chr6,False,6.76
AC011374.3,chr5,False,6.76
AC011374.2,chr5,False,6.76
AC005609.5,chr5,False,6.76
AC011374.1,chr5,False,6.76
AC011370.1,chr5,False,6.76
AC005609.2,chr5,False,6.76
AC011352.2,chr5,False,6.76
AC010476.1,chr5,False,6.76
GFPT2,chr5,False,6.76
AC011352.1,chr5,False,6.76
AC011351.1,chr5,False,6.76
GFRA3,chr5,False,6.76
MAML1,chr5,False,6.76
EEF1GP2,chr5,False,6.76
AC011337.1,chr5,False,6.76
AC007003.1,chr7,False,6.76
HIGD2A,chr5,False,6.76
WDR55,chr5,False,6.76
MAPK9,chr5,False,6.76
EIF4EBP3,chr5,False,6.76
AC005618.1,chr5,False,6.76
AC008438.2,chr5,False,6.76
AC008438.1,chr5,False,6.76
AC008429.4,chr5,False,6.76
AC008429.3,chr5,False,6.76
AC008429.2,chr5,False,6.76
AC008429.1,chr5,False,6.76
AC011405.1,chr5,False,6.76
AC010476.2,chr5,False,6.76
AC011399.1,chr5,False,6.76
AC008410.1,chr5,False,6.76
GLRA1,chr5,False,6.76
DELE1,chr5,False,6.76
AC005618.4,chr5,False,6.76
AC008393.1,chr5,False,6.76
WNT8A,chr5,False,6.76
MARCOL,chr5,False,6.76
AC011379.2,chr5,False,6.76
AC005618.3,chr5,False,6.76
AC005618.2,chr5,False,6.76
AC010251.1,chr5,False,6.76
AC008663.3,chr5,False,6.76
AC008625.1,chr5,False,6.76
AC008781.2,chr5,False,6.76
FAM13B,chr5,False,6.76
MIR1229,chr5,False,6.76
NPM1,chr5,True,6.76
CAMK2A,chr5,False,6.76
AC022217.1,chr5,False,6.76
TMCO6,chr5,False,6.76
AC022217.2,chr5,False,6.76
AC022217.3,chr5,False,6.76
AC022217.4,chr5,False,6.76
TAF7,chr5,False,6.76
NRG2,chr5,False,6.76
CLMAT3,chr5,False,6.76
C5orf46,chr5,False,6.76
CLTB,chr5,False,6.76
CNOT6,chr5,False,6.76
CNOT8,chr5,False,6.76
FAF2,chr5,False,6.76
FLT4,chr5,False,6.76
MGAT4B,chr5,False,6.76
ZMAT2,chr5,False,6.76
FGF18,chr5,False,6.76
TLX3,chr5,False,6.76
CDX1,chr5,False,6.76
CDC42P5,chr5,False,6.76
CD14,chr5,False,6.76
