Gene,chromosome,IsJCGA,AmplificationPercentage
CFHR2,chr1,False,36.11
CFHR5,chr1,False,36.11
CHCHD4P5,chr1,False,36.11
RNU6-179P,chr1,False,36.11
CHML,chr1,False,36.11
TRMT1L,chr1,False,36.11
CHRM3,chr1,False,36.11
CHRM3-AS1,chr1,False,36.11
CHRM3-AS2,chr1,False,36.11
RPS7P2,chr1,False,36.11
RPS7P3,chr1,False,36.11
RPS7P5,chr1,False,36.11
TRIM67-AS1,chr1,False,36.11
TRIM67,chr1,False,36.11
RPSAP21,chr1,False,36.11
PRR13P1,chr1,False,36.11
TRIM58,chr1,False,36.11
LINC01736,chr1,False,36.11
AL023754.1,chr1,False,36.11
AL160408.6,chr1,False,36.11
AL133380.1,chr1,False,36.11
RN7SL148P,chr1,False,36.11
ATP5MC2P1,chr1,False,36.11
AL136171.2,chr1,False,36.11
AL136171.1,chr1,False,36.11
AL135931.1,chr1,False,36.11
AL133553.2,chr1,False,36.11
AL133553.1,chr1,False,36.11
AL133516.1,chr1,False,36.11
RN7SKP55,chr1,False,36.11
AURKAP1,chr1,False,36.11
AL133390.1,chr1,False,36.11
AL133383.2,chr1,False,36.11
AL133383.1,chr1,False,36.11
B3GALNT2,chr1,False,36.11
AL136372.2,chr1,False,36.11
RNU6-947P,chr1,False,36.11
RNU6-968P,chr1,False,36.11
RNU6-983P,chr1,False,36.11
RNU6-999P,chr1,False,36.11
AL122018.2,chr1,False,36.11
AL122018.1,chr1,False,36.11
AL122008.3,chr1,False,36.11
AL122008.2,chr1,False,36.11
AL122008.1,chr1,False,36.11
AL122003.2,chr1,False,36.11
LINC02775,chr1,False,36.11
AL122003.1,chr1,False,36.11
MIR664A,chr1,False,36.11
AL136322.1,chr1,False,36.11
AL136456.1,chr1,False,36.11
BECN2,chr1,False,36.11
RN7SL464P,chr1,False,36.11
AL160408.5,chr1,False,36.11
AL160408.4,chr1,False,36.11
AL160408.3,chr1,False,36.11
AL160408.2,chr1,False,36.11
AL160408.1,chr1,False,36.11
AL160286.3,chr1,False,36.11
AL160286.2,chr1,False,36.11
AL160286.1,chr1,False,36.11
AL158214.2,chr1,False,36.11
AL158214.1,chr1,False,36.11
AL158011.1,chr1,False,36.11
LINC02769,chr1,False,36.11
LINC02774,chr1,False,36.11
MIR555,chr1,False,36.11
AL136988.1,chr1,False,36.11
AL139418.1,chr1,False,36.11
AL139161.1,chr1,False,36.11
WDR64,chr1,False,36.11
ARV1,chr1,False,36.11
RN7SL299P,chr1,False,36.11
RNU6-693P,chr1,False,36.11
ASH1L,chr1,False,36.11
ASH1L-IT1,chr1,False,36.11
ASPM,chr1,False,36.11
RNU6-725P,chr1,False,36.11
AL138778.1,chr1,False,36.11
AL137157.1,chr1,False,36.11
AL136988.2,chr1,False,36.11
RN7SKP195,chr1,False,36.11
RNU7-13P,chr1,False,36.11
AL023754.2,chr1,False,36.11
C1orf229,chr1,False,36.11
USH2A,chr1,False,36.11
AL161640.1,chr1,False,36.11
RFKP1,chr1,False,36.11
C1orf100,chr1,False,36.11
C1orf105,chr1,False,36.11
AL031864.2,chr1,False,36.11
AL161640.2,chr1,False,36.11
AL031864.1,chr1,False,36.11
AL161640.3,chr1,False,36.11
C1orf115,chr1,False,36.11
C1orf131,chr1,False,36.11
C1orf198,chr1,False,36.11
C1orf21,chr1,False,36.11
CRB1,chr1,False,36.11
USH2A-AS2,chr1,False,36.11
C1orf53,chr1,False,36.11
LINC01774,chr1,False,36.11
C1orf68,chr1,False,36.11
C1orf74,chr1,False,36.11
LINC01745,chr1,False,36.11
RN7SL654P,chr1,False,36.11
RN7SL668P,chr1,False,36.11
LINC01744,chr1,False,36.11
LINC01743,chr1,False,36.11
RPL22P24,chr1,False,36.11
XRCC6P3,chr1,False,36.11
LINC01741,chr1,False,36.11
RBM8A,chr1,False,36.11
USH2A-AS1,chr1,False,36.11
RPL10AP5,chr1,False,36.11
VN1R5,chr1,False,36.11
RNVU1-18,chr1,False,36.11
RN7SKP12,chr1,False,36.11
RNU7-183P,chr1,False,36.11
VN1R17P,chr1,False,36.11
AL118511.4,chr1,False,36.11
AL118511.3,chr1,False,36.11
AL118511.2,chr1,False,36.11
AL118511.1,chr1,False,36.11
AL117352.1,chr1,False,36.11
RIMKLBP2,chr1,False,36.11
BPNT1,chr1,False,36.11
MIR6736,chr1,False,36.11
AL109810.1,chr1,False,36.11
VDAC1P10,chr1,False,36.11
RNVU1-23,chr1,False,36.11
BX571673.1,chr1,False,36.11
MIR6737,chr1,False,36.11
VAMP4,chr1,False,36.11
RNVU1-6,chr1,False,36.11
LINC02779,chr1,False,36.11
UTP25,chr1,False,36.11
AL078645.2,chr1,False,36.11
AL078645.1,chr1,False,36.11
AL078644.1,chr1,False,36.11
RNY4P16,chr1,False,36.11
RGS7,chr1,False,36.11
BX323014.1,chr1,False,36.11
BX323046.1,chr1,False,36.11
BX323046.2,chr1,False,36.11
CR589904.2,chr1,False,36.11
PP2672,chr1,False,36.11
CREB3L4,chr1,False,36.11
OR2M4,chr1,False,36.11
OR2T7,chr1,False,36.11
OR2T6,chr1,False,36.11
OR2T5,chr1,False,36.11
OR2T4,chr1,False,36.11
OR2T33,chr1,False,36.11
OR2T32P,chr1,False,36.11
OR2T3,chr1,False,36.11
OR2T2,chr1,False,36.11
GGPS1,chr1,False,36.11
OR2T12,chr1,False,36.11
OR2T1,chr1,False,36.11
SNX2P1,chr1,False,36.11
OR2M7,chr1,False,36.11
OR2M5,chr1,False,36.11
OR2M3,chr1,False,36.11
OR9H1P,chr1,False,36.11
OR2M2,chr1,False,36.11
SOAT1,chr1,False,36.11
OR2M1P,chr1,False,36.11
OR2L9P,chr1,False,36.11
OR2L8,chr1,False,36.11
OR2L5,chr1,False,36.11
OR2L3,chr1,False,36.11
OR2L2,chr1,False,36.11
JTB,chr1,False,36.11
OR2L1P,chr1,False,36.11
OR2L13,chr1,False,36.11
OR2G6,chr1,False,36.11
OR2G3,chr1,False,36.11
OR2G2,chr1,False,36.11
OR2T8,chr1,False,36.11
OR2W3,chr1,False,36.11
MYOCOS,chr1,False,36.11
MYOC,chr1,False,36.11
FDPS,chr1,False,36.11
FDPSP1,chr1,False,36.11
FGFR3P6,chr1,False,36.11
FH,chr1,True,36.11
KIF28P,chr1,False,36.11
KIF26B-AS1,chr1,False,36.11
KIF26B,chr1,False,36.11
OR6R1P,chr1,False,36.11
SNORD116,chr1,False,36.11
OR6F1,chr1,False,36.11
FMN2,chr1,False,36.11
KF455155.1,chr1,False,36.11
KCTD3,chr1,False,36.11
FO393422.1,chr1,False,36.11
KCNT2,chr1,False,36.11
KCNN3,chr1,False,36.11
FTH1P25,chr1,False,36.11
G0S2,chr1,False,36.11
GALNT2,chr1,False,36.11
GAPDHP24,chr1,False,36.11
7SK,chr1,False,36.11
GCSAML,chr1,False,36.11
GCSAML-AS1,chr1,False,36.11
OR3D1P,chr1,False,36.11
KCNK2,chr1,False,36.11
OR2X1P,chr1,False,36.11
KCNK1,chr1,False,36.11
OR2W5,chr1,False,36.11
SNRPD2P2,chr1,False,36.11
OR2C3,chr1,False,36.11
OR2B11,chr1,False,36.11
OR2AS2P,chr1,False,36.11
TGFB2,chr1,False,36.11
NUP210L,chr1,False,36.11
NUDT17,chr1,False,36.11
TFDP1P1,chr1,False,36.11
TFB2M,chr1,False,36.11
NTPCR,chr1,False,36.11
HDAC1P2,chr1,False,36.11
SUCO,chr1,False,36.11
HEATR1,chr1,False,36.11
HJV,chr1,False,36.11
SWT1,chr1,False,36.11
HMCN1,chr1,False,36.11
NPHS2,chr1,False,36.11
HMGN2P18,chr1,False,36.11
NOTCH2NLA,chr1,False,36.11
HNRNPA1P42,chr1,False,36.11
HNRNPA1P54,chr1,False,36.11
TARBP1,chr1,False,36.11
NLRP3,chr1,False,36.11
HNRNPU,chr1,False,36.11
NID1,chr1,False,36.11
NIBAN1,chr1,False,36.11
HSD11B1,chr1,False,36.11
HSD11B1-AS1,chr1,False,36.11
HSD17B7P1,chr1,False,36.11
TBCE,chr1,False,36.11
NEK7,chr1,False,36.11
IARS2,chr1,False,36.11
IER5,chr1,False,36.11
TDRD5,chr1,False,36.11
NXNP1,chr1,False,36.11
TGFB2-AS1,chr1,False,36.11
OR2AK2,chr1,False,36.11
TGFB2-OT1,chr1,False,36.11
SPATA17,chr1,False,36.11
SPATA17-AS1,chr1,False,36.11
OR2AJ1,chr1,False,36.11
GNG4,chr1,False,36.11
IVNS1ABP,chr1,False,36.11
GNPAT,chr1,False,36.11
GNRHR2,chr1,False,36.11
OR1C1,chr1,False,36.11
OR14L1P,chr1,False,36.11
ITGA10,chr1,False,36.11
OR14K1,chr1,False,36.11
OR14I1,chr1,False,36.11
OR14C36,chr1,False,36.11
OR14A2,chr1,False,36.11
OR14A16,chr1,False,36.11
GPATCH2,chr1,False,36.11
OR13G1,chr1,False,36.11
GPR137B,chr1,False,36.11
OR11L1,chr1,False,36.11
SPRTN,chr1,False,36.11
IRF6,chr1,False,36.11
IRF2BP2,chr1,False,36.11
THAP12P8,chr1,False,36.11
GREM2,chr1,False,36.11
NBPF10,chr1,False,36.11
OPN3,chr1,False,36.11
GS1-279B7.1,chr1,False,36.11
TGIF2P1,chr1,False,36.11
ODR4,chr1,False,36.11
SNORA36B,chr1,False,36.11
FCF1P7,chr1,False,36.11
LINC00210,chr1,False,36.11
AC104462.1,chr1,False,36.11
DENND1B,chr1,False,36.11
DENND4B,chr1,False,36.11
MTCYBP14,chr1,False,36.11
MTCYBP15,chr1,False,36.11
DESI2,chr1,False,36.11
TPR,chr1,False,36.11
PLA2G4A,chr1,False,36.11
DISC1,chr1,False,36.11
DISC1-IT1,chr1,False,36.11
LAMB3,chr1,False,36.11
PKLR,chr1,False,36.11
SH3BP5L,chr1,False,36.11
AC104465.1,chr1,False,36.11
AC104462.2,chr1,False,36.11
DNAJC19P8,chr1,False,36.11
FASLG,chr1,False,36.11
AC104335.2,chr1,False,36.11
AC104335.1,chr1,False,36.11
KRTCAP2,chr1,False,36.11
DNM3,chr1,False,36.11
DNM3-IT1,chr1,False,36.11
DNM3OS,chr1,False,36.11
TOR3A,chr1,False,36.11
PIGC,chr1,False,36.11
PIAS3,chr1,False,36.11
DPY19L4P1,chr1,False,36.11
SIPA1L2,chr1,False,36.11
AC099785.1,chr1,False,36.11
PGBD5,chr1,False,36.11
PGBD2,chr1,False,36.11
MTCO3P46,chr1,False,36.11
LCE1E,chr1,False,36.11
PLD5,chr1,False,36.11
SETP10,chr1,False,36.11
LINC00184,chr1,False,36.11
CRTC2,chr1,False,36.11
SCCPDH,chr1,False,36.11
LHX9,chr1,False,36.11
MT1HL1,chr1,False,36.11
LGALS8-AS1,chr1,False,36.11
LGALS8,chr1,False,36.11
AL355472.3,chr1,False,36.11
POU5F1P4,chr1,False,36.11
MTARC2,chr1,False,36.11
SDCCAG8,chr1,False,36.11
AC113174.2,chr1,False,36.11
AC113174.1,chr1,False,36.11
CYCSP5,chr1,False,36.11
POLR3GL,chr1,False,36.11
POLR3C,chr1,False,36.11
LDHAP2,chr1,False,36.11
MTCO1P38,chr1,False,36.11
SEPTIN14P12,chr1,False,36.11
AC011700.1,chr1,False,36.11
LCEP2,chr1,False,36.11
LCEP1,chr1,False,36.11
TRAF3IP3,chr1,False,36.11
LCE4A,chr1,False,36.11
LCE3D,chr1,False,36.11
LCE2C,chr1,False,36.11
LCE2B,chr1,False,36.11
LCE2A,chr1,False,36.11
LCE1F,chr1,False,36.11
TOMM20,chr1,False,36.11
AC099563.2,chr1,False,36.11
AC099563.1,chr1,False,36.11
ESRRG,chr1,False,36.11
EXO1,chr1,False,36.11
EXOC8,chr1,False,36.11
F13B,chr1,False,36.11
MTND4LP21,chr1,False,36.11
FABP7P1,chr1,False,36.11
MTND4P10,chr1,False,36.11
KRT18P32,chr1,False,36.11
KRT18P12,chr1,False,36.11
SLC4A1APP2,chr1,False,36.11
MTND5P18,chr1,False,36.11
MTND5P19,chr1,False,36.11
AC092811.1,chr1,False,36.11
AC092810.3,chr1,False,36.11
AC092810.2,chr1,False,36.11
AC092810.1,chr1,False,36.11
KPRP,chr1,False,36.11
FAM163A,chr1,False,36.11
KMO,chr1,False,36.11
MTND6P14,chr1,False,36.11
MTND6P15,chr1,False,36.11
MTR,chr1,False,36.11
MTRNR2L11,chr1,False,36.11
FAM204BP,chr1,False,36.11
PACERR,chr1,False,36.11
FAM89A,chr1,False,36.11
SMYD2,chr1,False,36.11
SMYD3,chr1,False,36.11
SMYD3-AS1,chr1,False,36.11
SMYD3-IT1,chr1,False,36.11
SLC39A1,chr1,False,36.11
ERO1B,chr1,False,36.11
PFN1P1,chr1,False,36.11
SLC35F3-AS1,chr1,False,36.11
EDARADD,chr1,False,36.11
EDEM3,chr1,False,36.11
EEF1A1P14,chr1,False,36.11
EEF1A1P32,chr1,False,36.11
PEX11B,chr1,False,36.11
EEF1AKNMT,chr1,False,36.11
EFCAB2,chr1,False,36.11
EGLN1,chr1,False,36.11
PDZK1,chr1,False,36.11
AC096644.3,chr1,False,36.11
AC096644.2,chr1,False,36.11
AC096644.1,chr1,False,36.11
AC096642.2,chr1,False,36.11
AC096642.1,chr1,False,36.11
AC096639.1,chr1,False,36.11
AC096638.2,chr1,False,36.11
AC096638.1,chr1,False,36.11
EIF4A1P11,chr1,False,36.11
SLC30A10,chr1,False,36.11
PDC-AS1,chr1,False,36.11
ENAH,chr1,False,36.11
PDC,chr1,False,36.11
ENO1P1,chr1,False,36.11
PCNX2,chr1,False,36.11
EPRS1,chr1,False,36.11
AC093426.2,chr1,False,36.11
AC093426.1,chr1,False,36.11
SLC35F3,chr1,False,36.11
MTND3P8,chr1,False,36.11
AL355472.2,chr1,False,36.11
RAB13,chr1,False,36.11
AL359924.1,chr1,False,36.11
AL357793.2,chr1,False,36.11
RNU5F-2P,chr1,False,36.11
AL590396.1,chr1,False,36.11
AL590396.2,chr1,False,36.11
AL590396.3,chr1,False,36.11
AL357972.1,chr1,False,36.11
MIR3124,chr1,False,36.11
MIR3123,chr1,False,36.11
AL357793.1,chr1,False,36.11
AL732292.2,chr1,False,36.11
ANKRD34A,chr1,False,36.11
AL357559.1,chr1,False,36.11
AL390728.1,chr1,False,36.11
AL590483.1,chr1,False,36.11
ANKRD35,chr1,False,36.11
AL590483.2,chr1,False,36.11
AL450990.1,chr1,False,36.11
AL590135.1,chr1,False,36.11
AL358176.1,chr1,False,36.11
AL451007.1,chr1,False,36.11
MIR1182,chr1,False,36.11
AL732292.1,chr1,False,36.11
AL358472.3,chr1,False,36.11
AL358472.2,chr1,False,36.11
AL358472.1,chr1,False,36.11
AL358452.1,chr1,False,36.11
RNU1-141P,chr1,False,36.11
AL358177.1,chr1,False,36.11
AL358176.5,chr1,False,36.11
AL358176.4,chr1,False,36.11
RNU1-132P,chr1,False,36.11
AL358176.3,chr1,False,36.11
RNU5F-8P,chr1,False,36.11
AL358176.2,chr1,False,36.11
AL451007.3,chr1,False,36.11
AL451007.2,chr1,False,36.11
RNU6-1205P,chr1,False,36.11
MIR3120,chr1,False,36.11
MCRIP2P2,chr1,False,36.11
AL663058.2,chr1,False,36.11
ZP4,chr1,False,36.11
AL390728.5,chr1,False,36.11
RNU6-1240P,chr1,False,36.11
AL445524.2,chr1,False,36.11
AL445524.1,chr1,False,36.11
AL356583.3,chr1,False,36.11
AL356583.2,chr1,False,36.11
AL390728.6,chr1,False,36.11
MIR3916,chr1,False,36.11
AL356583.1,chr1,False,36.11
AL356512.1,chr1,False,36.11
AL591623.1,chr1,False,36.11
AL591623.2,chr1,False,36.11
ZC3H11B,chr1,False,36.11
AL445305.1,chr1,False,36.11
AL390728.4,chr1,False,36.11
ABHD17AP3,chr1,False,36.11
AL450309.1,chr1,False,36.11
AL590682.1,chr1,False,36.11
AL357556.5,chr1,False,36.11
AL357556.3,chr1,False,36.11
AL357556.1,chr1,False,36.11
AL590483.3,chr1,False,36.11
RNU2-70P,chr1,False,36.11
AL590483.4,chr1,False,36.11
AL590490.1,chr1,False,36.11
RNF115,chr1,False,36.11
AL445675.2,chr1,False,36.11
AL445675.1,chr1,False,36.11
AL390728.3,chr1,False,36.11
ABL2,chr1,True,36.11
RNU6-1211P,chr1,False,36.11
AL662889.1,chr1,False,36.11
AL663058.1,chr1,False,36.11
MIPEPP2,chr1,False,36.11
AL358472.4,chr1,False,36.11
AL356364.1,chr1,False,36.11
AL512326.1,chr1,False,36.11
AL831737.1,chr1,False,36.11
AL360006.1,chr1,False,36.11
RNU6-106P,chr1,False,36.11
AL365258.1,chr1,False,36.11
LYPD8,chr1,False,36.11
AL512326.2,chr1,False,36.11
LYPD9P,chr1,False,36.11
AL365258.2,chr1,False,36.11
MIR4677,chr1,False,36.11
LYPLAL1,chr1,False,36.11
LYPLAL1-AS1,chr1,False,36.11
AL513325.1,chr1,False,36.11
LYPLAL1-DT,chr1,False,36.11
AL627095.1,chr1,False,36.11
RNA5SP76,chr1,False,36.11
AL359921.2,chr1,False,36.11
AL365184.2,chr1,False,36.11
AL365184.1,chr1,False,36.11
AL606500.1,chr1,False,36.11
AL606534.1,chr1,False,36.11
AL606804.1,chr1,False,36.11
AL929236.1,chr1,False,36.11
AL360271.1,chr1,False,36.11
AL360271.2,chr1,False,36.11
RNU6-1089P,chr1,False,36.11
RNF2,chr1,False,36.11
AL360093.1,chr1,False,36.11
AL606537.1,chr1,False,36.11
AL512637.1,chr1,False,36.11
AL512637.2,chr1,False,36.11
AL512328.1,chr1,False,36.11
AL512326.5,chr1,False,36.11
AL512326.4,chr1,False,36.11
AL606534.2,chr1,False,36.11
AL512326.3,chr1,False,36.11
AL359921.1,chr1,False,36.11
AL513348.1,chr1,False,36.11
AL627095.2,chr1,False,36.11
ZNF670,chr1,False,36.11
ZNF670-ZNF695,chr1,False,36.11
MEF2AP1,chr1,False,36.11
ZNF672,chr1,False,36.11
AL451081.1,chr1,False,36.11
ZNF692,chr1,False,36.11
ZNF695,chr1,False,36.11
AL359551.1,chr1,False,36.11
AL589763.1,chr1,False,36.11
ZNF124,chr1,False,36.11
MIR4671,chr1,False,36.11
AL732414.1,chr1,False,36.11
AL359259.1,chr1,False,36.11
AL358472.7,chr1,False,36.11
AL358472.6,chr1,False,36.11
AL358472.5,chr1,False,36.11
ZNF496,chr1,False,36.11
AL359764.1,chr1,False,36.11
RNU1-74P,chr1,False,36.11
ZNF669,chr1,False,36.11
AL365366.1,chr1,False,36.11
AL513523.1,chr1,False,36.11
AL359918.2,chr1,False,36.11
AL359918.1,chr1,False,36.11
AL359853.2,chr1,False,36.11
AL359853.1,chr1,False,36.11
AL645465.1,chr1,False,36.11
AL645474.1,chr1,False,36.11
LYST,chr1,False,36.11
LYST-AS1,chr1,False,36.11
AL583825.1,chr1,False,36.11
AL359764.3,chr1,False,36.11
AL583844.1,chr1,False,36.11
AL359764.2,chr1,False,36.11
AL451081.2,chr1,False,36.11
MIR4735,chr1,False,36.11
AL390728.2,chr1,False,36.11
AL356361.3,chr1,False,36.11
RNU6-1297P,chr1,False,36.11
AL713868.1,chr1,False,36.11
RNU5A-5P,chr1,False,36.11
AL591686.1,chr1,False,36.11
AL356010.2,chr1,False,36.11
AL391832.4,chr1,False,36.11
ZBTB41,chr1,False,36.11
RNA5SP72,chr1,False,36.11
AL391832.3,chr1,False,36.11
AL390860.1,chr1,False,36.11
MIR214,chr1,False,36.11
MAP1LC3C,chr1,False,36.11
AL591848.3,chr1,False,36.11
AL391832.2,chr1,False,36.11
AL592076.1,chr1,False,36.11
AL445228.1,chr1,False,36.11
AL713999.2,chr1,False,36.11
AL355526.1,chr1,False,36.11
ZBTB18,chr1,False,36.11
MIR205HG,chr1,False,36.11
MIR215,chr1,False,36.11
AL591721.1,chr1,False,36.11
MAP3K21,chr1,False,36.11
RNA5SP79,chr1,False,36.11
AL672291.1,chr1,False,36.11
AL356273.1,chr1,False,36.11
MIR4427,chr1,False,36.11
RNA5SP80,chr1,False,36.11
AL713852.2,chr1,False,36.11
AL442065.1,chr1,False,36.11
AL391994.1,chr1,False,36.11
MIR4428,chr1,False,36.11
AL356273.2,chr1,False,36.11
RNA5SP82,chr1,False,36.11
AL356273.3,chr1,False,36.11
AL591686.2,chr1,False,36.11
MARK1,chr1,False,36.11
MIR4260,chr1,False,36.11
AL445228.2,chr1,False,36.11
AL355526.2,chr1,False,36.11
AL391832.1,chr1,False,36.11
MIR1537,chr1,False,36.11
RNU6-1283P,chr1,False,36.11
MIR194-1,chr1,False,36.11
RNU4-77P,chr1,False,36.11
AL713852.1,chr1,False,36.11
MAP10,chr1,False,36.11
AL391813.1,chr1,False,36.11
AL356010.1,chr1,False,36.11
MIR199A2,chr1,False,36.11
MIR4753,chr1,False,36.11
AL356361.2,chr1,False,36.11
AL356361.1,chr1,False,36.11
MIR205,chr1,False,36.11
AL591848.1,chr1,False,36.11
AL591848.2,chr1,False,36.11
DYRK3,chr1,False,33.33
AL451074.2,chr1,False,33.33
AL691515.2,chr1,False,33.33
CNIH3-AS1,chr1,False,33.33
AC104333.2,chr1,False,33.33
AC104333.3,chr1,False,33.33
AL691515.1,chr1,False,33.33
TOP1P1,chr1,False,33.33
DUSP5P1,chr1,False,33.33
AC104333.4,chr1,False,33.33
DUTP6,chr1,False,33.33
MRPS10P1,chr1,False,33.33
DYRK3-AS1,chr1,False,33.33
PGLYRP4,chr1,False,33.33
TOMM40L,chr1,False,33.33
AL645568.1,chr1,False,33.33
MRPS14,chr1,False,33.33
AL451074.1,chr1,False,33.33
MEF2D,chr1,False,33.33
CNIH3,chr1,False,33.33
SHC1,chr1,False,33.33
PGLYRP3,chr1,False,33.33
DTL,chr1,False,33.33
DUSP12,chr1,False,33.33
PIGR,chr1,False,33.33
AL392003.1,chr1,False,33.33
MAPKAPK2,chr1,False,33.33
CNN2P10,chr1,False,33.33
AL392003.2,chr1,False,33.33
AL451074.5,chr1,False,33.33
AL451074.4,chr1,False,33.33
SLAMF1,chr1,False,33.33
TOR1AIP1,chr1,False,33.33
TP53BP2,chr1,False,33.33
AL451085.1,chr1,False,33.33
PRKAB2,chr1,False,33.33
SHE,chr1,False,33.33
DUSP10,chr1,False,33.33
AL451074.3,chr1,False,33.33
CNIH4,chr1,False,33.33
SHCBP1L,chr1,False,33.33
CNIH3-AS2,chr1,False,33.33
DPM3,chr1,False,33.33
DPT,chr1,False,33.33
AL451085.2,chr1,False,33.33
SIGLEC30P,chr1,False,33.33
PIGM,chr1,False,33.33
PHBP11,chr1,False,33.33
AC104333.1,chr1,False,33.33
TOR1AIP2,chr1,False,33.33
SLAMF9,chr1,False,33.33
PFN1P8,chr1,False,33.33
TNFSF18,chr1,False,33.33
RPSAP17,chr1,False,33.33
RPSAP18,chr1,False,33.33
PRR9,chr1,False,33.33
MRPL55,chr1,False,33.33
EIF1P3,chr1,False,33.33
TNN,chr1,False,33.33
CICP13,chr1,False,33.33
AL391825.1,chr1,False,33.33
AC097065.1,chr1,False,33.33
CICP21,chr1,False,33.33
KRT8P45,chr1,False,33.33
AC097065.2,chr1,False,33.33
