Gene,chromosome,IsJCGA,DeletionPercentage
MAPK8IP2,chr22,False,33.33
AC002056.1,chr22,False,32.18
BX284656.1,chr22,False,32.18
AL031595.2,chr22,False,32.18
AL391117.1,chr9,False,32.18
FP325331.1,chr22,False,32.18
PRR34,chr22,False,32.18
RPL23AP82,chr22,False,32.18
FP325330.3,chr22,False,32.18
RPL35P8,chr22,False,32.18
BX537318.2,chr22,False,32.18
CLIC4P1,chr9,False,32.18
FP325330.2,chr22,False,32.18
FP325330.1,chr22,False,32.18
RABL2B,chr22,False,32.18
Z83836.1,chr22,False,32.18
BX537318.1,chr22,False,32.18
Z72006.1,chr22,False,32.18
Z82249.1,chr22,False,32.18
BX284656.2,chr22,False,32.18
AL117329.2,chr22,False,32.18
TAFA5,chr22,False,32.18
AC017067.1,chr9,False,32.18
AL008720.2,chr22,False,32.18
LINC00898,chr22,False,32.18
Z84468.2,chr22,False,32.18
ODF3B,chr22,False,32.18
IFNWP19,chr9,False,32.18
SHISAL1,chr22,False,32.18
MIR3201,chr22,False,32.18
LINC00899,chr22,False,32.18
IFNWP2,chr9,False,32.18
AL117329.1,chr22,False,32.18
AL008720.1,chr22,False,32.18
Z84468.1,chr22,False,32.18
MIR4535,chr22,False,32.18
AL353732.2,chr9,False,32.18
LINC01644,chr22,False,32.18
IFNA1,chr9,False,32.18
IFNE,chr9,False,32.18
Z82186.1,chr22,False,32.18
IFNA8,chr9,False,32.18
MIR31HG,chr9,False,32.18
MIR31,chr9,False,32.18
FBLN1,chr22,False,31.03
LINC01656,chr22,False,31.03
MIRLET7B,chr22,False,31.03
PACSIN2,chr22,False,31.03
BIK,chr22,False,31.03
ARHGAP8,chr22,False,31.03
AL049758.1,chr22,False,31.03
LINC01589,chr22,False,31.03
Z82214.1,chr22,False,31.03
PARVG,chr22,False,31.03
KIAA0930,chr22,False,31.03
PARVB,chr22,False,31.03
MIRLET7A3,chr22,False,31.03
WNT7B,chr22,False,31.03
SMC1B,chr22,False,31.03
AL049757.1,chr22,False,31.03
LINC01639,chr22,False,31.03
AL033543.1,chr22,False,31.03
AL031597.1,chr22,False,31.03
PNPLA3,chr22,False,31.03
TBC1D22A-AS1,chr22,False,31.03
MCAT,chr22,False,31.03
AL021392.1,chr22,False,31.03
AL021391.1,chr22,False,31.03
RN7SL162P,chr22,False,31.03
TTLL12,chr22,False,31.03
AL008718.3,chr22,False,31.03
AL008718.2,chr22,False,31.03
TTLL1-AS1,chr22,False,31.03
TTLL1,chr22,False,31.03
AL008718.1,chr22,False,31.03
TTC38,chr22,False,31.03
TSPO,chr22,False,31.03
TRMU,chr22,False,31.03
IGHV3-41,chr14,False,31.03
PKDREJ,chr22,False,31.03
IGHVII-40-1,chr14,False,31.03
ATXN10,chr22,False,31.03
ATP5MGL,chr22,False,31.03
TBC1D22A,chr22,False,31.03
PNPLA5,chr22,False,31.03
AL031595.3,chr22,False,31.03
POLDIP3,chr22,False,31.03
AL031595.1,chr22,False,31.03
RPL5P34,chr22,False,31.03
HOMER2P1,chr14,False,31.03
AL023973.1,chr22,False,31.03
PPARA,chr22,False,31.03
RPL35AP36,chr22,False,31.03
GOLGA2P4,chr22,False,31.03
ANP32BP2,chr22,False,31.03
RIBC2,chr22,False,31.03
MIR5739,chr22,False,31.03
CYB5R3,chr22,False,31.03
IFNA11P,chr9,False,31.03
IFNA12P,chr9,False,31.03
UPK3A,chr22,False,31.03
Z82243.1,chr22,False,31.03
AC244452.1,chr14,False,31.03
AL353732.1,chr9,False,31.03
PHF21B,chr22,False,31.03
AL022237.1,chr22,False,31.03
SULT4A1,chr22,False,31.03
FP325332.1,chr22,False,31.03
PRR5-ARHGAP8,chr22,False,31.03
AL079301.1,chr22,False,31.03
MIR4763,chr22,False,31.03
MIR1249,chr22,False,31.03
ARFGAP3,chr22,False,31.03
RNU6-1161P,chr22,False,31.03
CHEK2,chr22,True,31.03
SCUBE1,chr22,False,31.03
EFCAB6-AS1,chr22,False,31.03
BX324167.1,chr22,False,31.03
Z85994.1,chr22,False,31.03
AL118516.1,chr22,False,31.03
Z85994.2,chr22,False,31.03
GTSE1,chr22,False,31.03
AL121672.1,chr22,False,31.03
EFCAB6,chr22,False,31.03
Z93241.1,chr22,False,31.03
FAM118A,chr22,False,31.03
RNU12,chr22,False,31.03
AL121672.2,chr22,False,31.03
AL121672.3,chr22,False,31.03
PRR5,chr22,False,31.03
KRT18P23,chr22,False,31.03
BX546033.1,chr22,False,31.03
SCUBE1-AS2,chr22,False,31.03
SCUBE1-AS1,chr22,False,31.03
CERK,chr22,False,31.03
PRR34-AS1,chr22,False,31.03
Z95331.1,chr22,False,31.03
Z97055.1,chr22,False,31.03
Z97055.2,chr22,False,31.03
BX324167.2,chr22,False,31.03
MIR3619,chr22,False,31.03
MPPED1,chr22,False,31.03
CDPF1,chr22,False,31.03
AL357614.1,chr9,False,31.03
LINC00207,chr22,False,31.03
AC000032.1,chr1,False,31.03
NUP50-DT,chr22,False,31.03
MIRLET7BHG,chr22,False,31.03
LINC00229,chr22,False,31.03
MRPS18CP6,chr22,False,31.03
MIR4762,chr22,False,31.03
CELSR1,chr22,False,31.03
Z84478.1,chr22,False,31.03
A4GALT,chr22,False,31.03
RTL6,chr22,False,31.03
GTSE1-DT,chr22,False,31.03
Z83838.1,chr22,False,31.03
SAMM50,chr22,False,31.03
NUP50,chr22,False,31.03
GRAMD4,chr22,False,31.03
HMGN2P9,chr22,False,31.03
AL008638.3,chr22,False,29.89
AL008638.6,chr22,False,29.89
AP000350.3,chr22,False,29.89
RHD,chr1,False,29.89
AL008638.5,chr22,False,29.89
AC253536.1,chr22,False,29.89
TTC28-AS1,chr22,False,29.89
TTC28,chr22,False,29.89
KLHL9,chr9,False,29.89
AC253536.6,chr22,False,29.89
AL008638.4,chr22,False,29.89
AC253536.7,chr22,False,29.89
GSTT2B,chr22,False,29.89
AL020994.1,chr22,False,29.89
AC004882.1,chr22,False,29.89
DDT,chr22,False,29.89
DDTL,chr22,False,29.89
AL008638.1,chr22,False,29.89
IFNA6,chr9,False,29.89
RNU6-1066P,chr22,False,29.89
RN7SKP80,chr22,False,29.89
GSTT2,chr22,False,29.89
SNORD42,chr4,False,29.89
AL021153.1,chr22,False,29.89
AC253536.2,chr22,False,29.89
AL020994.3,chr22,False,29.89
AC253536.5,chr22,False,29.89
HSCB,chr22,False,29.89
AL020994.2,chr22,False,29.89
LINC02554,chr22,False,29.89
AL008638.2,chr22,False,29.89
AL050402.1,chr22,False,29.89
AL121885.3,chr22,False,29.89
MIR3199-1,chr22,False,29.89
AL133456.1,chr22,False,29.89
PITPNB,chr22,False,29.89
IFNA14,chr9,False,29.89
NF2,chr22,True,29.89
XBP1,chr22,False,29.89
AL121885.2,chr22,False,29.89
AL049536.1,chr22,False,29.89
IFNA2,chr9,False,29.89
ZNRF3,chr22,False,29.89
Z93930.1,chr22,False,29.89
CCDC117,chr22,False,29.89
Z93930.2,chr22,False,29.89
AC092821.2,chr12,False,29.89
LINC01638,chr22,False,29.89
AL121885.1,chr22,False,29.89
MN1,chr22,False,29.89
AL445623.2,chr9,False,29.89
MIR3199-2,chr22,False,29.89
IFNA13,chr9,False,29.89
RN7SL757P,chr22,False,29.89
AL033538.2,chr22,False,29.89
AL033538.1,chr22,False,29.89
Z93930.3,chr22,False,29.89
SYN3,chr22,False,29.89
AL050402.2,chr22,False,29.89
RNU6-513P,chr22,False,29.89
AL031591.2,chr22,False,29.89
AL031591.1,chr22,False,29.89
RPEP4,chr22,False,28.74
RANGAP1,chr22,False,28.74
TEF,chr22,False,28.74
MIR6818,chr22,False,28.74
TCN2,chr22,False,28.74
AL021707.9,chr22,False,28.74
TBC1D10A,chr22,False,28.74
AL021877.1,chr22,False,28.74
AL020993.1,chr22,False,28.74
AL021877.2,chr22,False,28.74
CSDC2,chr22,False,28.74
CSF2RB,chr22,False,28.74
EIF3D,chr22,False,28.74
SH3BP1,chr22,False,28.74
AL021393.1,chr22,False,28.74
SHISA8,chr22,False,28.74
AL021707.1,chr22,False,28.74
AL021707.2,chr22,False,28.74
PMM1,chr22,False,28.74
AL021707.3,chr22,False,28.74
ELFN2,chr22,False,28.74
ELAVL2,chr9,False,28.74
AL021707.4,chr22,False,28.74
AL021707.5,chr22,False,28.74
EIF4HP2,chr22,False,28.74
EIF3L,chr22,False,28.74
LINC00634,chr22,False,28.74
TCF20,chr22,False,28.74
NCF4,chr22,False,28.74
AL021707.6,chr22,False,28.74
AL021707.7,chr22,False,28.74
NCF4-AS1,chr22,False,28.74
AL021707.8,chr22,False,28.74
EIF4ENIF1,chr22,False,28.74
LGALS1,chr22,False,28.74
MTFP1,chr22,False,28.74
TEX33,chr22,False,28.74
RNU7-167P,chr22,False,28.74
C22orf42,chr22,False,28.74
SERHL,chr22,False,28.74
C22orf46,chr22,False,28.74
NDUFA6,chr22,False,28.74
NDUFA6-DT,chr22,False,28.74
NDUFA9P1,chr22,False,28.74
TMPRSS6,chr22,False,28.74
SEPTIN3,chr22,False,28.74
TNFRSF13C,chr22,False,28.74
SEC14L3,chr22,False,28.74
RN7SKP169,chr22,False,28.74
FO393418.1,chr22,False,28.74
LIMK2,chr22,False,28.74
EMID1,chr22,False,28.74
SDHDP6,chr1,False,28.74
SELENOM,chr22,False,28.74
MPST,chr22,False,28.74
EWSR1,chr22,True,28.74
TOB2,chr22,False,28.74
TOM1,chr22,False,28.74
TOMM22,chr22,False,28.74
IGHV7-40,chr14,False,28.74
FOXRED2,chr22,False,28.74
SEC14L2,chr22,False,28.74
LRRC37A14P,chr22,False,28.74
SEC14L6,chr22,False,28.74
IGLCOR22-1,chr22,False,28.74
IGLCOR22-2,chr22,False,28.74
AL008582.1,chr22,False,28.74
SDC4P,chr22,False,28.74
TFIP11,chr22,False,28.74
EP300,chr22,True,28.74
AL008723.3,chr22,False,28.74
SFI1,chr22,False,28.74
AL008723.2,chr22,False,28.74
AL008723.1,chr22,False,28.74
LGALS2,chr22,False,28.74
LINC02885,chr22,False,28.74
EP300-AS1,chr22,False,28.74
THOC5,chr22,False,28.74
SF3A1,chr22,False,28.74
TIMP3,chr22,False,28.74
SEZ6L-AS1,chr22,False,28.74
SEZ6L,chr22,False,28.74
AL008719.1,chr22,False,28.74
CRYBB1,chr22,False,28.74
CRYBA4,chr22,False,28.74
LIF,chr22,False,28.74
LL22NC01-81G9.3,chr22,False,28.74
LIF-AS1,chr22,False,28.74
PVALB,chr22,False,28.74
BAIAP2L2,chr22,False,28.74
TMEM184B,chr22,False,28.74
RAC2,chr22,True,28.74
AL008635.1,chr22,False,28.74
AL021878.4,chr22,False,28.74
AL022316.1,chr22,False,28.74
CSF2RBP1,chr22,False,28.74
RTCB,chr22,False,28.74
SLC25A5P1,chr22,False,28.74
RNU6ATAC22P,chr22,False,28.74
PRR14L,chr22,False,28.74
MTATP6P20,chr22,False,28.74
ISCA2P1,chr22,False,28.74
RFPL3,chr22,False,28.74
ISX,chr22,False,28.74
MTCO1P20,chr22,False,28.74
DMC1,chr22,False,28.74
RFPL2,chr22,False,28.74
RFPL1S,chr22,False,28.74
RFPL1,chr22,False,28.74
AL035658.1,chr22,False,28.74
IZUMO3,chr9,False,28.74
SNORA50B,chr22,False,28.74
AL031587.5,chr22,False,28.74
AL031587.4,chr22,False,28.74
AL031587.3,chr22,False,28.74
SNORD125,chr22,False,28.74
NAGA,chr22,False,28.74
RASL10A,chr22,False,28.74
FBXO7,chr22,False,28.74
DEPDC5,chr22,False,28.74
DESI1,chr22,False,28.74
SNORD13P1,chr22,False,28.74
RBFOX2,chr22,False,28.74
AL031587.2,chr22,False,28.74
INPP5J,chr22,False,28.74
KREMEN1,chr22,False,28.74
RFPL3S,chr22,False,28.74
AL031186.1,chr22,False,28.74
MYH9,chr22,False,28.74
AL031587.1,chr22,False,28.74
JOSD1,chr22,False,28.74
JTBP1,chr22,False,28.74
BPIFC,chr22,False,28.74
SLC5A4-AS1,chr22,False,28.74
LINC01643,chr22,False,28.74
LINC01640,chr22,False,28.74
SLC5A1,chr22,False,28.74
SLC5A4,chr22,False,28.74
RPS29P31,chr22,False,28.74
AL049747.1,chr22,False,28.74
AL049748.1,chr22,False,28.74
SMDT1,chr22,False,28.74
AL049749.1,chr22,False,28.74
LINC01422,chr22,False,28.74
RPS3AP51,chr22,False,28.74
MTCYBP34,chr22,False,28.74
PRDX3P1,chr22,False,28.74
DUSP18,chr22,False,28.74
LINC01399,chr22,False,28.74
RBX1,chr22,False,28.74
DNAJB7,chr22,False,28.74
LINC01315,chr22,False,28.74
DNAL4,chr22,False,28.74
C1QTNF6,chr22,False,28.74
MTCO2P20,chr22,False,28.74
SLC35E4,chr22,False,28.74
RPS15AP38,chr22,False,28.74
SMTN,chr22,False,28.74
MTCO3P20,chr22,False,28.74
KDELR3,chr22,False,28.74
KCNJ4,chr22,False,28.74
MTND1P10,chr22,False,28.74
MTMR3,chr22,False,28.74
DRG1,chr22,False,28.74
KCTD17,chr22,False,28.74
AL445623.1,chr9,False,28.74
IL2RB,chr22,False,28.74
SLC25A17,chr22,False,28.74
LARGE1,chr22,False,28.74
RFPL4AP6,chr22,False,28.74
AL022313.2,chr22,False,28.74
AL022313.3,chr22,False,28.74
AL022313.4,chr22,False,28.74
AL022314.1,chr22,False,28.74
AL022315.1,chr22,False,28.74
LINC01521,chr22,False,28.74
MIR6819,chr22,False,28.74
RASD2,chr22,False,28.74
MIR6820,chr22,False,28.74
AL022318.1,chr22,False,28.74
AL096701.3,chr22,False,28.74
AL096701.2,chr22,False,28.74
CYP2D6,chr22,True,28.74
LINC02559,chr22,False,28.74
LINC02558,chr22,False,28.74
AL022313.1,chr22,False,28.74
MORC2-AS1,chr22,False,28.74
SUMO2P2,chr9,False,28.74
AL021937.6,chr22,False,28.74
AL021937.1,chr22,False,28.74
AL021937.2,chr22,False,28.74
AL021937.3,chr22,False,28.74
AL021937.4,chr22,False,28.74
AL021937.5,chr22,False,28.74
LARGE-IT1,chr22,False,28.74
LARGE-AS1,chr22,False,28.74
SUN2,chr22,False,28.74
SYN3-AS1,chr22,False,28.74
SIRPAP1,chr22,False,28.74
CSNK1E,chr22,False,28.74
AL022311.1,chr22,False,28.74
MRPS16P3,chr22,False,28.74
AL096701.4,chr22,False,28.74
AL022318.5,chr22,False,28.74
AL022322.1,chr22,False,28.74
AL022322.2,chr22,False,28.74
AL022337.1,chr22,False,28.74
AL080243.1,chr22,False,28.74
MORC2,chr22,False,28.74
AL022331.1,chr22,False,28.74
SOX10,chr22,False,28.74
AL022334.1,chr22,False,28.74
AL022334.2,chr22,False,28.74
IGLVIVOR22-2,chr22,False,28.74
AL080243.2,chr22,False,28.74
DDX17,chr22,False,28.74
AL023553.1,chr22,False,28.74
SNU13,chr22,False,28.74
C22orf31,chr22,False,28.74
C22orf24,chr22,False,28.74
C22orf23,chr22,False,28.74
RHBDD3,chr22,False,28.74
FAM227A,chr22,False,28.74
SLC16A8,chr22,False,28.74
CYP2D8P,chr22,False,28.74
POLR2F,chr22,False,28.74
ST13,chr22,False,28.74
SSTR3,chr22,False,28.74
CYP2D7,chr22,False,28.74
AL096701.1,chr22,False,28.74
SRRD,chr22,False,28.74
SREBF2-AS1,chr22,False,28.74
L3MBTL2,chr22,False,28.74
MIR6889,chr22,False,28.74
MIR7109,chr22,False,28.74
CYTH4,chr22,False,28.74
L3MBTL2-AS1,chr22,False,28.74
MIR378I,chr22,False,28.74
POLR3H,chr22,False,28.74
SREBF2,chr22,False,28.74
NEFH,chr22,False,28.74
SEC14L4,chr22,False,28.74
MCM5,chr22,False,28.74
AC003071.1,chr22,False,28.74
Z83846.1,chr22,False,28.74
RNU6-1219P,chr22,False,28.74
MICALL1,chr22,False,28.74
RNU6-1128P,chr22,False,28.74
RN7SL633P,chr22,False,28.74
AC004997.1,chr22,False,28.74
Z94160.2,chr22,False,28.74
AC005005.1,chr22,False,28.74
AC005005.2,chr22,False,28.74
AC005005.3,chr22,False,28.74
AC005005.4,chr22,False,28.74
AC005006.1,chr22,False,28.74
AC002378.1,chr22,False,28.74
AC003072.1,chr22,False,28.74
AC003072.2,chr22,False,28.74
Z83844.2,chr22,False,28.74
Z83844.1,chr22,False,28.74
NOL12,chr22,False,28.74
ANKRD54,chr22,False,28.74
Z83840.1,chr22,False,28.74
Z83839.2,chr22,False,28.74
AC003681.1,chr22,False,28.74
Z83839.1,chr22,False,28.74
Z82244.2,chr22,False,28.74
RNU6-379P,chr22,False,28.74
RNU6-375P,chr22,False,28.74
Z82244.1,chr22,False,28.74
AL353811.1,chr9,False,28.74
ASCC2,chr22,False,28.74
AC004882.3,chr22,False,28.74
UQCR10,chr22,False,28.74
Z95114.1,chr22,False,28.74
MIR4534,chr22,False,28.74
MIR1281,chr22,False,28.74
OSBP2,chr22,False,28.74
Z98048.1,chr22,False,28.74
MIR4766,chr22,False,28.74
MIR4764,chr22,False,28.74
RN7SL704P,chr22,False,28.74
CCDC134,chr22,False,28.74
CHADL,chr22,False,28.74
Z95114.2,chr22,False,28.74
AC000041.1,chr22,False,28.74
AC000035.1,chr22,False,28.74
CCDC157,chr22,False,28.74
ASPHD2,chr22,False,28.74
CNN2P1,chr22,False,28.74
Z98749.1,chr22,False,28.74
OSM,chr22,False,28.74
PHF5A,chr22,False,28.74
RNU6-495P,chr22,False,28.74
Z97353.2,chr22,False,28.74
Z97353.1,chr22,False,28.74
AC002059.1,chr22,False,28.74
AC002059.2,chr22,False,28.74
AC002059.3,chr22,False,28.74
HMGN2P10,chr22,False,28.74
Z97056.3,chr22,False,28.74
Z97056.2,chr22,False,28.74
PHETA2,chr22,False,28.74
Z97056.1,chr22,False,28.74
Z95115.2,chr22,False,28.74
Z95115.1,chr22,False,28.74
Z95114.4,chr22,False,28.74
Z95114.3,chr22,False,28.74
Z82217.1,chr22,False,28.74
Z82215.1,chr22,False,28.74
AC004882.2,chr22,False,28.74
XRCC6,chr22,False,28.74
MIR548J,chr22,False,28.74
HORMAD2,chr22,False,28.74
CBX6,chr22,False,28.74
HORMAD2-AS1,chr22,False,28.74
HPS4,chr22,False,28.74
XPNPEP3,chr22,False,28.74
MEI1,chr22,False,28.74
NOP56P2,chr9,False,28.74
RN7SL385P,chr22,False,28.74
MIAT,chr22,False,28.74
RNU6-28P,chr22,False,28.74
HMOX1,chr22,False,28.74
CBY1,chr22,False,28.74
MIATNB,chr22,False,28.74
CASTOR1,chr22,False,28.74
AC004264.1,chr22,False,28.74
AC004264.2,chr22,False,28.74
CARD10,chr22,False,28.74
RNU6-201P,chr22,False,28.74
NPTXR,chr22,False,28.74
WBP2NL,chr22,False,28.74
AL365204.3,chr9,False,28.74
AC004542.6,chr22,False,28.74
AC004542.5,chr22,False,28.74
AC004542.4,chr22,False,28.74
AC004542.3,chr22,False,28.74
AC004542.2,chr22,False,28.74
AC004542.1,chr22,False,28.74
AL365204.2,chr9,False,28.74
AL365204.1,chr9,False,28.74
MFNG,chr22,False,28.74
TPST2,chr22,False,28.74
PDXP,chr22,False,28.74
YWHAH,chr22,False,28.74
Z82173.1,chr22,False,28.74
Z82198.3,chr22,False,28.74
Z82198.2,chr22,False,28.74
PES1,chr22,False,28.74
Z82198.1,chr22,False,28.74
Z82196.2,chr22,False,28.74
RNU6-338P,chr22,False,28.74
Z82196.1,chr22,False,28.74
Z82190.2,chr22,False,28.74
Z82190.1,chr22,False,28.74
Z82188.2,chr22,False,28.74
RNU6-331P,chr22,False,28.74
Z82188.1,chr22,False,28.74
Z82185.1,chr22,False,28.74
AC004832.6,chr22,False,28.74
Z80897.2,chr22,False,28.74
PDXP-DT,chr22,False,28.74
AC004832.5,chr22,False,28.74
AC004832.4,chr22,False,28.74
AC004832.3,chr22,False,28.74
Z80897.1,chr22,False,28.74
Z74021.1,chr22,False,28.74
Z73495.1,chr22,False,28.74
Z73429.1,chr22,False,28.74
AC004832.2,chr22,False,28.74
Z73420.1,chr22,False,28.74
Z69713.1,chr22,False,28.74
Z68323.1,chr22,False,28.74
HMGXB4,chr22,False,28.74
AC004832.1,chr22,False,28.74
RN7SL305P,chr22,False,28.74
HMGB1P10,chr22,False,28.74
RNU6-476P,chr22,False,28.74
PATZ1,chr22,False,28.74
IFNWP5,chr9,False,28.74
AC254562.3,chr22,False,28.74
AC254562.2,chr22,False,28.74
AC254562.1,chr22,False,28.74
AP1B1,chr22,False,28.74
APOL3,chr22,False,28.74
AC005529.1,chr22,False,28.74
IFT27,chr22,False,28.74
GAS2L1,chr22,False,28.74
MIR3200,chr22,False,28.74
APOL2,chr22,False,28.74
AL161628.1,chr9,False,28.74
RNF185,chr22,False,28.74
GAL3ST1,chr22,False,28.74
RNF185-AS1,chr22,False,28.74
RNU6-900P,chr22,False,28.74
Z99774.5,chr22,False,28.74
RN7SL20P,chr22,False,28.74
APOL1,chr22,False,28.74
ZMAT5,chr22,False,28.74
Z99774.4,chr22,False,28.74
GALR3,chr22,False,28.74
Z99774.3,chr22,False,28.74
Z99774.2,chr22,False,28.74
RNF215,chr22,False,28.74
AP1B1P1,chr22,False,28.74
AP1B1P2,chr22,False,28.74
PISD,chr22,False,28.74
GTPBP1,chr22,False,28.74
APOL5,chr22,False,28.74
MIR3928,chr22,False,28.74
MIR658,chr22,False,28.74
APOBEC3A,chr22,False,28.74
APOL6,chr22,False,28.74
ACO2,chr22,False,28.74
MIR33A,chr22,False,28.74
APOL4,chr22,False,28.74
OLA1P1,chr22,False,28.74
RNA5SP497,chr22,False,28.74
RNA5SP496,chr22,False,28.74
GGA1,chr22,False,28.74
OGFRP1,chr22,False,28.74
PIK3IP1-DT,chr22,False,28.74
TRIOBP,chr22,False,28.74
RNA5SP495,chr22,False,28.74
PIK3IP1,chr22,False,28.74
ZC3H7B,chr22,False,28.74
RNU6-810P,chr22,False,28.74
MAFF,chr22,False,28.74
TST,chr22,False,28.74
GCAT,chr22,False,28.74
MIR659,chr22,False,28.74
CACNG2,chr22,False,28.74
NIPSNAP1,chr22,False,28.74
Z99774.1,chr22,False,28.74
Z99716.1,chr22,False,28.74
TPTEP2-CSNK1E,chr22,False,28.74
MIR6069,chr22,False,28.74
Z99714.1,chr22,False,28.74
MIR3909,chr22,False,28.74
TXN2,chr22,False,28.74
CDC42EP1,chr22,False,28.74
IFNA5,chr9,False,28.74
TPTEP2,chr22,False,28.74
CPSF1P1,chr22,False,28.74
ZNRF3-AS1,chr22,False,28.74
RNU6-564P,chr22,False,28.74
CENPM,chr22,False,28.74
PLA2G6,chr22,False,28.74
IFNA22P,chr9,False,28.74
Z98949.2,chr22,False,28.74
ZNRF3-IT1,chr22,False,28.74
Z98949.1,chr22,False,28.74
H1-0,chr22,False,28.74
H2AZP6,chr22,False,28.74
MB,chr22,False,28.74
RN7SKP214,chr22,False,28.74
NFAM1,chr22,False,28.74
CABP7,chr22,False,28.74
Z99755.2,chr22,False,28.74
Z99755.1,chr22,False,28.74
PLA2G3,chr22,False,28.74
TUG1,chr22,False,28.74
PICK1,chr22,False,28.74
Z99716.2,chr22,False,28.74
LINC01659,chr22,False,27.59
ZNF70,chr22,False,27.59
ADSL,chr22,False,27.59
FUNDC2P4,chr22,False,27.59
VPREB3,chr22,False,27.59
AP000346.2,chr22,False,27.59
PCAT14,chr22,False,27.59
AP000346.1,chr22,False,27.59
ATF4,chr22,False,27.59
BCRP8,chr22,False,27.59
AL031590.1,chr22,False,27.59
FAM83F,chr22,False,27.59
MGAT3-AS1,chr22,False,27.59
ARL5AP4,chr22,False,27.59
RNA5SP494,chr22,False,27.59
C22orf15,chr22,False,27.59
AL031846.2,chr22,False,27.59
AP000347.1,chr22,False,27.59
DERL3,chr22,False,27.59
AL022329.3,chr22,False,27.59
AL022329.2,chr22,False,27.59
AP000346.3,chr22,False,27.59
AL022329.1,chr22,False,27.59
PDGFB,chr22,True,27.59
TNRC6B,chr22,False,27.59
AP000346.4,chr22,False,27.59
MGAT3,chr22,False,27.59
RPL4P6,chr22,False,27.59
IGHVII-30-1,chr14,False,27.59
SNORD43,chr22,False,27.59
AP000350.8,chr22,False,27.59
CBX7,chr22,False,27.59
AP000345.3,chr22,False,27.59
SNORD83A,chr22,False,27.59
SNORD83B,chr22,False,27.59
AP000345.2,chr22,False,27.59
BCR,chr22,True,27.59
