Gene,chromosome,IsJCGA,AmplificationPercentage
IGHV1OR15-6,chr15,False,12.57
AC023310.2,chr15,False,12.57
AC023310.4,chr15,False,12.57
AC026495.2,chr15,False,12.57
OR11K1P,chr15,False,12.57
GOLGA8CP,chr15,False,12.57
IGHV1OR15-1,chr15,False,12.57
IGHV1OR15-4,chr15,False,12.57
OR11H3P,chr15,False,12.57
IGHV1OR15-3,chr15,False,12.57
OR2A7,chr7,False,12.0
OR2A9P,chr7,False,12.0
AC018558.4,chr16,False,12.0
TP53TG3HP,chr16,False,12.0
CFHR3,chr1,False,12.0
FRG2DP,chr16,False,12.0
ZNF971P,chr16,False,12.0
OR51A2,chr11,False,12.0
FRG2JP,chr16,False,12.0
FRG2IP,chr16,False,12.0
FRG2GP,chr16,False,12.0
OR4V1P,chr11,False,12.0
AC018558.2,chr16,False,12.0
C2orf69P2,chr16,False,12.0
FRG2HP,chr16,False,12.0
OR2A1,chr7,False,12.0
CTAGE8,chr7,False,12.0
AC018558.1,chr16,False,12.0
AGGF1P9,chr16,False,12.0
HERC2P3,chr15,False,12.0
RARRES2P6,chr16,False,12.0
OR7E84P,chr4,False,12.0
AGGF1P8,chr16,False,12.0
ERVV-2,chr19,False,12.0
ARHGEF34P,chr7,False,12.0
AC018558.3,chr16,False,12.0
BTNL3,chr5,False,12.0
RARRES2P10,chr16,False,12.0
C2orf69P3,chr16,False,12.0
LINC01566,chr16,False,12.0
AGGF1P5,chr16,False,12.0
U8,chr15,False,12.0
AGGF1P4,chr16,False,12.0
RARRES2P7,chr16,False,12.0
C2orf69P4,chr16,False,12.0
AC018558.7,chr16,False,12.0
AC018558.6,chr16,False,12.0
RARRES2P9,chr16,False,12.0
AGGF1P6,chr16,False,12.0
CFHR1,chr1,False,11.43
ZDHHC11B,chr5,False,11.43
NSFP1,chr17,False,11.43
AC024940.4,chr12,False,11.43
HCP5B,chr6,False,10.86
AP006437.1,chr11,False,10.86
OR4P1P,chr11,False,10.86
RNU6-702P,chr18,False,10.29
RNU6ATAC20P,chr18,False,10.29
AC091588.3,chr18,False,10.29
GATA6,chr18,True,10.29
U4,chr8,False,10.29
SNORA72,chr8,False,10.29
GATA6-AS1,chr18,False,10.29
AC091043.1,chr18,False,10.29
AC091588.2,chr18,False,10.29
AC091588.1,chr18,False,10.29
OR4K16P,chr14,False,9.71
AC024940.2,chr12,False,9.71
CDRT15P13,chr14,False,9.71
DUXAP10,chr14,False,9.71
AL589743.1,chr14,False,9.71
TOMM40P1,chr14,False,9.71
NBEAP6,chr14,False,9.71
AC018714.1,chr8,False,9.71
AL589743.4,chr14,False,9.71
AC104370.1,chr8,False,9.71
POU5F1B,chr8,False,9.71
OR2A20P,chr7,False,9.71
AC027449.1,chr18,False,9.71
AC018714.2,chr8,False,9.71
AC108925.1,chr8,False,9.71
CCAT2,chr8,False,9.71
AC103987.1,chr18,False,9.71
CASC11,chr8,False,9.71
AC103987.2,chr18,False,9.71
DEFB108C,chr8,False,9.71
CASC8,chr8,False,9.71
AC074386.1,chr7,False,9.71
MYC,chr8,True,9.71
RHPN2P1,chr15,False,9.71
GSTM1,chr1,False,9.71
AC090912.2,chr18,False,9.14
AC008132.2,chr22,False,9.14
PPP1R26P4,chr22,False,9.14
AC103987.3,chr18,False,9.14
AC245052.3,chr19,False,9.14
SNORA73,chr18,False,9.14
AC090912.1,chr18,False,9.14
OR2A42,chr7,False,9.14
OR52N5,chr11,False,9.14
AMYP1,chr1,False,9.14
OR52N1,chr11,False,9.14
LINC01900,chr18,False,9.14
RBBP8,chr18,False,9.14
MIR133A1,chr18,False,9.14
MIR133A1HG,chr18,False,9.14
MIR1-2,chr18,False,9.14
PPP1R26P2,chr22,False,9.14
RNU6-1038P,chr18,False,9.14
MIR4741,chr18,False,9.14
RPL22P20,chr14,False,9.14
IGHV3-29,chr14,False,9.14
IGHV3-33,chr14,False,9.14
RNU6-1032P,chr18,False,9.14
RN7SL745P,chr18,False,9.14
UBE2CP2,chr18,False,9.14
FGFR3P5,chr16,False,9.14
AC090912.3,chr18,False,9.14
LILRA6,chr19,False,9.14
FAM230E,chr22,False,9.14
GGT3P,chr22,False,9.14
IGHVII-30-21,chr14,False,9.14
RNA5SP451,chr18,False,9.14
IGHV4-31,chr14,False,9.14
ATP7BP1,chr18,False,8.57
CTAGE1,chr18,False,8.57
RPS4XP18,chr18,False,8.57
NAIPP3,chr5,False,8.57
CASC19,chr8,False,8.57
PVT1,chr8,False,8.57
GUSBP3,chr5,False,8.57
PRNCR1,chr8,False,8.57
SIGLEC14,chr19,False,8.57
AC020688.1,chr8,False,8.57
MIR1204,chr8,False,8.57
AC139495.1,chr5,False,8.57
RN7SL233P,chr18,False,8.57
AC018755.4,chr19,False,8.57
AC139495.2,chr5,False,8.57
AC084123.1,chr8,False,8.0
AC133041.1,chr3,False,8.0
RNVU1-32,chr8,False,8.0
MED29,chr19,False,8.0
TMEM75,chr8,False,8.0
MIR3686,chr8,False,8.0
SAMD4B,chr19,False,8.0
AC011445.1,chr19,False,8.0
MIR1205,chr8,False,8.0
RPS3AP15,chr3,False,8.0
MIR4530,chr19,False,8.0
ALG1L2,chr3,False,8.0
BX664718.1,chr9,False,8.0
TBC1D3B,chr17,False,8.0
5S_rRNA,chr2,False,8.0
RN7SL566P,chr19,False,8.0
NSMCE2,chr8,False,8.0
RNU6-17P,chr15,False,8.0
RMC1,chr18,False,8.0
PAF1,chr19,False,8.0
ZFP36,chr19,False,8.0
WASHC5-AS1,chr8,False,8.0
WASHC5,chr8,False,8.0
NPC1,chr18,False,8.0
CCL3L3,chr17,False,8.0
AC243829.1,chr17,False,8.0
AC147055.3,chr4,False,8.0
PLEKHG2,chr19,False,8.0
AC025839.1,chr8,False,8.0
AC243829.7,chr17,False,8.0
AC100803.1,chr8,False,7.43
AC087203.1,chr8,False,7.43
AC104417.2,chr8,False,7.43
RN7SKP206,chr8,False,7.43
AC009053.2,chr16,False,7.43
MTSS1,chr8,False,7.43
AC139019.1,chr8,False,7.43
RIOK3,chr18,False,7.43
AC100822.1,chr8,False,7.43
LAMA3,chr18,False,7.43
RFPL4AP5,chr8,False,7.43
GMFG,chr19,False,7.43
RN7SKP226,chr8,False,7.43
ADCY8,chr8,False,7.43
MIR1208,chr8,False,7.43
MIR1302-7,chr8,False,7.43
AC100803.4,chr8,False,7.43
AC087341.1,chr8,False,7.43
SNORA63,chr7,False,7.43
AC138647.2,chr8,False,7.43
AC104417.1,chr8,False,7.43
AC083923.1,chr8,False,7.43
MIR4662B,chr8,False,7.43
AC104257.1,chr8,False,7.43
MIR4662A,chr8,False,7.43
AC100858.3,chr8,False,7.43
AC009682.1,chr8,False,7.43
AC100858.2,chr8,False,7.43
AC100858.1,chr8,False,7.43
MIR4472-1,chr8,False,7.43
RN7SL329P,chr8,False,7.43
RN7SL260P,chr8,False,7.43
CR383656.3,chr14,False,7.43
AC138647.1,chr8,False,7.43
AC084083.1,chr8,False,7.43
AC084116.1,chr8,False,7.43
AC084116.2,chr8,False,7.43
AL589743.2,chr14,False,7.43
AC084116.3,chr8,False,7.43
MIR1206,chr8,False,7.43
ASAP1-IT2,chr8,False,7.43
ASAP1,chr8,False,7.43
MIR1207,chr8,False,7.43
MTRF1LP2,chr8,False,7.43
CYRIB,chr8,False,7.43
TATDN1,chr8,False,7.43
IFNL2,chr19,False,7.43
LRFN1,chr19,False,7.43
LRATD2,chr8,False,7.43
IFNL1,chr19,False,7.43
AC026634.1,chr18,False,7.43
AC090987.1,chr8,False,7.43
DLL3,chr19,False,7.43
AC239800.1,chr1,False,7.43
AC239800.2,chr1,False,7.43
AC024382.1,chr8,False,7.43
AC091114.1,chr8,False,7.43
TIMM50,chr19,False,7.43
TRIB1,chr8,False,7.43
HNRNPA1P38,chr8,False,7.43
AC106794.2,chr5,False,7.43
AC106794.1,chr5,False,7.43
AC106037.3,chr18,False,7.43
AC106037.2,chr18,False,7.43
AC106037.1,chr18,False,7.43
AC024681.1,chr8,False,7.43
AC024681.2,chr8,False,7.43
TRMT12,chr8,False,7.43
AC022973.5,chr8,False,7.43
SOD1P3,chr8,False,7.43
AC022973.4,chr8,False,7.43
ZNF572,chr8,False,7.43
AC100757.2,chr15,False,7.43
AC009908.1,chr8,False,7.43
AC087667.1,chr8,False,7.43
AC100757.1,chr15,False,7.43
SQLE,chr8,False,7.43
IFNL4P1,chr19,False,7.43
GSDMC,chr8,False,7.43
AC090198.1,chr8,False,7.43
KNOP1P5,chr8,False,7.43
SUPT5H,chr19,False,7.43
ANTXRLP1,chr10,False,7.43
ANTXRL,chr10,False,7.43
AC022973.1,chr8,False,7.43
AC022973.2,chr8,False,7.43
ANKRD29,chr18,False,7.43
LRRC37A,chr17,False,7.43
IFNL4,chr19,False,7.43
TSNARE1,chr8,False,7.43
AC022973.3,chr8,False,7.43
IFNL3,chr19,False,7.43
MIB1,chr18,False,7.43
MIR320C1,chr18,False,7.43
MIR5194,chr8,False,7.43
LINC00964,chr8,False,7.43
MIR6844,chr8,False,7.43
NDUFB9,chr8,False,7.43
RNU11-4P,chr8,False,7.43
RPS16,chr19,False,7.43
AC103718.1,chr8,False,7.43
AC103725.1,chr8,False,7.43
RPS10P27,chr18,False,7.43
AC103726.1,chr8,False,7.43
AC011257.1,chr8,False,7.43
AC103726.2,chr8,False,7.43
RPL23AP77,chr18,False,7.43
LINC00051,chr8,False,7.43
RNU4-25P,chr8,False,7.43
MROH5,chr8,False,7.43
AC103758.1,chr8,False,7.43
RNF139,chr8,False,7.43
RNU6-1255P,chr8,False,7.43
AC103833.1,chr8,False,7.43
MRS2P1,chr8,False,7.43
AC103833.2,chr8,False,7.43
RNU6-442P,chr8,False,7.43
CCDC26,chr8,False,7.43
MSRB1P1,chr19,False,7.43
AC131568.1,chr8,False,7.43
LINC00861,chr8,False,7.43
RNU6-869P,chr8,False,7.43
AC011731.1,chr18,False,7.43
LINC00824,chr8,False,7.43
CABLES1,chr18,False,7.43
RNU7-181P,chr8,False,7.43
RNF139-AS1,chr8,False,7.43
MUC4,chr3,False,7.43
AC103705.1,chr8,False,7.43
RN7SL656P,chr17,False,7.43
AC016074.2,chr8,False,7.43
ZDHHC11,chr5,False,7.43
AC016074.1,chr8,False,7.43
FAM66A,chr8,False,7.43
AC090192.1,chr8,False,6.86
GPR42,chr19,False,6.86
FGF7P4,chr9,False,6.86
ULK4P2,chr15,False,6.86
GPR20,chr8,False,6.86
FGF7P5,chr9,False,6.86
SELENOV,chr19,False,6.86
AC011676.4,chr8,False,6.86
AC131281.2,chr8,False,6.86
RN7SL796P,chr15,False,6.86
AC127502.3,chr15,False,6.86
EID2,chr19,False,6.86
LGALS13,chr19,False,6.86
AC011774.1,chr18,False,6.86
AC011443.1,chr19,False,6.86
AC100871.1,chr8,False,6.86
AL353997.1,chr17,False,6.86
AC011500.2,chr19,False,6.86
FAM215B,chr17,False,6.86
LRRC37A2,chr17,False,6.86
AC011500.1,chr19,False,6.86
EFR3A,chr8,False,6.86
AC090192.2,chr8,False,6.86
TTC39C,chr18,False,6.86
TTC39C-AS1,chr18,False,6.86
TDGF1P7,chr19,False,6.86
PTP4A3,chr8,False,6.86
AC011500.3,chr19,False,6.86
RNU6-756P,chr8,False,6.86
PAK4,chr19,False,6.86
PCAT1,chr8,False,6.86
AC090921.1,chr8,False,6.86
WBP1LP3,chr8,False,6.86
ABHD3,chr18,False,6.86
EID2B,chr19,False,6.86
IFNL3P1,chr19,False,6.86
GOLGA8Q,chr15,False,6.86
BX088651.3,chr9,False,6.86
RPS29P26,chr19,False,6.86
AC009060.1,chr16,False,6.86
RPS29P25,chr19,False,6.86
LINC01300,chr8,False,6.86
FBXO27,chr19,False,6.86
RPS29P24,chr19,False,6.86
ARF1P3,chr8,False,6.86
TRGJP2,chr7,False,6.86
AC010605.1,chr19,False,6.86
TMEM65,chr8,False,6.86
DNM1P50,chr15,False,6.86
AC087203.2,chr8,False,6.86
ARL17A,chr17,False,6.86
AC026150.2,chr15,False,6.86
AC026150.1,chr15,False,6.86
AC010754.1,chr18,False,6.86
AC100803.3,chr8,False,6.86
RNVU1-18,chr1,False,6.86
TRGC1,chr7,False,6.86
AC100803.2,chr8,False,6.86
RDM1P2,chr17,False,6.86
RNVU1-23,chr1,False,6.86
TMEM241,chr18,False,6.86
RN7SL199P,chr17,False,6.86
AL353997.4,chr17,False,6.86
NTAQ1,chr8,False,6.29
MIR548D1,chr8,False,6.29
AC023050.4,chr12,False,6.29
TBC1D31,chr8,False,6.29
FBXO17,chr19,False,6.29
AC023050.3,chr12,False,6.29
PHF20L1,chr8,False,6.29
ALG1L11P,chr8,False,6.29
AC023050.1,chr12,False,6.29
AC090772.1,chr18,False,6.29
FAM90A25P,chr8,False,6.29
DUTP2,chr8,False,6.29
CCER2,chr19,False,6.29
AC090753.1,chr8,False,6.29
AC090772.2,chr18,False,6.29
RNU6-875P,chr8,False,6.29
AC090772.4,chr18,False,6.29
FAM91A1,chr8,False,6.29
LINC02637,chr10,False,6.29
RN7SL584P,chr15,False,6.29
HMGB1P19,chr8,False,6.29
NT5CP2,chr14,False,6.29
TG,chr8,False,6.29
LINC02422,chr12,False,6.29
HPYR1,chr8,False,6.29
TMEM71,chr8,False,6.29
FBXO32,chr8,False,6.29
BCAR1P1,chr15,False,6.29
AC105235.1,chr8,False,6.29
C8orf76,chr8,False,6.29
AC134682.1,chr8,False,6.29
DERL1,chr8,False,6.29
RNU6-628P,chr8,False,6.29
AC090821.1,chr8,False,6.29
MIR548AA1,chr8,False,6.29
AC018992.1,chr8,False,6.29
HHLA1,chr8,False,6.29
AC060788.1,chr8,False,6.29
ATAD2,chr8,False,6.29
AC068228.1,chr8,False,6.29
AC068228.2,chr8,False,6.29
SNRPD1,chr18,False,6.29
MIR7848,chr8,False,6.29
AC087386.2,chr15,False,6.29
AC087386.1,chr15,False,6.29
AC145124.1,chr8,False,6.29
MIR151A,chr8,False,6.29
ENPP7P12,chr8,False,6.29
RFPL4AL1,chr19,False,6.29
SLA,chr8,False,6.29
AC087203.3,chr8,False,6.29
FAM83A-AS1,chr8,False,6.29
OR11H13P,chr14,False,6.29
BMS1P15,chr15,False,6.29
RHEBP1,chr10,False,6.29
AC015878.1,chr18,False,6.29
AC068228.3,chr8,False,6.29
AF186190.1,chr8,False,6.29
RN7SKP155,chr8,False,6.29
AF228727.1,chr8,False,6.29
ERVK9-11,chr19,False,6.29
OC90,chr8,False,6.29
AC015878.2,chr18,False,6.29
FAM83A,chr8,False,6.29
AF305872.1,chr8,False,6.29
ESCO1,chr18,False,6.29
AF230666.1,chr8,False,6.29
FAM86B1,chr8,False,6.29
OR4F5,chr1,False,6.29
ACP7,chr19,False,6.29
AF230666.2,chr8,False,6.29
AC135166.1,chr8,False,6.29
AC130360.1,chr8,False,6.29
FER1L6,chr8,False,6.29
LRRC6,chr8,False,6.29
RNA5SP254,chr8,False,6.29
RNU5A-6P,chr18,False,6.29
MRPS12,chr19,False,6.29
ANXA13,chr8,False,6.29
SYCN,chr19,False,6.29
FER1L6-AS1,chr8,False,6.29
FER1L6-AS2,chr8,False,6.29
CEACAMP10,chr19,False,6.29
AC090193.1,chr8,False,6.29
DEFB131D,chr8,False,6.29
ACOT1,chr14,False,6.29
ST3GAL1,chr8,False,6.29
ST13P6,chr8,False,6.29
DEFB130A,chr8,False,6.29
RNA5SP278,chr8,False,6.29
AC011455.8,chr19,False,6.29
PSG9,chr19,False,6.29
DEFB109A,chr8,False,6.29
DEFB108E,chr8,False,6.29
AC007842.1,chr19,False,6.29
NFKBIB,chr19,False,6.29
PTCSC1,chr8,False,6.29
NCCRP1,chr19,False,6.29
RN7SL248P,chr10,False,6.29
SPCS2P3,chr5,False,6.29
SDHDP6,chr1,False,6.29
KCNQ3,chr8,False,6.29
AC100868.1,chr8,False,6.29
AC092111.1,chr12,False,6.29
LCE1C,chr1,False,6.29
KLHL38,chr8,False,6.29
AC103706.3,chr8,False,6.29
ZHX1-C8orf76,chr8,False,6.29
U2,chr1,False,6.29
USP17L2,chr8,False,6.29
ZNF705CP,chr8,False,6.29
AC100871.2,chr8,False,6.29
USP17L4,chr8,False,6.29
ZNF705G,chr8,False,6.29
IMPDH1P6,chr8,False,6.29
AC100860.1,chr8,False,6.29
AC104316.2,chr8,False,6.29
KC877373.1,chr8,False,6.29
TRGJ2,chr7,False,6.29
ZNF780B,chr19,False,6.29
AC104316.1,chr8,False,6.29
UBA52P5,chr8,False,6.29
AC005614.2,chr19,False,6.29
ZHX1,chr8,False,6.29
AC103706.2,chr8,False,6.29
AC087045.2,chr8,False,5.71
AC239798.1,chr1,False,5.71
AC093063.1,chr19,False,5.71
AC099548.1,chr7,False,5.71
AC005176.1,chr19,False,5.71
MIR30D,chr8,False,5.71
MIR4663,chr8,False,5.71
AC087045.3,chr8,False,5.71
CDK5P1,chr8,False,5.71
MIR3118-1,chr21,False,5.71
AC087045.1,chr8,False,5.71
VN1R96P,chr19,False,5.71
SMILR,chr8,False,5.71
AC006133.1,chr19,False,5.71
AL645929.1,chr6,False,5.71
AC010271.2,chr19,False,5.71
SERTAD1,chr19,False,5.71
AC083843.1,chr8,False,5.71
MTCO1P49,chr8,False,5.71
AC100872.1,chr8,False,5.71
RINL,chr19,False,5.71
ZFAT-AS1,chr8,False,5.71
ZFAT,chr8,False,5.71
AC011676.5,chr8,False,5.71
AC239800.3,chr1,False,5.71
LINC02591,chr1,False,5.71
AC011676.3,chr8,False,5.71
AC011676.2,chr8,False,5.71
AC011676.1,chr8,False,5.71
PSMC4,chr19,False,5.71
NF1P10,chr14,False,5.71
AC100872.2,chr8,False,5.71
AC103706.1,chr8,False,5.71
AC015599.1,chr8,False,5.71
AC108136.1,chr8,False,5.71
NEK2P1,chr14,False,5.71
AC103764.1,chr8,False,5.71
AC005515.1,chr19,False,5.71
RNU1-143P,chr1,False,5.71
AC015599.2,chr8,False,5.71
AC011455.1,chr19,False,5.71
DYRK1B,chr19,False,5.71
NDRG1,chr8,False,5.71
AL929601.1,chr14,False,5.71
AC023157.1,chr12,False,5.71
AC090772.3,chr18,False,5.71
AC005614.1,chr19,False,5.71
HIPK4,chr19,False,5.71
AC040970.1,chr8,False,5.71
AC011455.2,chr19,False,5.71
OSBPL1A,chr18,False,5.71
PRX,chr19,False,5.71
LINC01591,chr8,False,5.71
AC006972.1,chr7,False,5.71
ZNF780A,chr19,False,5.71
AC040914.1,chr8,False,5.71
RPL23AP56,chr8,False,5.71
AC090821.2,chr8,False,5.71
TCAF2P1,chr7,False,5.71
ABCC6P1,chr16,False,5.71
AC090821.3,chr8,False,5.71
NCRNA00250,chr8,False,5.71
AL929601.2,chr14,False,5.71
AC007003.1,chr7,False,5.71
DUXAP9,chr14,False,5.71
AC015599.3,chr8,False,5.71
MIR30B,chr8,False,5.71
AC005176.2,chr19,False,5.71
FCGBP,chr19,False,5.71
RHEBP2,chr10,False,5.71
HLA-T,chr6,False,5.71
AMY1B,chr1,False,5.71
HLA-H,chr6,False,5.71
AMY1A,chr1,False,5.71
RHD,chr1,False,5.71
LGALS16,chr19,False,5.71
C19orf47,chr19,False,5.71
SARS2,chr19,False,5.71
DENND3,chr8,False,5.71
LEUTX,chr19,False,5.71
RNU1-35P,chr8,False,5.71
ZHX2,chr8,False,5.71
PRR13P5,chr19,False,5.71
LGALS14,chr19,False,5.71
AC026150.3,chr15,False,5.71
GOLGA8H,chr15,False,5.71
AC105180.2,chr8,False,5.71
AC105272.1,chr1,False,5.71
RNU6-945P,chr19,False,5.71
SHLD2P1,chr10,False,5.71
TTC9B,chr19,False,5.71
MIR6719,chr19,False,5.71
KHDRBS3,chr8,False,5.71
AC016405.1,chr8,False,5.71
MAP3K10,chr19,False,5.71
AC016405.2,chr8,False,5.71
AC105180.1,chr8,False,5.71
RPS29P27,chr19,False,5.71
MIR641,chr19,False,5.71
AC136618.1,chr16,False,5.71
CCNP,chr19,False,5.71
RPS29P30,chr19,False,5.71
FBL,chr19,False,5.71
AC016405.3,chr8,False,5.71
LCE1D,chr1,False,5.71
MTX1P1,chr1,False,5.71
AC118344.1,chr19,False,5.71
AC118344.2,chr19,False,5.71
AC005393.1,chr19,False,5.71
FAM91A3P,chr1,False,5.71
CLC,chr19,False,5.71
GRAMD4P4,chr14,False,5.71
DDX39BP1,chr6,False,5.71
MED15P1,chr14,False,5.71
PLD3,chr19,False,5.71
AC110741.3,chr8,False,5.71
AC110741.2,chr8,False,5.71
MAPRE1P1,chr8,False,5.71
AC110741.1,chr8,False,5.71
AC133634.1,chr8,False,5.71
LINC01151,chr8,False,5.71
SLC29A4P1,chr7,False,5.71
LCE1E,chr1,False,5.71
CR383656.2,chr14,False,5.71
AL589182.3,chr14,False,5.71
IGKV2D-30,chr2,False,5.71
NF1P7,chr14,False,5.71
SLC45A4,chr8,False,5.71
AC083843.3,chr8,False,5.71
CR383656.4,chr14,False,5.71
LGALS17A,chr19,False,5.71
UGT2B15,chr4,False,5.71
SIRT2,chr19,False,5.71
USP17L7,chr8,False,5.71
AL589182.1,chr14,False,5.71
AC083843.2,chr8,False,5.71
CABYR,chr18,False,5.71
RNA5SP452,chr18,False,5.71
CCN4,chr8,False,5.71
MIR6796,chr19,False,5.71
AKT2,chr19,True,5.71
ZNF546,chr19,False,5.71
MTND2P7,chr8,False,5.71
