Gene,chromosome,IsJCGA,DeletionPercentage
PRR23D2,chr8,False,23.66
SUMO2P2,chr9,False,23.66
IFNA13,chr9,False,23.41
DEFB103A,chr8,False,23.41
SPAG11A,chr8,False,23.41
HCP5B,chr6,False,23.41
LINC00681,chr8,False,23.17
IFNA6,chr9,False,23.17
IFNA20P,chr9,False,23.17
KLHL9,chr9,False,23.17
FAM90A8P,chr8,False,22.93
FAM90A19P,chr8,False,22.93
OR7E154P,chr8,False,22.93
AL445623.1,chr9,False,22.93
FAM90A10P,chr8,False,22.93
FAM90A14P,chr8,False,22.93
FAM90A16P,chr8,False,22.93
FAM90A17P,chr8,False,22.93
FAM90A18P,chr8,False,22.93
ELAVL2,chr9,False,22.93
NOP56P2,chr9,False,22.93
AC084121.2,chr8,False,22.93
AC084121.4,chr8,False,22.93
FAM90A9P,chr8,False,22.93
AC084121.1,chr8,False,22.93
AC134684.10,chr8,False,22.93
AC084121.3,chr8,False,22.93
AC134684.1,chr8,False,22.93
LINC02851,chr9,False,22.68
FAM90A6P,chr8,False,22.68
FAM90A23P,chr8,False,22.68
IFNA22P,chr9,False,22.68
FAM90A22P,chr8,False,22.68
PRR23D1,chr8,False,22.68
FAM90A21P,chr8,False,22.68
IFNA5,chr9,False,22.68
OR7E157P,chr8,False,22.68
AC134684.12,chr8,False,22.68
SIGLEC14,chr19,False,22.68
FAM90A7P,chr8,False,22.68
ARHGEF10,chr8,False,22.44
MIR596,chr8,False,22.44
DEFT1P,chr8,False,22.44
AC100810.7,chr8,False,22.44
DEFA1B,chr8,False,22.44
MIR3674,chr8,False,22.44
DLGAP2-AS1,chr8,False,22.2
IFNA17,chr9,False,22.2
AC084768.2,chr8,False,22.2
AC019176.1,chr8,False,22.2
MSRA,chr8,False,22.2
MIR124-1HG,chr8,False,22.2
IFNA14,chr9,False,22.2
MIR124-1,chr8,False,22.2
AC019257.8,chr8,False,22.2
CLN8,chr8,False,22.2
AC107959.2,chr8,False,22.2
RPL10P19,chr8,False,22.2
IFNWP5,chr9,False,22.2
FBXO25,chr8,False,22.2
IFNWP9,chr9,False,22.2
IFNWP15,chr9,False,22.2
AC107959.3,chr8,False,22.2
MFHAS1,chr8,False,22.2
AC087763.1,chr8,False,22.2
IFNA10,chr9,False,22.2
TDRP,chr8,False,22.2
AC034111.1,chr8,False,22.2
AC034111.2,chr8,False,22.2
AC136777.2,chr8,False,22.2
AC079200.1,chr8,False,22.2
AC136777.1,chr8,False,22.2
FAM87A,chr8,False,22.2
ERI1,chr8,False,22.2
IFNA4,chr9,False,22.2
AC100810.1,chr8,False,22.2
IFNA16,chr9,False,22.2
IFNWP18,chr9,False,22.2
AC100810.2,chr8,False,22.2
AC100810.3,chr8,False,22.2
RNU6-682P,chr8,False,22.2
AC100810.6,chr8,False,22.2
AC083964.1,chr8,False,22.2
AC083964.2,chr8,False,22.2
IFNA7,chr9,False,22.2
DEFA1,chr8,False,22.2
AC004908.2,chr8,False,21.95
TNKS,chr8,False,21.95
AC087269.3,chr8,False,21.95
RPL23AP54,chr8,False,21.95
AC087269.2,chr8,False,21.95
AC087269.1,chr8,False,21.95
AC004908.1,chr8,False,21.95
AC129915.3,chr8,False,21.95
AC087369.1,chr8,False,21.95
AC104964.2,chr8,False,21.95
ERICH1,chr8,False,21.95
AC103834.1,chr8,False,21.95
RNA5SP251,chr8,False,21.95
AC084768.1,chr8,False,21.95
AC104964.1,chr8,False,21.95
RNU6-1151P,chr8,False,21.95
AC134684.11,chr8,False,21.95
AC100797.4,chr8,False,21.95
AC104964.3,chr8,False,21.95
CLDN23,chr8,False,21.95
DLGAP2,chr8,False,21.95
AC107959.1,chr8,False,21.95
AC110288.1,chr8,False,21.95
AC112673.1,chr8,False,21.95
RNU6-526P,chr8,False,21.95
AC100797.1,chr8,False,21.95
AC087369.2,chr8,False,21.95
AF067845.4,chr8,False,21.95
TNFRSF10B,chr8,False,21.95
AC004908.3,chr8,False,21.95
RHOBTB2,chr8,False,21.95
RNU7-55P,chr8,False,21.95
AC009435.1,chr8,False,21.95
AF067845.5,chr8,False,21.95
AF067845.2,chr8,False,21.95
CCAR2,chr8,False,21.95
AF067845.1,chr8,False,21.95
C8orf58,chr8,False,21.95
AC246817.2,chr8,False,21.95
AC246817.1,chr8,False,21.95
RN7SL303P,chr8,False,21.95
RN7SL318P,chr8,False,21.95
RNU6-729P,chr8,False,21.95
AC091193.1,chr8,False,21.95
KBTBD11,chr8,False,21.95
MIR4660,chr8,False,21.95
AC019176.2,chr8,False,21.95
AC022784.1,chr8,False,21.95
AC022784.3,chr8,False,21.95
AC022784.4,chr8,False,21.95
AC022784.5,chr8,False,21.95
AC022784.6,chr8,False,21.95
PPP1R3B,chr8,False,21.95
AC027251.1,chr8,False,21.95
LINCR-0001,chr8,False,21.95
AC021242.3,chr8,False,21.95
ZNF596,chr8,False,21.95
AC021242.2,chr8,False,21.95
AC019257.9,chr8,False,21.95
AC019257.1,chr8,False,21.95
KBTBD11-OT1,chr8,False,21.95
AC037459.2,chr8,False,21.95
AC026950.2,chr8,False,21.95
AC022784.2,chr8,False,21.95
AC019257.2,chr8,False,21.95
PRSS51,chr8,False,21.95
PRSS55,chr8,False,21.95
PRSS52P,chr8,False,21.95
AC023385.1,chr8,False,21.95
AC021736.1,chr8,False,21.95
AC037459.1,chr8,False,21.71
AF131216.2,chr8,False,21.71
RN7SL293P,chr8,False,21.71
AC037441.2,chr8,False,21.71
AC037441.1,chr8,False,21.71
AF131216.1,chr8,False,21.71
RN7SL178P,chr8,False,21.71
FAM85B,chr8,False,21.71
AC107959.4,chr8,False,21.71
AC107959.5,chr8,False,21.71
AF131216.3,chr8,False,21.71
PDLIM2,chr8,False,21.71
SLC35G5,chr8,False,21.71
TDH,chr8,False,21.71
AF131216.4,chr8,False,21.71
AC114550.1,chr8,False,21.71
LOXL2,chr8,False,21.71
ENPP7P1,chr8,False,21.71
FAM167A,chr8,False,21.71
LINC00208,chr8,False,21.71
RPL23AP55,chr8,False,21.71
AC114550.3,chr8,False,21.71
MCPH1,chr8,False,21.71
AC026991.1,chr8,False,21.71
ENTPD4,chr8,False,21.71
AC016065.2,chr8,False,21.71
AC114550.2,chr8,False,21.71
FAM167A-AS1,chr8,False,21.71
ANGPT2,chr8,False,21.71
AC037459.3,chr8,False,21.71
AC245164.2,chr8,False,21.71
AC245164.1,chr8,False,21.71
AC010941.1,chr8,False,21.71
AC245123.1,chr8,False,21.71
MIR597,chr8,False,21.71
AC022068.1,chr8,False,21.71
TNFRSF10C,chr8,False,21.71
AC245187.1,chr8,False,21.71
TNFRSF10A-AS1,chr8,False,21.71
AC004944.1,chr8,False,21.71
TNFRSF10A,chr8,False,21.71
RNU6-1084P,chr8,False,21.71
MYOM2,chr8,False,21.71
AC245187.2,chr8,False,21.71
MIR7160,chr8,False,21.71
AC090197.1,chr8,False,21.71
AC068020.1,chr8,False,21.71
AC079054.1,chr8,False,21.71
AC245519.1,chr8,False,21.71
RN7SKP159,chr8,False,21.71
BIN3,chr8,False,21.71
AC245519.2,chr8,False,21.71
AC016065.1,chr8,False,21.71
AC021242.1,chr8,False,21.71
MTMR9,chr8,False,21.71
AC007718.1,chr8,False,21.71
PAICSP4,chr8,False,21.71
AC105001.2,chr8,False,21.46
AC105001.1,chr8,False,21.46
AC105046.1,chr8,False,21.46
AF131216.5,chr8,False,21.46
AC105046.2,chr8,False,21.46
SLC25A37,chr8,False,21.46
AF131215.6,chr8,False,21.46
AF131215.7,chr8,False,21.46
DEFB107B,chr8,False,21.46
AF131215.5,chr8,False,21.46
SOX7,chr8,False,21.46
MIR598,chr8,False,21.46
AC022239.1,chr8,False,21.46
AC022239.2,chr8,False,21.46
CHMP7,chr8,False,21.46
XKR6,chr8,False,21.46
CTSB,chr8,False,21.46
BLK,chr8,False,21.46
AF131215.1,chr8,False,21.46
AF131215.4,chr8,False,21.46
AC025857.1,chr8,False,21.46
AC115485.1,chr8,False,21.46
DEFB106B,chr8,False,21.46
AF131215.2,chr8,False,21.46
OR7E161P,chr8,False,21.46
MIR4286,chr8,False,21.46
AF131215.3,chr8,False,21.46
DEFB105B,chr8,False,21.46
MIR1322,chr8,False,21.46
C8orf74,chr8,False,21.46
PINX1,chr8,False,21.46
AC100861.1,chr8,False,21.46
AGPAT5,chr8,False,21.46
AC104561.4,chr8,False,21.46
RPL19P13,chr8,False,21.46
LINC00529,chr8,False,21.46
AC026991.2,chr8,False,21.46
AC055854.1,chr8,False,21.46
EGR3,chr8,False,21.46
AL049634.3,chr20,False,21.46
AC011008.2,chr8,False,21.46
RPL23AP53,chr8,False,21.46
AC018398.2,chr8,False,21.46
FDFT1,chr8,False,21.46
AC011008.1,chr8,False,21.46
GATA4,chr8,True,21.46
RNA5SP252,chr8,False,21.46
TNFRSF10D,chr8,False,21.46
PEBP4,chr8,False,21.46
NEIL2,chr8,False,21.46
R3HCC1,chr8,False,21.46
AC069185.1,chr8,False,21.46
IFNA21,chr9,False,21.46
RP1L1,chr8,False,21.46
AC104561.1,chr8,False,21.46
SUB1P1,chr8,False,21.46
AC104561.2,chr8,False,21.46
AC104561.3,chr8,False,21.46
AC100861.2,chr8,False,21.46
RNU4-71P,chr8,False,21.22
AC023296.1,chr8,False,21.22
AC037459.4,chr8,False,21.22
AL161628.1,chr9,False,21.22
SORBS3,chr8,False,21.22
DEFA3,chr8,False,21.22
CSMD1,chr8,False,21.22
AL365204.1,chr9,False,21.22
C8orf49,chr8,False,21.22
OR7E158P,chr8,False,21.22
MIR8055,chr8,False,21.22
MCPH1-AS1,chr8,False,21.22
AF287957.1,chr8,False,21.22
DEFB136,chr8,False,21.22
AC103957.2,chr8,False,21.22
DEFT1P2,chr8,False,21.22
AC107918.6,chr8,False,21.22
AC107918.5,chr8,False,21.22
AC103957.1,chr8,False,21.22
RNU6-336P,chr8,False,20.98
HSPD1P2,chr8,False,20.98
AC087854.1,chr8,False,20.98
PPP3CC,chr8,False,20.98
DEFA4,chr8,False,20.98
PRAG1,chr8,False,20.98
XKR5,chr8,False,20.98
AC105910.1,chr8,False,20.98
NKX2-6,chr8,False,20.98
BTF3P3,chr8,False,20.98
AC012574.1,chr8,False,20.98
AF233439.2,chr8,False,20.98
NKX3-1,chr8,False,20.98
DEFB4A,chr8,False,20.98
STC1,chr8,False,20.98
AL365204.2,chr9,False,20.98
AC012574.2,chr8,False,20.98
AC012119.1,chr8,False,20.98
MIR4659B,chr8,False,20.98
MIR4659A,chr8,False,20.98
MSR1,chr8,False,20.98
AC012119.2,chr8,False,20.98
SLC39A14,chr8,False,20.98
SINHCAFP3,chr8,False,20.98
AC022559.1,chr8,False,20.73
XPO7,chr8,False,20.73
IFNW1,chr9,False,20.73
AC021355.1,chr8,False,20.73
DEFB108C,chr8,False,20.73
ZNF705B,chr8,False,20.73
GS1-24F4.2,chr8,False,20.73
RPL23AP96,chr8,False,20.73
GFRA2,chr8,False,20.73
AL390882.1,chr9,False,20.73
PIWIL2,chr8,False,20.73
DEFA6,chr8,False,20.73
FGF17,chr8,False,20.73
DOK2,chr8,False,20.73
POLR3D,chr8,False,20.73
DEFB1,chr8,False,20.73
AC105206.2,chr8,False,20.73
AF233439.1,chr8,False,20.73
DEFB135,chr8,False,20.73
MIR320A,chr8,False,20.73
NPM2,chr8,False,20.73
AL365204.3,chr9,False,20.73
AC023403.1,chr8,False,20.73
AC021613.1,chr8,False,20.49
SFTPC,chr8,False,20.49
RNU6-842P,chr8,False,20.49
BTNL3,chr5,False,20.49
AC018541.1,chr8,False,20.49
RNU6-892P,chr8,False,20.49
BMP1,chr8,False,20.49
MTND4P7,chr8,False,20.49
AC018437.3,chr8,False,20.49
AC018437.2,chr8,False,20.49
ATP6V1B2,chr8,False,20.49
AC018437.1,chr8,False,20.49
AC019270.1,chr8,False,20.49
NUDT18,chr8,False,20.49
AC021613.2,chr8,False,20.49
FAM90A2P,chr8,False,20.49
DEFB109D,chr8,False,20.49
DEFB134,chr8,False,20.49
AC015468.1,chr8,False,20.49
AC106845.1,chr8,False,20.49
DLC1,chr8,False,20.49
LGI3,chr8,False,20.49
FAM160B2,chr8,False,20.49
AC105206.3,chr8,False,20.49
AC105206.1,chr8,False,20.49
PHYHIP,chr8,False,20.49
DMTN,chr8,False,20.49
RNA5SP257,chr8,False,20.49
AC021613.3,chr8,False,20.49
LINC02153,chr8,False,20.49
LZTS1-AS1,chr8,False,20.49
AC100850.1,chr8,False,20.49
LZTS1,chr8,False,20.49
AC015468.3,chr8,False,20.49
AC015468.2,chr8,False,20.49
PPM1AP1,chr8,False,20.49
DEFA8P,chr8,False,20.49
IFNB1,chr9,False,20.49
IFNNP1,chr9,False,20.49
HR,chr8,False,20.49
IFNWP4,chr9,False,20.49
REEP4,chr8,False,20.49
TMEM97P2,chr8,False,20.49
AC023202.1,chr8,False,20.49
AC103719.1,chr8,False,20.49
RNU1-148P,chr8,False,20.49
AC022880.1,chr8,False,20.49
AC123777.1,chr8,False,20.49
RPL30P9,chr8,False,20.24
TUSC3,chr8,False,20.24
AC067904.3,chr8,False,20.24
AC090150.2,chr8,False,20.24
AC067904.2,chr8,False,20.24
AL513317.1,chr9,False,20.24
HACD4,chr9,False,20.24
AC091675.1,chr8,False,20.24
INTS10,chr8,False,20.24
LONRF1,chr8,False,20.24
SLC18A1,chr8,False,20.24
TRMT9B,chr8,False,20.24
AC067904.1,chr8,False,20.24
RNA5SP255,chr8,False,20.24
OR6R2P,chr8,False,20.24
MIR3926-2,chr8,False,20.24
ADRA1A,chr8,False,20.24
AC022832.2,chr8,False,20.24
DEFA9P,chr8,False,20.24
DEFB104B,chr8,False,20.24
COX6B1P4,chr8,False,20.24
DEFB108A,chr8,False,20.24
MIR548H4,chr8,False,20.24
OR51A2,chr11,False,20.24
MIR3926-1,chr8,False,20.24
MIR5692A2,chr8,False,20.24
STMN4,chr8,False,20.24
CCT3P1,chr8,False,20.24
AC018755.4,chr19,False,20.24
C8orf48,chr8,False,20.24
AC147055.4,chr4,False,20.24
AC103851.1,chr8,False,20.24
AC022832.1,chr8,False,20.24
DEFA10P,chr8,False,20.0
NEFM,chr8,False,20.0
NEFL,chr8,False,20.0
DNAJB6P2,chr8,False,20.0
DPYSL2,chr8,False,20.0
DEFB130B,chr8,False,20.0
DEFB131C,chr8,False,20.0
PNMA2,chr8,False,20.0
DEFB131E,chr8,False,20.0
MIR383,chr8,False,20.0
RNA5SP253,chr8,False,20.0
LPL,chr8,False,20.0
EIF4EP5,chr8,False,20.0
PTK2B,chr8,False,20.0
ALG1L13P,chr8,False,20.0
SGCZ,chr8,False,20.0
TRIM35,chr8,False,20.0
SNRPCP17,chr8,False,20.0
ADAM28,chr8,False,20.0
AC024958.1,chr8,False,20.0
AC120193.1,chr8,False,20.0
ADAM7,chr8,False,20.0
ADAMDEC1,chr8,False,20.0
AC090150.1,chr8,False,20.0
AC107918.3,chr8,False,20.0
AC100802.1,chr8,False,20.0
AF106564.1,chr8,False,20.0
AC107918.1,chr8,False,20.0
AC022690.1,chr8,False,20.0
AC011726.1,chr8,False,20.0
AC022690.2,chr8,False,20.0
AC022880.2,chr8,False,20.0
AC147055.2,chr4,False,20.0
AC011726.2,chr8,False,20.0
AC025884.2,chr15,False,20.0
AC135352.1,chr8,False,20.0
AC084838.1,chr8,False,20.0
AC011586.2,chr8,False,19.76
FBXO16,chr8,False,19.76
RPL5P22,chr8,False,19.76
DEFA11P,chr8,False,19.76
AC022039.1,chr8,False,19.76
BNIP3L,chr8,False,19.76
AC104997.1,chr8,False,19.76
AC021678.3,chr8,False,19.76
AC021678.2,chr8,False,19.76
ELP3,chr8,False,19.76
MIR6841,chr8,False,19.76
SPAG11B,chr8,False,19.76
MIR6842,chr8,False,19.76
MIR6843,chr8,False,19.76
ZNF705D,chr8,False,19.76
HSPD1P3,chr8,False,19.76
EPHX2,chr8,False,19.76
AC090541.1,chr8,False,19.76
MIR3622B,chr8,False,19.76
UGT2B17,chr4,False,19.76
RNU6-1086P,chr8,False,19.76
PPP2R2A,chr8,True,19.76
DEFA7P,chr8,False,19.76
SDAD1P1,chr8,False,19.76
RN7SL474P,chr8,False,19.76
NUGGC,chr8,False,19.76
CLU,chr8,False,19.76
PNOC,chr8,False,19.76
DEFA5,chr8,False,19.76
ESCO2,chr8,False,19.76
CHRNA2,chr8,False,19.76
MIR4287,chr8,False,19.76
RNU7-153P,chr8,False,19.76
AC023538.1,chr8,False,19.76
AC107918.4,chr8,False,19.76
RNU6-1276P,chr8,False,19.76
AC021678.1,chr8,False,19.76
GULOP,chr8,False,19.76
AC069113.1,chr8,False,19.76
AC069113.2,chr8,False,19.76
ZNF395,chr8,False,19.76
AC069113.3,chr8,False,19.76
RNU6-397P,chr8,False,19.76
RNA5SP258,chr8,False,19.76
AC025871.2,chr8,False,19.76
AC025871.3,chr8,False,19.76
AC013643.3,chr8,False,19.76
RNU6-178P,chr8,False,19.76
AC079097.1,chr8,False,19.76
DEFB108D,chr8,False,19.76
AC013643.2,chr8,False,19.76
AC013643.1,chr8,False,19.76
PBK,chr8,False,19.76
PSME2P5,chr8,False,19.76
FAM66D,chr8,False,19.76
SCARA5,chr8,False,19.76
AC107373.1,chr8,False,19.76
SCARA3,chr8,False,19.76
AC107373.3,chr8,False,19.76
CCDC25,chr8,False,19.76
AC011586.1,chr8,False,19.76
AC130366.1,chr8,False,19.76
AC107373.2,chr8,False,19.76
DEFB4B,chr8,False,19.76
MIR3622A,chr8,False,19.76
AC040926.1,chr8,False,19.76
AC025062.1,chr8,False,19.51
OR7E10P,chr8,False,19.51
CSGALNACT1,chr8,False,19.51
AC025062.2,chr8,False,19.51
ALG1L11P,chr8,False,19.51
AC027117.1,chr8,False,19.51
AC025884.1,chr15,False,19.51
AC145124.1,chr8,False,19.51
DEFB131D,chr8,False,19.51
AC009623.1,chr8,False,19.51
AP006248.1,chr8,False,19.51
AC025871.1,chr8,False,19.51
RNA5SP256,chr8,False,19.51
KCTD9,chr8,False,19.51
AC105233.2,chr8,False,19.51
AC025062.3,chr8,False,19.51
CDCA2,chr8,False,19.51
AC027117.2,chr8,False,19.51
ENPP7P12,chr8,False,19.51
SNORD116,chr13,False,19.51
AP006248.5,chr8,False,19.51
PCM1,chr8,False,19.51
NAT1,chr8,False,19.51
MTUS1,chr8,False,19.51
RPS3AP31,chr8,False,19.51
AC091185.1,chr8,False,19.51
AC124242.2,chr8,False,19.51
DEFB103B,chr8,False,19.51
AC124242.1,chr8,False,19.51
MIR548V,chr8,False,19.51
AC124069.1,chr8,False,19.51
FGL1,chr8,False,19.51
DEFB130A,chr8,False,19.51
AC068880.5,chr8,False,19.51
MIR6876,chr8,False,19.51
AC068880.4,chr8,False,19.51
AC068880.3,chr8,False,19.51
AC068880.2,chr8,False,19.51
GNRH1,chr8,False,19.51
SH2D4A,chr8,False,19.51
PSD3,chr8,False,19.51
AC068880.1,chr8,False,19.51
AC087273.2,chr8,False,19.51
AC091185.2,chr8,False,19.51
NAT2,chr8,True,19.51
AC107918.2,chr8,False,19.51
NATP,chr8,False,19.51
FAM86B1,chr8,False,19.51
MIR548I3,chr8,False,19.51
FAM86B3P,chr8,False,19.51
AC124242.3,chr8,False,19.51
AC087273.1,chr8,False,19.51
AC090103.1,chr8,False,19.27
FGF20,chr8,False,19.27
AC041005.1,chr8,False,19.27
CNOT7,chr8,False,19.27
AC100849.1,chr8,False,19.27
FZD3,chr8,False,19.27
AC009623.3,chr8,False,19.27
ZDHHC2,chr8,False,19.27
AC100849.2,chr8,False,19.27
EBF2,chr8,False,19.27
VPS37A,chr8,False,19.27
AC079193.2,chr8,False,19.27
MRPL49P2,chr8,False,19.27
PDGFRL,chr8,False,19.27
AC009623.2,chr8,False,19.27
AF228730.5,chr8,False,19.27
EXTL3,chr8,False,19.27
RNA5SP259,chr8,False,19.27
MIR4288,chr8,False,19.27
AF228730.2,chr8,False,19.27
MICU3,chr8,False,19.27
AC079193.1,chr8,False,19.27
ASAH1,chr8,False,19.27
DOCK5,chr8,False,19.27
EXTL3-AS1,chr8,False,19.27
MTND4LP26,chr8,False,19.27
AC073581.1,chr8,False,19.27
MTMR7,chr8,False,19.27
AC108449.2,chr8,False,19.02
AC084026.3,chr8,False,19.02
AC084026.2,chr8,False,19.02
AC108449.1,chr8,False,19.02
AC087821.1,chr8,False,19.02
HMBOX1-IT1,chr8,False,19.02
RNA5SP260,chr8,False,19.02
AC084026.1,chr8,False,19.02
LINC00589,chr8,False,19.02
HMBOX1,chr8,False,19.02
AC108449.3,chr8,False,19.02
RPS3AP30,chr8,False,19.02
SLC7A2,chr8,False,19.02
AC009884.2,chr8,False,19.02
AC009884.1,chr8,False,19.02
AF238378.1,chr8,False,19.02
OR4S2,chr11,False,19.02
AC100800.1,chr8,False,19.02
AP006248.2,chr8,False,19.02
AP006248.3,chr8,False,19.02
AP006248.4,chr8,False,19.02
AC040975.1,chr8,False,19.02
INTS9-AS1,chr8,False,19.02
OR4P4,chr11,False,19.02
INTS9,chr8,False,19.02
AC087821.2,chr8,False,19.02
KIF13B,chr8,False,19.02
RPL35P6,chr8,False,19.02
OR4C6,chr11,False,19.02
RPL17P33,chr8,False,19.02
SLC7A2-IT1,chr8,False,19.02
ADAM24P,chr8,False,19.02
AC084262.2,chr8,False,18.78
DUSP4,chr8,False,18.78
SDHDP6,chr1,False,18.78
IGHV3-30-2,chr14,False,18.78
IGHVII-30-1,chr14,False,18.78
USP17L8,chr8,False,18.78
AC084262.1,chr8,False,18.78
CFHR3,chr1,False,18.78
IGHD1OR15-1B,chr15,False,18.78
IGHD5OR15-5B,chr15,False,18.78
IGHD4OR15-4B,chr15,False,18.78
LINC02099,chr8,False,18.78
HMGB1P23,chr8,False,18.78
AC130365.1,chr8,False,18.78
IGHD3OR15-3B,chr15,False,18.78
IGHD2OR15-2B,chr15,False,18.78
FAM66E,chr8,False,18.78
AC131254.1,chr8,False,18.54
LINC02209,chr8,False,18.54
AC131254.3,chr8,False,18.54
HNRNPLP2,chr15,False,18.54
AL353811.1,chr9,False,18.54
MAP2K1P1,chr8,False,18.54
FSCN1P1,chr15,False,18.54
OR4V1P,chr11,False,18.54
RHD,chr1,False,18.54
AC090820.2,chr8,False,18.29
AC044849.1,chr8,False,18.29
IZUMO3,chr9,False,18.29
AC026979.1,chr8,False,18.29
RPS15AP24,chr8,False,18.29
AC090820.1,chr8,False,18.29
AC026979.3,chr8,False,18.29
AC026979.2,chr8,False,18.29
SARAF,chr8,False,18.29
HSPA8P11,chr8,False,18.29
MIR3148,chr8,False,18.29
FAM30C,chr15,False,18.29
TAS2R64P,chr12,False,18.29
LEPROTL1,chr8,False,18.29
RNU6-1218P,chr8,False,18.29
AC026979.4,chr8,False,18.29
MBOAT4,chr8,False,18.29
AC131254.2,chr8,False,18.29
DDX39BP1,chr6,False,18.29
USP17L3,chr8,False,18.29
AC037471.1,chr15,False,18.29
DCTN6,chr8,False,18.29
AC102945.2,chr8,False,18.29
FAM90A12P,chr8,False,18.05
RBPMS-AS1,chr8,False,18.05
AC105233.3,chr8,False,18.05
PURG,chr8,False,18.05
AC105233.5,chr8,False,18.05
AC102945.1,chr8,False,18.05
HIKESHIP3,chr8,False,18.05
GSR,chr8,False,18.05
RBPMS,chr8,False,18.05
AC105233.1,chr8,False,18.05
FAM90A11P,chr8,False,18.05
TEX15,chr8,False,18.05
AC008066.1,chr8,False,18.05
PPIAP84,chr8,False,18.05
UBXN8,chr8,False,18.05
AC105233.4,chr8,False,18.05
TUBBP1,chr8,False,18.05
PPP2CB,chr8,False,18.05
FAM90A24P,chr8,False,18.05
AC090281.1,chr8,False,18.05
GTF2E2,chr8,False,18.05
SNORA30B,chr9,False,18.05
AC109329.1,chr8,False,18.05
AC114786.3,chr4,False,18.05
USP17L1,chr8,False,18.05
OR7E96P,chr8,False,18.05
SMIM18,chr8,False,18.05
UGT2B29P,chr4,False,18.05
RNU5A-3P,chr8,False,18.05
MIR491,chr9,False,17.8
OR7E15P,chr8,False,17.8
RNA5SP261,chr8,False,17.8
AC090816.1,chr8,False,17.8
DEFB109B,chr8,False,17.8
AC068672.1,chr8,False,17.8
FOCAD-AS1,chr9,False,17.8
WRN,chr8,False,17.8
DEFB109C,chr8,False,17.8
FAM66B,chr8,False,17.8
NRG1,chr8,True,17.8
AC104027.1,chr8,False,17.56
AF228730.6,chr8,False,17.56
AC009563.1,chr8,False,17.56
OR7E125P,chr8,False,17.56
FAM90A13P,chr8,False,17.56
AF228730.4,chr8,False,17.56
FAM90A15P,chr8,False,17.56
SUMO2P16,chr8,False,17.56
AF228730.3,chr8,False,17.56
AF228730.1,chr8,False,17.56
FAM90A20P,chr8,False,17.56
RNU6-17P,chr15,False,17.56
FAM90A3P,chr8,False,17.56
AC068672.2,chr8,False,17.56
NRG1-IT1,chr8,False,17.56
AC068931.1,chr8,False,17.56
FAM90A4P,chr8,False,17.56
AC068672.3,chr8,False,17.56
RPS3AP33,chr8,False,17.56
KCTD9P6,chr8,False,17.56
RNA5SP262,chr8,False,17.56
