Gene,chromosome,IsJCGA,AmplificationPercentage
LINC01538,chr18,False,12.5
GRAMD4P7,chr18,False,12.5
GREB1L,chr18,False,12.5
BIRC3,chr11,False,12.5
LINC01444,chr18,False,12.5
CDH7,chr18,False,12.5
LINC01443,chr18,False,12.5
CDH20,chr18,False,12.5
BLID,chr11,False,12.5
LINC01193,chr15,False,12.5
CDH2,chr18,False,12.5
CDH19,chr18,False,12.5
BNIP3P3,chr18,False,12.5
BOD1L2,chr18,False,12.5
LINC01029,chr18,False,12.5
AC018697.1,chr18,False,12.5
GTF2IP8,chr18,False,12.5
CD226,chr18,False,12.5
CCT4,chr2,False,12.5
LINC00909,chr18,False,12.5
LINC00907,chr18,False,12.5
BOD1P1,chr18,False,12.5
LINC01630,chr18,False,12.5
GRAMD4P1,chr21,False,12.5
ATP7BP1,chr18,False,12.5
AC018931.1,chr18,False,12.5
LINC01926,chr18,False,12.5
ATP8B1,chr18,False,12.5
LINC01924,chr18,False,12.5
LINC01922,chr18,False,12.5
LINC01919,chr18,False,12.5
AC016382.1,chr18,False,12.5
LINC01917,chr18,False,12.5
LINC01916,chr18,False,12.5
LINC01915,chr18,False,12.5
LINC01912,chr18,False,12.5
ATP9B,chr18,False,12.5
LINC01908,chr18,False,12.5
AC016383.1,chr18,False,12.5
LINC01906,chr18,False,12.5
AC016383.2,chr18,False,12.5
LINC01903,chr18,False,12.5
B4GALT6,chr18,False,12.5
LINC01900,chr18,False,12.5
LINC01898,chr18,False,12.5
LINC01897,chr18,False,12.5
LINC01896,chr18,False,12.5
LINC01895,chr18,False,12.5
AC016383.3,chr18,False,12.5
LINC01893,chr18,False,12.5
LINC01882,chr18,False,12.5
LINC01879,chr18,False,12.5
CEP76,chr18,False,12.5
LINC00683,chr18,False,12.5
CCND3P2,chr18,False,12.5
LINC00305,chr18,False,12.5
LINC-ROR,chr18,False,12.5
AC017100.2,chr18,False,12.5
AC017100.1,chr18,False,12.5
IL10RA,chr11,False,12.5
HOATZ,chr11,False,12.5
AC010754.1,chr18,False,12.5
AC011225.1,chr18,False,12.5
CCDC102B,chr18,False,12.5
AC010760.1,chr15,False,12.5
IGLJCOR18,chr18,False,12.5
AC011155.1,chr18,False,12.5
CCBE1,chr18,False,12.5
AC011095.1,chr18,False,12.5
CABLES1,chr18,False,12.5
IGHV4OR15-8,chr15,False,12.5
CABYR,chr18,False,12.5
AC010776.1,chr18,False,12.5
AC010776.2,chr18,False,12.5
AC010776.3,chr18,False,12.5
IGHV1OR15-6,chr15,False,12.5
IGHV1OR15-4,chr15,False,12.5
IGHV1OR15-3,chr15,False,12.5
IGHV1OR15-1,chr15,False,12.5
HRH4,chr18,False,12.5
CBX3P2,chr18,False,12.5
HSPE1P18,chr11,False,12.5
AC010947.1,chr18,False,12.5
AC010928.1,chr18,False,12.5
HNRNPA3P16,chr18,False,12.5
IL9RP4,chr18,False,12.5
IMPACT,chr18,False,12.5
C18orf21,chr18,False,12.5
BTG4,chr11,False,12.5
LDLRAD4,chr18,False,12.5
HAUS1,chr18,False,12.5
AC016727.2,chr2,False,12.5
LAMA3,chr18,False,12.5
C11orf53,chr11,False,12.5
HMGN1P30,chr18,False,12.5
AC018529.3,chr18,False,12.5
AC018529.2,chr18,False,12.5
AC018529.1,chr18,False,12.5
HMGN1P31,chr18,False,12.5
HMSD,chr18,False,12.5
KDSR,chr18,False,12.5
INO80C,chr18,False,12.5
C18orf25,chr18,False,12.5
KCTD1,chr18,False,12.5
C18orf63,chr18,False,12.5
AC016866.1,chr18,False,12.5
AC016866.2,chr18,False,12.5
KC6,chr18,False,12.5
KATNBL1P3,chr18,False,12.5
JAML,chr11,False,12.5
AC018413.1,chr18,False,12.5
AC016866.3,chr18,False,12.5
AC018371.2,chr18,False,12.5
AC018371.1,chr18,False,12.5
LINC01927,chr18,False,12.5
GOLGA8CP,chr15,False,12.5
MIR1268A,chr15,False,12.5
AC011774.1,chr18,False,12.5
MAPK4,chr18,False,12.5
FBXO15,chr18,False,12.5
COMMD1,chr2,False,12.5
FECH,chr18,False,12.5
COLCA2,chr11,False,12.5
MALT1,chr18,False,12.5
AP005264.1,chr18,False,12.5
LRRC37A7P,chr18,False,12.5
AP005264.6,chr18,False,12.5
LPIN2,chr18,False,12.5
LOXHD1,chr18,False,12.5
FEM1AP2,chr18,False,12.5
LONRF2P3,chr15,False,12.5
LONRF2P1,chr18,False,12.5
COLCA1,chr11,False,12.5
AP005329.1,chr18,False,12.5
FGF7P1,chr18,False,12.5
CNDP2,chr18,False,12.5
CNDP1,chr18,False,12.5
LINC02864,chr18,False,12.5
AP005329.2,chr18,False,12.5
AP005329.3,chr18,False,12.5
AP005431.1,chr18,False,12.5
CLUHP6,chr18,False,12.5
AP005482.1,chr18,False,12.5
FHOD3,chr18,False,12.5
CIDEA,chr18,False,12.5
FAUP1,chr18,False,12.5
AC011815.1,chr18,False,12.5
GOLGA6L6,chr15,False,12.5
AC011815.2,chr18,False,12.5
AP005136.3,chr18,False,12.5
AP005136.4,chr18,False,12.5
MIR125B1,chr11,False,12.5
MIR122HG,chr18,False,12.5
MIR122,chr18,False,12.5
AC010928.3,chr18,False,12.5
AC015563.1,chr18,False,12.5
MIR1-2,chr18,False,12.5
AP005212.1,chr18,False,12.5
MIB1,chr18,False,12.5
MEX3C,chr18,False,12.5
METTL4,chr18,False,12.5
AP005212.3,chr18,False,12.5
AP005212.4,chr18,False,12.5
AP005242.1,chr18,False,12.5
AP005242.2,chr18,False,12.5
AP005242.3,chr18,False,12.5
AP005242.4,chr18,False,12.5
ME2,chr18,False,12.5
AP005242.5,chr18,False,12.5
MC5R,chr18,False,12.5
MC4R,chr18,False,12.5
MC2R,chr18,False,12.5
MBP,chr18,False,12.5
AC011815.3,chr18,False,12.5
MBD1,chr18,False,12.5
MAPRE2,chr18,False,12.5
AP005482.2,chr18,False,12.5
AP005901.1,chr18,False,12.5
AC015819.1,chr18,False,12.5
AP005901.2,chr18,False,12.5
GALR1,chr18,False,12.5
ARIH2P1,chr18,False,12.5
ARL17B,chr17,False,12.5
AC009831.1,chr18,False,12.5
GAPDHP66,chr18,False,12.5
AC009831.2,chr18,False,12.5
AC009831.3,chr18,False,12.5
AC009831.4,chr18,False,12.5
CHORDC1P4,chr18,False,12.5
ARL2BPP1,chr18,False,12.5
LINC02582,chr18,False,12.5
GAPLINC,chr18,False,12.5
LINC02565,chr18,False,12.5
GAREM1,chr18,False,12.5
LINC02552,chr11,False,12.5
GATA6,chr18,True,12.5
GATA6-AS1,chr18,False,12.5
LINC02550,chr11,False,12.5
CFHR1,chr1,False,12.5
CFAP53,chr18,False,12.5
ATP5F1A,chr18,False,12.5
AC016229.1,chr18,False,12.5
GLUD1P4,chr18,False,12.5
AC016229.2,chr18,False,12.5
CFAP300,chr11,False,12.5
ATP5MC1P6,chr18,False,12.5
ATP6V1E1P2,chr18,False,12.5
GALNT1,chr18,False,12.5
AC009802.1,chr18,False,12.5
AC015967.2,chr18,False,12.5
CHST9,chr18,False,12.5
AC015819.2,chr18,False,12.5
AP005901.3,chr18,False,12.5
AC015819.3,chr18,False,12.5
AC015819.4,chr18,False,12.5
AP005901.4,chr18,False,12.5
AC015819.5,chr18,False,12.5
AP005901.5,chr18,False,12.5
AP005901.6,chr18,False,12.5
AC015878.1,chr18,False,12.5
AC015878.2,chr18,False,12.5
AC015959.1,chr18,False,12.5
CIAPIN1P,chr18,False,12.5
AC009704.1,chr18,False,12.5
AQP4-AS1,chr18,False,12.5
AC009704.2,chr18,False,12.5
FRG2LP,chr18,False,12.5
AC009704.3,chr18,False,12.5
AC009716.1,chr18,False,12.5
AC009716.2,chr18,False,12.5
AP006261.1,chr18,False,12.5
AC015967.1,chr18,False,12.5
AP006565.1,chr18,False,12.5
FXYD2,chr11,False,12.5
FXYD6,chr11,False,12.5
AQP4,chr18,False,12.5
FXYD6-FXYD2,chr11,False,12.5
AC011731.1,chr18,False,12.5
AP001830.1,chr11,False,12.5
AC012433.2,chr18,False,12.5
AC040896.1,chr18,False,12.5
RNU6-655P,chr18,False,12.5
AC068408.1,chr18,False,12.5
AC037471.2,chr15,False,12.5
RNU6-567P,chr18,False,12.5
RNU6-498P,chr15,False,12.5
AC036176.3,chr18,False,12.5
AC036176.2,chr18,False,12.5
RNU6-435P,chr18,False,12.5
AC036176.1,chr18,False,12.5
RNU6-408P,chr18,False,12.5
RNU6-39P,chr18,False,12.5
ACTBP9,chr18,False,12.5
RNU6-346P,chr18,False,12.5
RNU6-340P,chr18,False,12.5
RNU6-316P,chr18,False,12.5
RNU6-286P,chr21,False,12.5
AC068408.2,chr18,False,12.5
RNU6-256P,chr11,False,12.5
RNU6-219P,chr18,False,12.5
RNU6-170P,chr18,False,12.5
AFG3L2,chr18,False,12.5
AC103808.5,chr18,False,12.5
RNU6-167P,chr18,False,12.5
AC103808.4,chr18,False,12.5
SPAG11B,chr8,False,12.5
AC103808.3,chr18,False,12.5
SPATA31E2P,chr15,False,12.5
RNU6-702P,chr18,False,12.5
AC103808.6,chr18,False,12.5
RNU6-142P,chr18,False,12.5
SNX19P3,chr18,False,12.5
RPL12P39,chr18,False,12.5
RPIAP1,chr18,False,12.5
ROCK1P1,chr18,False,12.5
AC139085.1,chr18,False,12.5
RNY4P37,chr18,False,12.5
RNU7-25P,chr18,False,12.5
AC104423.1,chr18,False,12.5
AC104365.3,chr18,False,12.5
AC104365.2,chr18,False,12.5
AC104365.1,chr18,False,12.5
RNU7-129P,chr18,False,12.5
AC103987.3,chr18,False,12.5
RNU6ATAC20P,chr18,False,12.5
AC044873.1,chr18,False,12.5
RNU6-952P,chr11,False,12.5
AC044840.1,chr18,False,12.5
RNU6-874P,chr11,False,12.5
SNRPCP4,chr18,False,12.5
SNRPD1,chr18,False,12.5
RNU6-857P,chr18,False,12.5
RNU6-831P,chr18,False,12.5
RNU6-749P,chr15,False,12.5
RNU6-742P,chr18,False,12.5
RNU6-737P,chr18,False,12.5
RNU6-721P,chr18,False,12.5
AC103987.2,chr18,False,12.5
AC103987.1,chr18,False,12.5
AC103808.2,chr18,False,12.5
SPIRE1,chr18,False,12.5
AC027097.2,chr18,False,12.5
RNF165,chr18,False,12.5
RNF138,chr18,False,12.5
ST8SIA3,chr18,False,12.5
RNF125,chr18,False,12.5
AC027449.1,chr18,False,12.5
AC100863.1,chr18,False,12.5
RNA5SP535,chr11,False,12.5
RNA5SP461,chr18,False,12.5
AC100847.1,chr18,False,12.5
RNA5SP460,chr18,False,12.5
RNA5SP458,chr18,False,12.5
AC100844.1,chr18,False,12.5
AC100843.2,chr18,False,12.5
AC105227.2,chr18,False,12.5
RNA5SP452,chr18,False,12.5
RNA5SP451,chr18,False,12.5
AC100843.1,chr18,False,12.5
SYT4,chr18,False,12.5
ALPK2,chr18,False,12.5
RNA5SP350,chr11,False,12.5
TAF4B,chr18,False,12.5
AC027229.1,chr18,False,12.5
RN7SL97P,chr18,False,12.5
AC027216.1,chr18,False,12.5
AC100779.1,chr18,False,12.5
RN7SL828P,chr11,False,12.5
