Gene,chromosome,IsJCGA,DeletionPercentage
HSBP1L1,chr18,False,38.95
AC011155.1,chr18,False,38.95
MIR548AV,chr18,False,38.95
AC016383.1,chr18,False,38.95
NETO1,chr18,False,38.95
TMX3,chr18,False,38.95
AC096708.2,chr18,False,38.95
RNU6-39P,chr18,False,38.95
AC096708.1,chr18,False,38.95
SDHCP1,chr18,False,38.95
CCDC102B,chr18,False,38.79
AC090415.1,chr18,False,38.79
MEX3C,chr18,False,38.79
AC090415.2,chr18,False,38.79
SRSF10P1,chr18,False,38.79
AC016383.3,chr18,False,38.79
CDH7,chr18,False,38.79
ADNP2,chr18,False,38.79
SMAD4,chr18,True,38.63
AC090337.2,chr18,False,38.63
AC090360.1,chr18,False,38.63
AC026585.1,chr18,False,38.63
RSL24D1P9,chr18,False,38.63
AC090337.1,chr18,False,38.63
GTSCR1,chr18,False,38.63
RPS8P3,chr18,False,38.63
AC027216.1,chr18,False,38.63
AC119868.2,chr18,False,38.63
AC119868.1,chr18,False,38.63
RNU1-46P,chr18,False,38.63
AC091646.1,chr18,False,38.63
AC139100.1,chr18,False,38.63
AC068254.2,chr18,False,38.63
AC068254.1,chr18,False,38.63
LINC01630,chr18,False,38.63
PARD6G-AS1,chr18,False,38.63
PARD6G,chr18,False,38.63
DOK6,chr18,False,38.63
AC109315.1,chr18,False,38.63
RN7SL795P,chr18,False,38.63
AC091305.1,chr18,False,38.63
RBFA,chr18,False,38.63
RBFADN,chr18,False,38.63
AC139100.2,chr18,False,38.46
SS18L2P2,chr18,False,38.46
CD226,chr18,False,38.46
AC091551.1,chr18,False,38.46
MBD2,chr18,False,38.46
AC064801.2,chr18,False,38.46
AC064801.1,chr18,False,38.46
AC100843.1,chr18,False,38.46
AC007948.1,chr18,False,38.46
RNU6-142P,chr18,False,38.46
AC100843.2,chr18,False,38.46
AC007631.1,chr18,False,38.46
AC090348.1,chr18,False,38.46
SLC25A6P4,chr18,False,38.46
LARP7P3,chr18,False,38.46
AC090666.1,chr18,False,38.46
AC027506.1,chr18,False,38.46
RN7SL705P,chr18,False,38.46
ZCCHC2,chr18,False,38.46
RPS2P6,chr18,False,38.46
ELAC1,chr18,False,38.46
AC021701.1,chr18,False,38.46
SERPINB7,chr18,False,38.46
ACTBP9,chr18,False,38.46
SERPINB2,chr18,False,38.46
RPL17P44,chr18,False,38.46
PHLPP1,chr18,False,38.46
RTTN,chr18,False,38.46
PRPF19P1,chr18,False,38.3
BCL2,chr18,True,38.3
LINC01924,chr18,False,38.3
LINC01919,chr18,False,38.3
RELCH,chr18,False,38.3
SNORA62,chr8,False,38.3
CUPIN1P,chr18,False,38.3
HMSD,chr18,False,38.3
LINC01916,chr18,False,38.3
AC091135.2,chr18,False,38.3
AC091135.1,chr18,False,38.3
LINC01917,chr18,False,38.3
RPL29P32,chr18,False,38.3
TNFRSF11A,chr18,False,38.3
SOCS6,chr18,False,38.3
RPIAP1,chr18,False,38.3
LIVAR,chr18,False,38.3
SNRPGP2,chr18,False,38.3
SERPINB10,chr18,False,38.3
AC027514.2,chr18,False,38.3
AC027514.1,chr18,False,38.3
AC091691.1,chr18,False,38.3
SERPINB8,chr18,False,38.3
AC091691.2,chr18,False,38.3
LINC01909,chr18,False,38.3
AC090897.1,chr18,False,38.3
C18orf54,chr18,False,38.3
LINC00305,chr18,False,38.3
DYNAP,chr18,False,38.3
AC009802.1,chr18,False,38.3
RPL12P39,chr18,False,38.3
LINC01538,chr18,False,38.3
LINC01544,chr18,False,38.13
RPL30P14,chr18,False,38.13
SERPINB11,chr18,False,38.13
AC105094.1,chr18,False,38.13
TCF4,chr18,False,38.13
STARD6,chr18,False,38.13
ME2,chr18,False,38.13
RNF152,chr18,False,38.13
RAB27B,chr18,False,38.13
AC022726.1,chr18,False,38.13
MIR4528,chr18,False,38.13
LINC01929,chr18,False,38.13
AC022726.2,chr18,False,38.13
AC105094.2,chr18,False,38.13
PIGN,chr18,False,38.13
AC007673.1,chr18,False,38.13
AC098848.1,chr18,False,38.13
AC090409.1,chr18,False,38.13
RNU6-116P,chr18,False,38.13
RPSAP57,chr18,False,38.13
AC091691.3,chr18,False,38.13
SERPINB3,chr18,False,38.13
SERPINB4,chr18,False,38.13
CCDC68,chr18,False,38.13
RNA5SP459,chr18,False,38.13
MAP1LC3P,chr18,False,38.13
AC090409.2,chr18,False,38.13
AC006305.2,chr18,False,37.97
AC027584.1,chr18,False,37.97
AC006305.3,chr18,False,37.97
SERPINB13,chr18,False,37.97
ATP5MC1P6,chr18,False,37.97
LINC01416,chr18,False,37.97
LINC01415,chr18,False,37.97
SERPINB12,chr18,False,37.97
AC010776.3,chr18,False,37.97
LINC01539,chr18,False,37.97
TCF4-AS2,chr18,False,37.97
CCBE1,chr18,False,37.97
AC093462.1,chr18,False,37.97
GLUD1P4,chr18,False,37.97
LINC01905,chr18,False,37.97
AC010776.2,chr18,False,37.97
AC016229.1,chr18,False,37.97
AC010776.1,chr18,False,37.97
AC036176.1,chr18,False,37.97
VPS4B,chr18,False,37.97
TCF4-AS1,chr18,False,37.97
AC113137.1,chr18,False,37.97
AC010928.1,chr18,False,37.97
AC036176.3,chr18,False,37.97
AC036176.2,chr18,False,37.97
KDSR,chr18,False,37.97
AC006305.1,chr18,False,37.97
HMGN1P31,chr18,False,37.97
CTBP2P3,chr18,False,37.97
POLI,chr18,False,37.97
SNORA37,chr18,False,37.97
AC009271.1,chr18,False,37.97
MIR4529,chr18,False,37.97
CDH20,chr18,False,37.97
AC009271.2,chr18,False,37.97
AC107990.1,chr18,False,37.97
RPS26P54,chr18,False,37.97
AC022031.1,chr18,False,37.97
RPL21P126,chr18,False,37.97
SERPINB5,chr18,False,37.97
AC090213.1,chr18,False,37.97
AC022031.2,chr18,False,37.97
TXNL1,chr18,False,37.97
ENTR1P1,chr18,False,37.81
RPS3AP49,chr18,False,37.81
PMAIP1,chr18,False,37.81
HNRNPA3P16,chr18,False,37.81
AC090377.1,chr18,False,37.81
AC090621.1,chr18,False,37.81
RN7SL342P,chr18,False,37.81
SINHCAFP2,chr18,False,37.81
AC012301.1,chr18,False,37.81
AC010928.3,chr18,False,37.81
AC090771.1,chr18,False,37.81
AC090771.2,chr18,False,37.81
RNU4-17P,chr18,False,37.81
LINC01910,chr18,False,37.81
NFE2L3P1,chr18,False,37.81
RNU6-567P,chr18,False,37.81
AC098847.1,chr18,False,37.81
LMAN1,chr18,False,37.81
MRPS5P4,chr18,False,37.81
AC091576.1,chr18,False,37.81
AC016229.2,chr18,False,37.81
WDR7,chr18,False,37.81
MC4R,chr18,False,37.81
RPL17P46,chr18,False,37.81
AC104365.2,chr18,False,37.64
GRP,chr18,False,37.64
MRO,chr18,False,37.64
CPLX4,chr18,False,37.64
AC010928.2,chr18,False,37.64
AC090236.2,chr18,False,37.64
RAX,chr18,False,37.64
ALPK2,chr18,False,37.48
SEC11C,chr18,False,37.48
MRPL37P1,chr18,False,37.48
SNORA108,chr18,False,37.48
ST8SIA3,chr18,False,37.48
LINC-ROR,chr18,False,37.48
RNU2-69P,chr18,False,37.48
RNU6-219P,chr18,False,37.48
BOD1L2,chr18,False,37.48
AC090236.1,chr18,False,37.48
AC012433.1,chr18,False,37.48
RPL9P31,chr18,False,37.48
AC040963.1,chr18,False,37.48
MALT1,chr18,False,37.48
RNU6-737P,chr18,False,37.48
AC104971.2,chr18,False,37.48
AC104971.1,chr18,False,37.48
MIR122,chr18,False,37.48
WDR7-OT1,chr18,False,37.48
MIR122HG,chr18,False,37.48
AC107896.1,chr18,False,37.48
MIR3591,chr18,False,37.48
AC012433.2,chr18,False,37.48
LINC02565,chr18,False,37.48
AC100775.1,chr18,False,37.48
AC104365.1,chr18,False,37.48
AC104971.3,chr18,False,37.48
AC105105.2,chr18,False,37.48
AC105105.1,chr18,False,37.48
AC012301.2,chr18,False,37.48
AC105105.4,chr18,False,37.48
OACYLP,chr18,False,37.48
AC105105.3,chr18,False,37.48
AC104365.3,chr18,False,37.48
ZNF532,chr18,False,37.48
LINC01926,chr18,False,37.48
HMGN1P30,chr18,False,37.32
MAPK4,chr18,False,37.32
RSL24D1P11,chr18,False,37.32
NARS1,chr18,False,37.32
SETBP1,chr18,True,37.32
NEDD4L,chr18,False,37.32
AC027097.2,chr18,False,37.32
RNU6-742P,chr18,False,37.32
AC100847.1,chr18,False,37.32
SETBP1-DT,chr18,False,37.32
ONECUT2,chr18,False,37.32
AC027097.1,chr18,False,37.32
ATP8B1,chr18,False,37.32
AC090340.1,chr18,False,37.32
FECH,chr18,False,37.32
LINC01897,chr18,False,37.32
RPLP0P11,chr18,False,37.15
AC090376.1,chr18,False,37.15
AC021766.1,chr18,False,37.15
MIR4319,chr18,False,37.15
AC105074.1,chr18,False,37.15
SLC14A2,chr18,False,36.99
MLECP1,chr18,False,36.99
RNA5SP454,chr18,False,36.82
AC105227.2,chr18,False,36.82
SLC14A2-AS1,chr18,False,36.82
AC105227.1,chr18,False,36.82
AC022743.1,chr18,False,36.82
RNA5SP458,chr18,False,36.82
SKA1,chr18,False,36.82
MIR5583-2,chr18,False,36.66
AC091151.2,chr18,False,36.66
AC091151.7,chr18,False,36.66
KC6,chr18,False,36.66
AC021517.3,chr18,False,36.66
AC011139.1,chr18,False,36.66
AC100779.1,chr18,False,36.66
MIR5583-1,chr18,False,36.66
MBD1,chr18,False,36.66
AC021517.1,chr18,False,36.66
MIR924,chr18,False,36.66
RNU6-1242P,chr18,False,36.66
CXXC1,chr18,False,36.66
AC090246.1,chr18,False,36.66
AC091151.1,chr18,False,36.66
AC079052.1,chr18,False,36.66
SYT4,chr18,False,36.66
AC099845.1,chr18,False,36.66
PIK3C3,chr18,False,36.66
LINC01901,chr18,False,36.5
AC011225.1,chr18,False,36.5
RPL17P45,chr18,False,36.5
LINC01478,chr18,False,36.5
LINC01902,chr18,False,36.5
MIR4320,chr18,False,36.5
AC083760.1,chr18,False,36.5
AC068688.1,chr18,False,36.5
NPM1P1,chr18,False,36.5
LINC00907,chr18,False,36.5
RPL7AP66,chr18,False,36.5
AC011266.1,chr18,False,36.5
AC087683.3,chr18,False,36.5
LINC01477,chr18,False,36.5
AC087683.2,chr18,False,36.5
AC087683.1,chr18,False,36.5
RN7SL310P,chr18,False,36.5
AC091044.1,chr18,False,36.5
AC110014.1,chr18,False,36.5
CFAP53,chr18,False,36.5
AC023421.2,chr18,False,36.33
AC087685.1,chr18,False,36.33
RIT2,chr18,False,36.33
AC084335.1,chr18,False,36.33
MIR924HG,chr18,False,36.33
SIGLEC15,chr18,False,36.33
RNA5SP457,chr18,False,36.33
SLC14A1,chr18,False,36.33
AC105224.1,chr18,False,36.33
RNA5SP455,chr18,False,36.33
PSTPIP2,chr18,False,36.33
RN7SKP26,chr18,False,36.33
AC012569.1,chr18,False,36.33
EPG5,chr18,False,36.33
KRT8P5,chr18,False,36.33
ADAD1P2,chr18,False,36.33
AC012254.2,chr18,False,36.17
HDHD2,chr18,False,36.17
AC129908.1,chr18,False,36.17
ELOA3C,chr18,False,36.17
ELOA3,chr18,False,36.17
HAUS1,chr18,False,36.17
AC090386.2,chr18,False,36.17
ELOA3D,chr18,False,36.17
AC012254.1,chr18,False,36.17
SKOR2,chr18,False,36.17
ELOA3B,chr18,False,36.17
AC051635.1,chr18,False,36.17
RNU6-1278P,chr18,False,36.17
AC012254.5,chr18,False,36.17
AC012254.4,chr18,False,36.17
AC009899.1,chr18,False,36.17
RNY4P37,chr18,False,36.17
AC100781.1,chr18,False,36.17
ACAA2,chr18,False,36.17
RNU6-706P,chr18,False,36.17
ELOA2,chr18,False,36.17
AC012254.3,chr18,False,36.17
IER3IP1,chr18,False,36.17
RNU6-1131P,chr18,False,36.17
AC090241.2,chr18,False,36.17
AC090227.2,chr18,False,36.17
ST8SIA5,chr18,False,36.17
ATP5F1A,chr18,False,36.17
AC090311.1,chr18,False,36.01
AC090241.1,chr18,False,36.01
AC090241.3,chr18,False,36.01
AC090227.3,chr18,False,36.01
RN7SKP182,chr18,False,36.01
AC090227.1,chr18,False,36.01
MYO5B,chr18,False,36.01
AC102797.2,chr18,False,36.01
MIR4318,chr18,False,36.01
MIR4527HG,chr18,False,36.01
KATNAL2,chr18,False,36.01
AC108452.1,chr18,False,36.01
AC026898.1,chr18,False,36.01
C18orf25,chr18,False,36.01
SCARNA17,chr18,False,36.01
PIAS2,chr18,False,36.01
AC102797.1,chr18,False,36.01
MIR4527,chr18,False,36.01
AC023421.1,chr18,False,36.01
AC090386.1,chr18,False,36.01
SNHG22,chr18,False,36.01
AC090373.1,chr18,False,36.01
LOXHD1,chr18,False,36.01
RPL12P40,chr18,False,35.84
AC092821.2,chr12,False,35.84
AC018931.1,chr18,False,35.84
RNF165,chr18,False,35.68
POLR3GP2,chr18,False,35.68
SMAD7,chr18,False,35.68
RNU6-708P,chr18,False,35.68
CTIF,chr18,False,35.68
TPMTP1,chr18,False,35.68
AC024288.1,chr18,False,35.68
AC015959.1,chr18,False,35.68
RNA5SP456,chr18,False,35.68
AC048380.2,chr18,False,35.68
C18orf12,chr18,False,35.68
AC105101.1,chr18,False,35.68
AC105101.2,chr18,False,35.68
MIR4743,chr18,False,35.52
SMUG1P1,chr18,False,35.52
AC093567.1,chr18,False,35.52
AC048380.3,chr18,False,35.52
AC048380.1,chr18,False,35.52
AC022919.1,chr18,False,35.52
SRP72P1,chr18,False,35.35
SNORD58A,chr18,False,35.35
ZBTB7C,chr18,False,35.35
AC120349.1,chr18,False,35.35
SNORD58C,chr18,False,35.35
SNORD58B,chr18,False,35.35
AC100778.2,chr18,False,35.35
AC100778.1,chr18,False,35.35
RPL17,chr18,False,35.35
AC100778.3,chr18,False,35.35
AC100778.4,chr18,False,35.35
MIR1539,chr18,False,35.35
NOS2P2,chr17,False,35.35
LINC02837,chr18,False,35.19
DYM,chr18,False,35.19
SMAD2,chr18,True,35.19
AC016866.1,chr18,False,35.19
MTCO2P2,chr18,False,35.19
AC016866.2,chr18,False,35.19
AC120349.3,chr18,False,35.19
AC016866.3,chr18,False,35.19
AC114684.1,chr18,False,35.19
AC120349.2,chr18,False,35.19
AC044840.1,chr18,False,35.19
MIR4744,chr18,False,35.19
LGALS9C,chr17,False,35.19
AC015961.2,chr18,False,35.02
LIPG,chr18,False,35.02
PRR13P4,chr18,False,35.02
CELF4,chr18,False,35.02
AC015961.1,chr18,False,35.02
RPL17-C18orf32,chr18,False,35.02
C18orf32,chr18,False,35.02
TNPO1P2,chr17,False,34.53
AC016493.1,chr18,False,33.88
KIAA1328,chr18,False,33.88
CCDC144B,chr17,False,33.88
TPGS2,chr18,False,33.88
AC023043.1,chr18,False,33.55
MOCOS,chr18,False,33.55
FHOD3,chr18,False,33.55
AC023043.4,chr18,False,33.55
AC023043.2,chr18,False,33.39
AC023043.3,chr18,False,33.39
SLC39A6,chr18,False,33.22
ELP2,chr18,False,33.22
AC055840.1,chr18,False,33.22
SRP68P2,chr17,False,33.06
RPRD1A,chr18,False,32.9
AC006249.1,chr18,False,32.9
C18orf21,chr18,False,32.73
MSR1,chr8,False,32.73
AC091060.1,chr18,False,32.73
MIR3929,chr18,False,32.57
AC110015.1,chr18,False,32.57
MIR187,chr18,False,32.57
RNU6-408P,chr18,False,32.57
LINC00681,chr8,False,32.57
AC118757.1,chr18,False,32.57
LCE3C,chr1,False,32.57
AC023932.1,chr18,False,32.41
AC090936.1,chr18,False,32.41
CDH2,chr18,False,32.41
NRBF2P1,chr18,False,32.24
AC090229.1,chr18,False,32.24
PPM1AP1,chr8,False,32.24
AC018437.3,chr8,False,32.08
AQP4-AS1,chr18,False,32.08
AC011586.1,chr8,False,32.08
AC084838.1,chr8,False,32.08
AC090206.1,chr18,False,32.08
AC012588.1,chr18,False,32.08
AC009884.1,chr8,False,32.08
AC090220.1,chr18,False,32.08
AC090365.1,chr18,False,32.08
MIR3975,chr18,False,32.08
AC068506.1,chr18,False,32.08
MAPRE2,chr18,False,32.08
ARIH2P1,chr18,False,32.08
AC100850.1,chr8,False,32.08
TUSC3,chr8,False,32.08
FAM106A,chr17,False,32.08
MIR8057,chr18,False,32.08
PCAT18,chr18,False,32.08
MIR383,chr8,False,32.08
USP32P2,chr17,False,32.08
AC103851.1,chr8,False,32.08
AC018437.1,chr8,False,32.08
GALNT1,chr18,False,32.08
CIAPIN1P,chr18,False,32.08
AC018437.2,chr8,False,32.08
AC068880.1,chr8,False,31.91
ZNF397,chr18,False,31.91
AC068880.2,chr8,False,31.91
AC124242.3,chr8,False,31.91
INO80C,chr18,False,31.91
AC011815.2,chr18,False,31.91
AC079193.2,chr8,False,31.91
ZDHHC2,chr8,False,31.91
RPL35P6,chr8,False,31.91
AP006248.2,chr8,False,31.91
AC040926.1,chr8,False,31.91
AP006248.4,chr8,False,31.91
AC068880.5,chr8,False,31.91
AC100800.1,chr8,False,31.91
AC068880.3,chr8,False,31.91
AC011815.3,chr18,False,31.91
AC015967.1,chr18,False,31.91
AC015967.2,chr18,False,31.91
AC124242.2,chr8,False,31.91
AC124242.1,chr8,False,31.91
DHFRP1,chr18,False,31.91
AC068880.4,chr8,False,31.91
PSMA8,chr18,False,31.91
AC087821.1,chr8,False,31.91
CCT3P1,chr8,False,31.91
AC087821.2,chr8,False,31.91
AC007996.1,chr18,False,31.91
AC022832.2,chr8,False,31.91
SH2D4A,chr8,False,31.91
SLC7A2,chr8,False,31.91
AC007998.3,chr18,False,31.91
AC007998.2,chr18,False,31.91
AC007998.5,chr18,False,31.91
ZSCAN30,chr18,False,31.91
NPM1P2,chr18,False,31.75
RNU6-1289P,chr18,False,31.75
RNU6-892P,chr8,False,31.75
AC022880.1,chr8,False,31.75
RPL30P9,chr8,False,31.75
CSGALNACT1,chr8,False,31.75
RN7SL474P,chr8,False,31.75
LPL,chr8,False,31.75
AQP4,chr18,False,31.75
AC105245.1,chr18,False,31.75
RBM22P1,chr18,False,31.75
EIF4EP5,chr8,False,31.75
AC026991.1,chr8,False,31.75
AC011815.1,chr18,False,31.75
KCTD1,chr18,False,31.75
ZNF396,chr18,False,31.75
CNOT7,chr8,False,31.75
ZNF24,chr18,False,31.75
PSD3,chr8,False,31.75
SLC18A1,chr8,False,31.75
AP006248.3,chr8,False,31.75
MTND4LP26,chr8,False,31.75
RNU7-153P,chr8,False,31.75
GFRA2,chr8,False,31.75
ASAH1,chr8,False,31.75
SLC7A2-IT1,chr8,False,31.75
AC007998.1,chr18,False,31.75
UBA52P9,chr18,False,31.75
AC068408.1,chr18,False,31.75
LINC01908,chr18,False,31.75
AC021382.1,chr18,False,31.75
AC068408.2,chr18,False,31.75
AC022559.1,chr8,False,31.75
VPS37A,chr8,False,31.75
AC007998.4,chr18,False,31.75
AC079193.1,chr8,False,31.75
AC022601.1,chr18,False,31.75
AC090541.1,chr8,False,31.75
AC100802.1,chr8,False,31.75
MTMR7,chr8,False,31.75
AC011586.2,chr8,False,31.75
ATP6V1B2,chr8,False,31.75
LINC01543,chr18,False,31.75
NATP,chr8,False,31.75
AC022069.1,chr18,False,31.75
INTS10,chr8,False,31.75
PA2G4P3,chr18,False,31.75
AC018541.1,chr8,False,31.75
AC009884.2,chr8,False,31.75
ZNF271P,chr18,False,31.75
AC100849.1,chr8,False,31.75
AC100849.2,chr8,False,31.75
AC090403.1,chr18,False,31.75
NAT1,chr8,False,31.75
CHST9,chr18,False,31.75
AC018371.2,chr18,False,31.75
MICU3,chr8,False,31.75
FGF20,chr8,False,31.75
AC018371.1,chr18,False,31.75
NAT2,chr8,True,31.75
ATP6V1E1P2,chr18,False,31.75
AC074237.1,chr18,False,31.75
AC025062.1,chr8,False,31.75
ADAM24P,chr8,False,31.75
AC025062.2,chr8,False,31.75
AC116447.1,chr18,False,31.75
AC025062.3,chr8,False,31.75
DTNA,chr18,False,31.59
AC015468.1,chr8,False,31.59
AC015468.2,chr8,False,31.59
SS18,chr18,True,31.59
RNU6-397P,chr8,False,31.59
AC015468.3,chr8,False,31.59
RN7SL303P,chr8,False,31.59
SFTPC,chr8,False,31.59
MIR548V,chr8,False,31.59
AP006248.1,chr8,False,31.59
TAF4B,chr18,False,31.59
TNFRSF10C,chr8,False,31.59
SINHCAFP1,chr18,False,31.59
SGCZ,chr8,False,31.59
DMTN,chr8,False,31.59
AC105046.2,chr8,False,31.59
LINC02153,chr8,False,31.59
FGF17,chr8,False,31.59
RNA5SP256,chr8,False,31.59
AC022039.1,chr8,False,31.59
AC103719.1,chr8,False,31.59
BMP1,chr8,False,31.59
RNA5SP257,chr8,False,31.59
AC105046.1,chr8,False,31.59
AC055854.1,chr8,False,31.59
AC021355.1,chr8,False,31.59
AC023538.1,chr8,False,31.59
OR6R2P,chr8,False,31.59
AC022690.1,chr8,False,31.59
TNFRSF10B,chr8,False,31.59
TNFRSF10D,chr8,False,31.59
AC022690.2,chr8,False,31.59
FAM160B2,chr8,False,31.59
RPS24P18,chr18,False,31.59
AC121320.1,chr18,False,31.59
AC245187.1,chr8,False,31.59
TNFRSF10A-AS1,chr8,False,31.59
AC107959.3,chr8,False,31.59
TNFRSF10A,chr8,False,31.59
LZTS1,chr8,False,31.59
LZTS1-AS1,chr8,False,31.59
AC027229.1,chr18,False,31.59
AC107959.4,chr8,False,31.59
AC027117.2,chr8,False,31.59
AC027117.1,chr8,False,31.59
AC021613.3,chr8,False,31.59
AC026991.2,chr8,False,31.59
AC245187.2,chr8,False,31.59
PDGFRL,chr8,False,31.59
AC107959.5,chr8,False,31.59
AC023296.1,chr8,False,31.59
PEBP4,chr8,False,31.59
AC245519.2,chr8,False,31.59
REEP4,chr8,False,31.59
XPO7,chr8,False,31.59
TMEM97P2,chr8,False,31.59
AC107959.2,chr8,False,31.59
NUDT18,chr8,False,31.59
AC107959.1,chr8,False,31.59
AC105206.1,chr8,False,31.59
MTUS1,chr8,False,31.59
AC021613.2,chr8,False,31.59
